% f=4.60Hz  n_cycles=5  N_total=217  dt=0.005000
% Amp=400.00deg/s
Time[s]              OmegaCmd[deg/s]      Vc[V]                Vg[V]                Pot[V]               Omega[rad/s]         Omega_target[rad/s] 
        0.0000000000         0.0000000000         2.5093739758         1.3480486360         1.7708547629         0.2360300010         0.0000000000
        0.0050000000        57.6043130209         2.7912469660         1.3378393285         1.7657510080        -0.0299192959         1.0053849256
        0.0100000000       114.0077049880         2.8559979067         1.3301823480         1.7606472531        -0.2293812686         1.9898098247
        0.0150000000       168.0342913647         2.9164627866         1.3403916554         1.7631991306         0.0365680283         2.9327516406
        0.0200000000       218.5577386937         2.9723682762         1.3378393285         1.7683028855        -0.0299192959         3.8145521459
        0.0250000000       264.5247461295         3.0232474456         1.3454963091         1.7708547629         0.1695426768         4.6168277730
        0.0300000000       304.9770044046         3.0684110918         1.3454963091         1.7657510080         0.1695426768         5.3228528697
        0.0350000000       339.0711744340         3.1069882808         1.3352870017         1.7580953756        -0.0964066201         5.9179083925
        0.0400000000       366.0964690484         3.1380204910         1.3939905194         1.7631991306         1.4328018371         6.3895887648
        0.0450000000       385.4894713160         3.1605860985         1.4603510177         1.7785103953         3.1614722670         6.7280605062
        0.0500000000       396.8458805258         3.1739292736         1.4424847297         1.7989254150         2.6960609974         6.9262672382
        0.0550000000       399.9289409523         3.1775691337         1.4501417102         1.8065810474         2.8955229701         6.9800767936
        0.0600000000       394.6743776831         3.1713701337         1.4858742862         1.8040291699         3.8263455092         6.8883673638
        0.0650000000       381.1917366069         3.1555619999         1.4603510177         1.8269960670         3.1614722670         6.6530508852
        0.0700000000       359.7621006265         3.1307059670         1.4782173056         1.8346516994         3.6268835366         6.2790331798
        0.0750000000       330.8322297098         3.0976128245         1.4858742862         1.8474110867         3.8263455092         5.7741116802
        0.0800000000       295.0052469433         3.0572265239         1.4833219594         1.8729298613         3.7598581850         5.1488128698
        0.0850000000       253.0280647653         3.0104939628         1.4807696325         1.8729298613         3.6933708608         4.4161728301
        0.0900000000       205.7758135126         2.9582459387         1.4858742862         1.8933448810         3.8263455092         3.5914654668
        0.0950000000       154.2335969110         2.9011149671         1.4807696325         1.9010005134         3.6933708608         2.6918840833
        0.1000000000        99.4759548659         2.8395117125         1.4884266131         1.9290711654         3.8928328335         1.7361829390
        0.1050000000        42.6444617101         2.7736728591         1.4858742862         1.9367267978         3.8263455092         0.7442862646
        0.1100000000       -15.0760730680         2.3304942334         1.4731126519         1.9545899400         3.4939088881        -0.2631271133
        0.1150000000       -72.4823054509         2.1841354480         1.4705603251         1.9596936949         3.4274215639        -1.2650548796
        0.1200000000      -128.3774439229         2.1015600732         1.4399324028         1.9801087146         2.6295736732        -2.2406090817
        0.1250000000      -181.5961998958         2.0308335989         1.4016475000         1.9750049597         1.6322638098        -3.1694515973
        0.1300000000      -231.0290813689         1.9699008003         1.3633625971         1.9826605920         0.6349539464        -4.0322181377
        0.1350000000      -275.6455233549         1.9173492997         1.3276300211         1.9801087146        -0.2958685928        -4.8109219509
        0.1400000000      -314.5153728546         1.8725084687         1.3378393285         1.9826605920        -0.0299192959        -5.4893288045
        0.1450000000      -346.8282804658         1.8353656450         1.3403916554         1.9750049597         0.0365680283        -6.0532954332
        0.1500000000      -371.9105943553         1.8063631002         1.3454963091         1.9826605920         0.1695426768        -6.4910643945
        0.1550000000      -389.2394043929         1.7861448804         1.3021067526         1.9801087146        -0.9607418351        -6.7935091852
        0.1600000000      -398.4534436573         1.7753139659         1.1872520440         1.9673493273        -3.9526714253        -6.9543245077
        0.1650000000      -399.3606200436         1.7742441860         1.2561648691         1.9673493273        -2.1575136712        -6.9701577226
        0.1700000000      -391.9420209537         1.7829743519         1.2255369469         1.9443824302        -2.9553615619        -6.8406787426
        0.1750000000      -376.3523075817         1.8011976323         1.1846997172         1.9341749203        -4.0191587495        -6.5685869148
        0.1800000000      -352.9164905740         1.8283473874         1.2178799663         1.9163117781        -3.1548235346        -6.1595547451
