% f=4.10Hz  n_cycles=5  N_total=243  dt=0.005000
% Amp=400.00deg/s
Time[s]              OmegaCmd[deg/s]      Vc[V]                Vg[V]                Pot[V]               Omega[rad/s]         Omega_target[rad/s] 
        0.0000000000         0.0000000000         2.5093739758         1.3378393285         1.7683028855        -0.0299192959         0.0000000000
        0.0050000000        51.3797720801         2.7839582383         1.3378393285         1.7683028855        -0.0299192959         0.8967461917
        0.0100000000       101.9082902734         2.8422794882         1.3403916554         1.7657510080         0.0365680283         1.7786352003
        0.0150000000       150.7484041649         2.8972304010         1.3327346748         1.7606472531        -0.1628939444         2.6310559948
        0.0200000000       197.0909366193         2.9486465587         1.3378393285         1.7657510080        -0.0299192959         3.4398857698
        0.0250000000       240.1680901304         2.9962557614         1.3352870017         1.7657510080        -0.0964066201         4.1917239310
        0.0300000000       279.2661675974         3.0396460989         1.3378393285         1.7657510080        -0.0299192959         4.8741141140
        0.0350000000       313.7373967734         3.0782706930         1.3735719045         1.7606472531         0.9009032433         5.4757505603
        0.0400000000       343.0106624775         3.1114844681         1.3863335388         1.7683028855         1.2333398644         5.9866654297
        0.0450000000       366.6009687628         3.1386041992         1.4603510177         1.7785103953         3.1614722670         6.3983939459
        0.0500000000       384.1174742708         3.1589807307         1.4195137880         1.7938216601         2.0976750794         6.7041146405
        0.0550000000       395.2699676441         3.1720716728         1.4424847297         1.7963735375         2.6960609974         6.8987623696
        0.0600000000       399.8736757133         3.1775038205         1.4782173056         1.8142366797         3.6268835366         6.9791122332
        0.0650000000       397.8523247966         3.1751166462         1.4501417102         1.8167885572         2.8955229701         6.9438330044
        0.0700000000       389.2394043929         3.1649811027         1.4654556714         1.8320998220         3.2944469154         6.7935091852
        0.0750000000       374.1776123319         3.1473913061         1.4960835936         1.8474110867         4.0922948062         6.5306313224
        0.0800000000       352.9164905740         3.1228301697         1.4731126519         1.8550667191         3.4939088881         6.1595547451
        0.0850000000       325.8082908282         3.0919134879         1.4884266131         1.8703779838         3.8928328335         5.6864274052
        0.0900000000       293.3021384890         3.0553200648         1.4935312668         1.8984486359         4.0258074819         5.1190880198
        0.0950000000       255.9365915805         3.0137179393         1.4909789399         1.9137599006         3.9593201577         4.4669361994
        0.1000000000       214.3307179916         2.9676981964         1.4884266131         1.9214155330         3.8928328335         3.7407767171
        0.1050000000       169.1738388341         2.9177279014         1.5011882474         1.9341749203         4.2252694546         2.9526404959
        0.1100000000       121.2141078531         2.8641320422         1.4807696325         1.9596936949         3.6933708608         2.1155852819
        0.1150000000        71.2461161057         2.8071109242         1.4960835936         1.9571418174         4.0922948062         1.2434793053
        0.1200000000        20.0977272719         2.7467944162         1.4833219594         1.9826605920         3.7598581850         0.3507715131
        0.1250000000       -31.3836382911         2.2520021131         1.4858742862         1.9928681019         3.8263455092        -0.5477478194
        0.1300000000       -82.3450435080         2.1688201560         1.4680079982         2.0056274892         3.3609342397        -1.4371921319
        0.1350000000      -131.9421659435         2.0966111673         1.4322754222         2.0158349990         2.4301117005        -2.3028252179
        0.1400000000      -179.3532864360         2.0336921242         1.3990951731         2.0285943863         1.5657764855        -3.1303053726
        0.1450000000      -223.7929032409         1.9786060132         1.3454963091         2.0209387539         0.1695426768        -3.9059230042
        0.1500000000      -264.5247461295         1.9303006518         1.3199730405         2.0260425088        -0.4953305655        -4.6168277730
        0.1550000000      -300.8739748256         1.8881949598         1.3506009628         2.0362500187         0.3025173252        -5.2512414943
        0.1600000000      -332.2383596783         1.8521489177         1.3480486360         2.0311462638         0.2360300010        -5.7986532778
        0.1650000000      -358.0982593299         1.8223645487         1.3378393285         2.0285943863        -0.0299192959        -6.2499936710
        0.1700000000      -378.0252300719         1.7992492861         1.3225253674         2.0183868765        -0.4288432413        -6.5977849204
        0.1750000000      -391.6891242487         1.7832712502         1.1693857560         2.0107312441        -4.4180826949        -6.8362648624
        0.1800000000      -398.8635601042         1.7748304184         1.2561648691         2.0030756117        -2.1575136712        -6.9614823900
        0.1850000000      -399.4296724478         1.7741627305         1.2102229857         1.9928681019        -3.3542855072        -6.9713629144
        0.1900000000      -393.3780819981         1.7812875656         1.2051183320         1.9852124695        -3.4872601557        -6.8657427360
        0.1950000000      -380.8090507783         1.7960035385         1.1974613514         1.9571418174        -3.6867221284        -6.6463717575
        0.2000000000      -361.9308209864         1.8179329893         1.2127753126         1.9520380625        -3.2877981830        -6.3168844907
        0.2050000000      -337.0561648642         1.8466110449         1.1719380829         1.9290711654        -4.3515953706        -5.8827398410
        0.2100000000      -306.5972027237         1.8816098389         1.2025660052         1.9290711654        -3.5537474799        -5.3511306649
        0.2150000000      -271.0585749880         1.9226820326         1.2000136783         1.9086561457        -3.6202348041        -4.7308645993
        0.2200000000      -231.0290813689         1.9699008003         1.1719380829         1.8958967584        -4.3515953706        -4.0322181377
        0.2250000000      -187.1719257042         2.0237675017         1.2025660052         1.8729298613        -3.5537474799        -3.2667663708
        0.2300000000      -140.2137280765         2.0852556333         1.1923566977         1.8678261064        -3.8196967768        -2.4471912114
        0.2350000000       -90.9324862587         2.1557625475         1.2025660052         1.8525148416        -3.5537474799        -1.5870712822
        0.2400000000       -40.1446859405         2.2369503023         1.2076706589         1.8372035769        -3.4207728315        -0.7006569468
        0.2450000000        11.3082267081         2.6435476875         1.2025660052         1.8218923121        -3.5537474799         0.1973657886
        0.2500000000        62.5737860161         2.7970429930         1.2229846200         1.8142366797        -3.0218488861         1.0921185914
        0.2550000000       112.8026303600         2.8546351302         1.2689265034         1.8065810474        -1.8250770500         1.9687773047
        0.2600000000       161.1625742855         2.9088271422         1.3327346748         1.7963735375        -0.1628939444         2.8128175523
        0.2650000000       206.8523960553         2.9594355728         1.3352870017         1.8091329248        -0.0964066201         3.6102553768
        0.2700000000       249.1151121952         3.0061589845         1.3480486360         1.7989254150         0.2360300010         4.3478789243
        0.2750000000       287.2505191053         3.0485542129         1.3454963091         1.8065810474         0.1695426768         5.0134673364
        0.2800000000       320.6267939483         3.0860487059         1.3378393285         1.8014772924        -0.0299192959         5.5959932245
        0.2850000000       348.6909626154         3.1179832645         1.3327346748         1.7912697826        -0.1628939444         6.0858053696
        0.2900000000       370.9780613339         3.1436757600         1.3378393285         1.7989254150        -0.0299192959         6.4747886229
        0.2950000000       387.1188401315         3.1624944483         1.4705603251         1.8091329248         3.4274215639         6.7564983568
        0.3000000000       396.8458805258         3.1739292736         1.4475893834         1.8193404347         2.8290356458         6.9262672382
        0.3050000000       399.9980260807         3.1776507829         1.4246184417         1.8269960670         2.2306497278         6.9812825566
        0.3100000000       396.5230524278         3.1735485812         1.4680079982         1.8474110867         3.3609342397         6.9206328249
        0.3150000000       386.4785325127         3.1617442687         1.5062929011         1.8627223515         4.3582441031         6.7453228806
        0.3200000000       370.0308827338         3.1425771917         1.4450370565         1.8678261064         2.7625483216         6.4582572378
        0.3250000000       347.4526057753         3.1165648456         1.4756649788         1.8703779838         3.5603962123         6.0641919654
        0.3300000000       319.1177758154         3.0843431470         1.4833219594         1.8984486359         3.7598581850         5.5696558896
        0.3350000000       285.4958409106         3.0465947760         1.4680079982         1.9010005134         3.3609342397         4.9828424246
        0.3400000000       247.1438452361         3.0039760563         1.4858742862         1.9239674105         3.8263455092         4.3134738254
        0.3450000000       204.6972000457         2.9570540061         1.4909789399         1.9341749203         3.9593201577         3.5726401104
        0.3500000000       158.8591562539         2.9062648849         1.4603510177         1.9392786752         3.1614722670         2.7726153236
        0.3550000000       110.3891530595         2.8519035201         1.4884266131         1.9622455724         3.8928328335         1.9266541794
        0.3600000000        60.0902356483         2.7941488715         1.4782173056         1.9826605920         3.6268835366         1.0487724604
        0.3650000000         8.7957504370         2.6137368007         1.4756649788         1.9903162244         3.5603962123         0.1535148053
        0.3700000000       -42.6444617101         2.2327163303         1.4680079982         2.0030756117         3.3609342397        -0.7442862646
        0.3750000000       -93.3781455424         2.1520893631         1.4526940371         2.0132831215         2.9620102943        -1.6297560891
        0.3800000000      -142.5647514853         2.0820597037         1.4144091342         2.0209387539         1.9647004309        -2.4882243107
        0.3850000000      -189.3893617649         2.0209727723         1.3684672508         2.0260425088         0.7679285948        -3.3054679310
        0.3900000000      -233.0761918674         1.9674491384         1.3506009628         2.0362500187         0.3025173252        -4.0679469561
        0.3950000000      -272.9014436438         1.9205380604         1.3352870017         2.0362500187        -0.0964066201        -4.7630287250
        0.4000000000      -308.2052971103         1.8797607249         1.3403916554         2.0234906314         0.0365680283        -5.3791972067
        0.4050000000      -338.4028422671         1.8450624762         1.3480486360         2.0336981412         0.2360300010        -5.9062437957
        0.4100000000      -362.9937698164         1.8167028416         1.3352870017         2.0285943863        -0.0964066201        -6.3354364475
        0.4150000000      -381.5706602270         1.7951147452         1.2459555617         2.0183868765        -2.4234629681        -6.6596643500
        0.4200000000      -393.8257338117         1.7807614539         1.2025660052         2.0132831215        -3.5537474799        -6.8735557341
        0.4250000000      -399.5559499848         1.7740137615         1.2357462543         1.9954199793        -2.6894122650        -6.9735668732
        0.4300000000      -398.6663712136         1.7750629300         1.2127753126         1.9903162244        -3.2877981830        -6.9580407947
        0.4350000000      -391.1717359323         1.7838785184         1.1770427366         1.9775568371        -4.2186207222        -6.8272347328
        0.4400000000      -377.1962143571         1.8002149873         1.2229846200         1.9545899400        -3.0218488861        -6.5833158666
        0.4450000000      -356.9713512495         1.8236664921         1.1872520440         1.9494861851        -3.9526714253        -6.2303254146
        0.4500000000      -330.8322297098         1.8537646761         1.1872520440         1.9367267978        -3.9526714253        -5.7741116802
        0.4550000000      -299.2119195614         1.8901087283         1.2025660052         1.9265192879        -3.5537474799        -5.2222331576
        0.4600000000      -262.6343023012         1.9325103221         1.1974613514         1.9137599006        -3.6867221284        -4.5838333038
        0.4650000000      -221.7053914947         1.9811291313         1.1795950634         1.8856892486        -4.1521333980        -3.8694890510
        0.4700000000      -177.1032924156         2.0365692051         1.2000136783         1.8703779838        -3.6202348041        -3.0910355688
        0.4750000000      -129.5669672793         2.0999048839         1.1846997172         1.8678261064        -4.0191587495        -2.2613701808
        0.4800000000       -79.8839922058         2.1726092947         1.2051183320         1.8525148416        -3.4872601557        -1.3942386836
        0.4850000000       -28.8775087531         2.2563699114         1.2178799663         1.8397554543        -3.1548235346        -0.5040076075
        0.4900000000        22.6074137928         2.7498112429         1.2102229857         1.8320998220        -3.3542855072         0.3945738060
        0.4950000000        73.7177794249         2.8099698514         1.2331939274         1.8167885572        -2.7558995892         1.2866179682
        0.5000000000       123.6067977500         2.8668271717         1.2816881377         1.8142366797        -1.4926404289         2.1573455986
        0.5050000000       171.4479135100         2.9202516760         1.3097637331         1.8014772924        -0.7612798624         2.9923305864
        0.5100000000       216.4485008507         2.9700379452         1.3403916554         1.7963735375         0.0365680283         3.7777390009
        0.5150000000       257.8629954510         3.0158541617         1.3403916554         1.8014772924         0.0365680283         4.5005582897
        0.5200000000       295.0052469433         3.0572265239         1.3352870017         1.7963735375        -0.0964066201         5.1488128698
        0.5250000000       327.2598869700         3.0935589025         1.3301823480         1.7963735375        -0.2293812686         5.7117625373
        0.5300000000       354.0925245330         3.1241810897         1.3454963091         1.8065810474         0.1695426768         6.1800804098
        0.5350000000       375.0585997189         3.1484156307         1.3199730405         1.7963735375        -0.4953305655         6.5460074530
        0.5400000000       389.8107491146         3.1656516692         1.4935312668         1.8116848023         4.0258074819         6.8034810317
        0.5450000000       398.1045608825         3.1754143533         1.4220661148         1.8218923121         2.1641624036         6.9482353546
        0.5500000000       399.8026241463         3.1774198544         1.4450370565         1.8423073318         2.7625483216         6.9778721495
        0.5550000000       394.8768055979         3.1716085401         1.4731126519         1.8474110867         3.4939088881         6.8919003974
        0.5600000000       383.4087156070         3.1581519642         1.4782173056         1.8499629642         3.6268835366         6.6917444682
        0.5650000000       365.5883561096         3.1374327751         1.4450370565         1.8703779838         2.7625483216         6.3807205211
        0.5700000000       341.7109726797         3.1100001405         1.4884266131         1.8780336162         3.8928328335         5.9639815635
        0.5750000000       312.1721629353         3.0765066059         1.4731126519         1.8958967584         3.4939088881         5.4484320763
        0.5800000000       277.4613223251         3.0376351588         1.4782173056         1.9086561457         3.6268835366         4.8426136215
        0.5850000000       238.1535358833         2.9940273304         1.4884266131         1.9239674105         3.8928328335         4.1565633264
        0.5900000000       194.9000502901         2.9462240379         1.4986359205         1.9367267978         4.1587821304         3.4016475899
        0.5950000000       148.4174840948         2.8946301994         1.4705603251         1.9494861851         3.4274215639         2.5903737650
        0.6000000000        99.4759548659         2.8395117125         1.4935312668         1.9673493273         4.0258074819         1.7361829390
        0.6050000000        48.8863199760         2.7810291990         1.4629033445         1.9724530822         3.2279595912         0.8532272428
        0.6100000000        -2.5132575862         2.4795538186         1.4782173056         1.9928681019         3.6268835366        -0.0438646198
        0.6150000000       -53.8711957989         2.2140226399         1.4731126519         2.0107312441         3.4939088881        -0.9402297387
        0.6200000000      -104.3366025160         2.1358691260         1.4450370565         2.0158349990         2.7625483216        -1.8210172442
        0.6250000000      -153.0733729460         2.0679380406         1.3939905194         2.0132831215         1.4328018371        -2.6716343550
        0.6300000000      -199.2740421358         2.0086161671         1.3582579434         2.0234906314         0.5019792979        -3.4779881490
        0.6350000000      -242.1731629524         1.9566090433         1.3276300211         2.0311462638        -0.2958685928        -4.2267190535
        0.6400000000      -281.0599879195         1.9110693745         1.3276300211         2.0260425088        -0.2958685928        -4.9054221848
        0.6450000000      -315.2902447962         1.8716181984         1.3352870017         2.0260425088        -0.0964066201        -5.5028528711
        0.6500000000      -344.2968108016         1.8382808013         1.3454963091         2.0362500187         0.1695426768        -6.0091129526
        0.6550000000      -367.5991086374         1.8113673199         1.3352870017         2.0285943863        -0.0964066201        -6.4158147731
        0.6600000000      -384.8110686344         1.7913291897         1.2587171960         2.0260425088        -2.0910263469        -6.7162201458
        0.6650000000      -395.6475251088         1.7786188472         1.2025660052         2.0183868765        -3.5537474799        -6.9053519905
        0.6700000000      -399.9289409523         1.7735736734         1.2434032349         2.0056274892        -2.4899502923        -6.9800767936
        0.6750000000      -397.5843821821         1.7763382058         1.2153276394         1.9903162244        -3.2213108588        -6.9391565236
        0.6800000000      -388.6526931659         1.7868325042         1.1872520440         1.9801087146        -3.9526714253        -6.7832691425
        0.6850000000      -373.2818530536         1.8047695342         1.2331939274         1.9699012047        -2.7558995892        -6.5149973737
        0.6900000000      -351.7265240762         1.8297200191         1.1846997172         1.9494861851        -4.0191587495        -6.1387859117
        0.6950000000      -324.3438323330         1.8612184519         1.1923566977         1.9418305527        -3.8196967768        -5.6608677827
        0.7000000000      -291.5874509686         1.8988981545         1.1949090246         1.9214155330        -3.7532094526        -5.0891610769
        0.7050000000      -254.0000837715         1.9426364577         1.1949090246         1.9086561457        -3.7532094526        -4.4331377622
        0.7100000000      -212.2044737227         1.9926843018         1.1770427366         1.8856892486        -4.2186207222        -3.7036667539
        0.7150000000      -166.8930854647         2.0497497805         1.2000136783         1.8703779838        -3.6202348041        -2.9128338402
        0.7200000000      -118.8166326308         2.1150046959         1.1923566977         1.8703779838        -3.8196967768        -2.0737414455
        0.7250000000       -68.7716401118         2.1899890546         1.2051183320         1.8474110867        -3.4872601557        -1.2002915519
        0.7300000000       -17.5872473272         2.3006987951         1.2127753126         1.8320998220        -3.2877981830        -0.3069553722
        0.7350000000        33.8885288568         2.7632933854         1.2076706589         1.8269960670        -3.4207728315         0.5914664072
        0.7400000000        84.8028439688         2.8227376041         1.2306416006         1.8091329248        -2.8223869134         1.4800888423
        0.7450000000       134.3121557570         2.8788541002         1.2867927914         1.8142366797        -1.3596657804         2.3441893434
        0.7500000000       181.5961998958         2.9315014016         1.3021067526         1.7989254150        -0.9607418351         3.1694515973
        0.7550000000       225.8715800264         2.9804495791         1.3454963091         1.8040291699         0.1695426768         3.9422027581
        0.7600000000       266.4047469737         3.0253356913         1.3352870017         1.8014772924        -0.0964066201         4.6496399776
        0.7650000000       302.5241521006         3.0656562728         1.3327346748         1.8065810474        -0.1628939444         5.2800425210
        0.7700000000       333.6313734453         3.1007939813         1.3403916554         1.8091329248         0.0365680283         5.8229659546
        0.7750000000       359.2110303042         3.1300708653         1.3429439823         1.8116848023         0.1030553526         6.2694151883
        0.7800000000       378.8393219979         3.1528177472         1.3429439823         1.7989254150         0.1030553526         6.6119935049
        0.7850000000       392.1910493492         3.1684480407         1.5088452279         1.8218923121         4.4247314273         6.8450251080
        0.7900000000       399.0450025445         3.1765247781         1.4118568074         1.8244441896         1.8982131067         6.9646491580
        0.7950000000       399.2876261113         3.1768113704         1.4399324028         1.8295479445         2.6295736732         6.9688837381
        0.8000000000       392.9149002915         3.1692992880         1.4756649788         1.8474110867         3.5603962123         6.8576586902
        0.8050000000       380.0324076403         3.1542090603         1.4807696325         1.8627223515         3.6933708608         6.6328167776
        0.8100000000       360.8535837473         3.1319644668         1.4552463639         1.8805854937         3.0284976185         6.2980831540
        0.8150000000       335.6961810610         3.1031432714         1.4986359205         1.8856892486         4.1587821304         5.8590036459
        0.8200000000       304.9770044046         3.0684110918         1.4782173056         1.9035523908         3.6268835366         5.3228528697
        0.8250000000       269.2050054039         3.0284477129         1.4884266131         1.9163117781         3.8928328335         4.6985137071
        0.8300000000       228.9728502378         2.9838769798         1.4935312668         1.9290711654         4.0258074819         3.9963301343
        0.8350000000       184.9471004164         2.9352119702         1.4756649788         1.9392786752         3.5603962123         3.2279358443
        0.8400000000       137.8571692698         2.8828260973         1.4756649788         1.9571418174         3.5603962123         2.4060615012
        0.8450000000        88.4832371161         2.8269579593         1.4782173056         1.9699012047         3.6268835366         1.5443238205
        0.8500000000        37.6433253274         2.7677532089         1.5062929011         1.9826605920         4.3582441031         0.6569999684
        0.8550000000       -13.8202565498         2.3453946743         1.4756649788         1.9954199793         3.5603962123        -0.2412089803
        0.8600000000       -65.0548660779         2.1959039116         1.4680079982         2.0081793666         3.3609342397        -1.1354216075
        0.8650000000      -115.2116544059         2.1201411194         1.4271707685         2.0209387539         2.2971370520        -2.0108227061
        0.8700000000      -163.4596298945         2.0542299400         1.3888858657         2.0234906314         1.2998271886        -2.8529087358
        0.8750000000      -208.9994258864         1.9966102633         1.3582579434         2.0388018961         0.5019792979        -3.6477281165
        0.8800000000      -251.0765445163         1.9460787530         1.3225253674         2.0311462638        -0.4288432413        -4.3821123763
        0.8850000000      -288.9938571413         1.9018924933         1.3378393285         2.0311462638        -0.0299192959        -5.0438943252
        0.8900000000      -322.1231542844         1.8637691675         1.3429439823         2.0311462638         0.1030553526        -5.6221096392
        0.8950000000      -349.9155537334         1.8318081288         1.3403916554         2.0362500187         0.0365680283        -6.1071785166
        0.9000000000      -371.9105943553         1.8063631002         1.3327346748         2.0183868765        -0.1628939444        -6.4910643945
        0.9050000000      -387.7438649615         1.7878971875         1.1795950634         2.0209387539        -4.1521333980        -6.7674070980
        0.9100000000      -397.1530418279         1.7768463520         1.2306416006         1.9979718568        -2.8223869134        -6.9316282142
        0.9150000000      -399.9822348436         1.7735107836         1.2229846200         2.0030756117        -3.0218488861        -6.9810069475
        0.9200000000      -396.1845702787         1.7779867608         1.2127753126         1.9852124695        -3.2877981830        -6.9147251970
        0.9250000000      -385.8229673831         1.7901456873         1.1744904097         1.9724530822        -4.2851080464        -6.7338811107
        0.9300000000      -369.0690959480         1.8096621822         1.2229846200         1.9545899400        -3.0218488861        -6.4414708917
        0.9350000000      -346.2005321012         1.8360886909         1.1770427366         1.9418305527        -4.2186207222        -6.0423391573
        0.9400000000      -317.5961594591         1.8689691359         1.1923566977         1.9316230429        -3.8196967768        -5.5430986743
        0.9450000000      -283.7298918289         1.9079780670         1.2076706589         1.9214155330        -3.4207728315        -4.9520207987
        0.9500000000      -245.1628214612         1.9530648358         1.1821473903         1.9035523908        -4.0856460737        -4.2788984380
        0.9550000000      -202.5339229413         2.0045757964         1.1974613514         1.8882411261        -3.6867221284        -3.5348838023
        0.9600000000      -156.5494667349         2.0633235025         1.2000136783         1.8729298613        -3.6202348041        -2.7323036368
        0.9650000000      -107.9713177842         2.1305726651         1.2076706589         1.8576185965        -3.4207728315        -1.8844549931
        0.9700000000       -57.6043130209         2.2079200441         1.2178799663         1.8550667191        -3.1548235346        -1.0053849256
        0.9750000000        -6.2829269247         2.4348261579         1.2204322931         1.8346516994        -3.0883362103        -0.1096577615
        0.9800000000        45.1425539494         2.7766211698         1.2280892737         1.8295479445        -2.8888742376         0.7878861992
        0.9850000000        95.8201184168         2.8353450590         1.2510602154         1.8218923121        -2.2904883196         1.6723765560
        0.9900000000       144.9101466818         2.8907142192         1.2791358108         1.7989254150        -1.5591277531         2.5291591791
        0.9950000000       191.5993210579         2.9425734100         1.3199730405         1.8014772924        -0.4953305655         3.3440389970
        1.0000000000       235.1141009170         2.9906660345         1.3480486360         1.8014772924         0.2360300010         4.1035151789
        1.0050000000       274.7335386178         3.0345976769         1.3352870017         1.8014772924        -0.0964066201         4.7950048145
        1.0100000000       309.8012240795         3.0738365217         1.3327346748         1.8014772924        -0.1628939444         5.4070513869
        1.0150000000       339.7361601053         3.1077466214         1.3761242314         1.8014772924         0.9673905675         5.9295145819
        1.0200000000       364.0423882740         3.1356456697         1.3403916554         1.8014772924         0.0365680283         6.3537382922
        1.0250000000       382.3172059193         3.1568763662         1.3659149240         1.8014772924         0.7014412706         6.6726940303
        1.0300000000       394.2578380596         3.1708796617         1.4986359205         1.8244441896         4.1587821304         6.8810973759
        1.0350000000       399.6664537370         3.1772589447         1.4067521537         1.8269960670         1.7652384582         6.9754955275
        1.0400000000       398.4534436573         3.1758262134         1.4577986908         1.8423073318         3.0949849428         6.9543245077
        1.0450000000       390.6389048255         3.1666240896         1.4807696325         1.8474110867         3.6933708608         6.8179350756
        1.0500000000       376.3523075817         3.1499208217         1.5088452279         1.8627223515         4.4247314273         6.5685869148
        1.0550000000       355.8303505513         3.1261789213         1.4552463639         1.8729298613         3.0284976185         6.2104111956
        1.0600000000       329.4130390514         3.0960015256         1.5011882474         1.8907930035         4.2252694546         5.7493421304
        1.0650000000       297.5380519228         3.0600637307         1.4680079982         1.8984486359         3.3609342397         5.1930186560
        1.0700000000       260.7334901204         3.0190386955         1.4884266131         1.9188636556         3.8928328335         4.5506578728
