% f=2.80Hz  n_cycles=5  N_total=357  dt=0.005000
% Amp=400.00deg/s
Time[s]              OmegaCmd[deg/s]      Vc[V]                Vg[V]                Pot[V]               Omega[rad/s]         Omega_target[rad/s] 
        0.0000000000         0.0000000000         2.5093739758         1.3352870017         2.3067490293        -0.0964066201         0.0000000000
        0.0050000000        35.1404786203         2.7647819020         1.3531532897         2.3067490293         0.3690046495         0.6133170527
        0.0100000000        70.0092235901         2.8056785182         1.3352870017         2.3093009068        -0.0964066201         1.2218914584
        0.0150000000       104.3366025160         2.8450392528         1.3403916554         2.3093009068         0.0365680283         1.8210172442
        0.0200000000       137.8571692698         2.8828260973         1.3378393285         2.3067490293        -0.0299192959         2.4060615012
        0.0250000000       170.3117166260         2.9189908657         1.3327346748         2.3016452744        -0.1628939444         2.9725002098
        0.0300000000       201.4492806543         2.9534644700         1.3301823480         2.3041971519        -0.2293812686         3.5159532232
        0.0350000000       231.0290813689         2.9861497819         1.3454963091         2.3144046617         0.1695426768         4.0322181377
        0.0400000000       258.8223846278         3.0169183209         1.3327346748         2.3016452744        -0.1628939444         4.5173027896
        0.0450000000       284.6142708837         3.0456107139         1.4756649788         2.3169565392         3.5603962123         4.9674561251
        0.0500000000       308.2052971103         3.0720406111         1.3939905194         2.3169565392         1.4328018371         5.3791972067
        0.0550000000       329.4130390514         3.0960015256         1.4322754222         2.3322678039         2.4301117005         5.7493421304
        0.0600000000       348.0735018678         3.1172759080         1.4118568074         2.3348196814         1.8982131067         6.0750286465
        0.0650000000       364.0423882740         3.1356456697         1.4552463639         2.3577865785         3.0284976185         6.3537382922
        0.0700000000       377.1962143571         3.1509033245         1.4348277491         2.3654422109         2.4965990247         6.5833158666
        0.0750000000       387.4332644515         3.1628629388         1.4705603251         2.3654422109         3.4274215639         6.7619860964
        0.0800000000       394.6743776831         3.1713701337         1.4475893834         2.3782015982         2.8290356458         6.8883673638
        0.0850000000       398.8635601042         3.1763104851         1.4680079982         2.3986166179         3.3609342397         6.9614823900
        0.0900000000       399.9684176815         3.1776157893         1.4833219594         2.4215835150         3.7598581850         6.9807657925
        0.0950000000       397.9804067925         3.1752678114         1.4858742862         2.4343429023         3.8263455092         6.9460684570
        0.1000000000       392.9149002915         3.1692992880         1.4986359205         2.4419985347         4.1587821304         6.8576586902
        0.1050000000       384.8110686344         3.1597921268         1.4960835936         2.4573097994         4.0922948062         6.7162201458
        0.1100000000       373.7315769826         3.1468729089         1.4960835936         2.4726210642         4.0922948062         6.5228465370
        0.1150000000       359.7621006265         3.1307059670         1.4960835936         2.4904842064         4.0922948062         6.2790331798
        0.1200000000       343.0106624775         3.1114844681         1.5062929011         2.5057954711         4.3582441031         5.9866654297
        0.1250000000       323.6067977500         3.0894200679         1.5062929011         2.5236586133         4.3582441031         5.6480041026
        0.1300000000       301.7005522944         3.0647318267         1.5190545354         2.5466255105         4.6906807242         5.2656679926
        0.1350000000       277.4613223251         3.0376351588         1.5088452279         2.5568330203         4.4247314273         4.8426136215
        0.1400000000       251.0765445163         3.0083316401         1.5445778039         2.5772480400         5.3555539665         4.3821123763
        0.1450000000       222.7502465953         2.9770004947         1.5088452279         2.5925593047         4.4247314273         3.8877252127
