% f=3.00Hz  n_cycles=5  N_total=333  dt=0.005000
% Amp=400.00deg/s
Time[s]              OmegaCmd[deg/s]      Vc[V]                Vg[V]                Pot[V]               Omega[rad/s]         Omega_target[rad/s] 
        0.0000000000         0.0000000000         2.5093739758         1.3301823480         2.1944664211        -0.2293812686         0.0000000000
        0.0050000000        37.6433253274         2.7677532089         1.3378393285         2.1970182986        -0.0299192959         0.6569999684
        0.0100000000        74.9525258343         2.8113963695         1.3429439823         2.1995701761         0.1030553526         1.3081683585
        0.0150000000       111.5964424157         2.8532703340         1.3429439823         2.1995701761         0.1030553526         1.9477253537
        0.0200000000       147.2498210739         2.8933269601         1.3454963091         2.2046739310         0.1695426768         2.5699942007
        0.0250000000       181.5961998958         2.9315014016         1.3863335388         2.2072258084         1.2333398644         3.1694515973
        0.0300000000       214.3307179916         2.9676981964         1.3352870017         2.1995701761        -0.0964066201         3.7407767171
        0.0350000000       245.1628214612         3.0017829149         1.3352870017         2.1995701761        -0.0964066201         4.2788984380
        0.0400000000       273.8188423715         3.0335795986         1.3403916554         2.1995701761         0.0365680283         4.7790403534
        0.0450000000       300.0444278522         3.0628737327         1.4475893834         2.2072258084         2.8290356458         5.2367631683
        0.0500000000       323.6067977500         3.0894200679         1.4093044805         2.2225370732         1.8317257824         5.6480041026
        0.0550000000       344.2968108016         3.1129542879         1.4246184417         2.2225370732         2.2306497278         6.0091129526
        0.0600000000       361.9308209864         3.1332072998         1.4322754222         2.2404002154         2.4301117005         6.3168844907
        0.0650000000       376.3523075817         3.1499208217         1.4526940371         2.2506077252         2.9620102943         6.5685869148
        0.0700000000       387.4332644515         3.1628629388         1.4348277491         2.2582633576         2.4965990247         6.7619860964
        0.0750000000       395.0753362381         3.1718423878         1.4654556714         2.2684708674         3.2944469154         6.8953654108
        0.0800000000       399.2106913713         3.1767204883         1.4603510177         2.2786783773         3.1614722670         6.9675409736
        0.0850000000       399.8026241463         3.1774198544         1.4833219594         2.2990933970         3.7598581850         6.9778721495
        0.0900000000       396.8458805258         3.1739292736         1.4807696325         2.3067490293         3.6933708608         6.9262672382
        0.0950000000       390.3667047755         3.1663044142         1.4833219594         2.3220602941         3.7598581850         6.8131842885
        0.1000000000       380.4226065181         3.1546643138         1.4833219594         2.3373715588         3.7598581850         6.6396270328
        0.1050000000       367.1018502736         3.1391838905         1.4960835936         2.3475790687         4.0922948062         6.4071359774
        0.1100000000       350.5226720175         3.1200829998         1.4909789399         2.3628903334         3.9593201577         6.1177747296
        0.1150000000       330.8322297098         3.0976128245         1.4986359205         2.3833053531         4.1587821304         5.7741116802
        0.1200000000       308.2052971103         3.0720406111         1.4986359205         2.4037203728         4.1587821304         5.3791972067
        0.1250000000       282.8427124746         3.0436339477         1.5011882474         2.4215835150         4.2252694546         4.9365365980
        0.1300000000       254.9695958995         3.0126458917         1.5113975548         2.4343429023         4.4912187515         4.4500589409
        0.1350000000       224.8333511409         2.9793022852         1.5088452279         2.4573097994         4.4247314273         3.9240822457
        0.1400000000       192.7014696407         2.9437925258         1.5037405742         2.4675173092         4.2917567788         3.3632751187
        0.1450000000       158.8591562539         2.9062648849         1.5037405742         2.4930360838         4.2917567788         2.7726153236
        0.1500000000       123.6067977500         2.8668271717         1.5062929011         2.5083473486         4.3582441031         2.1573455986
        0.1550000000        87.2572965586         2.8255531559         1.5037405742         2.5287623683         4.2917567788         1.5229271213
        0.1600000000        50.1332934257         2.7824946846         1.4960835936         2.5364180006         4.0922948062         0.8749910351
        0.1650000000        12.5643036313         2.6584512181         1.4960835936         2.5593848978         4.0922948062         0.2192884666
        0.1700000000       -25.1162078117         2.2629783296         1.4858742862         2.5593848978         3.8263455092        -0.4383605219
        0.1750000000       -62.5737860161         2.1998815078         1.4858742862         2.5797999174         3.8263455092        -1.0921185914
        0.1800000000       -99.4759548659         2.1430162650         1.4424847297         2.5874555498         2.6960609974        -1.7361829390
        0.1850000000      -135.4951680981         2.0917118922         1.4144091342         2.6027668146         1.9647004309        -2.3648368039
        0.1900000000      -170.3117166260         2.0453132966         1.3761242314         2.6053186920         0.9673905675        -2.9725002098
        0.1950000000      -203.6165663001         2.0032375906         1.3506009628         2.6104224470         0.3025173252        -3.5537794935
        0.2000000000      -235.1141009170         1.9650131156         1.3301823480         2.6053186920        -0.2293812686        -4.1035151789
        0.2050000000      -264.5247461295         1.9303006518         1.3403916554         2.6104224470         0.0365680283        -4.6168277730
        0.2100000000      -291.5874509686         1.8988981545         1.3327346748         2.6053186920        -0.1628939444        -5.0891610769
        0.2150000000      -316.0620049503         1.8707315508         1.3097637331         2.6129743244        -0.7612798624        -5.5163226268
        0.2200000000      -337.7311702008         1.8458348823         1.2204322931         2.5976630597        -3.0883362103        -5.8945209066
        0.2250000000      -356.4026096753         1.8243233934         1.2689265034         2.5976630597        -1.8250770500        -6.2203990015
        0.2300000000      -371.9105943553         1.8063631002         1.2229846200         2.5849036724        -3.0218488861        -6.4910643945
        0.2350000000      -384.1174742708         1.7921400270         1.2102229857         2.5619367752        -3.3542855072        -6.7041146405
        0.2400000000      -392.9149002915         1.7818317767         1.2178799663         2.5491773879        -3.1548235346        -6.8576586902
        0.2450000000      -398.2247858412         1.7755835085         1.2025660052         2.5491773879        -3.5537474799        -6.9503336760
        0.2500000000      -400.0000000000         1.7734898192         1.2025660052         2.5364180006        -3.5537474799        -6.9813170080
        0.2550000000      -398.2247858412         1.7755835085         1.1821473903         2.5083473486        -4.0856460737        -6.9503336760
        0.2600000000      -392.9149002915         1.7818317767         1.1872520440         2.5057954711        -3.9526714253        -6.8576586902
        0.2650000000      -384.1174742708         1.7921400270         1.1872520440         2.4879323289        -3.9526714253        -6.7041146405
        0.2700000000      -371.9105943553         1.8063631002         1.1821473903         2.4675173092        -4.0856460737        -6.4910643945
        0.2750000000      -356.4026096753         1.8243233934         1.1744904097         2.4471022896        -4.2851080464        -6.2203990015
        0.2800000000      -337.7311702008         1.8458348823         1.1693857560         2.4266872699        -4.4180826949        -5.8945209066
        0.2850000000      -316.0620049503         1.8707315508         1.1591764486         2.4139278826        -4.6840319918        -5.5163226268
        0.2900000000      -291.5874509686         1.8988981545         1.1744904097         2.3986166179        -4.2851080464        -5.0891610769
        0.2950000000      -264.5247461295         1.9303006518         1.1642811023         2.3807534756        -4.5510573433        -4.6168277730
        0.3000000000      -235.1141009170         1.9650131156         1.1770427366         2.3730978433        -4.2186207222        -4.1035151789
        0.3050000000      -203.6165663001         2.0032375906         1.1693857560         2.3475790687        -4.4180826949        -3.5537794935
        0.3100000000      -170.3117166260         2.0453132966         1.1693857560         2.3297159265        -4.4180826949        -2.9725002098
        0.3150000000      -135.4951680981         2.0917118922         1.1974613514         2.3195084166        -3.6867221284        -2.3648368039
        0.3200000000       -99.4759548659         2.1430162650         1.1617287755         2.2939896420        -4.6175446675        -1.7361829390
        0.3250000000       -62.5737860161         2.1998815078         1.1923566977         2.2888858871        -3.8196967768        -1.0921185914
        0.3300000000       -25.1162078117         2.2629783296         1.1846997172         2.2608152351        -4.0191587495        -0.4383605219
        0.3350000000        12.5643036313         2.6584512181         1.1872520440         2.2455039703        -3.9526714253         0.2192884666
        0.3400000000        50.1332934257         2.7824946846         1.2638218497         2.2225370732        -1.9580516985         0.8749910351
        0.3450000000        87.2572965586         2.8255531559         1.2663741766         2.2123295633        -1.8915643742         1.5229271213
        0.3500000000       123.6067977500         2.8668271717         1.2714788303         2.2097776859        -1.7585897258         2.1573455986
        0.3550000000       158.8591562539         2.9062648849         1.2995544257         2.2148814408        -1.0272291593         2.7726153236
        0.3600000000       192.7014696407         2.9437925258         1.3352870017         2.2097776859        -0.0964066201         3.3632751187
        0.3650000000       224.8333511409         2.9793022852         1.3429439823         2.2072258084         0.1030553526         3.9240822457
        0.3700000000       254.9695958995         3.0126458917         1.3403916554         2.2199851957         0.0365680283         4.4500589409
        0.3750000000       282.8427124746         3.0436339477         1.3378393285         2.2123295633        -0.0299192959         4.9365365980
        0.3800000000       308.2052971103         3.0720406111         1.3301823480         2.2097776859        -0.2293812686         5.3791972067
        0.3850000000       330.8322297098         3.0976128245         1.3352870017         2.2097776859        -0.0964066201         5.7741116802
        0.3900000000       350.5226720175         3.1200829998         1.4552463639         2.2225370732         3.0284976185         6.1177747296
        0.3950000000       367.1018502736         3.1391838905         1.4424847297         2.2352964605         2.6960609974         6.4071359774
        0.4000000000       380.4226065181         3.1546643138         1.4118568074         2.2429520929         1.8982131067         6.6396270328
        0.4050000000       390.3667047755         3.1663044142         1.4526940371         2.2582633576         2.9620102943         6.8131842885
        0.4100000000       396.8458805258         3.1739292736         1.4654556714         2.2633671125         3.2944469154         6.9262672382
        0.4150000000       399.8026241463         3.1774198544         1.4450370565         2.2761264998         2.7625483216         6.9778721495
        0.4200000000       399.2106913713         3.1767204883         1.4807696325         2.2914377646         3.6933708608         6.9675409736
        0.4250000000       395.0753362381         3.1718423878         1.4756649788         2.3041971519         3.5603962123         6.8953654108
        0.4300000000       387.4332644515         3.1628629388         1.4705603251         2.3169565392         3.4274215639         6.7619860964
        0.4350000000       376.3523075817         3.1499208217         1.4960835936         2.3373715588         4.0922948062         6.5685869148
        0.4400000000       361.9308209864         3.1332072998         1.5011882474         2.3526828236         4.2252694546         6.3168844907
        0.4450000000       344.2968108016         3.1129542879         1.4884266131         2.3628903334         3.8928328335         6.0091129526
        0.4500000000       323.6067977500         3.0894200679         1.5088452279         2.3782015982         4.4247314273         5.6480041026
        0.4550000000       300.0444278522         3.0628737327         1.4935312668         2.4037203728         4.0258074819         5.2367631683
        0.4600000000       273.8188423715         3.0335795986         1.4986359205         2.4113760052         4.1587821304         4.7790403534
        0.4650000000       245.1628214612         3.0017829149         1.5011882474         2.4266872699         4.2252694546         4.2788984380
        0.4700000000       214.3307179916         2.9676981964         1.5011882474         2.4394466572         4.2252694546         3.7407767171
        0.4750000000       181.5961998958         2.9315014016         1.4986359205         2.4624135543         4.1587821304         3.1694515973
        0.4800000000       147.2498210739         2.8933269601         1.4960835936         2.4777248191         4.0922948062         2.5699942007
        0.4850000000       111.5964424157         2.8532703340         1.4909789399         2.4904842064         3.9593201577         1.9477253537
        0.4900000000        74.9525258343         2.8113963695         1.4884266131         2.5057954711         3.8928328335         1.3081683585
        0.4950000000        37.6433253274         2.7677532089         1.4884266131         2.5262104908         3.8928328335         0.6569999684
        0.5000000000         0.0000000000         2.5093739758         1.4858742862         2.5415217556         3.8263455092         0.0000000000
        0.5050000000       -37.6433253274         2.2412136998         1.4807696325         2.5542811429         3.6933708608        -0.6569999684
        0.5100000000       -74.9525258343         2.1802667400         1.4705603251         2.5644886527         3.4274215639        -1.3081683585
        0.5150000000      -111.5964424157         2.1253302200         1.4475893834         2.5874555498         2.8290356458        -1.9477253537
        0.5200000000      -147.2498210739         2.0757313294         1.4067521537         2.5900074273         1.7652384582        -2.5699942007
        0.5250000000      -181.5961998958         2.0308335989         1.3735719045         2.6002149371         0.9009032433        -3.1694515973
        0.5300000000      -214.3307179916         1.9900877726         1.3378393285         2.5925593047        -0.0299192959        -3.7407767171
        0.5350000000      -245.1628214612         1.9530648358         1.3301823480         2.6053186920        -0.2293812686        -4.2788984380
        0.5400000000      -273.8188423715         1.9194715173         1.3403916554         2.5951111822         0.0365680283        -4.7790403534
        0.5450000000      -300.0444278522         1.8891500507         1.3378393285         2.5976630597        -0.0299192959        -5.2367631683
        0.5500000000      -323.6067977500         1.8620650308         1.2561648691         2.5976630597        -2.1575136712        -5.6480041026
        0.5550000000      -344.2968108016         1.8382808013         1.2434032349         2.5823517949        -2.4899502923        -6.0091129526
        0.5600000000      -361.9308209864         1.8179329893         1.2587171960         2.5746961625        -2.0910263469        -6.3168844907
        0.5650000000      -376.3523075817         1.8011976323         1.2178799663         2.5644886527        -3.1548235346        -6.5685869148
        0.5700000000      -387.4332644515         1.7882609257         1.2153276394         2.5440736330        -3.2213108588        -6.7619860964
        0.5750000000      -395.0753362381         1.7792920610         1.2280892737         2.5415217556        -2.8888742376        -6.8953654108
        0.5800000000      -399.2106913713         1.7744210320         1.1795950634         2.5211067359        -4.1521333980        -6.9675409736
        0.5850000000      -399.8026241463         1.7737227254         1.2051183320         2.5057954711        -3.4872601557        -6.9778721495
        0.5900000000      -396.8458805258         1.7772081215         1.1795950634         2.4955879613        -4.1521333980        -6.9262672382
        0.5950000000      -390.3667047755         1.7848230252         1.1974613514         2.4828285740        -3.6867221284        -6.8131842885
        0.6000000000      -380.4226065181         1.7964543820         1.1744904097         2.4675173092        -4.2851080464        -6.6396270328
        0.6050000000      -367.1018502736         1.8119438888         1.1872520440         2.4496541670        -3.9526714253        -6.4071359774
        0.6100000000      -350.5226720175         1.8311082127         1.1693857560         2.4292391474        -4.4180826949        -6.1177747296
        0.6150000000      -330.8322297098         1.8537646761         1.1668334292         2.4164797601        -4.4845700191        -5.7741116802
        0.6200000000      -308.2052971103         1.8797607249         1.1770427366         2.3960647404        -4.2186207222        -5.3791972067
        0.6250000000      -282.8427124746         1.9090049047         1.1642811023         2.3833053531        -4.5510573433        -4.9365365980
        0.6300000000      -254.9695958995         1.9414964956         1.1821473903         2.3679940883        -4.0856460737        -4.4500589409
        0.6350000000      -224.8333511409         1.9773504748         1.1872520440         2.3577865785        -3.9526714253        -3.9240822457
        0.6400000000      -192.7014696407         2.0168142153         1.1770427366         2.3373715588        -4.2186207222        -3.3632751187
        0.6450000000      -158.8591562539         2.0602723806         1.1846997172         2.3169565392        -4.0191587495        -2.7726153236
        0.6500000000      -123.6067977500         2.1082369281         1.1719380829         2.2990933970        -4.3515953706        -2.1573455986
        0.6550000000       -87.2572965586         2.1613200391         1.1923566977         2.2914377646        -3.8196967768        -1.5229271213
        0.6600000000       -50.1332934257         2.2201891252         1.1846997172         2.2710227449        -4.0191587495        -0.8749910351
        0.6650000000       -12.5643036313         2.3602967335         1.2025660052         2.2633671125        -3.5537474799        -0.2192884666
        0.6700000000        25.1162078117         2.7528205304         1.2051183320         2.2506077252        -3.4872601557         0.4383605219
        0.6750000000        62.5737860161         2.7970429930         1.2229846200         2.2327445830        -3.0218488861         1.0921185914
        0.6800000000        99.4759548659         2.8395117125         1.2510602154         2.2199851957        -2.2904883196         1.7361829390
        0.6850000000       135.4951680981         2.8801801617         1.3072114063         2.2148814408        -0.8277671866         2.3648368039
        0.6900000000       170.3117166260         2.9189908657         1.3250776943         2.2148814408        -0.3623559170         2.9725002098
        0.6950000000       203.6165663001         2.9558597803         1.3454963091         2.2097776859         0.1695426768         3.5537794935
        0.7000000000       235.1141009170         2.9906660345         1.3429439823         2.2123295633         0.1030553526         4.1035151789
        0.7050000000       264.5247461295         3.0232474456         1.3301823480         2.2046739310        -0.2293812686         4.6168277730
        0.7100000000       291.5874509686         3.0534017031         1.3327346748         2.2046739310        -0.1628939444         5.0891610769
        0.7150000000       316.0620049503         3.0808926726         1.3429439823         2.2199851957         0.1030553526         5.5163226268
        0.7200000000       337.7311702008         3.1054609083         1.3735719045         2.2199851957         0.9009032433         5.8945209066
        0.7250000000       356.4026096753         3.1268372140         1.4705603251         2.2199851957         3.4274215639         6.2203990015
        0.7300000000       371.9105943553         3.1447579474         1.4169614611         2.2429520929         2.0311877551         6.4910643945
        0.7350000000       384.1174742708         3.1589807307         1.4450370565         2.2455039703         2.7625483216         6.7041146405
        0.7400000000       392.9149002915         3.1692992880         1.4552463639         2.2582633576         3.0284976185         6.8576586902
        0.7450000000       398.2247858412         3.1755562692         1.4526940371         2.2710227449         2.9620102943         6.9503336760
        0.7500000000       400.0000000000         3.1776531158         1.4552463639         2.2812302547         3.0284976185         6.9813170080
        0.7550000000       398.2247858412         3.1755562692         1.4858742862         2.2914377646         3.8263455092         6.9503336760
        0.7600000000       392.9149002915         3.1692992880         1.4756649788         2.3067490293         3.5603962123         6.8576586902
        0.7650000000       384.1174742708         3.1589807307         1.4807696325         2.3220602941         3.6933708608         6.7041146405
        0.7700000000       371.9105943553         3.1447579474         1.5011882474         2.3450271912         4.2252694546         6.4910643945
        0.7750000000       356.4026096753         3.1268372140         1.4858742862         2.3552347011         3.8263455092         6.2203990015
        0.7800000000       337.7311702008         3.1054609083         1.4986359205         2.3679940883         4.1587821304         5.8945209066
        0.7850000000       316.0620049503         3.0808926726         1.4960835936         2.3884091080         4.0922948062         5.5163226268
        0.7900000000       291.5874509686         3.0534017031         1.4960835936         2.4113760052         4.0922948062         5.0891610769
        0.7950000000       264.5247461295         3.0232474456         1.4960835936         2.4139278826         4.0922948062         4.6168277730
        0.8000000000       235.1141009170         2.9906660345         1.5139498816         2.4394466572         4.5577060757         4.1035151789
        0.8050000000       203.6165663002         2.9558597803         1.4960835936         2.4522060445         4.0922948062         3.5537794935
        0.8100000000       170.3117166260         2.9189908657         1.5088452279         2.4726210642         4.4247314273         2.9725002098
        0.8150000000       135.4951680981         2.8801801617         1.4909789399         2.4879323289         3.9593201577         2.3648368039
        0.8200000000        99.4759548659         2.8395117125         1.4986359205         2.5057954711         4.1587821304         1.7361829390
        0.8250000000        62.5737860161         2.7970429930         1.4935312668         2.5185548584         4.0258074819         1.0921185914
        0.8300000000        25.1162078117         2.7528205304         1.4807696325         2.5236586133         3.6933708608         0.4383605219
        0.8350000000       -12.5643036312         2.3602967335         1.4858742862         2.5466255105         3.8263455092        -0.2192884666
        0.8400000000       -50.1332934257         2.2201891252         1.4858742862         2.5670405302         3.8263455092        -0.8749910351
        0.8450000000       -87.2572965586         2.1613200391         1.4450370565         2.5695924076         2.7625483216        -1.5229271213
        0.8500000000      -123.6067977500         2.1082369281         1.4169614611         2.5874555498         2.0311877551        -2.1573455986
        0.8550000000      -158.8591562539         2.0602723806         1.3812288851         2.5874555498         1.1003652160        -2.7726153236
        0.8600000000      -192.7014696407         2.0168142153         1.3582579434         2.5951111822         0.5019792979        -3.3632751187
        0.8650000000      -224.8333511408         1.9773504748         1.3225253674         2.5823517949        -0.4288432413        -3.9240822457
        0.8700000000      -254.9695958995         1.9414964956         1.3480486360         2.5951111822         0.2360300010        -4.4500589409
        0.8750000000      -282.8427124746         1.9090049047         1.3403916554         2.5900074273         0.0365680283        -4.9365365980
        0.8800000000      -308.2052971103         1.8797607249         1.3352870017         2.5874555498        -0.0964066201        -5.3791972067
        0.8850000000      -330.8322297098         1.8537646761         1.2051183320         2.5772480400        -3.4872601557        -5.7741116802
        0.8900000000      -350.5226720175         1.8311082127         1.2587171960         2.5721442851        -2.0910263469        -6.1177747296
        0.8950000000      -367.1018502736         1.8119438888         1.2408509080         2.5670405302        -2.5564376165        -6.4071359774
        0.9000000000      -380.4226065181         1.7964543820         1.2255369469         2.5517292654        -2.9553615619        -6.6396270328
        0.9050000000      -390.3667047755         1.7848230252         1.2178799663         2.5364180006        -3.1548235346        -6.8131842885
