% f=1.20Hz  n_cycles=5  N_total=833  dt=0.005000
% Amp=400.00deg/s
Time[s]              OmegaCmd[deg/s]      Vc[V]                Vg[V]                Pot[V]               Omega[rad/s]         Omega_target[rad/s] 
        0.0000000000         0.0000000000         2.5093739758         1.3352870017         2.1204619748        -0.0964066201         0.0000000000
        0.0050000000        15.0760730680         2.6882537183         1.3301823480         2.1153582199        -0.2293812686         0.2631271133
        0.0100000000        30.1307222112         2.7588164092         1.3327346748         2.1128063424        -0.1628939444         0.5258803086
        0.0150000000        45.1425539494         2.7766211698         1.3378393285         2.1179100974        -0.0299192959         0.7878861992
        0.0200000000        60.0902356483         2.7941488715         1.3403916554         2.1204619748         0.0365680283         1.0487724604
        0.0250000000        74.9525258343         2.8113963695         1.3454963091         2.1255657297         0.1695426768         1.3081683585
        0.0300000000        89.7083043798         2.8283607787         1.3327346748         2.1128063424        -0.1628939444         1.5657052778
        0.0350000000       104.3366025160         2.8450392528         1.3429439823         2.1255657297         0.1030553526         1.8210172442
        0.0400000000       118.8166326308         2.8614287771         1.3327346748         2.1153582199        -0.1628939444         2.0737414455
        0.0450000000       133.1278178092         2.8775259795         1.3352870017         2.1204619748        -0.0964066201         2.3235187468
        0.0500000000       147.2498210739         2.8933269601         1.3837812120         2.1204619748         1.1668525402         2.5699942007
        0.0550000000       161.1625742855         2.9088271422         1.4195137880         2.1204619748         2.0976750794         2.8128175523
        0.0600000000       174.8463066604         2.9240211448         1.3837812120         2.1383251170         1.1668525402         3.0516437362
        0.0650000000       188.2815728661         2.9389026796         1.4016475000         2.1383251170         1.6322638098         3.2861333673
        0.0700000000       201.4492806543         2.9534644700         1.4093044805         2.1459807494         1.8317257824         3.5159532232
        0.0750000000       214.3307179916         2.9676981964         1.3990951731         2.1510845043         1.5657764855         3.7407767171
        0.0800000000       226.9075796507         2.9815944638         1.4067521537         2.1536363818         1.7652384582         3.9602843626
        0.0850000000       239.1619932230         2.9951427938         1.4220661148         2.1663957691         2.1641624036         4.1741642274
        0.0900000000       251.0765445163         3.0083316401         1.4118568074         2.1740514015         1.8982131067         4.3821123763
        0.0950000000       262.6343023012         3.0211484252         1.4246184417         2.1868107888         2.2306497278         4.5838333038
        0.1000000000       273.8188423715         3.0335795986         1.4271707685         2.1868107888         2.2971370520         4.7790403534
        0.1050000000       284.6142708837         3.0456107139         1.4093044805         2.1893626662         1.8317257824         4.9674561251
        0.1100000000       295.0052469433         3.0572265239         1.4424847297         2.2072258084         2.6960609974         5.1488128698
        0.1150000000       304.9770044046         3.0684110918         1.4705603251         2.2097776859         3.4274215639         5.3228528697
        0.1200000000       314.5153728546         3.0791479162         1.4552463639         2.2404002154         3.0284976185         5.4893288045
        0.1250000000       323.6067977500         3.0894200679         1.4475893834         2.2404002154         2.8290356458         5.6480041026
        0.1300000000       332.2383596783         3.0992103366         1.4475893834         2.2480558478         2.8290356458         5.7986532778
        0.1350000000       340.3977927179         3.1085013848         1.4552463639         2.2633671125         3.0284976185         5.9410622494
        0.1400000000       348.0735018678         3.1172759080         1.4577986908         2.2786783773         3.0949849428         6.0750286465
        0.1450000000       355.2545795254         3.1255167967         1.4756649788         2.2837821322         3.5603962123         6.2003620955
        0.1500000000       361.9308209864         3.1332072998         1.4705603251         2.3067490293         3.4274215639         6.3168844907
        0.1550000000       368.0927389463         3.1403311873         1.4782173056         2.3195084166         3.6268835366         6.4244302473
        0.1600000000       373.7315769826         3.1468729089         1.4782173056         2.3348196814         3.6268835366         6.5228465370
        0.1650000000       378.8393219979         3.1528177472         1.4884266131         2.3424753138         3.8928328335         6.6119935049
        0.1700000000       383.4087156070         3.1581519642         1.4884266131         2.3628903334         3.8928328335         6.6917444682
        0.1750000000       387.4332644515         3.1628629388         1.4960835936         2.3807534756         4.0922948062         6.7619860964
        0.1800000000       390.9072494273         3.1669392929         1.4960835936         2.4011684953         4.0922948062         6.8226185724
        0.1850000000       393.8257338117         3.1703710062         1.5139498816         2.4088241277         4.5577060757         6.8735557341
        0.1900000000       396.1845702787         3.1731495177         1.5037405742         2.4292391474         4.2917567788         6.9147251970
        0.1950000000       397.9804067925         3.1752678114         1.5113975548         2.4419985347         4.4912187515         6.9460684570
        0.2000000000       399.2106913713         3.1767204883         1.5190545354         2.4700691867         4.6906807242         6.9675409736
        0.2050000000       399.8736757133         3.1775038205         1.5088452279         2.4777248191         4.4247314273         6.9791122332
        0.2100000000       399.9684176815         3.1776157893         1.5190545354         2.4981398388         4.6906807242         6.9807657925
        0.2150000000       399.4947826424         3.1770561058         1.5267115159         2.5262104908         4.8901426969         6.9724993016
        0.2200000000       398.4534436573         3.1758262134         1.5267115159         2.5364180006         4.8901426969         6.9543245077
        0.2250000000       396.8458805258         3.1739292736         1.5318161696         2.5644886527         5.0231173453         6.9262672382
        0.2300000000       394.6743776831         3.1713701337         1.5318161696         2.5695924076         5.0231173453         6.8883673638
        0.2350000000       391.9420209537         3.1681552778         1.5343684965         2.5976630597         5.0896046696         6.8406787426
        0.2400000000       388.6526931659         3.1642927607         1.5190545354         2.6129743244         4.6906807242         6.7832691425
        0.2450000000       384.8110686344         3.1597921268         1.5292638428         2.6282855892         4.9566300211         6.7162201458
        0.2500000000       380.4226065181         3.1546643138         1.5573394382         2.6640118736         5.6879905876         6.6396270328
        0.2550000000       375.4935430615         3.1489215419         1.5343684965         2.6691156285         5.0896046696         6.5535986464
        0.2600000000       370.0308827338         3.1425771917         1.5496824576         2.6971862806         5.4885286149         6.4582572378
        0.2650000000       364.0423882740         3.1356456697         1.5445778039         2.7201531777         5.3555539665         6.3537382922
        0.2700000000       357.5365696605         3.1281422654         1.5471301308         2.7380163199         5.4220412907         6.2401903369
        0.2750000000       350.5226720175         3.1200829998         1.5496824576         2.7609832170         5.4885286149         6.1177747296
        0.2800000000       343.0106624775         3.1114844681         1.5394731502         2.7890538691         5.2225793180         5.9866654297
        0.2850000000       335.0112160169         3.1023636784         1.5573394382         2.8120207662         5.6879905876         5.8470487506
        0.2900000000       326.5357002869         3.0927378884         1.5879673605         2.8324357859         6.4858384783         5.6991230953
        0.2950000000       317.5961594591         3.0826244427         1.5445778039         2.8502989281         5.3555539665         5.5430986743
        0.3000000000       308.2052971103         3.0720406111         1.5522347845         2.8707139478         5.5550159391         5.3791972067
        0.3050000000       298.3764581697         3.0610034335         1.5292638428         2.8911289674         4.9566300211         5.2076516055
        0.3100000000       288.1236099552         3.0495295695         1.5471301308         2.9089921097         5.4220412907         5.0287056464
        0.3150000000       277.4613223251         3.0376351588         1.5471301308         2.9370627617         5.4220412907         4.8426136215
        0.3200000000       266.4047469737         3.0253356913         1.5522347845         2.9574777814         5.5550159391         4.6496399776
        0.3250000000       254.9695958995         3.0126458917         1.5445778039         2.9778928011         5.3555539665         4.4500589409
        0.3300000000       243.1721190778         2.9995796189         1.5445778039         3.0008596982         5.3555539665         4.2441541270
        0.3350000000       231.0290813689         2.9861497819         1.5445778039         3.0212747179         5.3555539665         4.0322181377
        0.3400000000       218.5577386937         2.9723682762         1.5420254771         3.0493453699         5.2890666422         3.8145521459
        0.3450000000       205.7758135126         2.9582459387         1.5343684965         3.0570010023         5.0896046696         3.5914654668
        0.3500000000       192.7014696407         2.9437925258         1.5267115159         3.0825197769         4.8901426969         3.3632751187
        0.3550000000       179.3532864360         2.9290167134         1.5420254771         3.1029347965         5.2890666422         3.1303053726
        0.3600000000       165.7502323973         2.9139261206         1.5445778039         3.1182460613         5.3555539665         2.8928872913
        0.3650000000       151.9116382087         2.8985273576         1.5241591891         3.1386610810         4.8236553726         2.6513582588
        0.3700000000       137.8571692698         2.8828260973         1.5190545354         3.1565242232         4.6906807242         2.4060615012
        0.3750000000       123.6067977500         2.8668271717         1.5292638428         3.1794911203         4.9566300211         2.1573455986
        0.3800000000       109.1807742069         2.8505346906         1.5241591891         3.1948023851         4.8236553726         1.9055639898
        0.3850000000        94.5995988095         2.8339521842         1.5139498816         3.2101136498         4.5577060757         1.6510744703
        0.3900000000        79.8839922058         2.8170827662         1.5088452279         3.2305286695         4.4247314273         1.3942386836
        0.3950000000        65.0548660780         2.7999293169         1.5113975548         3.2458399342         4.4912187515         1.1354216075
        0.4000000000        50.1332934257         2.7824946846         1.5139498816         3.2713587088         4.5577060757         0.8749910351
        0.4050000000        35.1404786203         2.7647819020         1.4960835936         3.2815662187         4.0922948062         0.6133170527
        0.4100000000        20.0977272719         2.7467944162         1.4986359205         3.3019812383         4.1587821304         0.3507715131
