% f=0.55Hz  n_cycles=5  N_total=1818  dt=0.005000
% Amp=2.0000V  K_lin=4.959600
Time[s]              Vcmd[V]              Vc[V]                Vg[V]                Pot[V]               Omega[rad/s]         Omega_target[rad/s] 
        0.0000000000         0.0000000000         2.5000000000         1.3378393285         3.5724802490         0.0056514226         0.0000000000
        0.0050000000         0.0345557997         2.5000000000         1.3352870017         3.5673764941        -0.0608359017         0.1713829440
        0.0100000000         0.0691012827         2.7362722651         1.3352870017         3.5673764941        -0.0608359017         0.3427147219
        0.0150000000         0.1036261358         2.7470686415         1.3378393285         3.5673764941         0.0056514226         0.5139441830
        0.0200000000         0.1381200514         2.7578567985         1.3429439823         3.5775840039         0.1386260710         0.6850202071
        0.0250000000         0.1725727316         2.7686335111         1.3378393285         3.5699283715         0.0056514226         0.8558917196
        0.0300000000         0.2069738905         2.7793955569         1.3429439823         3.5775840039         0.1386260710         1.0265077073
        0.0350000000         0.2413132577         2.7901397161         1.3352870017         3.5699283715        -0.0608359017         1.1968172331
        0.0400000000         0.2755805814         2.8008627733         1.3301823480         3.5597208617        -0.1938105501         1.3667694514
        0.0450000000         0.3097656309         2.8115615181         1.3429439823         3.5750321265         0.1386260710         1.5363136232
        0.0500000000         0.3438582006         2.8222327459         1.3403916554         3.5673764941         0.0721387468         1.7053991315
        0.0550000000         0.3778481120         2.8328732592         1.3812288851         3.5673764941         1.1359359344         1.8739754961
        0.0600000000         0.4117252175         2.8434798684         1.3888858657         3.5750321265         1.3353979071         2.0419923889
        0.0650000000         0.4454794033         2.8540493928         1.3761242314         3.5852396363         1.0029612860         2.2093996487
        0.0700000000         0.4791005921         2.8645786615         1.3965428462         3.5877915138         1.5348598798         2.3761472965
        0.0750000000         0.5125787463         2.8750645144         1.3914381925         3.5928952687         1.4018852313         2.5421855500
        0.0800000000         0.5459038710         2.8855038035         1.4067521537         3.6005509010         1.8008091767         2.7074648388
        0.0850000000         0.5790660172         2.8958933931         1.3965428462         3.6133102883         1.5348598798         2.8719358191
        0.0900000000         0.6120552844         2.9062301614         1.4067521537         3.6158621658         1.8008091767         3.0355493884
        0.0950000000         0.6448618236         2.9165110014         1.4118568074         3.6260696756         1.9337838251         3.1982567002
        0.1000000000         0.6774758405         2.9267328215         1.4093044805         3.6260696756         1.8672965009         3.3600091785
        0.1050000000         0.7098875983         2.9368925467         1.4093044805         3.6388290629         1.8672965009         3.5207585324
        0.1100000000         0.7420874205         2.9469871196         1.4271707685         3.6490365728         2.3327077705         3.6804567706
        0.1150000000         0.7740656939         2.9570135012         1.4195137880         3.6464846953         2.1332457978         3.8390562153
        0.1200000000         0.8058128714         2.9669686718         1.4220661148         3.6617959601         2.1997331220         3.9965095171
        0.1250000000         0.8373194751         2.9768496322         1.4399324028         3.6771072248         2.6651443916         4.1527696686
        0.1300000000         0.8685760986         2.9866534042         1.4246184417         3.6771072248         2.2662204463         4.3077900185
        0.1350000000         0.8995734103         2.9963770321         1.4322754222         3.6847628572         2.4656824189         4.4615242859
        0.1400000000         0.9303021562         3.0060175829         1.4399324028         3.7026259994         2.6651443916         4.6139265737
        0.1450000000         0.9607531620         3.0155721478         1.4450370565         3.7102816318         2.7981190401         4.7649513824
        0.1500000000         0.9909173369         3.0250378430         1.4373800759         3.7179372642         2.5986570674         4.9145536239
        0.1550000000         1.0207856752         3.0344118103         1.4603510177         3.7358004064         3.1970429854         5.0626886348
        0.1600000000         1.0503492599         3.0436912184         1.4475893834         3.7460079162         2.8646063643         5.2093121895
        0.1650000000         1.0795992649         3.0528732632         1.4526940371         3.7613191810         2.9975810128         5.3543805140
        0.1700000000         1.1085269575         3.0619551695         1.4577986908         3.7638710584         3.1305556612         5.4978502983
        0.1750000000         1.1371237015         3.0709341911         1.4552463639         3.7766304457         3.0640683370         5.6396787098
        0.1800000000         1.1653809593         3.0798076122         1.4705603251         3.7893898330         3.4629922823         5.7798234059
        0.1850000000         1.1932902949         3.0885727479         1.4782173056         3.8098048527         3.6624542550         5.9182425467
        0.1900000000         1.2208433760         3.0972269451         1.4782173056         3.8276679949         3.6624542550         6.0548948074
        0.1950000000         1.2480319765         3.1057675837         1.4858742862         3.8378755047         3.8619162277         6.1897393908
