% f=4.50Hz  n_cycles=5  N_total=222  dt=0.005000
% Amp=400.00deg/s
Time[s]              OmegaCmd[deg/s]      Vc[V]                Vg[V]                Pot[V]               Omega[rad/s]         Omega_target[rad/s] 
        0.0000000000         0.0000000000         2.5093739758         1.3429439823         1.7631991306         0.1030553526         0.0000000000
        0.0050000000        56.3604927750         2.7897930986         1.3352870017         1.7580953756        -0.0964066201         0.9836761670
        0.0100000000       111.5964424157         2.8532703340         1.3352870017         1.7529916207        -0.0964066201         1.9477253537
        0.0150000000       164.6057434420         2.9126545766         1.3403916554         1.7580953756         0.0365680283         2.8729121908
        0.0200000000       214.3307179916         2.9676981964         1.3378393285         1.7580953756        -0.0299192959         3.7407767171
        0.0250000000       259.7792193321         3.0179798348         1.3378393285         1.7580953756        -0.0299192959         4.5340027056
        0.0300000000       300.0444278522         3.0628737327         1.3429439823         1.7631991306         0.1030553526         5.2367631683
        0.0350000000       334.3229445473         3.1015805783         1.3429439823         1.7631991306         0.1030553526         5.8350361473
        0.0400000000       361.9308209864         3.1332072998         1.3837812120         1.7580953756         1.1668525402         6.3168844907
        0.0450000000       382.3172059193         3.1568763662         1.4654556714         1.7785103953         3.2944469154         6.6726940303
        0.0500000000       395.0753362381         3.1718423878         1.4195137880         1.7785103953         2.0976750794         6.8953654108
        0.0550000000       399.9506529927         3.1775947939         1.4475893834         1.7938216601         2.8290356458         6.9804557402
        0.0600000000       396.8458805258         3.1739292736         1.4782173056         1.8014772924         3.6268835366         6.9262672382
        0.0650000000       385.8229673831         3.1609765334         1.4577986908         1.8193404347         3.0949849428         6.7338811107
        0.0700000000       367.1018502736         3.1391838905         1.4680079982         1.8218923121         3.3609342397         6.4071359774
        0.0750000000       341.0560657416         3.1092525612         1.4858742862         1.8474110867         3.8263455092         5.9525512811
        0.0800000000       308.2052971103         3.0720406111         1.4833219594         1.8525148416         3.7598581850         5.3791972067
        0.0850000000       269.2050054039         3.0284477129         1.4858742862         1.8729298613         3.8263455092         4.6985137071
        0.0900000000       224.8333511409         2.9793022852         1.4884266131         1.8882411261         3.8928328335         3.9240822457
        0.0950000000       175.9756679424         2.9252733009         1.4782173056         1.8984486359         3.6268835366         3.0713548090
        0.1000000000       123.6067977500         2.8668271717         1.4807696325         1.9061042683         3.6933708608         2.1573455986
        0.1050000000        68.7716401118         2.8042441528         1.4935312668         1.9341749203         4.0258074819         1.2002915519
        0.1100000000        12.5643036313         2.6584512181         1.4756649788         1.9392786752         3.5603962123         0.2192884666
        0.1150000000       -43.8937244364         2.2306103216         1.4782173056         1.9622455724         3.6268835366        -0.7660900124
        0.1200000000       -99.4759548659         2.1430162650         1.4629033445         1.9673493273         3.2279595912        -1.7361829390
        0.1250000000      -153.0733729460         2.0679380406         1.4246184417         1.9750049597         2.2306497278        -2.6716343550
        0.1300000000      -203.6165663001         2.0032375906         1.3888858657         1.9826605920         1.2998271886        -3.5537794935
        0.1350000000      -250.0970625343         1.9472336779         1.3480486360         1.9801087146         0.2360300010        -4.3650171908
        0.1400000000      -291.5874509686         1.8988981545         1.3276300211         1.9852124695        -0.2958685928        -5.0891610769
        0.1450000000      -327.2598869700         1.8578688273         1.3403916554         1.9852124695         0.0365680283        -5.7117625373
        0.1500000000      -356.4026096753         1.8243233934         1.3480486360         1.9954199793         0.2360300010        -6.2203990015
        0.1550000000      -378.4341435310         1.7987728063         1.3301823480         1.9801087146        -0.2293812686        -6.6049218066
        0.1600000000      -392.9149002915         1.7818317767         1.2331939274         1.9775568371        -2.7558995892        -6.8576586902
        0.1650000000      -399.5559499848         1.7740137615         1.2229846200         1.9647974498        -3.0218488861        -6.9735668732
        0.1700000000      -398.2247858412         1.7755835085         1.2204322931         1.9520380625        -3.0883362103        -6.9503336760
        0.1750000000      -388.9479681591         1.7864864721         1.2382985811         1.9520380625        -2.6229249407        -6.7884226633
        0.1800000000      -371.9105943553         1.8063631002         1.1846997172         1.9418305527        -4.0191587495        -6.4910643945
        0.1850000000      -347.4526057753         1.8346464383         1.2357462543         1.9316230429        -2.6894122650        -6.0641919654
        0.1900000000      -316.0620049503         1.8707315508         1.1795950634         1.9112080232        -4.1521333980        -5.5163226268
        0.1950000000      -278.3651186369         1.9141930969         1.2000136783         1.8933448810        -3.6202348041        -4.8583878429
        0.2000000000      -235.1141009170         1.9650131156         1.2025660052         1.8780336162        -3.5537474799        -4.1035151789
        0.2050000000      -187.1719257042         2.0237675017         1.1949090246         1.8703779838        -3.7532094526        -3.2667663708
        0.2100000000      -135.4951680981         2.0917118922         1.2025660052         1.8601704740        -3.5537474799        -2.3648368039
        0.2150000000       -81.1149181426         2.1707114477         1.2000136783         1.8346516994        -3.6202348041        -1.4157223941
        0.2200000000       -25.1162078117         2.2629783296         1.2153276394         1.8346516994        -3.2213108588        -0.4383605219
        0.2250000000        31.3836382911         2.7603106368         1.2255369469         1.8142366797        -2.9553615619         0.5477478194
        0.2300000000        87.2572965586         2.8255531559         1.2357462543         1.8091329248        -2.6894122650         1.5229271213
        0.2350000000       141.3899375117         2.8867794939         1.2791358108         1.7912697826        -1.5591277531         2.4677199388
        0.2400000000       192.7014696407         2.9437925258         1.3123160600         1.7963735375        -0.6947925382         3.3632751187
        0.2450000000       240.1680901304         2.9962557614         1.3403916554         1.7963735375         0.0365680283         4.1917239310
        0.2500000000       282.8427124746         3.0436339477         1.3429439823         1.8014772924         0.1030553526         4.9365365980
        0.2550000000       319.8738633948         3.0851975746         1.3352870017         1.7938216601        -0.0964066201         5.5828521073
        0.2600000000       350.5226720175         3.1200829998         1.3454963091         1.7989254150         0.1695426768         6.1177747296
        0.2650000000       374.1776123319         3.1473913061         1.3352870017         1.7887179052        -0.0964066201         6.5306313224
        0.2700000000       390.3667047755         3.1663044142         1.3633625971         1.7989254150         0.6349539464         6.8131842885
        0.2750000000       398.7669334933         3.1761963748         1.4960835936         1.8065810474         4.0922948062         6.9597959375
        0.2800000000       399.2106913713         3.1767204883         1.4118568074         1.8193404347         1.8982131067         6.9675409736
        0.2850000000       391.6891242487         3.1678580163         1.4552463639         1.8269960670         3.0284976185         6.8362648624
        0.2900000000       376.3523075817         3.1499208217         1.4705603251         1.8448592093         3.4274215639         6.5685869148
        0.2950000000       353.5062520355         3.1235075265         1.4858742862         1.8601704740         3.8263455092         6.1698480244
        0.3000000000       323.6067977500         3.0894200679         1.4526940371         1.8652742289         2.9620102943         5.6480041026
        0.3050000000       287.2505191053         3.0485542129         1.4986359205         1.8805854937         4.1587821304         5.0134673364
        0.3100000000       245.1628214612         3.0017829149         1.4629033445         1.8933448810         3.2279595912         4.2788984380
        0.3150000000       198.1834673730         2.9498544352         1.5190545354         1.9035523908         4.6906807242         3.4589540287
        0.3200000000       147.2498210739         2.8933269601         1.4807696325         1.9163117781         3.6933708608         2.5699942007
        0.3250000000        93.3781455424         2.8325573170         1.4782173056         1.9392786752         3.6268835366         1.6297560891
        0.3300000000        37.6433253274         2.7677532089         1.4629033445         1.9443824302         3.2279595912         0.6569999684
        0.3350000000       -18.8425802839         2.2858040918         1.4552463639         1.9571418174         3.0284976185        -0.3288650655
        0.3400000000       -74.9525258343         2.1802667400         1.4501417102         1.9647974498         2.8955229701        -1.3081683585
        0.3450000000      -129.5669672793         2.0999048839         1.4220661148         1.9801087146         2.1641624036        -2.2613701808
        0.3500000000      -181.5961998958         2.0308335989         1.3863335388         1.9852124695         1.2333398644        -3.1694515973
        0.3550000000      -230.0021008173         1.9711325220         1.3506009628         1.9877643470         0.3025173252        -4.0142939458
        0.3600000000      -273.8188423715         1.9194715173         1.3225253674         1.9877643470        -0.4288432413        -4.7790403534
        0.3650000000      -312.1721629353         1.8752009876         1.3352870017         1.9877643470        -0.0964066201        -5.4484320763
        0.3700000000      -344.2968108016         1.8382808013         1.3429439823         1.9903162244         0.1030553526        -6.0091129526
        0.3750000000      -369.5518130045         1.8091020161         1.3378393285         1.9852124695        -0.0299192959        -6.4498958936
        0.3800000000      -387.4332644515         1.7882609257         1.3072114063         1.9928681019        -0.8277671866        -6.7619860964
        0.3850000000      -397.5843821821         1.7763382058         1.1821473903         1.9724530822        -4.0856460737        -6.9391565236
        0.3900000000      -399.8026241463         1.7737227254         1.2536125423         1.9724530822        -2.2240009954        -6.9778721495
        0.3950000000      -394.0437304619         1.7805051964         1.2102229857         1.9418305527        -3.3542855072        -6.8773604934
        0.4000000000      -380.4226065181         1.7964543820         1.1974613514         1.9443824302        -3.6867221284        -6.6396270328
        0.4050000000      -359.2110303042         1.8210784631         1.2076706589         1.9188636556        -3.4207728315        -6.2694151883
        0.4100000000      -330.8322297098         1.8537646761         1.1974613514         1.9137599006        -3.6867221284        -5.7741116802
        0.4150000000      -295.8524379914         1.8939792940         1.1898043709         1.8984486359        -3.8861841010        -5.1635991430
        0.4200000000      -254.9695958995         1.9414964956         1.1846997172         1.8805854937        -4.0191587495        -4.4500589409
        0.4250000000      -208.9994258864         1.9966102633         1.2000136783         1.8627223515        -3.6202348041        -3.6477281165
        0.4300000000      -158.8591562539         2.0602723806         1.1923566977         1.8627223515        -3.8196967768        -2.7726153236
        0.4350000000      -105.5492199862         2.1340975957         1.2204322931         1.8448592093        -3.0883362103        -1.8421814117
        0.4400000000       -50.1332934257         2.2201891252         1.2102229857         1.8320998220        -3.3542855072        -0.8749910351
        0.4450000000         6.2829269247         2.5839217937         1.2102229857         1.8193404347        -3.3542855072         0.1096577615
        0.4500000000        62.5737860161         2.7970429930         1.2255369469         1.8091329248        -2.9553615619         1.0921185914
        0.4550000000       117.6161300929         2.8600740989         1.2663741766         1.8065810474        -1.8915643742         2.0527887236
        0.4600000000       170.3117166260         2.9189908657         1.2995544257         1.7938216601        -1.0272291593         2.9725002098
        0.4650000000       219.6091271992         2.9735298953         1.3327346748         1.7912697826        -0.1628939444         3.8329023371
        0.4700000000       264.5247461295         3.0232474456         1.3429439823         1.7938216601         0.1030553526         4.6168277730
        0.4750000000       304.1623862400         3.0674959150         1.3301823480         1.7861660277        -0.2293812686         5.3086351006
        0.4800000000       337.7311702008         3.1054609083         1.3403916554         1.7963735375         0.0365680283         5.8945209066
        0.4850000000       364.5613106542         3.1362453554         1.3327346748         1.7887179052        -0.1628939444         6.3627951963
        0.4900000000       384.1174742708         3.1589807307         1.3403916554         1.7912697826         0.0365680283         6.7041146405
        0.4950000000       396.0094630866         3.1729431054         1.4807696325         1.8014772924         3.6933708608         6.9116689999
        0.5000000000       400.0000000000         3.1776531158         1.4322754222         1.8116848023         2.4301117005         6.9813170080
        0.5050000000       396.0094630866         3.1729431054         1.4373800759         1.8218923121         2.5630863489         6.9116689999
        0.5100000000       384.1174742708         3.1589807307         1.4526940371         1.8346516994         2.9620102943         6.7041146405
        0.5150000000       364.5613106542         3.1362453554         1.4960835936         1.8499629642         4.0922948062         6.3627951963
        0.5200000000       337.7311702008         3.1054609083         1.4501417102         1.8601704740         2.8955229701         5.8945209066
        0.5250000000       304.1623862400         3.0674959150         1.4884266131         1.8678261064         3.8928328335         5.3086351006
        0.5300000000       264.5247461295         3.0232474456         1.4782173056         1.8856892486         3.6268835366         4.6168277730
        0.5350000000       219.6091271993         2.9735298953         1.4654556714         1.8933448810         3.2944469154         3.8329023371
        0.5400000000       170.3117166260         2.9189908657         1.4807696325         1.9061042683         3.6933708608         2.9725002098
        0.5450000000       117.6161300929         2.8600740989         1.4833219594         1.9239674105         3.7598581850         2.0527887236
        0.5500000000        62.5737860161         2.7970429930         1.4731126519         1.9443824302         3.4939088881         1.0921185914
        0.5550000000         6.2829269247         2.5839217938         1.4756649788         1.9520380625         3.5603962123         0.1096577615
        0.5600000000       -50.1332934257         2.2201891252         1.4654556714         1.9647974498         3.2944469154        -0.8749910351
        0.5650000000      -105.5492199861         2.1340975957         1.4475893834         1.9699012047         2.8290356458        -1.8421814117
        0.5700000000      -158.8591562539         2.0602723806         1.4195137880         1.9852124695         2.0976750794        -2.7726153236
        0.5750000000      -208.9994258864         1.9966102633         1.3863335388         1.9903162244         1.2333398644        -3.6477281165
        0.5800000000      -254.9695958995         1.9414964956         1.3582579434         2.0005237343         0.5019792979        -4.4500589409
        0.5850000000      -295.8524379914         1.8939792940         1.3225253674         1.9954199793        -0.4288432413        -5.1635991430
        0.5900000000      -330.8322297098         1.8537646761         1.3327346748         1.9903162244        -0.1628939444        -5.7741116802
        0.5950000000      -359.2110303042         1.8210784631         1.3352870017         1.9877643470        -0.0964066201        -6.2694151883
        0.6000000000      -380.4226065181         1.7964543820         1.3403916554         2.0030756117         0.0365680283        -6.6396270328
        0.6050000000      -394.0437304619         1.7805051964         1.1923566977         1.9826605920        -3.8196967768        -6.8773604934
        0.6100000000      -399.8026241463         1.7737227254         1.2485078886         1.9699012047        -2.3569756438        -6.9778721495
        0.6150000000      -397.5843821821         1.7763382058         1.2127753126         1.9724530822        -3.2877981830        -6.9391565236
        0.6200000000      -387.4332644515         1.7882609257         1.2255369469         1.9545899400        -2.9553615619        -6.7619860964
        0.6250000000      -369.5518130045         1.8091020161         1.1770427366         1.9341749203        -4.2186207222        -6.4498958936
        0.6300000000      -344.2968108016         1.8382808013         1.2280892737         1.9265192879        -2.8888742376        -6.0091129526
        0.6350000000      -312.1721629353         1.8752009876         1.1719380829         1.9086561457        -4.3515953706        -5.4484320763
        0.6400000000      -273.8188423715         1.9194715173         1.2025660052         1.9035523908        -3.5537474799        -4.7790403534
        0.6450000000      -230.0021008173         1.9711325220         1.2025660052         1.8907930035        -3.5537474799        -4.0142939458
        0.6500000000      -181.5961998958         2.0308335989         1.1923566977         1.8703779838        -3.8196967768        -3.1694515973
        0.6550000000      -129.5669672793         2.0999048839         1.1974613514         1.8499629642        -3.6867221284        -2.2613701808
        0.6600000000       -74.9525258343         2.1802667400         1.1846997172         1.8397554543        -4.0191587495        -1.3081683585
        0.6650000000       -18.8425802839         2.2858040918         1.2076706589         1.8269960670        -3.4207728315        -0.3288650655
        0.6700000000        37.6433253274         2.7677532089         1.2127753126         1.8193404347        -3.2877981830         0.6569999684
        0.6750000000        93.3781455424         2.8325573170         1.2382985811         1.8167885572        -2.6229249407         1.6297560891
        0.6800000000       147.2498210739         2.8933269601         1.2791358108         1.8014772924        -1.5591277531         2.5699942007
        0.6850000000       198.1834673730         2.9498544352         1.3097637331         1.7912697826        -0.7612798624         3.4589540287
        0.6900000000       245.1628214612         3.0017829149         1.3454963091         1.7989254150         0.1695426768         4.2788984380
        0.6950000000       287.2505191053         3.0485542129         1.3352870017         1.8014772924        -0.0964066201         5.0134673364
        0.7000000000       323.6067977500         3.0894200679         1.3429439823         1.7989254150         0.1030553526         5.6480041026
