% f=1.60Hz  n_cycles=5  N_total=624  dt=0.005000
% Amp=400.00deg/s
Time[s]              OmegaCmd[deg/s]      Vc[V]                Vg[V]                Pot[V]               Omega[rad/s]         Omega_target[rad/s] 
        0.0000000000         0.0000000000         2.5093739758         1.3378393285         2.0872875679        -0.0299192959         0.0000000000
        0.0050000000        20.0977272719         2.7467944162         1.3429439823         2.0923913228         0.1030553526         0.3507715131
        0.0100000000        40.1446859405         2.7707168667         1.3378393285         2.0872875679        -0.0299192959         0.7006569468
        0.0150000000        60.0902356483         2.7941488715         1.3327346748         2.0821838129        -0.1628939444         1.0487724604
        0.0200000000        79.8839922058         2.8170827662         1.3454963091         2.0898394453         0.1695426768         1.3942386836
        0.0250000000        99.4759548659         2.8395117125         1.3378393285         2.0872875679        -0.0299192959         1.7361829390
        0.0300000000       118.8166326308         2.8614287771         1.3403916554         2.0898394453         0.0365680283         2.0737414455
        0.0350000000       137.8571692698         2.8828260973         1.3403916554         2.0872875679         0.0365680283         2.4060615012
        0.0400000000       156.5494667349         2.9036941512         1.3352870017         2.0872875679        -0.0964066201         2.7323036368
        0.0450000000       174.8463066604         2.9240211448         1.3429439823         2.0872875679         0.1030553526         3.0516437362
        0.0500000000       192.7014696407         2.9437925258         1.4680079982         2.1025988326         3.3609342397         3.3632751187
        0.0550000000       210.0698519845         2.9629906302         1.3710195777         2.0949432002         0.8344159190         3.6664105763
        0.0600000000       226.9075796507         2.9815944638         1.4169614611         2.1077025875         2.0311877551         3.9602843626
        0.0650000000       243.1721190778         2.9995796189         1.3965428462         2.1077025875         1.4992891613         4.2441541270
        0.0700000000       258.8223846278         3.0169183209         1.4169614611         2.1230138523         2.0311877551         4.5173027896
        0.0750000000       273.8188423715         3.0335795986         1.4093044805         2.1281176072         1.8317257824         4.7790403534
        0.0800000000       288.1236099552         3.0495295695         1.4424847297         2.1408769945         2.6960609974         5.0287056464
        0.0850000000       301.7005522944         3.0647318267         1.4246184417         2.1408769945         2.2306497278         5.2656679926
        0.0900000000       314.5153728546         3.0791479162         1.4322754222         2.1561882593         2.4301117005         5.4893288045
        0.0950000000       326.5357002869         3.0927378884         1.4450370565         2.1587401367         2.7625483216         5.6991230953
        0.1000000000       337.7311702008         3.1054609083         1.4271707685         2.1714995240         2.2971370520         5.8945209066
        0.1050000000       348.0735018678         3.1172759080         1.4577986908         2.1944664211         3.0949849428         6.0750286465
        0.1100000000       357.5365696605         3.1281422654         1.4501417102         2.1893626662         2.8955229701         6.2401903369
        0.1150000000       366.0964690484         3.1380204910         1.4731126519         2.2174333183         3.4939088881         6.3895887648
        0.1200000000       373.7315769826         3.1468729089         1.4858742862         2.2327445830         3.8263455092         6.5228465370
        0.1250000000       380.4226065181         3.1546643138         1.4782173056         2.2378483379         3.6268835366         6.6396270328
        0.1300000000       386.1526555333         3.1613625923         1.4782173056         2.2531596027         3.6268835366         6.7396352544
        0.1350000000       390.9072494273         3.1669392929         1.4833219594         2.2735746224         3.7598581850         6.8226185724
