% Static Verify Step 27/51  Vcmd=-1.3000V
% Vg_offset=1.336652V  K_gimbal=26.049690  K_lin=7.165500
% omega_avg(last 2.0s)=-9.418096 rad/s  omega_target=-9.315150 rad/s

Time[s]              Vcmd[V]              Vc[V]                Vg[V]                Pot[V]               Omega[rad/s]         Omega_target[rad/s] 
        0.0008903000        -1.3000000000         1.6748620619         1.3378393285         0.7271368822         0.0309166058        -9.3151500000
        0.0055506000        -1.3000000000         1.6748620619         1.3378393285         0.7271368822         0.0309166058        -9.3151500000
        0.0105639000        -1.3000000000         1.6748620619         1.3301823480         0.7220331273        -0.1685453669        -9.3151500000
        0.0154080000        -1.3000000000         1.6748620619         1.3429439823         0.7322406371         0.1638912542        -9.3151500000
        0.0204777000        -1.3000000000         1.6748620619         1.3301823480         0.7271368822        -0.1685453669        -9.3151500000
        0.0254112000        -1.3000000000         1.6748620619         1.1132345652         0.7143774949        -5.8199679262        -9.3151500000
        0.0304058000        -1.3000000000         1.6748620619         1.1846997172         0.6965143527        -3.9583228478        -9.3151500000
        0.0355725000        -1.3000000000         1.6748620619         1.2127753126         0.6863068429        -3.2269622813        -9.3151500000
        0.0404484000        -1.3000000000         1.6748620619         1.1642811023         0.6760993330        -4.4902214416        -9.3151500000
        0.0454034000        -1.3000000000         1.6748620619         1.1157868920         0.6531324359        -5.7534806020        -9.3151500000
        0.0505365000        -1.3000000000         1.6748620619         1.1642811023         0.6276136613        -4.4902214416        -9.3151500000
        0.0555693000        -1.3000000000         1.6748620619         1.1234438726         0.6123023966        -5.5540186293        -9.3151500000
        0.0604045000        -1.3000000000         1.6748620619         1.1259961995         0.5842317445        -5.4875313050        -9.3151500000
        0.0653764000        -1.3000000000         1.6748620619         1.1234438726         0.5714723572        -5.5540186293        -9.3151500000
        0.0704183000        -1.3000000000         1.6748620619         1.1030252578         0.5434017052        -6.0859172231        -9.3151500000
        0.0755328000        -1.3000000000         1.6748620619         1.0979206040         0.5153310531        -6.2188918715        -9.3151500000
        0.0804050000        -1.3000000000         1.6748620619         1.1157868920         0.4872604011        -5.7534806020        -9.3151500000
        0.0854002000        -1.3000000000         1.6748620619         1.0800543160         0.4668453814        -6.6843031411        -9.3151500000
        0.0904108000        -1.3000000000         1.6748620619         1.0979206040         0.4464303617        -6.2188918715        -9.3151500000
        0.0954079000        -1.3000000000         1.6748620619         1.0800543160         0.4234634646        -6.6843031411        -9.3151500000
        0.1004043000        -1.3000000000         1.6748620619         1.0877112966         0.3928409351        -6.4848411684        -9.3151500000
        0.1054781000        -1.3000000000         1.6748620619         1.0698450086         0.3622184056        -6.9502524380        -9.3151500000
        0.1103745000        -1.3000000000         1.6748620619         1.0749496623         0.3392515084        -6.8172777896        -9.3151500000
        0.1154652000        -1.3000000000         1.6748620619         1.0468740669         0.3086289789        -7.5486383561        -9.3151500000
        0.1204446000        -1.3000000000         1.6748620619         1.0647403549         0.2754545720        -7.0832270865        -9.3151500000
        0.1254591000        -1.3000000000         1.6748620619         1.0570833743         0.2524876748        -7.2826890592        -9.3151500000
        0.1303737000        -1.3000000000         1.6748620619         1.0570833743         0.2193132679        -7.2826890592        -9.3151500000
        0.1354065000        -1.3000000000         1.6748620619         1.0647403549         0.1988982482        -7.0832270865        -9.3151500000
        0.1404406000        -1.3000000000         1.6748620619         1.0417694132         0.1657238412        -7.6816130045        -9.3151500000
        0.1454559000        -1.3000000000         1.6748620619         1.0570833743         0.1351013117        -7.2826890592        -9.3151500000
        0.1503739000        -1.3000000000         1.6748620619         1.0239031252         0.0968231498        -8.1470242741        -9.3151500000
        0.1554554000        -1.3000000000         1.6748620619         1.0417694132         0.0662006203        -7.6816130045        -9.3151500000
        0.1604335000        -1.3000000000         1.6748620619         1.0290077789         0.0304743359        -8.0140496257        -9.3151500000
        0.1654728000        -1.3000000000         1.6748620619         1.0341124326         0.0049555613        -7.8810749772        -9.3151500000
        0.1704657000        -1.3000000000         1.6748620619         1.0264554521         0.0075074388        -8.0805369499        -9.3151500000
        0.1753745000        -1.3000000000         1.6748620619         1.0264554521         0.0024036839        -8.0805369499        -9.3151500000
        0.1804096000        -1.3000000000         1.6748620619         1.0213507983        -0.0052519485        -8.2135115983        -9.3151500000
        0.1854724000        -1.3000000000         1.6748620619         1.0162461446         1.1099185011        -8.3464862468        -9.3151500000
        0.1904415000        -1.3000000000         1.6748620619         1.0264554521         1.1073666236        -8.0805369499        -9.3151500000
        0.1955023000        -1.3000000000         1.6748620619         1.0136938178         5.0117391359        -8.4129735710        -9.3151500000
        0.2005048000        -1.3000000000         1.6748620619         1.0290077789         5.0066353810        -8.0140496257        -9.3151500000
        0.2057666000        -1.3000000000         1.6748620619         1.0213507983         5.0142910133        -8.2135115983        -9.3151500000
        0.2105188000        -1.3000000000         1.6748620619         1.0136938178         5.0117391359        -8.4129735710        -9.3151500000
        0.2155836000        -1.3000000000         1.6748620619         1.0341124326         4.9938759937        -7.8810749772        -9.3151500000
        0.2204724000        -1.3000000000         1.6748620619         1.0034845104         4.9555978318        -8.6789228679        -9.3151500000
        0.2254055000        -1.3000000000         1.6748620619         1.0162461446         4.9224234248        -8.3464862468        -9.3151500000
        0.2304388000        -1.3000000000         1.6748620619         1.0009321835         4.8892490178        -8.7454101922        -9.3151500000
        0.2354340000        -1.3000000000         1.6748620619         1.0213507983         4.8484189785        -8.2135115983        -9.3151500000
        0.2404529000        -1.3000000000         1.6748620619         0.9932752029         4.8101408166        -8.9448721648        -9.3151500000
        0.2455890000        -1.3000000000         1.6748620619         1.0162461446         4.7871739195        -8.3464862468        -9.3151500000
        0.2504252000        -1.3000000000         1.6748620619         1.0264554521         4.7361363703        -8.0805369499        -9.3151500000
        0.2554582000        -1.3000000000         1.6748620619         0.9907228761         4.7055138408        -9.0113594891        -9.3151500000
        0.2604346000        -1.3000000000         1.6748620619         1.0085891641         4.6723394338        -8.5459482195        -9.3151500000
        0.2653748000        -1.3000000000         1.6748620619         0.9856182224         4.6340612719        -9.1443341375        -9.3151500000
        0.2704324000        -1.3000000000         1.6748620619         1.0187984715         4.6085424974        -8.2799989226        -9.3151500000
        0.2755024000        -1.3000000000         1.6748620619         0.9907228761         4.5702643355        -9.0113594891        -9.3151500000
        0.2804400000        -1.3000000000         1.6748620619         1.0085891641         4.5345380510        -8.5459482195        -9.3151500000
        0.2854105000        -1.3000000000         1.6748620619         0.9932752029         4.5039155215        -8.9448721648        -9.3151500000
        0.2904390000        -1.3000000000         1.6748620619         1.0187984715         4.4707411146        -8.2799989226        -9.3151500000
        0.2954796000        -1.3000000000         1.6748620619         0.9932752029         4.4324629527        -8.9448721648        -9.3151500000
        0.3004089000        -1.3000000000         1.6748620619         1.0009321835         4.4018404232        -8.7454101922        -9.3151500000
        0.3054062000        -1.3000000000         1.6748620619         1.0213507983         4.3635622613        -8.2135115983        -9.3151500000
        0.3103741000        -1.3000000000         1.6748620619         1.0009321835         4.3278359769        -8.7454101922        -9.3151500000
        0.3153862000        -1.3000000000         1.6748620619         0.9958275298         4.2870059375        -8.8783848406        -9.3151500000
        0.3204080000        -1.3000000000         1.6748620619         0.9805135686         4.2487277756        -9.2773087860        -9.3151500000
        0.3254100000        -1.3000000000         1.6748620619         1.0009321835         4.2130014912        -8.7454101922        -9.3151500000
        0.3303742000        -1.3000000000         1.6748620619         0.9651996075         4.1798270842        -9.6762327313        -9.3151500000
        0.3354135000        -1.3000000000         1.6748620619         1.0034845104         4.1543083097        -8.6789228679        -9.3151500000
        0.3404491000        -1.3000000000         1.6748620619         0.9932752029         4.1211339027        -8.9448721648        -9.3151500000
        0.3454096000        -1.3000000000         1.6748620619         1.0009321835         4.0879594957        -8.7454101922        -9.3151500000
        0.3504538000        -1.3000000000         1.6748620619         0.9651996075         4.0496813338        -9.6762327313        -9.3151500000
        0.3553933000        -1.3000000000         1.6748620619         1.0060368372         4.0139550494        -8.6124355437        -9.3151500000
        0.3604066000        -1.3000000000         1.6748620619         0.9881705492         3.9833325199        -9.0778468133        -9.3151500000
        0.3654393000        -1.3000000000         1.6748620619         1.0009321835         3.9450543580        -8.7454101922        -9.3151500000
        0.3704550000        -1.3000000000         1.6748620619         0.9677519344         3.9042243187        -9.6097454071        -9.3151500000
        0.3756543000        -1.3000000000         1.6748620619         0.9881705492         3.8608424019        -9.0778468133        -9.3151500000
        0.3804367000        -1.3000000000         1.6748620619         0.9754089149         3.8327717498        -9.4102834344        -9.3151500000
        0.3857554000        -1.3000000000         1.6748620619         0.9856182224         3.8021492203        -9.1443341375        -9.3151500000
        0.3904614000        -1.3000000000         1.6748620619         0.9907228761         3.7587673035        -9.0113594891        -9.3151500000
        0.3954378000        -1.3000000000         1.6748620619         0.9830658955         3.7332485289        -9.2108214617        -9.3151500000
        0.4005063000        -1.3000000000         1.6748620619         0.9549903001         3.6847628572        -9.9421820282        -9.3151500000
        0.4054580000        -1.3000000000         1.6748620619         0.9805135686         3.6490365728        -9.2773087860        -9.3151500000
        0.4104804000        -1.3000000000         1.6748620619         1.0060368372         3.6235177982        -8.6124355437        -9.3151500000
        0.4154566000        -1.3000000000         1.6748620619         0.9600949538         3.5801358814        -9.8092073798        -9.3151500000
        0.4205243000        -1.3000000000         1.6748620619         0.9779612418         3.5367539646        -9.3437961102        -9.3151500000
        0.4254089000        -1.3000000000         1.6748620619         0.9907228761         3.5163389449        -9.0113594891        -9.3151500000
        0.4304058000        -1.3000000000         1.6748620619         0.9779612418         3.4780607830        -9.3437961102        -9.3151500000
        0.4354036000        -1.3000000000         1.6748620619         0.9677519344         3.4423344986        -9.6097454071        -9.3151500000
        0.4404352000        -1.3000000000         1.6748620619         0.9983798566         3.3989525818        -8.8118975164        -9.3151500000
        0.4454078000        -1.3000000000         1.6748620619         0.9600949538         3.3683300523        -9.8092073798        -9.3151500000
        0.4504024000        -1.3000000000         1.6748620619         0.9754089149         3.3351556453        -9.4102834344        -9.3151500000
        0.4554038000        -1.3000000000         1.6748620619         0.9830658955         3.2994293609        -9.2108214617        -9.3151500000
        0.4604358000        -1.3000000000         1.6748620619         0.9779612418         3.2560474441        -9.3437961102        -9.3151500000
        0.4654335000        -1.3000000000         1.6748620619         0.9549903001         3.2126655273        -9.9421820282        -9.3151500000
        0.4704505000        -1.3000000000         1.6748620619         0.9983798566         3.1820429978        -8.8118975164        -9.3151500000
        0.4754048000        -1.3000000000         1.6748620619         0.9626472806         3.1437648359        -9.7427200556        -9.3151500000
        0.4804675000        -1.3000000000         1.6748620619         0.9677519344         3.1131423064        -9.6097454071        -9.3151500000
        0.4854391000        -1.3000000000         1.6748620619         0.9728565881         3.0723122670        -9.4767707587        -9.3151500000
        0.4904040000        -1.3000000000         1.6748620619         0.9856182224         3.0365859826        -9.1443341375        -9.3151500000
        0.4954035000        -1.3000000000         1.6748620619         0.9498856464         2.9983078207       -10.0751566767        -9.3151500000
        0.5004436000        -1.3000000000         1.6748620619         0.9907228761         2.9727890461        -9.0113594891        -9.3151500000
        0.5054427000        -1.3000000000         1.6748620619         0.9728565881         2.9294071293        -9.4767707587        -9.3151500000
        0.5104030000        -1.3000000000         1.6748620619         0.9754089149         2.8936808449        -9.4102834344        -9.3151500000
        0.5154094000        -1.3000000000         1.6748620619         0.9651996075         2.8554026830        -9.6762327313        -9.3151500000
        0.5205057000        -1.3000000000         1.6748620619         0.9907228761         2.8196763986        -9.0113594891        -9.3151500000
        0.5253982000        -1.3000000000         1.6748620619         0.9626472806         2.7839501142        -9.7427200556        -9.3151500000
