% Static Verify Step 33/51  Vcmd=-1.6000V
% Vg_offset=1.337622V  K_gimbal=26.049690  K_lin=4.959600
% omega_avg(last 2.0s)=-7.795473 rad/s  omega_target=-7.935360 rad/s

Time[s]              Vcmd[V]              Vc[V]                Vg[V]                Pot[V]               Omega[rad/s]         Omega_target[rad/s] 
        0.0007643000        -1.6000000000         1.7323252109         1.3378393285         1.3625543695         0.0056514226        -7.9353600000
        0.0055914000        -1.6000000000         1.7323252109         1.3378393285         1.3600024920         0.0056514226        -7.9353600000
        0.0105981000        -1.6000000000         1.7323252109         1.3454963091         1.3651062470         0.2051133952        -7.9353600000
        0.0159263000        -1.6000000000         1.7323252109         1.3352870017         1.3548987371        -0.0608359017        -7.9353600000
        0.0205785000        -1.6000000000         1.7323252109         1.3429439823         1.3651062470         0.1386260710        -7.9353600000
        0.0255297000        -1.6000000000         1.7323252109         1.1515194680         1.3472431047        -4.8479232460        -7.9353600000
        0.0305334000        -1.6000000000         1.7323252109         1.1949090246         1.3421393498        -3.7176387341        -7.9353600000
        0.0356439000        -1.6000000000         1.7323252109         1.2434032349         1.3268280851        -2.4543795738        -7.9353600000
        0.0405553000        -1.6000000000         1.7323252109         1.1515194680         1.3089649429        -4.8479232460        -7.9353600000
        0.0456545000        -1.6000000000         1.7323252109         1.1438624875         1.2962055556        -5.0473852187        -7.9353600000
        0.0505678000        -1.6000000000         1.7323252109         1.2127753126         1.2885499232        -3.2522274645        -7.9353600000
        0.0555935000        -1.6000000000         1.7323252109         1.1438624875         1.2630311486        -5.0473852187        -7.9353600000
        0.0604735000        -1.6000000000         1.7323252109         1.1489671412         1.2375123740        -4.9144105702        -7.9353600000
        0.0655861000        -1.6000000000         1.7323252109         1.1591764486         1.2273048642        -4.6484612733        -7.9353600000
        0.0706314000        -1.6000000000         1.7323252109         1.1285485263         1.2094417220        -5.4463091640        -7.9353600000
        0.0756197000        -1.6000000000         1.7323252109         1.1642811023         1.1966823347        -4.5154866249        -7.9353600000
        0.0804964000        -1.6000000000         1.7323252109         1.1362055069         1.1737154375        -5.2468471913        -7.9353600000
        0.0855412000        -1.6000000000         1.7323252109         1.1311008532         1.1481966629        -5.3798218398        -7.9353600000
        0.0905023000        -1.6000000000         1.7323252109         1.1311008532         1.1303335207        -5.3798218398        -7.9353600000
        0.0955863000        -1.6000000000         1.7323252109         1.1208915457         1.1150222560        -5.6457711367        -7.9353600000
        0.1005067000        -1.6000000000         1.7323252109         1.1311008532         1.0895034814        -5.3798218398        -7.9353600000
        0.1057108000        -1.6000000000         1.7323252109         1.1208915457         1.0665365843        -5.6457711367        -7.9353600000
        0.1105826000        -1.6000000000         1.7323252109         1.1208915457         1.0461215646        -5.6457711367        -7.9353600000
        0.1154701000        -1.6000000000         1.7323252109         1.1030252578         1.0154990351        -6.1111824063        -7.9353600000
        0.1205870000        -1.6000000000         1.7323252109         1.1081299115         0.9976358929        -5.9782077578        -7.9353600000
        0.1255031000        -1.6000000000         1.7323252109         1.1030252578         0.9695652408        -6.1111824063        -7.9353600000
        0.1304656000        -1.6000000000         1.7323252109         1.1081299115         0.9517020986        -5.9782077578        -7.9353600000
        0.1356054000        -1.6000000000         1.7323252109         1.1004729309         0.9312870789        -6.1776697305        -7.9353600000
        0.1405793000        -1.6000000000         1.7323252109         1.0953682772         0.9006645494        -6.3106443790        -7.9353600000
        0.1455617000        -1.6000000000         1.7323252109         1.1030252578         0.8904570396        -6.1111824063        -7.9353600000
        0.1505553000        -1.6000000000         1.7323252109         1.1004729309         0.8649382650        -6.1776697305        -7.9353600000
        0.1555480000        -1.6000000000         1.7323252109         1.1004729309         0.8419713679        -6.1776697305        -7.9353600000
        0.1605815000        -1.6000000000         1.7323252109         1.0979206040         0.8113488384        -6.2441570547        -7.9353600000
        0.1654175000        -1.6000000000         1.7323252109         1.0928159503         0.7858300638        -6.3771317032        -7.9353600000
        0.1704173000        -1.6000000000         1.7323252109         1.0979206040         0.7679669216        -6.2441570547        -7.9353600000
        0.1754780000        -1.6000000000         1.7323252109         1.0775019892         0.7373443920        -6.7760556486        -7.9353600000
        0.1804293000        -1.6000000000         1.7323252109         1.0775019892         0.7067218625        -6.7760556486        -7.9353600000
        0.1854394000        -1.6000000000         1.7323252109         1.0775019892         0.6812030879        -6.7760556486        -7.9353600000
        0.1903861000        -1.6000000000         1.7323252109         1.0928159503         0.6531324359        -6.3771317032        -7.9353600000
        0.1954527000        -1.6000000000         1.7323252109         1.0826066429         0.6352692937        -6.6430810001        -7.9353600000
        0.2004114000        -1.6000000000         1.7323252109         1.0800543160         0.6148542740        -6.7095683243        -7.9353600000
        0.2054071000        -1.6000000000         1.7323252109         1.0902636235         0.5842317445        -6.4436190274        -7.9353600000
        0.2104490000        -1.6000000000         1.7323252109         1.0723973355         0.5612648474        -6.9090302970        -7.9353600000
        0.2154668000        -1.6000000000         1.7323252109         1.0698450086         0.5382979502        -6.9755176212        -7.9353600000
        0.2204190000        -1.6000000000         1.7323252109         1.0902636235         0.5051235433        -6.4436190274        -7.9353600000
        0.2254118000        -1.6000000000         1.7323252109         1.0749496623         0.4821566461        -6.8425429728        -7.9353600000
        0.2304212000        -1.6000000000         1.7323252109         1.0672926818         0.4464303617        -7.0420049455        -7.9353600000
        0.2353990000        -1.6000000000         1.7323252109         1.0953682772         0.4285672195        -6.3106443790        -7.9353600000
        0.2404181000        -1.6000000000         1.7323252109         1.0698450086         0.4030484449        -6.9755176212        -7.9353600000
        0.2454634000        -1.6000000000         1.7323252109         1.0775019892         0.3724259154        -6.7760556486        -7.9353600000
        0.2503988000        -1.6000000000         1.7323252109         1.0826066429         0.3469071408        -6.6430810001        -7.9353600000
        0.2554520000        -1.6000000000         1.7323252109         1.0596357012         0.3162846113        -7.2414669181        -7.9353600000
        0.2604485000        -1.6000000000         1.7323252109         1.0775019892         0.2933177142        -6.7760556486        -7.9353600000
        0.2654901000        -1.6000000000         1.7323252109         1.0800543160         0.2677989396        -6.7095683243        -7.9353600000
        0.2704171000        -1.6000000000         1.7323252109         1.0647403549         0.2448320425        -7.1084922697        -7.9353600000
        0.2754772000        -1.6000000000         1.7323252109         1.0902636235         0.2167613904        -6.4436190274        -7.9353600000
        0.2804837000        -1.6000000000         1.7323252109         1.0621880280         0.1886907384        -7.1749795939        -7.9353600000
        0.2854270000        -1.6000000000         1.7323252109         1.0698450086         0.1606200863        -6.9755176212        -7.9353600000
        0.2904216000        -1.6000000000         1.7323252109         1.0902636235         0.1325494343        -6.4436190274        -7.9353600000
        0.2953904000        -1.6000000000         1.7323252109         1.0468740669         0.0968231498        -7.5739035393        -7.9353600000
        0.3004541000        -1.6000000000         1.7323252109         1.0698450086         0.0713043752        -6.9755176212        -7.9353600000
        0.3055303000        -1.6000000000         1.7323252109         1.0800543160         0.0432337232        -6.7095683243        -7.9353600000
        0.3104726000        -1.6000000000         1.7323252109         1.0570833743         0.0177149486        -7.3079542424        -7.9353600000
        0.3154861000        -1.6000000000         1.7323252109         1.0596357012        -0.0052519485        -7.2414669181        -7.9353600000
        0.3204216000        -1.6000000000         1.7323252109         1.0723973355         0.0024036839        -6.9090302970        -7.9353600000
        0.3253939000        -1.6000000000         1.7323252109         1.0621880280         0.0049555613        -7.1749795939        -7.9353600000
        0.3304155000        -1.6000000000         1.7323252109         1.0723973355        -0.0001481936        -6.9090302970        -7.9353600000
        0.3354200000        -1.6000000000         1.7323252109         1.0672926818         1.1073666236        -7.0420049455        -7.9353600000
        0.3404224000        -1.6000000000         1.7323252109         1.0647403549         1.1150222560        -7.1084922697        -7.9353600000
        0.3454158000        -1.6000000000         1.7323252109         1.0596357012         4.9964278711        -7.2414669181        -7.9353600000
        0.3503847000        -1.6000000000         1.7323252109         1.0698450086         5.0117391359        -6.9755176212        -7.9353600000
        0.3554003000        -1.6000000000         1.7323252109         1.0672926818         5.0040835035        -7.0420049455        -7.9353600000
        0.3604273000        -1.6000000000         1.7323252109         1.0392170863         5.0066353810        -7.7733655120        -7.9353600000
        0.3653809000        -1.6000000000         1.7323252109         1.0621880280         5.0066353810        -7.1749795939        -7.9353600000
        0.3704131000        -1.6000000000         1.7323252109         1.0698450086         4.9913241162        -6.9755176212        -7.9353600000
        0.3755024000        -1.6000000000         1.7323252109         1.0545310475         4.9632534642        -7.3744415666        -7.9353600000
        0.3804113000        -1.6000000000         1.7323252109         1.0621880280         4.9275271797        -7.1749795939        -7.9353600000
        0.3854532000        -1.6000000000         1.7323252109         1.0545310475         4.8943527728        -7.3744415666        -7.9353600000
        0.3904050000        -1.6000000000         1.7323252109         1.0545310475         4.8739377531        -7.3744415666        -7.9353600000
        0.3954128000        -1.6000000000         1.7323252109         1.0621880280         4.8305558363        -7.1749795939        -7.9353600000
        0.4004313000        -1.6000000000         1.7323252109         1.0468740669         4.8075889392        -7.5739035393        -7.9353600000
        0.4053884000        -1.6000000000         1.7323252109         1.0468740669         4.7693107773        -7.5739035393        -7.9353600000
        0.4104039000        -1.6000000000         1.7323252109         1.0621880280         4.7565513900        -7.1749795939        -7.9353600000
        0.4153882000        -1.6000000000         1.7323252109         1.0417694132         4.7233769830        -7.7068781877        -7.9353600000
        0.4204335000        -1.6000000000         1.7323252109         1.0698450086         4.6978582084        -6.9755176212        -7.9353600000
        0.4253957000        -1.6000000000         1.7323252109         1.0366647595         4.6646838015        -7.8398528362        -7.9353600000
        0.4304231000        -1.6000000000         1.7323252109         1.0468740669         4.6264056396        -7.5739035393        -7.9353600000
        0.4354284000        -1.6000000000         1.7323252109         1.0672926818         4.5983349875        -7.0420049455        -7.9353600000
