% Static Verify Step 40/50  Vcmd=-2.0000V
% Vg_offset=1.337240V  K_gimbal=26.049690  K_lin=5.741200
% omega_avg(last 2.0s)=13.219675 rad/s  omega_target=-11.482400 rad/s

Time[s]              Vcmd[V]              Vc[V]                Vg[V]                Pot[V]               Omega[rad/s]         Omega_target[rad/s] 
        0.0007100000        -2.0000000000         1.6630153025         1.3378393285         1.9341749203         0.0156245212       -11.4824000000
        0.0053862000        -2.0000000000         1.6630153025         1.3301823480         1.9239674105        -0.1838374515       -11.4824000000
        0.0104009000        -2.0000000000         1.6630153025         1.3327346748         1.9239674105        -0.1173501273       -11.4824000000
        0.0153787000        -2.0000000000         1.6630153025         1.3327346748         1.9316230429        -0.1173501273       -11.4824000000
        0.0203885000        -2.0000000000         1.6630153025         1.3301823480         1.9239674105        -0.1838374515       -11.4824000000
        0.0253902000        -2.0000000000         1.6630153025         1.3378393285         1.9341749203         0.0156245212       -11.4824000000
        0.0306093000        -2.0000000000         1.6630153025         1.3352870017         1.9290711654        -0.0508628030       -11.4824000000
        0.0353844000        -2.0000000000         1.6630153025         1.3250776943         1.9265192879        -0.3168120999       -11.4824000000
        0.0403939000        -2.0000000000         1.6630153025         1.3454963091         1.9316230429         0.2150864939       -11.4824000000
        0.0454228000        -2.0000000000         1.6630153025         1.3327346748         1.9290711654        -0.1173501273       -11.4824000000
        0.0503844000        -2.0000000000         1.6630153025         1.3225253674         1.9239674105        -0.3832994242       -11.4824000000
        0.0554169000        -2.0000000000         1.6630153025         1.3352870017         1.9290711654        -0.0508628030       -11.4824000000
        0.0603973000        -2.0000000000         1.6630153025         1.3276300211         1.9290711654        -0.2503247757       -11.4824000000
        0.0653979000        -2.0000000000         1.6630153025         1.1898043709         1.9265192879        -3.8406402840       -11.4824000000
        0.0704078000        -2.0000000000         1.6630153025         1.0315601058         1.8958967584        -7.9628543860       -11.4824000000
        0.0753769000        -2.0000000000         1.6630153025         1.0494263938         1.8729298613        -7.4974431164       -11.4824000000
        0.0804074000        -2.0000000000         1.6630153025         1.0545310475         1.8397554543        -7.3644684680       -11.4824000000
        0.0853875000        -2.0000000000         1.6630153025         1.0723973355         1.8244441896        -6.8990571984       -11.4824000000
        0.0905085000        -2.0000000000         1.6630153025         1.0851589698         1.7861660277        -6.5666205772       -11.4824000000
        0.0954046000        -2.0000000000         1.6630153025         1.1055775846         1.7683028855        -6.0347219834       -11.4824000000
        0.1004048000        -2.0000000000         1.6630153025         1.0902636235         1.7402322334        -6.4336459288       -11.4824000000
        0.1053965000        -2.0000000000         1.6630153025         1.1004729309         1.7172653363        -6.1676966319       -11.4824000000
        0.1103881000        -2.0000000000         1.6630153025         1.0953682772         1.6994021941        -6.3006712803       -11.4824000000
