% Static Verify Step 18/48  OmegaCmd=-450.0000 deg/s
% Vg_offset=1.337992V  K_gimbal=26.049690
% omega_avg(last 2.0s)=-7.530188 rad/s  omega_target=-7.853982 rad/s

Time[s]              OmegaCmd[deg/s]      Vc[V]                Vg[V]                Pot[V]               Omega[rad/s]         Omega_target[rad/s] 
        0.0007376000      -450.0000000000         1.7718457763         1.3352870017         0.2652470621        -0.0704765637        -7.8539816340
        0.0054851000      -450.0000000000         1.7718457763         1.3378393285         0.2677989396        -0.0039892395        -7.8539816340
        0.0104218000      -450.0000000000         1.7718457763         1.3378393285         0.2677989396        -0.0039892395        -7.8539816340
        0.0154116000      -450.0000000000         1.7718457763         1.3378393285         0.2677989396        -0.0039892395        -7.8539816340
        0.0204424000      -450.0000000000         1.7718457763         1.3301823480         0.2601433072        -0.2034512121        -7.8539816340
        0.0254160000      -450.0000000000         1.7718457763         1.3454963091         0.2729026945         0.1954727332        -7.8539816340
        0.0304748000      -450.0000000000         1.7718457763         1.3378393285         0.2677989396        -0.0039892395        -7.8539816340
        0.0354219000      -450.0000000000         1.7718457763         1.3301823480         0.2601433072        -0.2034512121        -7.8539816340
        0.0404358000      -450.0000000000         1.7718457763         1.3352870017         0.2652470621        -0.0704765637        -7.8539816340
        0.0454163000      -450.0000000000         1.7718457763         1.3454963091         0.2729026945         0.1954727332        -7.8539816340
        0.0504158000      -450.0000000000         1.7718457763         1.3276300211         0.2626951847        -0.2699385364        -7.8539816340
        0.0554737000      -450.0000000000         1.7718457763         1.3327346748         0.2652470621        -0.1369638879        -7.8539816340
        0.0603838000      -450.0000000000         1.7718457763         1.3046590794         0.2575914298        -0.8683244544        -7.8539816340
        0.0654613000      -450.0000000000         1.7718457763         1.3148683868         0.2677989396        -0.6023751575        -7.8539816340
        0.0704172000      -450.0000000000         1.7718457763         1.2510602154         0.2524876748        -2.2645582632        -7.8539816340
        0.0754128000      -450.0000000000         1.7718457763         1.1336531800         0.2371764101        -5.3229751776        -7.8539816340
        0.0803816000      -450.0000000000         1.7718457763         1.1030252578         0.2142095129        -6.1208230683        -7.8539816340
        0.0854252000      -450.0000000000         1.7718457763         1.1132345652         0.1912426158        -5.8548737714        -7.8539816340
        0.0904246000      -450.0000000000         1.7718457763         1.1106822383         0.1682757187        -5.9213610956        -7.8539816340
        0.0954347000      -450.0000000000         1.7718457763         1.1285485263         0.1529644539        -5.4559498260        -7.8539816340
        0.1004677000      -450.0000000000         1.7718457763         1.1311008532         0.1274456793        -5.3894625018        -7.8539816340
        0.1054822000      -450.0000000000         1.7718457763         1.1259961995         0.0993750273        -5.5224371503        -7.8539816340
        0.1104164000      -450.0000000000         1.7718457763         1.1413101606         0.0738562527        -5.1235132049        -7.8539816340
        0.1155927000      -450.0000000000         1.7718457763         1.1081299115         0.0559931105        -5.9878484199        -7.8539816340
        0.1204535000      -450.0000000000         1.7718457763         1.1208915457         0.0381299683        -5.6554117987        -7.8539816340
        0.1254336000      -450.0000000000         1.7718457763         1.1106822383         0.0126111937        -5.9213610956        -7.8539816340
        0.1304011000      -450.0000000000         1.7718457763         1.1106822383         0.0100593162        -5.9213610956        -7.8539816340
        0.1353986000      -450.0000000000         1.7718457763         1.1030252578        -0.0052519485        -6.1208230683        -7.8539816340
        0.1404231000      -450.0000000000         1.7718457763         1.1055775846         0.0100593162        -6.0543357441        -7.8539816340
        0.1455307000      -450.0000000000         1.7718457763         1.0928159503        -0.0052519485        -6.3867723652        -7.8539816340
        0.1504758000      -450.0000000000         1.7718457763         1.0953682772         0.0024036839        -6.3202850410        -7.8539816340
        0.1554434000      -450.0000000000         1.7718457763         1.0953682772         1.1099185011        -6.3202850410        -7.8539816340
        0.1604179000      -450.0000000000         1.7718457763         1.1030252578         1.1175741334        -6.1208230683        -7.8539816340
