% Static Verify Step 8/48  OmegaCmd=-200.0000 deg/s
% Vg_offset=1.337992V  K_gimbal=26.049690
% omega_avg(last 2.0s)=-2.971485 rad/s  omega_target=-3.490659 rad/s

Time[s]              OmegaCmd[deg/s]      Vc[V]                Vg[V]                Pot[V]               Omega[rad/s]         Omega_target[rad/s] 
        0.0006536000      -200.0000000000         2.0435561456         1.3301823480         2.1740514015        -0.2034512121        -3.4906585040
        0.0054862000      -200.0000000000         2.0435561456         1.3454963091         2.1842589113         0.1954727332        -3.4906585040
        0.0104517000      -200.0000000000         2.0435561456         1.3454963091         2.1817070338         0.1954727332        -3.4906585040
        0.0154335000      -200.0000000000         2.0435561456         1.3352870017         2.1740514015        -0.0704765637        -3.4906585040
        0.0204656000      -200.0000000000         2.0435561456         1.3301823480         2.1689476465        -0.2034512121        -3.4906585040
        0.0254772000      -200.0000000000         2.0435561456         1.3454963091         2.1817070338         0.1954727332        -3.4906585040
        0.0304128000      -200.0000000000         2.0435561456         1.3327346748         2.1766032789        -0.1369638879        -3.4906585040
        0.0354172000      -200.0000000000         2.0435561456         1.3352870017         2.1740514015        -0.0704765637        -3.4906585040
        0.0403714000      -200.0000000000         2.0435561456         1.3250776943         2.1689476465        -0.3364258606        -3.4906585040
        0.0454172000      -200.0000000000         2.0435561456         1.3301823480         2.1740514015        -0.2034512121        -3.4906585040
        0.0503885000      -200.0000000000         2.0435561456         1.3378393285         2.1791551564        -0.0039892395        -3.4906585040
        0.0554335000      -200.0000000000         2.0435561456         1.3250776943         2.1714995240        -0.3364258606        -3.4906585040
        0.0604133000      -200.0000000000         2.0435561456         1.3352870017         2.1766032789        -0.0704765637        -3.4906585040
        0.0654202000      -200.0000000000         2.0435561456         1.3276300211         2.1663957691        -0.2699385364        -3.4906585040
        0.0704169000      -200.0000000000         2.0435561456         1.3123160600         2.1689476465        -0.6688624817        -3.4906585040
        0.0754541000      -200.0000000000         2.0435561456         1.3276300211         2.1714995240        -0.2699385364        -3.4906585040
        0.0804233000      -200.0000000000         2.0435561456         1.3250776943         2.1638438916        -0.3364258606        -3.4906585040
        0.0854350000      -200.0000000000         2.0435561456         1.3276300211         2.1740514015        -0.2699385364        -3.4906585040
        0.0904650000      -200.0000000000         2.0435561456         1.3276300211         2.1663957691        -0.2699385364        -3.4906585040
        0.0954687000      -200.0000000000         2.0435561456         1.3301823480         2.1714995240        -0.2034512121        -3.4906585040
        0.1004444000      -200.0000000000         2.0435561456         1.3225253674         2.1638438916        -0.4029131848        -3.4906585040
        0.1054285000      -200.0000000000         2.0435561456         1.3276300211         2.1663957691        -0.2699385364        -3.4906585040
        0.1104371000      -200.0000000000         2.0435561456         1.2995544257         2.1561882593        -1.0012991029        -3.4906585040
        0.1154386000      -200.0000000000         2.0435561456         1.2357462543         2.1536363818        -2.6634822085        -3.4906585040
        0.1204442000      -200.0000000000         2.0435561456         1.1744904097         2.1357732396        -4.2591779900        -3.4906585040
        0.1254068000      -200.0000000000         2.0435561456         1.1846997172         2.1255657297        -3.9932286931        -3.4906585040
