% Static Verify Step 40/51  Vcmd=+2.0000V
% Vg_offset=1.337622V  K_gimbal=26.049690  K_lin=4.959600
% omega_avg(last 2.0s)=9.574507 rad/s  omega_target=9.919200 rad/s

Time[s]              Vcmd[V]              Vc[V]                Vg[V]                Pot[V]               Omega[rad/s]         Omega_target[rad/s] 
        0.0008939000         2.0000000000         3.3423440552         1.3276300211         3.8531867695        -0.2602978743         9.9192000000
        0.0055649000         2.0000000000         3.3423440552         1.3403916554         3.8608424019         0.0721387468         9.9192000000
        0.0106177000         2.0000000000         3.3423440552         1.3531532897         3.8659461568         0.4045753679         9.9192000000
        0.0156023000         2.0000000000         3.3423440552         1.3301823480         3.8531867695        -0.1938105501         9.9192000000
        0.0206014000         2.0000000000         3.3423440552         1.3557056165         3.8659461568         0.4710626921         9.9192000000
        0.0255259000         2.0000000000         3.3423440552         1.5343684965         3.8710499117         5.1251753880         9.9192000000
        0.0306091000         2.0000000000         3.3423440552         1.4909789399         3.9016724412         3.9948908762         9.9192000000
        0.0357300000         2.0000000000         3.3423440552         1.4577986908         3.9093280736         3.1305556612         9.9192000000
        0.0406575000         2.0000000000         3.3423440552         1.5113975548         3.9195355834         4.5267894700         9.9192000000
        0.0457930000         2.0000000000         3.3423440552         1.5752057262         3.9527099904         6.1889725756         9.9192000000
        0.0505715000         2.0000000000         3.3423440552         1.5267115159         3.9680212551         4.9257134153         9.9192000000
        0.0555083000         2.0000000000         3.3423440552         1.5062929011         3.9833325199         4.3938148215         9.9192000000
        0.0606153000         2.0000000000         3.3423440552         1.5701010725         4.0088512945         6.0559979272         9.9192000000
        0.0654852000         2.0000000000         3.3423440552         1.5701010725         4.0343700691         6.0559979272         9.9192000000
        0.0709034000         2.0000000000         3.3423440552         1.5522347845         4.0420257015         5.5905866576         9.9192000000
        0.0757290000         2.0000000000         3.3423440552         1.5649964188         4.0675444760         5.9230232787         9.9192000000
        0.0806212000         2.0000000000         3.3423440552         1.5701010725         4.0930632506         6.0559979272         9.9192000000
        0.0856183000         2.0000000000         3.3423440552         1.5879673605         4.1262376576         6.5214091968         9.9192000000
        0.0907145000         2.0000000000         3.3423440552         1.5777580530         4.1466526773         6.2554598999         9.9192000000
        0.0955885000         2.0000000000         3.3423440552         1.5879673605         4.1747233293         6.5214091968         9.9192000000
        0.1006020000         2.0000000000         3.3423440552         1.5879673605         4.1951383490         6.5214091968         9.9192000000
        0.1056608000         2.0000000000         3.3423440552         1.5981766679         4.2206571236         6.7873584937         9.9192000000
        0.1105092000         2.0000000000         3.3423440552         1.6109383022         4.2512796531         7.1197951148         9.9192000000
        0.1156205000         2.0000000000         3.3423440552         1.6160429559         4.2819021826         7.2527697633         9.9192000000
        0.1205322000         2.0000000000         3.3423440552         1.5956243410         4.3074209572         6.7208711695         9.9192000000
        0.1255984000         2.0000000000         3.3423440552         1.6313569170         4.3380434867         7.6516937086         9.9192000000
        0.1306489000         2.0000000000         3.3423440552         1.6109383022         4.3610103838         7.1197951148         9.9192000000
        0.1356326000         2.0000000000         3.3423440552         1.6185952828         4.3941847908         7.3192570875         9.9192000000
        0.1406381000         2.0000000000         3.3423440552         1.6390138976         4.4222554428         7.8511556813         9.9192000000
        0.1456512000         2.0000000000         3.3423440552         1.6288045902         4.4605336047         7.5852063844         9.9192000000
        0.1506248000         2.0000000000         3.3423440552         1.6390138976         4.4911561342         7.8511556813         9.9192000000
        0.1556217000         2.0000000000         3.3423440552         1.6645371662         4.5192267863         8.5160289236         9.9192000000
        0.1605423000         2.0000000000         3.3423440552         1.6390138976         4.5472974383         7.8511556813         9.9192000000
        0.1656193000         2.0000000000         3.3423440552         1.6415662245         4.5881274777         7.9176430055         9.9192000000
        0.1708666000         2.0000000000         3.3423440552         1.6466708782         4.6059906199         8.0506176540         9.9192000000
        0.1783927000         2.0000000000         3.3423440552         1.6441185513         4.6493725367         7.9841303298         9.9192000000
        0.1805994000         2.0000000000         3.3423440552         1.6517755319         4.6748913113         8.1835923024         9.9192000000
        0.1856132000         2.0000000000         3.3423440552         1.6543278587         4.7029619633         8.2500796267         9.9192000000
        0.1905219000         2.0000000000         3.3423440552         1.6619848393         4.7463438801         8.4495415993         9.9192000000
        0.1955878000         2.0000000000         3.3423440552         1.6415662245         4.7693107773         7.9176430055         9.9192000000
        0.2005454000         2.0000000000         3.3423440552         1.6670894930         4.8101408166         8.5825162478         9.9192000000
        0.2076021000         2.0000000000         3.3423440552         1.6619848393         4.8586264883         8.4495415993         9.9192000000
        0.2108104000         2.0000000000         3.3423440552         1.6517755319         4.8739377531         8.1835923024         9.9192000000
        0.2159045000         2.0000000000         3.3423440552         1.6594325125         4.9198715474         8.3830542751         9.9192000000
        0.2210070000         2.0000000000         3.3423440552         1.6670894930         4.9504940769         8.5825162478         9.9192000000
        0.2254314000         2.0000000000         3.3423440552         1.6747464736         4.9836684838         8.7819782205         9.9192000000
        0.2310173000         2.0000000000         3.3423440552         1.6568801856         4.9989797486         8.3165669509         9.9192000000
        0.2356049000         2.0000000000         3.3423440552         1.6696418199         4.9989797486         8.6490035720         9.9192000000
        0.2404776000         2.0000000000         3.3423440552         1.6645371662         5.0066353810         8.5160289236         9.9192000000
        0.2454777000         2.0000000000         3.3423440552         1.6696418199         4.9964278711         8.6490035720         9.9192000000
        0.2505570000         2.0000000000         3.3423440552         1.6619848393         1.1124703785         8.4495415993         9.9192000000
        0.2555003000         2.0000000000         3.3423440552         1.6772988005         1.1099185011         8.8484655447         9.9192000000
        0.2604811000         2.0000000000         3.3423440552         1.6824034542         0.0075074388         8.9814401932         9.9192000000
        0.2655781000         2.0000000000         3.3423440552         1.6772988005         0.0075074388         8.8484655447         9.9192000000
        0.2704426000         2.0000000000         3.3423440552         1.6747464736         0.0024036839         8.7819782205         9.9192000000
        0.2754061000         2.0000000000         3.3423440552         1.6900604347         0.0151630711         9.1809021658         9.9192000000
        0.2804869000         2.0000000000         3.3423440552         1.6747464736         0.0508893556         8.7819782205         9.9192000000
        0.2854630000         2.0000000000         3.3423440552         1.6747464736         0.0840637625         8.7819782205         9.9192000000
        0.2905166000         2.0000000000         3.3423440552         1.6824034542         0.1197900470         8.9814401932         9.9192000000
        0.2954279000         2.0000000000         3.3423440552         1.6875081079         0.1555163314         9.1144148416         9.9192000000
        0.3004682000         2.0000000000         3.3423440552         1.6747464736         0.1937944933         8.7819782205         9.9192000000
        0.3054885000         2.0000000000         3.3423440552         1.6900604347         0.2269689002         9.1809021658         9.9192000000
        0.3104576000         2.0000000000         3.3423440552         1.6951650884         0.2652470621         9.3138768143         9.9192000000
        0.3154212000         2.0000000000         3.3423440552         1.6772988005         0.3060771015         8.8484655447         9.9192000000
        0.3204579000         2.0000000000         3.3423440552         1.6951650884         0.3418033859         9.3138768143         9.9192000000
        0.3256737000         2.0000000000         3.3423440552         1.7053743959         0.3749777929         9.5798261112         9.9192000000
        0.3304919000         2.0000000000         3.3423440552         1.6849557810         0.4132559548         9.0479275174         9.9192000000
        0.3356478000         2.0000000000         3.3423440552         1.6696418199         0.4413266068         8.6490035720         9.9192000000
        0.3405953000         2.0000000000         3.3423440552         1.7104790496         0.4847085236         9.7128007597         9.9192000000
        0.3456570000         2.0000000000         3.3423440552         1.6951650884         0.5229866855         9.3138768143         9.9192000000
        0.3506506000         2.0000000000         3.3423440552         1.6772988005         0.5510573375         8.8484655447         9.9192000000
        0.3555656000         2.0000000000         3.3423440552         1.7002697422         0.5765761121         9.4468514627         9.9192000000
        0.3606463000         2.0000000000         3.3423440552         1.6875081079         0.6199580289         9.1144148416         9.9192000000
        0.3655944000         2.0000000000         3.3423440552         1.6900604347         0.6556843134         9.1809021658         9.9192000000
        0.3706213000         2.0000000000         3.3423440552         1.7002697422         0.6939624752         9.4468514627         9.9192000000
        0.3755991000         2.0000000000         3.3423440552         1.6772988005         0.7245850047         8.8484655447         9.9192000000
        0.3806455000         2.0000000000         3.3423440552         1.6926127616         0.7577594117         9.2473894901         9.9192000000
        0.3856428000         2.0000000000         3.3423440552         1.6900604347         0.7934856961         9.1809021658         9.9192000000
        0.3906355000         2.0000000000         3.3423440552         1.6849557810         0.8317638580         9.0479275174         9.9192000000
        0.3956222000         2.0000000000         3.3423440552         1.7028220690         0.8725938974         9.5133387870         9.9192000000
        0.4005390000         2.0000000000         3.3423440552         1.6926127616         0.9083201818         9.2473894901         9.9192000000
        0.4055977000         2.0000000000         3.3423440552         1.6900604347         0.9440464662         9.1809021658         9.9192000000
        0.4107118000         2.0000000000         3.3423440552         1.6875081079         0.9746689957         9.1144148416         9.9192000000
        0.4155972000         2.0000000000         3.3423440552         1.6900604347         1.0154990351         9.1809021658         9.9192000000
        0.4205947000         2.0000000000         3.3423440552         1.7002697422         1.0537771970         9.4468514627         9.9192000000
        0.4256120000         2.0000000000         3.3423440552         1.6900604347         1.0869516039         9.1809021658         9.9192000000
        0.4306058000         2.0000000000         3.3423440552         1.6875081079         1.1226778884         9.1144148416         9.9192000000
        0.4356027000         2.0000000000         3.3423440552         1.7002697422         1.1584041728         9.4468514627         9.9192000000
        0.4406375000         2.0000000000         3.3423440552         1.6824034542         1.1864748248         8.9814401932         9.9192000000
        0.4456105000         2.0000000000         3.3423440552         1.6926127616         1.2273048642         9.2473894901         9.9192000000
        0.4505995000         2.0000000000         3.3423440552         1.6926127616         1.2630311486         9.2473894901         9.9192000000
        0.4554574000         2.0000000000         3.3423440552         1.7002697422         1.3038611879         9.4468514627         9.9192000000
        0.4607164000         2.0000000000         3.3423440552         1.6977174153         1.3370355949         9.3803641385         9.9192000000
        0.4655719000         2.0000000000         3.3423440552         1.6926127616         1.3625543695         9.2473894901         9.9192000000
        0.4705129000         2.0000000000         3.3423440552         1.6824034542         1.4008325314         8.9814401932         9.9192000000
        0.4756365000         2.0000000000         3.3423440552         1.7028220690         1.4442144482         9.5133387870         9.9192000000
        0.4805789000         2.0000000000         3.3423440552         1.6824034542         1.4671813453         8.9814401932         9.9192000000
        0.4856327000         2.0000000000         3.3423440552         1.6824034542         1.5003557523         8.9814401932         9.9192000000
        0.4906133000         2.0000000000         3.3423440552         1.6926127616         1.5437376691         9.2473894901         9.9192000000
        0.4957387000         2.0000000000         3.3423440552         1.7002697422         1.5820158310         9.4468514627         9.9192000000
        0.5008132000         2.0000000000         3.3423440552         1.6926127616         1.6177421154         9.2473894901         9.9192000000
        0.5055271000         2.0000000000         3.3423440552         1.7002697422         1.6381571351         9.4468514627         9.9192000000
        0.5105411000         2.0000000000         3.3423440552         1.6951650884         1.6789871744         9.3138768143         9.9192000000
        0.5154707000         2.0000000000         3.3423440552         1.6926127616         1.7147134588         9.2473894901         9.9192000000
        0.5205722000         2.0000000000         3.3423440552         1.7002697422         1.7606472531         9.4468514627         9.9192000000
        0.5254971000         2.0000000000         3.3423440552         1.6900604347         1.7836141502         9.1809021658         9.9192000000
        0.5307124000         2.0000000000         3.3423440552         1.7002697422         1.8244441896         9.4468514627         9.9192000000
        0.5356274000         2.0000000000         3.3423440552         1.7028220690         1.8601704740         9.5133387870         9.9192000000
        0.5405636000         2.0000000000         3.3423440552         1.6951650884         1.8933448810         9.3138768143         9.9192000000
