% Static Verify Step 29/51  Vcmd=-1.4000V
% Vg_offset=1.336652V  K_gimbal=26.049690  K_lin=7.165500
% omega_avg(last 2.0s)=-10.230238 rad/s  omega_target=-10.031700 rad/s

Time[s]              Vcmd[V]              Vc[V]                Vg[V]                Pot[V]               Omega[rad/s]         Omega_target[rad/s] 
        0.0041229000        -1.4000000000         1.6248160277         1.3454963091         4.0292663142         0.2303785784       -10.0317000000
        0.0060495000        -1.4000000000         1.6248160277         1.3403916554         4.0318181916         0.0974039300       -10.0317000000
        0.0104842000        -1.4000000000         1.6248160277         1.3301823480         4.0165069269        -0.1685453669       -10.0317000000
        0.0154489000        -1.4000000000         1.6248160277         1.3378393285         4.0216106818         0.0309166058       -10.0317000000
        0.0204542000        -1.4000000000         1.6248160277         1.3352870017         4.0241625592        -0.0355707185       -10.0317000000
        0.0254237000        -1.4000000000         1.6248160277         1.2459555617         4.0114031719        -2.3626270664       -10.0317000000
        0.0304051000        -1.4000000000         1.6248160277         1.1259961995         3.9960919072        -5.4875313050       -10.0317000000
        0.0354973000        -1.4000000000         1.6248160277         1.2025660052         3.9833325199        -3.4929115782       -10.0317000000
        0.0404444000        -1.4000000000         1.6248160277         1.2000136783         3.9680212551        -3.5593989025       -10.0317000000
        0.0454084000        -1.4000000000         1.6248160277         1.0877112966         3.9399506031        -6.4848411684       -10.0317000000
        0.0503916000        -1.4000000000         1.6248160277         1.1438624875         3.9271912158        -5.0221200355       -10.0317000000
        0.0554884000        -1.4000000000         1.6248160277         1.1413101606         3.9067761961        -5.0886073597       -10.0317000000
        0.0604533000        -1.4000000000         1.6248160277         1.1055775846         3.8889130539        -6.0194298989       -10.0317000000
        0.0654004000        -1.4000000000         1.6248160277         1.1004729309         3.8659461568        -6.1524045473       -10.0317000000
        0.0703893000        -1.4000000000         1.6248160277         1.1055775846         3.8404273822        -6.0194298989       -10.0317000000
        0.0754102000        -1.4000000000         1.6248160277         1.0800543160         3.8225642400        -6.6843031411       -10.0317000000
        0.0804557000        -1.4000000000         1.6248160277         1.1030252578         3.7970454654        -6.0859172231       -10.0317000000
        0.0854109000        -1.4000000000         1.6248160277         1.0826066429         3.7715266908        -6.6178158169       -10.0317000000
