% Static Verify Step 32/48  OmegaCmd=-800.0000 deg/s
% Vg_offset=1.337992V  K_gimbal=26.049690
% omega_avg(last 2.0s)=-13.914135 rad/s  omega_target=-13.962634 rad/s

Time[s]              OmegaCmd[deg/s]      Vc[V]                Vg[V]                Pot[V]               Omega[rad/s]         Omega_target[rad/s] 
        0.0006331000      -800.0000000000         1.3252256576         1.3429439823         4.1747233293         0.1289854090       -13.9626340160
        0.0054383000      -800.0000000000         1.3252256576         1.3327346748         4.1645158195        -0.1369638879       -13.9626340160
        0.0104400000      -800.0000000000         1.3252256576         1.3352870017         4.1696195744        -0.0704765637       -13.9626340160
        0.0155290000      -800.0000000000         1.3252256576         1.3327346748         4.1645158195        -0.1369638879       -13.9626340160
        0.0205114000      -800.0000000000         1.3252256576         1.3403916554         4.1721714519         0.0624980848       -13.9626340160
        0.0254641000      -800.0000000000         1.3252256576         1.3352870017         4.1696195744        -0.0704765637       -13.9626340160
        0.0304599000      -800.0000000000         1.3252256576         1.3250776943         4.1670676969        -0.3364258606       -13.9626340160
        0.0354380000      -800.0000000000         1.3252256576         1.3429439823         4.1670676969         0.1289854090       -13.9626340160
        0.0404629000      -800.0000000000         1.3252256576         1.3403916554         4.1696195744         0.0624980848       -13.9626340160
        0.0454751000      -800.0000000000         1.3252256576         1.3378393285         4.1696195744        -0.0039892395       -13.9626340160
        0.0505584000      -800.0000000000         1.3252256576         1.3352870017         4.1619639420        -0.0704765637       -13.9626340160
        0.0554330000      -800.0000000000         1.3252256576         1.2893451183         4.1696195744        -1.2672483998       -13.9626340160
        0.0604583000      -800.0000000000         1.3252256576         0.9192577241         4.1262376576       -10.9079104126       -13.9626340160
        0.0655691000      -800.0000000000         1.3252256576         0.9116007435         4.0879594957       -11.1073723853       -13.9626340160
        0.0705267000      -800.0000000000         1.3252256576         0.9473333195         4.0573369662       -10.1765498461       -13.9626340160
        0.0755050000      -800.0000000000         1.3252256576         0.9626472806         4.0011956621        -9.7776259008       -13.9626340160
        0.0804671000      -800.0000000000         1.3252256576         0.9907228761         3.9756768875        -9.0462653343       -13.9626340160
        0.0854430000      -800.0000000000         1.3252256576         1.0213507983         3.9425024806        -8.2484174436       -13.9626340160
        0.0904391000      -800.0000000000         1.3252256576         1.0366647595         3.9067761961        -7.8494934982       -13.9626340160
        0.0954704000      -800.0000000000         1.3252256576         1.0519787206         3.8838092990        -7.4505695528       -13.9626340160
        0.1005732000      -800.0000000000         1.3252256576         1.0060368372         3.8429792597        -8.6473413889       -13.9626340160
        0.1054847000      -800.0000000000         1.3252256576         0.9192577241         3.8174604851       -10.9079104126       -13.9626340160
        0.1105005000      -800.0000000000         1.3252256576         0.9294670315         3.7740785683       -10.6419611157       -13.9626340160
        0.1158612000      -800.0000000000         1.3252256576         0.9473333195         3.7358004064       -10.1765498461       -13.9626340160
        0.1204560000      -800.0000000000         1.3252256576         0.9600949538         3.6898666121        -9.8441132250       -13.9626340160
        0.1254035000      -800.0000000000         1.3252256576         0.9447809927         3.6515884502       -10.2430371704       -13.9626340160
        0.1305652000      -800.0000000000         1.3252256576         0.9345716852         3.6133102883       -10.5089864673       -13.9626340160
        0.1354575000      -800.0000000000         1.3252256576         0.9345716852         3.5699283715       -10.5089864673       -13.9626340160
        0.1404512000      -800.0000000000         1.3252256576         0.9141530704         3.5290983322       -11.0408850611       -13.9626340160
        0.1454661000      -800.0000000000         1.3252256576         0.9243623778         3.4882682929       -10.7749357642       -13.9626340160
        0.1504694000      -800.0000000000         1.3252256576         0.9243623778         3.4448863760       -10.7749357642       -13.9626340160
        0.1554115000      -800.0000000000         1.3252256576         0.9090484167         3.4040563367       -11.1738597095       -13.9626340160
        0.1604578000      -800.0000000000         1.3252256576         0.8962867824         3.3555706650       -11.5062963307       -13.9626340160
        0.1654082000      -800.0000000000         1.3252256576         0.9218100509         3.3223962580       -10.8414230884       -13.9626340160
        0.1704542000      -800.0000000000         1.3252256576         0.9064960898         3.2739105863       -11.2403470338       -13.9626340160
        0.1753879000      -800.0000000000         1.3252256576         0.8988391092         3.2305286695       -11.4398090064       -13.9626340160
        0.1804345000      -800.0000000000         1.3252256576         0.9064960898         3.1845948752       -11.2403470338       -13.9626340160
        0.1853877000      -800.0000000000         1.3252256576         0.8937344555         3.1412129584       -11.5727836549       -13.9626340160
        0.1904458000      -800.0000000000         1.3252256576         0.8988391092         3.0978310416       -11.4398090064       -13.9626340160
        0.1954618000      -800.0000000000         1.3252256576         0.8911821287         3.0595528797       -11.6392709791       -13.9626340160
        0.2004137000      -800.0000000000         1.3252256576         0.8911821287         3.0034115756       -11.6392709791       -13.9626340160
        0.2053993000      -800.0000000000         1.3252256576         0.8937344555         2.9727890461       -11.5727836549       -13.9626340160
        0.2104024000      -800.0000000000         1.3252256576         0.8911821287         2.9217514970       -11.6392709791       -13.9626340160
        0.2154084000      -800.0000000000         1.3252256576         0.8835251481         2.8758177027       -11.8387329518       -13.9626340160
        0.2204084000      -800.0000000000         1.3252256576         0.8911821287         2.8298839084       -11.6392709791       -13.9626340160
        0.2254413000      -800.0000000000         1.3252256576         0.8733158407         2.7813982367       -12.1046822487       -13.9626340160
        0.2303946000      -800.0000000000         1.3252256576         0.8911821287         2.7354644424       -11.6392709791       -13.9626340160
        0.2353872000      -800.0000000000         1.3252256576         0.8733158407         2.6895306482       -12.1046822487       -13.9626340160
        0.2404317000      -800.0000000000         1.3252256576         0.8656588601         2.6384930990       -12.3041442214       -13.9626340160
        0.2454080000      -800.0000000000         1.3252256576         0.8835251481         2.6053186920       -11.8387329518       -13.9626340160
        0.2505081000      -800.0000000000         1.3252256576         0.8631065332         2.5517292654       -12.3706315456       -13.9626340160
        0.2553928000      -800.0000000000         1.3252256576         0.8733158407         2.5108992261       -12.1046822487       -13.9626340160
        0.2606061000      -800.0000000000         1.3252256576         0.8631065332         2.4471022896       -12.3706315456       -13.9626340160
        0.2654783000      -800.0000000000         1.3252256576         0.8682111870         2.4062722502       -12.2376568972       -13.9626340160
        0.2704724000      -800.0000000000         1.3252256576         0.8656588601         2.3603384560       -12.3041442214       -13.9626340160
        0.2754330000      -800.0000000000         1.3252256576         0.8631065332         2.3144046617       -12.3706315456       -13.9626340160
        0.2804623000      -800.0000000000         1.3252256576         0.8580018795         2.2582633576       -12.5036061941       -13.9626340160
        0.2854542000      -800.0000000000         1.3252256576         0.8682111870         2.2225370732       -12.2376568972       -13.9626340160
        0.2905279000      -800.0000000000         1.3252256576         0.8631065332         2.1663957691       -12.3706315456       -13.9626340160
        0.2955327000      -800.0000000000         1.3252256576         0.8733158407         2.1230138523       -12.1046822487       -13.9626340160
        0.3004540000      -800.0000000000         1.3252256576         0.8605542064         2.0719763031       -12.4371188698       -13.9626340160
        0.3055650000      -800.0000000000         1.3252256576         0.8682111870         2.0285943863       -12.2376568972       -13.9626340160
        0.3104357000      -800.0000000000         1.3252256576         0.8707635138         1.9801087146       -12.1711695729       -13.9626340160
        0.3155127000      -800.0000000000         1.3252256576         0.8528972258         1.9290711654       -12.6365808425       -13.9626340160
        0.3205310000      -800.0000000000         1.3252256576         0.8707635138         1.8933448810       -12.1711695729       -13.9626340160
        0.3255235000      -800.0000000000         1.3252256576         0.8580018795         1.8397554543       -12.5036061941       -13.9626340160
        0.3304165000      -800.0000000000         1.3252256576         0.8605542064         1.7989254150       -12.4371188698       -13.9626340160
        0.3354483000      -800.0000000000         1.3252256576         0.8656588601         1.7555434982       -12.3041442214       -13.9626340160
        0.3405492000      -800.0000000000         1.3252256576         0.8554495527         1.6968503166       -12.5700935183       -13.9626340160
        0.3454740000      -800.0000000000         1.3252256576         0.8605542064         1.6585721547       -12.4371188698       -13.9626340160
        0.3505917000      -800.0000000000         1.3252256576         0.8554495527         1.6075346056       -12.5700935183       -13.9626340160
