% Static Verify Step 44/50  Vcmd=-2.2000V
% Vg_offset=1.337240V  K_gimbal=26.049690  K_lin=5.741200
% omega_avg(last 2.0s)=15.243549 rad/s  omega_target=-12.630640 rad/s

Time[s]              Vcmd[V]              Vc[V]                Vg[V]                Pot[V]               Omega[rad/s]         Omega_target[rad/s] 
        0.0007669000        -2.2000000000         1.5984109827         1.3327346748         1.1711635601        -0.1173501273       -12.6306400000
        0.0054001000        -2.2000000000         1.5984109827         1.3199730405         1.1686116826        -0.4497867484       -12.6306400000
        0.0104878000        -2.2000000000         1.5984109827         1.3352870017         1.1762673150        -0.0508628030       -12.6306400000
        0.0153938000        -2.2000000000         1.5984109827         1.3378393285         1.1737154375         0.0156245212       -12.6306400000
        0.0209048000        -2.2000000000         1.5984109827         1.3276300211         1.1711635601        -0.2503247757       -12.6306400000
        0.0254646000        -2.2000000000         1.5984109827         1.3199730405         1.1813710699        -0.4497867484       -12.6306400000
        0.0304173000        -2.2000000000         1.5984109827         1.3225253674         1.1737154375        -0.3832994242       -12.6306400000
        0.0354050000        -2.2000000000         1.5984109827         1.3148683868         1.1711635601        -0.5827613968       -12.6306400000
        0.0403987000        -2.2000000000         1.5984109827         1.3072114063         1.1711635601        -0.7822233695       -12.6306400000
        0.0453858000        -2.2000000000         1.5984109827         1.3301823480         1.1686116826        -0.1838374515       -12.6306400000
        0.0504868000        -2.2000000000         1.5984109827         1.3327346748         1.1711635601        -0.1173501273       -12.6306400000
        0.0554042000        -2.2000000000         1.5984109827         1.2587171960         1.1558522953        -2.0454825298       -12.6306400000
        0.0603988000        -2.2000000000         1.5984109827         1.1949090246         1.1584041728        -3.7076656355       -12.6306400000
        0.0653873000        -2.2000000000         1.5984109827         1.0698450086         1.1252297658        -6.9655445226       -12.6306400000
        0.0703886000        -2.2000000000         1.5984109827         1.0698450086         1.1099185011        -6.9655445226       -12.6306400000
        0.0753773000        -2.2000000000         1.5984109827         1.0596357012         1.0767440941        -7.2314938195       -12.6306400000
        0.0806842000        -2.2000000000         1.5984109827         1.0800543160         1.0563290744        -6.6995952257       -12.6306400000
        0.0854907000        -2.2000000000         1.5984109827         1.0851589698         1.0282584224        -6.5666205772       -12.6306400000
        0.0904867000        -2.2000000000         1.5984109827         1.0698450086         1.0052915252        -6.9655445226       -12.6306400000
        0.0953875000        -2.2000000000         1.5984109827         1.0877112966         0.9797727506        -6.5001332530       -12.6306400000
        0.1005045000        -2.2000000000         1.5984109827         1.0570833743         0.9465983437        -7.2979811437       -12.6306400000
        0.1054920000        -2.2000000000         1.5984109827         1.0698450086         0.9261833240        -6.9655445226       -12.6306400000
        0.1103907000        -2.2000000000         1.5984109827         1.0570833743         0.8879051621        -7.2979811437       -12.6306400000
        0.1154258000        -2.2000000000         1.5984109827         1.0647403549         0.8674901425        -7.0985191711       -12.6306400000
        0.1204117000        -2.2000000000         1.5984109827         1.0494263938         0.8292119806        -7.4974431164       -12.6306400000
        0.1256627000        -2.2000000000         1.5984109827         1.0519787206         0.8190044707        -7.4309557922       -12.6306400000
        0.1303856000        -2.2000000000         1.5984109827         1.0570833743         0.7909338187        -7.2979811437       -12.6306400000
        0.1354847000        -2.2000000000         1.5984109827         1.0468740669         0.7501037793        -7.5639304406       -12.6306400000
        0.1403986000        -2.2000000000         1.5984109827         1.0392170863         0.7220331273        -7.7633924133       -12.6306400000
        0.1454000000        -2.2000000000         1.5984109827         1.0519787206         0.6939624752        -7.4309557922       -12.6306400000
        0.1503904000        -2.2000000000         1.5984109827         1.0392170863         0.6582361908        -7.7633924133       -12.6306400000
        0.1554095000        -2.2000000000         1.5984109827         1.0341124326         0.6352692937        -7.8963670618       -12.6306400000
        0.1603849000        -2.2000000000         1.5984109827         1.0290077789         0.5944392543        -8.0293417102       -12.6306400000
        0.1654005000        -2.2000000000         1.5984109827         1.0341124326         0.5612648474        -7.8963670618       -12.6306400000
        0.1703897000        -2.2000000000         1.5984109827         1.0392170863         0.5408498277        -7.7633924133       -12.6306400000
        0.1754883000        -2.2000000000         1.5984109827         1.0366647595         0.5153310531        -7.8298797376       -12.6306400000
        0.1803848000        -2.2000000000         1.5984109827         1.0290077789         0.4745010138        -8.0293417102       -12.6306400000
        0.1853764000        -2.2000000000         1.5984109827         1.0213507983         0.4489822392        -8.2288036829       -12.6306400000
        0.1903954000        -2.2000000000         1.5984109827         1.0136938178         0.4107040773        -8.4282656556       -12.6306400000
        0.1953884000        -2.2000000000         1.5984109827         1.0162461446         0.3775296703        -8.3617783314       -12.6306400000
        0.2003797000        -2.2000000000         1.5984109827         1.0060368372         0.3545627732        -8.6277276283       -12.6306400000
        0.2054025000        -2.2000000000         1.5984109827         1.0009321835         0.3162846113        -8.7607022767       -12.6306400000
        0.2103959000        -2.2000000000         1.5984109827         1.0264554521         0.2882139593        -8.0958290345       -12.6306400000
        0.2153912000        -2.2000000000         1.5984109827         1.0111414909         0.2473839199        -8.4947529798       -12.6306400000
        0.2203864000        -2.2000000000         1.5984109827         1.0009321835         0.2167613904        -8.7607022767       -12.6306400000
