% Static Verify Step 20/48  OmegaCmd=-500.0000 deg/s
% Vg_offset=1.337992V  K_gimbal=26.049690
% omega_avg(last 2.0s)=-8.124585 rad/s  omega_target=-8.726646 rad/s

Time[s]              OmegaCmd[deg/s]      Vc[V]                Vg[V]                Pot[V]               Omega[rad/s]         Omega_target[rad/s] 
        0.0006939000      -500.0000000000         1.7172306875         1.3352870017         3.3734338072        -0.0704765637        -8.7266462600
        0.0054464000      -500.0000000000         1.7172306875         1.3378393285         3.3734338072        -0.0039892395        -8.7266462600
        0.0105388000      -500.0000000000         1.7172306875         1.3403916554         3.3836413170         0.0624980848        -8.7266462600
        0.0155007000      -500.0000000000         1.7172306875         1.3403916554         3.3734338072         0.0624980848        -8.7266462600
        0.0204648000      -500.0000000000         1.7172306875         1.3352870017         3.3734338072        -0.0704765637        -8.7266462600
        0.0254446000      -500.0000000000         1.7172306875         1.3327346748         3.3734338072        -0.1369638879        -8.7266462600
        0.0304420000      -500.0000000000         1.7172306875         1.3352870017         3.3734338072        -0.0704765637        -8.7266462600
        0.0354018000      -500.0000000000         1.7172306875         1.3301823480         3.3657781748        -0.2034512121        -8.7266462600
        0.0404000000      -500.0000000000         1.7172306875         1.3378393285         3.3734338072        -0.0039892395        -8.7266462600
        0.0454437000      -500.0000000000         1.7172306875         1.3327346748         3.3683300523        -0.1369638879        -8.7266462600
        0.0504600000      -500.0000000000         1.7172306875         1.3378393285         3.3734338072        -0.0039892395        -8.7266462600
        0.0553776000      -500.0000000000         1.7172306875         1.3403916554         3.3734338072         0.0624980848        -8.7266462600
        0.0604640000      -500.0000000000         1.7172306875         1.3429439823         3.3785375621         0.1289854090        -8.7266462600
        0.0654259000      -500.0000000000         1.7172306875         1.3327346748         3.3708819297        -0.1369638879        -8.7266462600
        0.0703997000      -500.0000000000         1.7172306875         1.3352870017         3.3785375621        -0.0704765637        -8.7266462600
        0.0754042000      -500.0000000000         1.7172306875         1.1795950634         3.3555706650        -4.1262033415        -8.7266462600
