% Static Verify Step 50/51  Vcmd=+2.5000V
% Vg_offset=1.336652V  K_gimbal=26.049690  K_lin=7.165500
% omega_avg(last 2.0s)=17.901213 rad/s  omega_target=17.913750 rad/s

Time[s]              Vcmd[V]              Vc[V]                Vg[V]                Pot[V]               Omega[rad/s]         Omega_target[rad/s] 
        0.0016352000         2.5000000000         3.9674662036         1.3378393285         0.2397282875         0.0309166058        17.9137500000
        0.0055710000         2.5000000000         3.9674662036         1.3378393285         0.2422801650         0.0309166058        17.9137500000
        0.0104198000         2.5000000000         3.9674662036         1.3378393285         0.2397282875         0.0309166058        17.9137500000
        0.0154673000         2.5000000000         3.9674662036         1.3454963091         0.2499357974         0.2303785784        17.9137500000
        0.0205358000         2.5000000000         3.9674662036         1.6083859753         0.2550395523         7.0785729738        17.9137500000
        0.0254231000         2.5000000000         3.9674662036         1.5828627068         0.2780064494         6.4136997315        17.9137500000
        0.0304560000         2.5000000000         3.9674662036         1.5828627068         0.3086289789         6.4136997315        17.9137500000
        0.0354645000         2.5000000000         3.9674662036         1.6875081079         0.3366996310         9.1396800248        17.9137500000
        0.0405536000         2.5000000000         3.9674662036         1.6951650884         0.3851853027         9.3391419975        17.9137500000
        0.0454205000         2.5000000000         3.9674662036         1.6645371662         0.4030484449         8.5412941068        17.9137500000
        0.0504235000         2.5000000000         3.9674662036         1.7232406839         0.4489822392        10.0705025640        17.9137500000
        0.0554657000         2.5000000000         3.9674662036         1.7768395479         0.5000197884        11.4667363728        17.9137500000
        0.0607253000         2.5000000000         3.9674662036         1.7385546450         0.5357460728        10.4694265094        17.9137500000
        0.0654959000         2.5000000000         3.9674662036         1.7513162793         0.5714723572        10.8018631305        17.9137500000
        0.0705559000         2.5000000000         3.9674662036         1.7844965284         0.6225099064        11.6661983454        17.9137500000
        0.0754647000         2.5000000000         3.9674662036         1.7691825673         0.6735474556        11.2672744001        17.9137500000
        0.0805672000         2.5000000000         3.9674662036         1.8074674701         0.7169293724        12.2645842635        17.9137500000
        0.0854682000         2.5000000000         3.9674662036         1.8125721238         0.7628631666        12.3975589119        17.9137500000
        0.0904254000         2.5000000000         3.9674662036         1.7921535090         0.8062450834        11.8656603181        17.9137500000
        0.0954562000         2.5000000000         3.9674662036         1.8278860850         0.8598345101        12.7964828573        17.9137500000
        0.1007417000         2.5000000000         3.9674662036         1.8432000461         0.9159758142        13.1954068026        17.9137500000
        0.1054197000         2.5000000000         3.9674662036         1.8763802953         0.9670133634        14.0597420176        17.9137500000
        0.1104181000         2.5000000000         3.9674662036         1.8559616804         1.0206027900        13.5278434238        17.9137500000
        0.1154655000         2.5000000000         3.9674662036         1.8636186610         1.0716403392        13.7273053965        17.9137500000
        0.1205151000         2.5000000000         3.9674662036         1.8585140073         1.1252297658        13.5943307480        17.9137500000
        0.1254560000         2.5000000000         3.9674662036         1.8738279684         1.1788191925        13.9932546934        17.9137500000
        0.1304674000         2.5000000000         3.9674662036         1.8814849490         1.2298567416        14.1927166660        17.9137500000
        0.1354860000         2.5000000000         3.9674662036         1.8763802953         1.2706867810        14.0597420176        17.9137500000
        0.1404208000         2.5000000000         3.9674662036         1.8712756415         1.3319318400        13.9267673691        17.9137500000
        0.1454672000         2.5000000000         3.9674662036         1.8916942564         1.3855212666        14.4586659630        17.9137500000
