% Static Verify Step 9/48  OmegaCmd=+250.0000 deg/s
% Vg_offset=1.337992V  K_gimbal=26.049690
% omega_avg(last 2.0s)=4.264331 rad/s  omega_target=4.363323 rad/s

Time[s]              OmegaCmd[deg/s]      Vc[V]                Vg[V]                Pot[V]               Omega[rad/s]         Omega_target[rad/s] 
        0.0013528000       250.0000000000         2.9819589058         1.3301823480         3.5928952687        -0.2034512121         4.3633231300
        0.0054704000       250.0000000000         2.9819589058         1.3403916554         3.5979990236         0.0624980848         4.3633231300
        0.0104500000       250.0000000000         2.9819589058         1.3301823480         3.5903433912        -0.2034512121         4.3633231300
        0.0155408000       250.0000000000         2.9819589058         1.3429439823         3.6082065334         0.1289854090         4.3633231300
        0.0205825000       250.0000000000         2.9819589058         1.3301823480         3.5928952687        -0.2034512121         4.3633231300
        0.0254052000       250.0000000000         2.9819589058         1.3352870017         3.5979990236        -0.0704765637         4.3633231300
        0.0304188000       250.0000000000         2.9819589058         1.3480486360         3.6056546560         0.2619600575         4.3633231300
        0.0354614000       250.0000000000         2.9819589058         1.3301823480         3.5903433912        -0.2034512121         4.3633231300
        0.0404007000       250.0000000000         2.9819589058         1.3352870017         3.5928952687        -0.0704765637         4.3633231300
        0.0453999000       250.0000000000         2.9819589058         1.3378393285         3.5979990236        -0.0039892395         4.3633231300
        0.0504633000       250.0000000000         2.9819589058         1.3429439823         3.6031027785         0.1289854090         4.3633231300
        0.0553970000       250.0000000000         2.9819589058         1.3327346748         3.5954471461        -0.1369638879         4.3633231300
        0.0604125000       250.0000000000         2.9819589058         1.3327346748         3.5928952687        -0.1369638879         4.3633231300
        0.0654711000       250.0000000000         2.9819589058         1.3301823480         3.5954471461        -0.2034512121         4.3633231300
        0.0704014000       250.0000000000         2.9819589058         1.3352870017         3.6005509010        -0.0704765637         4.3633231300
        0.0753992000       250.0000000000         2.9819589058         1.3403916554         3.5979990236         0.0624980848         4.3633231300
        0.0804241000       250.0000000000         2.9819589058         1.3378393285         3.5979990236        -0.0039892395         4.3633231300
        0.0854212000       250.0000000000         2.9819589058         1.3403916554         3.6082065334         0.0624980848         4.3633231300
        0.0904722000       250.0000000000         2.9819589058         1.3352870017         3.5979990236        -0.0704765637         4.3633231300
        0.0954162000       250.0000000000         2.9819589058         1.3429439823         3.6056546560         0.1289854090         4.3633231300
        0.1003985000       250.0000000000         2.9819589058         1.3429439823         3.6056546560         0.1289854090         4.3633231300
        0.1054926000       250.0000000000         2.9819589058         1.3378393285         3.5979990236        -0.0039892395         4.3633231300
        0.1103918000       250.0000000000         2.9819589058         1.3454963091         3.6005509010         0.1954727332         4.3633231300
        0.1154946000       250.0000000000         2.9819589058         1.4424847297         3.6005509010         2.7219910538         4.3633231300
        0.1205637000       250.0000000000         2.9819589058         1.5445778039         3.6311734306         5.3814840229         4.3633231300
        0.1255214000       250.0000000000         2.9819589058         1.5190545354         3.6337253080         4.7166107806         4.3633231300
        0.1305824000       250.0000000000         2.9819589058         1.5139498816         3.6668997150         4.5836361322         4.3633231300
        0.1354185000       250.0000000000         2.9819589058         1.4807696325         3.6694515924         3.7193009172         4.3633231300
        0.1403863000       250.0000000000         2.9819589058         1.4731126519         3.6898666121         3.5198389446         4.3633231300
        0.1454000000       250.0000000000         2.9819589058         1.4552463639         3.6975222445         3.0544276750         4.3633231300
        0.1503831000       250.0000000000         2.9819589058         1.4731126519         3.7204891416         3.5198389446         4.3633231300
        0.1553995000       250.0000000000         2.9819589058         1.4756649788         3.7358004064         3.5863262688         4.3633231300
        0.1603919000       250.0000000000         2.9819589058         1.4731126519         3.7460079162         3.5198389446         4.3633231300
        0.1654002000       250.0000000000         2.9819589058         1.4884266131         3.7664229359         3.9187628899         4.3633231300
        0.1704623000       250.0000000000         2.9819589058         1.4807696325         3.7689748133         3.7193009172         4.3633231300
        0.1754024000       250.0000000000         2.9819589058         1.4858742862         3.7868379556         3.8522755657         4.3633231300
