% Static Verify Step 23/51  Vcmd=-1.1000V
% Vg_offset=1.337622V  K_gimbal=26.049690  K_lin=4.959600
% omega_avg(last 2.0s)=-5.231555 rad/s  omega_target=-5.455560 rad/s

Time[s]              Vcmd[V]              Vc[V]                Vg[V]                Pot[V]               Omega[rad/s]         Omega_target[rad/s] 
        0.0008965000        -1.1000000000         1.8989648574         1.3403916554         0.6863068429         0.0721387468        -5.4555600000
        0.0055946000        -1.1000000000         1.8989648574         1.3378393285         0.6888587203         0.0056514226        -5.4555600000
        0.0107455000        -1.1000000000         1.8989648574         1.3352870017         0.6863068429        -0.0608359017        -5.4555600000
        0.0154566000        -1.1000000000         1.8989648574         1.3454963091         0.6939624752         0.2051133952        -5.4555600000
        0.0204769000        -1.1000000000         1.8989648574         1.3327346748         0.6863068429        -0.1273232259        -5.4555600000
        0.0255359000        -1.1000000000         1.8989648574         1.3021067526         0.6837549654        -0.9251711166        -5.4555600000
        0.0304819000        -1.1000000000         1.8989648574         1.1693857560         0.6709955781        -4.3825119764        -5.4555600000
        0.0354676000        -1.1000000000         1.8989648574         1.2434032349         0.6684437007        -2.4543795738        -5.4555600000
        0.0406229000        -1.1000000000         1.8989648574         1.2714788303         0.6607880683        -1.7230190073        -5.4555600000
        0.0456109000        -1.1000000000         1.8989648574         1.1719380829         0.6454768035        -4.3160246522        -5.4555600000
        0.0505107000        -1.1000000000         1.8989648574         1.2127753126         0.6250617838        -3.2522274645        -5.4555600000
        0.0555987000        -1.1000000000         1.8989648574         1.2051183320         0.6148542740        -3.4516894372        -5.4555600000
        0.0607039000        -1.1000000000         1.8989648574         1.1795950634         0.5944392543        -4.1165626795        -5.4555600000
        0.0655327000        -1.1000000000         1.8989648574         1.2051183320         0.5867836220        -3.4516894372        -5.4555600000
        0.0705804000        -1.1000000000         1.8989648574         1.1898043709         0.5791279896        -3.8506133826        -5.4555600000
        0.0756832000        -1.1000000000         1.8989648574         1.1744904097         0.5510573375        -4.2495373279        -5.4555600000
        0.0806953000        -1.1000000000         1.8989648574         1.1898043709         0.5434017052        -3.8506133826        -5.4555600000
        0.0857013000        -1.1000000000         1.8989648574         1.1795950634         0.5280904404        -4.1165626795        -5.4555600000
        0.0905723000        -1.1000000000         1.8989648574         1.1923566977         0.5178829306        -3.7841260584        -5.4555600000
        0.0955577000        -1.1000000000         1.8989648574         1.1642811023         0.4949160334        -4.5154866249        -5.4555600000
        0.1006880000        -1.1000000000         1.8989648574         1.1770427366         0.4745010138        -4.1830500037        -5.4555600000
        0.1056583000        -1.1000000000         1.8989648574         1.1693857560         0.4617416265        -4.3825119764        -5.4555600000
        0.1106976000        -1.1000000000         1.8989648574         1.1591764486         0.4362228519        -4.6484612733        -5.4555600000
        0.1156084000        -1.1000000000         1.8989648574         1.1668334292         0.4234634646        -4.4489993006        -5.4555600000
        0.1206770000        -1.1000000000         1.8989648574         1.1693857560         0.4081521998        -4.3825119764        -5.4555600000
        0.1257776000        -1.1000000000         1.8989648574         1.1642811023         0.3826334252        -4.5154866249        -5.4555600000
        0.1305052000        -1.1000000000         1.8989648574         1.1515194680         0.3724259154        -4.8479232460        -5.4555600000
        0.1355308000        -1.1000000000         1.8989648574         1.1566241217         0.3469071408        -4.7149485975        -5.4555600000
        0.1405502000        -1.1000000000         1.8989648574         1.1489671412         0.3264921211        -4.9144105702        -5.4555600000
        0.1456094000        -1.1000000000         1.8989648574         1.1413101606         0.3111808564        -5.1138725429        -5.4555600000
        0.1506831000        -1.1000000000         1.8989648574         1.1591764486         0.2958695916        -4.6484612733        -5.4555600000
        0.1555110000        -1.1000000000         1.8989648574         1.1540717949         0.2805583269        -4.7814359218        -5.4555600000
        0.1607121000        -1.1000000000         1.8989648574         1.1464148143         0.2601433072        -4.9808978944        -5.4555600000
        0.1655547000        -1.1000000000         1.8989648574         1.1515194680         0.2397282875        -4.8479232460        -5.4555600000
        0.1707421000        -1.1000000000         1.8989648574         1.1668334292         0.2269689002        -4.4489993006        -5.4555600000
        0.1755384000        -1.1000000000         1.8989648574         1.1464148143         0.2014501257        -4.9808978944        -5.4555600000
        0.1805934000        -1.1000000000         1.8989648574         1.1515194680         0.1886907384        -4.8479232460        -5.4555600000
        0.1856406000        -1.1000000000         1.8989648574         1.1566241217         0.1682757187        -4.7149485975        -5.4555600000
        0.1906907000        -1.1000000000         1.8989648574         1.1591764486         0.1504125765        -4.6484612733        -5.4555600000
        0.1956439000        -1.1000000000         1.8989648574         1.1387578337         0.1248938019        -5.1803598671        -5.4555600000
        0.2007109000        -1.1000000000         1.8989648574         1.1464148143         0.1019269048        -4.9808978944        -5.4555600000
        0.2055581000        -1.1000000000         1.8989648574         1.1464148143         0.0840637625        -4.9808978944        -5.4555600000
        0.2107331000        -1.1000000000         1.8989648574         1.1438624875         0.0534412330        -5.0473852187        -5.4555600000
