% Static Verify Step 43/48  OmegaCmd=+1100.0000 deg/s
% Vg_offset=1.337992V  K_gimbal=26.049690
% omega_avg(last 2.0s)=19.286144 rad/s  omega_target=19.198622 rad/s

Time[s]              OmegaCmd[deg/s]      Vc[V]                Vg[V]                Pot[V]               Omega[rad/s]         Omega_target[rad/s] 
        0.0010912000      1100.0000000000         4.1983160755         1.3506009628         2.4547579220         0.3284473817        19.1986217719
        0.0056107000      1100.0000000000         4.1983160755         1.3327346748         2.4496541670        -0.1369638879        19.1986217719
        0.0105824000      1100.0000000000         4.1983160755         1.3327346748         2.4522060445        -0.1369638879        19.1986217719
        0.0155436000      1100.0000000000         4.1983160755         1.3429439823         2.4598616769         0.1289854090        19.1986217719
        0.0204183000      1100.0000000000         4.1983160755         1.3454963091         2.4624135543         0.1954727332        19.1986217719
        0.0254147000      1100.0000000000         4.1983160755         1.3454963091         2.4624135543         0.1954727332        19.1986217719
        0.0304104000      1100.0000000000         4.1983160755         1.3403916554         2.4649654318         0.0624980848        19.1986217719
        0.0354447000      1100.0000000000         4.1983160755         1.3403916554         2.4573097994         0.0624980848        19.1986217719
        0.0404271000      1100.0000000000         4.1983160755         1.3301823480         2.4522060445        -0.2034512121        19.1986217719
        0.0454381000      1100.0000000000         4.1983160755         1.3531532897         2.4522060445         0.3949347059        19.1986217719
        0.0504274000      1100.0000000000         4.1983160755         1.6926127616         2.4981398388         9.2377488281        19.1986217719
        0.0554949000      1100.0000000000         4.1983160755         1.9274268324         2.5466255105        15.3545826569        19.1986217719
        0.0603827000      1100.0000000000         4.1983160755         1.9146651981         2.6027668146        15.0221460358        19.1986217719
        0.0654053000      1100.0000000000         4.1983160755         1.9070082175         2.6589081187        14.8226840631        19.1986217719
        0.0704661000      1100.0000000000         4.1983160755         1.8814849490         2.7124975453        14.1578108208        19.1986217719
        0.0753814000      1100.0000000000         4.1983160755         1.8534093535         2.7711907269        13.4264502543        19.1986217719
        0.0804612000      1100.0000000000         4.1983160755         1.8483046998         2.8222282761        13.2934756059        19.1986217719
        0.0853802000      1100.0000000000         4.1983160755         1.8151244507         2.8681620703        12.4291403909        19.1986217719
        0.0904365000      1100.0000000000         4.1983160755         1.8074674701         2.9191996195        12.2296784183        19.1986217719
        0.0954142000      1100.0000000000         4.1983160755         1.7972581627         2.9600296588        11.9637291214        19.1986217719
        0.1006493000      1100.0000000000         4.1983160755         1.8508570267         3.0059634531        13.3599629301        19.1986217719
        0.1054831000      1100.0000000000         4.1983160755         1.9248745055         3.0697603896        15.2880953327        19.1986217719
        0.1104050000      1100.0000000000         4.1983160755         1.9172175250         3.1259016937        15.0886333600        19.1986217719
        0.1154424000      1100.0000000000         4.1983160755         1.9146651981         3.1794911203        15.0221460358        19.1986217719
        0.1204928000      1100.0000000000         4.1983160755         1.9121128712         3.2432880568        14.9556587116        19.1986217719
        0.1254459000      1100.0000000000         4.1983160755         1.9146651981         3.2994293609        15.0221460358        19.1986217719
        0.1303806000      1100.0000000000         4.1983160755         1.9223221787         3.3530187875        15.2216080085        19.1986217719
        0.1354472000      1100.0000000000         4.1983160755         1.9503977741         3.4244713564        15.9529685750        19.1986217719
        0.1404162000      1100.0000000000         4.1983160755         1.9529501009         3.4806126605        16.0194558992        19.1986217719
        0.1454121000      1100.0000000000         4.1983160755         1.9606070815         3.5469614744        16.2189178719        19.1986217719
        0.1503857000      1100.0000000000         4.1983160755         1.9478454472         3.6005509010        15.8864812507        19.1986217719
        0.1554990000      1100.0000000000         4.1983160755         1.9503977741         3.6592440826        15.9529685750        19.1986217719
        0.1604185000      1100.0000000000         4.1983160755         1.9733687158         3.7358004064        16.5513544930        19.1986217719
        0.1654066000      1100.0000000000         4.1983160755         1.9733687158         3.7995973429        16.5513544930        19.1986217719
