% Static Verify Step 8/50  Vcmd=-0.4000V
% Vg_offset=1.337240V  K_gimbal=26.049690  K_lin=5.741200
% omega_avg(last 2.0s)=-0.053522 rad/s  omega_target=-2.296480 rad/s

Time[s]              Vcmd[V]              Vc[V]                Vg[V]                Pot[V]               Omega[rad/s]         Omega_target[rad/s] 
        0.0007739000        -0.4000000000         2.1543307010         1.3250776943         1.1915785797        -0.3168120999        -2.2964800000
        0.0054480000        -0.4000000000         2.1543307010         1.3403916554         1.1890267023         0.0821118454        -2.2964800000
        0.0104146000        -0.4000000000         2.1543307010         1.3276300211         1.1915785797        -0.2503247757        -2.2964800000
        0.0154022000        -0.4000000000         2.1543307010         1.3403916554         1.1890267023         0.0821118454        -2.2964800000
        0.0203999000        -0.4000000000         2.1543307010         1.3378393285         1.1941304572         0.0156245212        -2.2964800000
        0.0254136000        -0.4000000000         2.1543307010         1.3454963091         1.1992342121         0.2150864939        -2.2964800000
        0.0303877000        -0.4000000000         2.1543307010         1.3403916554         1.1915785797         0.0821118454        -2.2964800000
        0.0353887000        -0.4000000000         2.1543307010         1.3327346748         1.1915785797        -0.1173501273        -2.2964800000
        0.0403940000        -0.4000000000         2.1543307010         1.3429439823         1.1966823347         0.1485991696        -2.2964800000
        0.0453963000        -0.4000000000         2.1543307010         1.3429439823         1.1966823347         0.1485991696        -2.2964800000
        0.0504475000        -0.4000000000         2.1543307010         1.3301823480         1.1864748248        -0.1838374515        -2.2964800000
        0.0554039000        -0.4000000000         2.1543307010         1.3378393285         1.1890267023         0.0156245212        -2.2964800000
        0.0604258000        -0.4000000000         2.1543307010         1.3429439823         1.1941304572         0.1485991696        -2.2964800000
        0.0654088000        -0.4000000000         2.1543307010         1.3429439823         1.1966823347         0.1485991696        -2.2964800000
        0.0704032000        -0.4000000000         2.1543307010         1.3454963091         1.1966823347         0.2150864939        -2.2964800000
        0.0754105000        -0.4000000000         2.1543307010         1.3352870017         1.1864748248        -0.0508628030        -2.2964800000
        0.0804030000        -0.4000000000         2.1543307010         1.3276300211         1.1839229474        -0.2503247757        -2.2964800000
        0.0853963000        -0.4000000000         2.1543307010         1.3276300211         1.1890267023        -0.2503247757        -2.2964800000
        0.0903967000        -0.4000000000         2.1543307010         1.3454963091         1.1966823347         0.2150864939        -2.2964800000
        0.0953926000        -0.4000000000         2.1543307010         1.3352870017         1.1890267023        -0.0508628030        -2.2964800000
        0.1003973000        -0.4000000000         2.1543307010         1.3301823480         1.1915785797        -0.1838374515        -2.2964800000
        0.1053960000        -0.4000000000         2.1543307010         1.3378393285         1.1890267023         0.0156245212        -2.2964800000
        0.1103953000        -0.4000000000         2.1543307010         1.3378393285         1.1941304572         0.0156245212        -2.2964800000
        0.1154206000        -0.4000000000         2.1543307010         1.3123160600         1.1813710699        -0.6492487211        -2.2964800000
        0.1203815000        -0.4000000000         2.1543307010         1.2842404646         1.1839229474        -1.3806092876        -2.2964800000
        0.1253888000        -0.4000000000         2.1543307010         1.2485078886         1.1813710699        -2.3114318267        -2.2964800000
        0.1303915000        -0.4000000000         2.1543307010         1.2306416006         1.1686116826        -2.7768430963        -2.2964800000
        0.1353890000        -0.4000000000         2.1543307010         1.2357462543         1.1533004179        -2.6438684479        -2.2964800000
        0.1403821000        -0.4000000000         2.1543307010         1.2459555617         1.1507485404        -2.3779191510        -2.2964800000
        0.1454057000        -0.4000000000         2.1543307010         1.2638218497         1.1481966629        -1.9125078814        -2.2964800000
        0.1504042000        -0.4000000000         2.1543307010         1.2663741766         1.1303335207        -1.8460205572        -2.2964800000
        0.1554000000        -0.4000000000         2.1543307010         1.2612695229         1.1201260109        -1.9789952056        -2.2964800000
        0.1603964000        -0.4000000000         2.1543307010         1.2638218497         1.1175741334        -1.9125078814        -2.2964800000
        0.1654093000        -0.4000000000         2.1543307010         1.2689265034         1.1201260109        -1.7795332329        -2.2964800000
