% Static Verify Step 1/48  OmegaCmd=+50.0000 deg/s
% Vg_offset=1.337992V  K_gimbal=26.049690
% omega_avg(last 2.0s)=0.573287 rad/s  omega_target=0.872665 rad/s

Time[s]              OmegaCmd[deg/s]      Vc[V]                Vg[V]                Pot[V]               Omega[rad/s]         Omega_target[rad/s] 
        0.0008981000        50.0000000000         2.7549579450         1.3327346748         0.8317638580        -0.1369638879         0.8726646260
        0.0054089000        50.0000000000         2.7549579450         1.3301823480         0.8419713679        -0.2034512121         0.8726646260
        0.0106546000        50.0000000000         2.7549579450         1.3378393285         0.8419713679        -0.0039892395         0.8726646260
        0.0154270000        50.0000000000         2.7549579450         1.3327346748         0.8343157355        -0.1369638879         0.8726646260
        0.0203995000        50.0000000000         2.7549579450         1.3429439823         0.8470751228         0.1289854090         0.8726646260
        0.0254623000        50.0000000000         2.7549579450         1.3327346748         0.8343157355        -0.1369638879         0.8726646260
        0.0304000000        50.0000000000         2.7549579450         1.3557056165         0.8445232453         0.4614220301         0.8726646260
        0.0353888000        50.0000000000         2.7549579450         1.3352870017         0.8394194904        -0.0704765637         0.8726646260
        0.0404288000        50.0000000000         2.7549579450         1.3378393285         0.8445232453        -0.0039892395         0.8726646260
        0.0454400000        50.0000000000         2.7549579450         1.3378393285         0.8394194904        -0.0039892395         0.8726646260
        0.0505521000        50.0000000000         2.7549579450         1.3454963091         0.8470751228         0.1954727332         0.8726646260
        0.0554346000        50.0000000000         2.7549579450         1.3352870017         0.8394194904        -0.0704765637         0.8726646260
        0.0605087000        50.0000000000         2.7549579450         1.3327346748         0.8368676129        -0.1369638879         0.8726646260
        0.0654565000        50.0000000000         2.7549579450         1.3480486360         0.8496270002         0.2619600575         0.8726646260
        0.0704835000        50.0000000000         2.7549579450         1.3454963091         0.8419713679         0.1954727332         0.8726646260
        0.0754225000        50.0000000000         2.7549579450         1.3531532897         0.8445232453         0.3949347059         0.8726646260
        0.0804013000        50.0000000000         2.7549579450         1.3659149240         0.8496270002         0.7273713270         0.8726646260
        0.0854087000        50.0000000000         2.7549579450         1.3735719045         0.8496270002         0.9268332997         0.8726646260
        0.0903950000        50.0000000000         2.7549579450         1.3761242314         0.8598345101         0.9933206239         0.8726646260
        0.0954336000        50.0000000000         2.7549579450         1.3659149240         0.8547307552         0.7273713270         0.8726646260
        0.1004029000        50.0000000000         2.7549579450         1.3582579434         0.8521788777         0.5279093544         0.8726646260
        0.1054120000        50.0000000000         2.7549579450         1.3735719045         0.8674901425         0.9268332997         0.8726646260
        0.1103998000        50.0000000000         2.7549579450         1.3608102703         0.8598345101         0.5943966786         0.8726646260
        0.1154685000        50.0000000000         2.7549579450         1.3659149240         0.8674901425         0.7273713270         0.8726646260
        0.1204453000        50.0000000000         2.7549579450         1.3735719045         0.8776976523         0.9268332997         0.8726646260
        0.1254183000        50.0000000000         2.7549579450         1.3659149240         0.8751457748         0.7273713270         0.8726646260
        0.1303968000        50.0000000000         2.7549579450         1.3659149240         0.8776976523         0.7273713270         0.8726646260
        0.1354431000        50.0000000000         2.7549579450         1.3710195777         0.8802495297         0.8603459755         0.8726646260
        0.1404557000        50.0000000000         2.7549579450         1.3608102703         0.8776976523         0.5943966786         0.8726646260
        0.1456416000        50.0000000000         2.7549579450         1.3659149240         0.8853532847         0.7273713270         0.8726646260
        0.1504514000        50.0000000000         2.7549579450         1.3812288851         0.8879051621         1.1262952724         0.8726646260
        0.1554442000        50.0000000000         2.7549579450         1.3608102703         0.8828014072         0.5943966786         0.8726646260
        0.1604931000        50.0000000000         2.7549579450         1.3633625971         0.8930089170         0.6608840028         0.8726646260
        0.1653970000        50.0000000000         2.7549579450         1.3710195777         0.9032164269         0.8603459755         0.8726646260
        0.1704425000        50.0000000000         2.7549579450         1.3633625971         0.8981126720         0.6608840028         0.8726646260
        0.1755016000        50.0000000000         2.7549579450         1.3633625971         0.9006645494         0.6608840028         0.8726646260
        0.1803945000        50.0000000000         2.7549579450         1.3659149240         0.9083201818         0.7273713270         0.8726646260
        0.1853997000        50.0000000000         2.7549579450         1.3582579434         0.9057683043         0.5279093544         0.8726646260
        0.1904304000        50.0000000000         2.7549579450         1.3710195777         0.9006645494         0.8603459755         0.8726646260
        0.1954568000        50.0000000000         2.7549579450         1.3633625971         0.9134239367         0.6608840028         0.8726646260
        0.2005393000        50.0000000000         2.7549579450         1.3531532897         0.9083201818         0.3949347059         0.8726646260
        0.2054546000        50.0000000000         2.7549579450         1.3633625971         0.9210795691         0.6608840028         0.8726646260
        0.2104616000        50.0000000000         2.7549579450         1.3659149240         0.9236314466         0.7273713270         0.8726646260
