% Static Verify Step 42/48  OmegaCmd=-1050.0000 deg/s
% Vg_offset=1.337992V  K_gimbal=26.049690
% omega_avg(last 2.0s)=-18.241795 rad/s  omega_target=-18.325957 rad/s

Time[s]              OmegaCmd[deg/s]      Vc[V]                Vg[V]                Pot[V]               Omega[rad/s]         Omega_target[rad/s] 
        0.0009680000     -1050.0000000000         0.8378503073         1.3454963091         1.9035523908         0.1954727332       -18.3259571459
        0.0054871000     -1050.0000000000         0.8378503073         1.3352870017         1.8984486359        -0.0704765637       -18.3259571459
        0.0105451000     -1050.0000000000         0.8378503073         1.3429439823         1.9010005134         0.1289854090       -18.3259571459
        0.0155030000     -1050.0000000000         0.8378503073         1.3454963091         1.9035523908         0.1954727332       -18.3259571459
        0.0204806000     -1050.0000000000         0.8378503073         1.3301823480         1.8984486359        -0.2034512121       -18.3259571459
        0.0255147000     -1050.0000000000         0.8378503073         1.3327346748         1.8958967584        -0.1369638879       -18.3259571459
        0.0305185000     -1050.0000000000         0.8378503073         1.3352870017         1.8984486359        -0.0704765637       -18.3259571459
        0.0355316000     -1050.0000000000         0.8378503073         1.3429439823         1.9035523908         0.1289854090       -18.3259571459
        0.0403949000     -1050.0000000000         0.8378503073         1.3250776943         1.8907930035        -0.3364258606       -18.3259571459
        0.0454857000     -1050.0000000000         0.8378503073         1.0928159503         1.8805854937        -6.3867723652       -18.3259571459
        0.0505504000     -1050.0000000000         0.8378503073         0.7941937081         1.8346516994       -14.1657892997       -18.3259571459
        0.0554762000     -1050.0000000000         0.8378503073         0.8069553424         1.7759585179       -13.8333526786       -18.3259571459
        0.0605373000     -1050.0000000000         0.8378503073         0.8120599961         1.7300247236       -13.7003780302       -18.3259571459
        0.0657183000     -1050.0000000000         0.8378503073         0.8120599961         1.6662277871       -13.7003780302       -18.3259571459
        0.0705493000     -1050.0000000000         0.8378503073         0.8350309378         1.6330533802       -13.1019921121       -18.3259571459
        0.0755054000     -1050.0000000000         0.8378503073         0.8554495527         1.5820158310       -12.5700935183       -18.3259571459
        0.0805108000     -1050.0000000000         0.8378503073         0.8631065332         1.5284264043       -12.3706315456       -18.3259571459
        0.0854222000     -1050.0000000000         0.8378503073         0.8656588601         1.4875963650       -12.3041442214       -18.3259571459
        0.0905064000     -1050.0000000000         0.8378503073         0.8503448990         1.4391106933       -12.7030681668       -18.3259571459
        0.0955359000     -1050.0000000000         0.8378503073         0.8375832647         1.3957287765       -13.0355047879       -18.3259571459
        0.1005418000     -1050.0000000000         0.8378503073         0.8171646498         1.3472431047       -13.5674033817       -18.3259571459
        0.1054648000     -1050.0000000000         0.8378503073         0.7941937081         1.2808942908       -14.1657892997       -18.3259571459
        0.1105039000     -1050.0000000000         0.8378503073         0.7865367276         1.2298567416       -14.3652512724       -18.3259571459
        0.1155827000     -1050.0000000000         0.8378503073         0.7941937081         1.1788191925       -14.1657892997       -18.3259571459
        0.1205077000     -1050.0000000000         0.8378503073         0.8018506887         1.1328853982       -13.9663273271       -18.3259571459
        0.1253803000     -1050.0000000000         0.8378503073         0.7763274201         1.0767440941       -14.6312005693       -18.3259571459
        0.1305254000     -1050.0000000000         0.8378503073         0.7661181127         1.0129471576       -14.8971498662       -18.3259571459
        0.1353950000     -1050.0000000000         0.8378503073         0.7763274201         0.9619096084       -14.6312005693       -18.3259571459
        0.1405575000     -1050.0000000000         0.8378503073         0.7763274201         0.9083201818       -14.6312005693       -18.3259571459
        0.1455423000     -1050.0000000000         0.8378503073         0.7610134590         0.8419713679       -15.0301245147       -18.3259571459
        0.1504865000     -1050.0000000000         0.8378503073         0.7610134590         0.7909338187       -15.0301245147       -18.3259571459
        0.1555252000     -1050.0000000000         0.8378503073         0.7712227664         0.7424481470       -14.7641752178       -18.3259571459
        0.1605290000     -1050.0000000000         0.8378503073         0.7610134590         0.6735474556       -15.0301245147       -18.3259571459
        0.1653849000     -1050.0000000000         0.8378503073         0.7482518247         0.6071986416       -15.3625611358       -18.3259571459
        0.1705098000     -1050.0000000000         0.8378503073         0.7661181127         0.5638167248       -14.8971498662       -18.3259571459
        0.1753867000     -1050.0000000000         0.8378503073         0.7610134590         0.4974679109       -15.0301245147       -18.3259571459
        0.1806702000     -1050.0000000000         0.8378503073         0.7584611321         0.4387747293       -15.0966118389       -18.3259571459
        0.1855909000     -1050.0000000000         0.8378503073         0.7303855367         0.3724259154       -15.8279724054       -18.3259571459
