% Static Verify Step 48/48  OmegaCmd=-1200.0000 deg/s
% Vg_offset=1.337992V  K_gimbal=26.049690
% omega_avg(last 2.0s)=-20.530122 rad/s  omega_target=-20.943951 rad/s

Time[s]              OmegaCmd[deg/s]      Vc[V]                Vg[V]                Pot[V]               Omega[rad/s]         Omega_target[rad/s] 
        0.0011675000     -1200.0000000000         0.4387144576         1.3352870017         2.8222282761        -0.0704765637       -20.9439510239
        0.0054456000     -1200.0000000000         0.4387144576         1.3327346748         2.8145726437        -0.1369638879       -20.9439510239
        0.0105312000     -1200.0000000000         0.4387144576         1.3454963091         2.8247801535         0.1954727332       -20.9439510239
        0.0154535000     -1200.0000000000         0.4387144576         1.3403916554         2.8222282761         0.0624980848       -20.9439510239
        0.0204016000     -1200.0000000000         0.4387144576         1.3378393285         2.8222282761        -0.0039892395       -20.9439510239
        0.0254164000     -1200.0000000000         0.4387144576         1.3301823480         2.8145726437        -0.2034512121       -20.9439510239
        0.0304312000     -1200.0000000000         0.4387144576         1.3454963091         2.8273320310         0.1954727332       -20.9439510239
        0.0354536000     -1200.0000000000         0.4387144576         1.3301823480         2.8145726437        -0.2034512121       -20.9439510239
        0.0404196000     -1200.0000000000         0.4387144576         1.3352870017         2.8222282761        -0.0704765637       -20.9439510239
        0.0454113000     -1200.0000000000         0.4387144576         1.3021067526         2.8145726437        -0.9348117786       -20.9439510239
        0.0504086000     -1200.0000000000         0.4387144576         0.8733158407         2.7686388494       -12.1046822487       -20.9439510239
        0.0554115000     -1200.0000000000         0.4387144576         0.6972052876         2.7073937904       -16.6923076204       -20.9439510239
        0.0604647000     -1200.0000000000         0.4387144576         0.7074145950         2.6435968539       -16.4263583234       -20.9439510239
        0.0654467000     -1200.0000000000         0.4387144576         0.7303855367         2.5874555498       -15.8279724054       -20.9439510239
        0.0704628000     -1200.0000000000         0.4387144576         0.7482518247         2.5211067359       -15.3625611358       -20.9439510239
        0.0754468000     -1200.0000000000         0.4387144576         0.7610134590         2.4624135543       -15.0301245147       -20.9439510239
        0.0804075000     -1200.0000000000         0.4387144576         0.7610134590         2.4011684953       -15.0301245147       -20.9439510239
        0.0854200000     -1200.0000000000         0.4387144576         0.7456994979         2.3501309461       -15.4290484600       -20.9439510239
        0.0904609000     -1200.0000000000         0.4387144576         0.6869959802         2.2837821322       -16.9582569173       -20.9439510239
        0.0954660000     -1200.0000000000         0.4387144576         0.6793389996         2.2199851957       -17.1577188899       -20.9439510239
        0.1004097000     -1200.0000000000         0.4387144576         0.6742343459         2.1485326269       -17.2906935384       -20.9439510239
        0.1054238000     -1200.0000000000         0.4387144576         0.6691296922         2.0949432002       -17.4236681868       -20.9439510239
        0.1105031000     -1200.0000000000         0.4387144576         0.6563680579         2.0209387539       -17.7561048080       -20.9439510239
        0.1154070000     -1200.0000000000         0.4387144576         0.6512634042         1.9494861851       -17.8890794564       -20.9439510239
        0.1204356000     -1200.0000000000         0.4387144576         0.6436064236         1.8780336162       -18.0885414291       -20.9439510239
        0.1253952000     -1200.0000000000         0.4387144576         0.6512634042         1.8244441896       -17.8890794564       -20.9439510239
        0.1304098000     -1200.0000000000         0.4387144576         0.6436064236         1.7478878658       -18.0885414291       -20.9439510239
        0.1353914000     -1200.0000000000         0.4387144576         0.6257401356         1.6713315420       -18.5539526987       -20.9439510239
        0.1403917000     -1200.0000000000         0.4387144576         0.6206354819         1.6100864830       -18.6869273472       -20.9439510239
        0.1454777000     -1200.0000000000         0.4387144576         0.6231878087         1.5386339142       -18.6204400229       -20.9439510239
        0.1503992000     -1200.0000000000         0.4387144576         0.6257401356         1.4748369777       -18.5539526987       -20.9439510239
        0.1553968000     -1200.0000000000         0.4387144576         0.6180831550         1.3906250215       -18.7534146714       -20.9439510239
        0.1604788000     -1200.0000000000         0.4387144576         0.6002168670         1.3191724527       -19.2188259410       -20.9439510239
        0.1653904000     -1200.0000000000         0.4387144576         0.6104261745         1.2528236388       -18.9528766441       -20.9439510239
        0.1703973000     -1200.0000000000         0.4387144576         0.5976645402         1.1788191925       -19.2853132652       -20.9439510239
