% Static Verify Step 18/50  Vcmd=-0.9000V
% Vg_offset=1.337240V  K_gimbal=26.049690  K_lin=5.741200
% omega_avg(last 2.0s)=2.399361 rad/s  omega_target=-5.167080 rad/s

Time[s]              Vcmd[V]              Vc[V]                Vg[V]                Pot[V]               Omega[rad/s]         Omega_target[rad/s] 
        0.0007683000        -0.9000000000         2.0053249182         1.3378393285         4.3916329133         0.0156245212        -5.1670800000
        0.0054030000        -0.9000000000         2.0053249182         1.3123160600         4.3839772810        -0.6492487211        -5.1670800000
        0.0104037000        -0.9000000000         2.0053249182         1.3327346748         4.3967366683        -0.1173501273        -5.1670800000
        0.0153956000        -0.9000000000         2.0053249182         1.3327346748         4.3865291584        -0.1173501273        -5.1670800000
        0.0204140000        -0.9000000000         2.0053249182         1.3378393285         4.3916329133         0.0156245212        -5.1670800000
        0.0254096000        -0.9000000000         2.0053249182         1.3250776943         4.3916329133        -0.3168120999        -5.1670800000
        0.0304382000        -0.9000000000         2.0053249182         1.3378393285         4.3967366683         0.0156245212        -5.1670800000
        0.0354044000        -0.9000000000         2.0053249182         1.3352870017         4.3890810359        -0.0508628030        -5.1670800000
        0.0404142000        -0.9000000000         2.0053249182         1.3276300211         4.3916329133        -0.2503247757        -5.1670800000
        0.0454143000        -0.9000000000         2.0053249182         1.3454963091         4.3941847908         0.2150864939        -5.1670800000
        0.0504067000        -0.9000000000         2.0053249182         1.3352870017         4.3865291584        -0.0508628030        -5.1670800000
        0.0554049000        -0.9000000000         2.0053249182         1.3301823480         4.3814254035        -0.1838374515        -5.1670800000
        0.0604265000        -0.9000000000         2.0053249182         1.3454963091         4.3967366683         0.2150864939        -5.1670800000
        0.0653910000        -0.9000000000         2.0053249182         1.3454963091         4.3941847908         0.2150864939        -5.1670800000
        0.0704063000        -0.9000000000         2.0053249182         1.3301823480         4.3814254035        -0.1838374515        -5.1670800000
        0.0754012000        -0.9000000000         2.0053249182         1.3378393285         4.3916329133         0.0156245212        -5.1670800000
        0.0804032000        -0.9000000000         2.0053249182         1.3352870017         4.3967366683        -0.0508628030        -5.1670800000
        0.0853885000        -0.9000000000         2.0053249182         1.3378393285         4.3890810359         0.0156245212        -5.1670800000
        0.0904025000        -0.9000000000         2.0053249182         1.3429439823         4.3941847908         0.1485991696        -5.1670800000
        0.0954000000        -0.9000000000         2.0053249182         1.3352870017         4.3865291584        -0.0508628030        -5.1670800000
        0.1004038000        -0.9000000000         2.0053249182         1.3148683868         4.3788735260        -0.5827613968        -5.1670800000
        0.1053947000        -0.9000000000         2.0053249182         1.2587171960         4.3788735260        -2.0454825298        -5.1670800000
        0.1104002000        -0.9000000000         2.0053249182         1.1591764486         4.3686660162        -4.6384881747        -5.1670800000
        0.1154346000        -0.9000000000         2.0053249182         1.1617287755         4.3431472416        -4.5720008504        -5.1670800000
        0.1204244000        -0.9000000000         2.0053249182         1.1693857560         4.3278359769        -4.3725388778        -5.1670800000
        0.1254192000        -0.9000000000         2.0053249182         1.1846997172         4.3176284670        -3.9736149324        -5.1670800000
        0.1304122000        -0.9000000000         2.0053249182         1.1898043709         4.3048690797        -3.8406402840        -5.1670800000
        0.1354655000        -0.9000000000         2.0053249182         1.2000136783         4.2870059375        -3.5746909870        -5.1670800000
        0.1403982000        -0.9000000000         2.0053249182         1.2076706589         4.2742465502        -3.3752290144        -5.1670800000
        0.1454002000        -0.9000000000         2.0053249182         1.2076706589         4.2563834080        -3.3752290144        -5.1670800000
        0.1504170000        -0.9000000000         2.0053249182         1.2127753126         4.2538315306        -3.2422543659        -5.1670800000
        0.1553989000        -0.9000000000         2.0053249182         1.2025660052         4.2410721433        -3.5082036628        -5.1670800000
        0.1604295000        -0.9000000000         2.0053249182         1.1923566977         4.2232090010        -3.7741529597        -5.1670800000
        0.1654080000        -0.9000000000         2.0053249182         1.1898043709         4.2078977363        -3.8406402840        -5.1670800000
        0.1704138000        -0.9000000000         2.0053249182         1.1974613514         4.1900345941        -3.6411783113        -5.1670800000
        0.1754043000        -0.9000000000         2.0053249182         1.2000136783         4.1772752068        -3.5746909870        -5.1670800000
        0.1804066000        -0.9000000000         2.0053249182         1.1872520440         4.1594120646        -3.9071276082        -5.1670800000
        0.1853947000        -0.9000000000         2.0053249182         1.1821473903         4.1492045547        -4.0401022566        -5.1670800000
        0.1904001000        -0.9000000000         2.0053249182         1.1898043709         4.1287895351        -3.8406402840        -5.1670800000
        0.1954143000        -0.9000000000         2.0053249182         1.1898043709         4.1160301478        -3.8406402840        -5.1670800000
        0.2004145000        -0.9000000000         2.0053249182         1.1949090246         4.1058226379        -3.7076656355        -5.1670800000
        0.2054191000        -0.9000000000         2.0053249182         1.1821473903         4.0854076183        -4.0401022566        -5.1670800000
        0.2104014000        -0.9000000000         2.0053249182         1.1846997172         4.0752001084        -3.9736149324        -5.1670800000
        0.2154114000        -0.9000000000         2.0053249182         1.1821473903         4.0573369662        -4.0401022566        -5.1670800000
        0.2204117000        -0.9000000000         2.0053249182         1.1898043709         4.0522332113        -3.8406402840        -5.1670800000
        0.2254648000        -0.9000000000         2.0053249182         1.1898043709         4.0292663142        -3.8406402840        -5.1670800000
        0.2303985000        -0.9000000000         2.0053249182         1.1923566977         4.0165069269        -3.7741529597        -5.1670800000
        0.2353939000        -0.9000000000         2.0053249182         1.1770427366         3.9909881523        -4.1730769051        -5.1670800000
        0.2404103000        -0.9000000000         2.0053249182         1.1872520440         3.9756768875        -3.9071276082        -5.1670800000
        0.2458126000        -0.9000000000         2.0053249182         1.1872520440         3.9654693777        -3.9071276082        -5.1670800000
        0.2503955000        -0.9000000000         2.0053249182         1.1872520440         3.9476062355        -3.9071276082        -5.1670800000
        0.2554401000        -0.9000000000         2.0053249182         1.1821473903         3.9348468482        -4.0401022566        -5.1670800000
        0.2603936000        -0.9000000000         2.0053249182         1.1744904097         3.9220874609        -4.2395642293        -5.1670800000
        0.2654086000        -0.9000000000         2.0053249182         1.1898043709         3.9118799510        -3.8406402840        -5.1670800000
        0.2704073000        -0.9000000000         2.0053249182         1.1642811023         3.8838092990        -4.5055135262        -5.1670800000
        0.2753987000        -0.9000000000         2.0053249182         1.1795950634         3.8710499117        -4.1065895809        -5.1670800000
        0.2804030000        -0.9000000000         2.0053249182         1.1846997172         3.8608424019        -3.9736149324        -5.1670800000
        0.2854031000        -0.9000000000         2.0053249182         1.1693857560         3.8302198724        -4.3725388778        -5.1670800000
        0.2904301000        -0.9000000000         2.0053249182         1.1872520440         3.8327717498        -3.9071276082        -5.1670800000
        0.2954003000        -0.9000000000         2.0053249182         1.1923566977         3.8149086076        -3.7741529597        -5.1670800000
        0.3003975000        -0.9000000000         2.0053249182         1.1693857560         3.7868379556        -4.3725388778        -5.1670800000
        0.3054110000        -0.9000000000         2.0053249182         1.1719380829         3.7791823232        -4.3060515535        -5.1670800000
        0.3104078000        -0.9000000000         2.0053249182         1.1719380829         3.7638710584        -4.3060515535        -5.1670800000
        0.3155278000        -0.9000000000         2.0053249182         1.1821473903         3.7460079162        -4.0401022566        -5.1670800000
        0.3204204000        -0.9000000000         2.0053249182         1.1693857560         3.7306966515        -4.3725388778        -5.1670800000
        0.3254095000        -0.9000000000         2.0053249182         1.1642811023         3.7077297543        -4.5055135262        -5.1670800000
        0.3304057000        -0.9000000000         2.0053249182         1.1795950634         3.7000741219        -4.1065895809        -5.1670800000
        0.3354062000        -0.9000000000         2.0053249182         1.1770427366         3.6847628572        -4.1730769051        -5.1670800000
