% Static Verify Step 7/48  OmegaCmd=+200.0000 deg/s
% Vg_offset=1.337992V  K_gimbal=26.049690
% omega_avg(last 2.0s)=3.307911 rad/s  omega_target=3.490659 rad/s

Time[s]              OmegaCmd[deg/s]      Vc[V]                Vg[V]                Pot[V]               Omega[rad/s]         Omega_target[rad/s] 
        0.0007358000       200.0000000000         2.9279061212         1.3301823480         2.5517292654        -0.2034512121         3.4906585040
        0.0054423000       200.0000000000         2.9279061212         1.3429439823         2.5619367752         0.1289854090         3.4906585040
        0.0104286000       200.0000000000         2.9279061212         1.3352870017         2.5568330203        -0.0704765637         3.4906585040
        0.0154675000       200.0000000000         2.9279061212         1.3378393285         2.5593848978        -0.0039892395         3.4906585040
        0.0204118000       200.0000000000         2.9279061212         1.3378393285         2.5517292654        -0.0039892395         3.4906585040
        0.0254244000       200.0000000000         2.9279061212         1.3378393285         2.5568330203        -0.0039892395         3.4906585040
        0.0305080000       200.0000000000         2.9279061212         1.3378393285         2.5568330203        -0.0039892395         3.4906585040
        0.0354031000       200.0000000000         2.9279061212         1.3480486360         2.5593848978         0.2619600575         3.4906585040
        0.0404480000       200.0000000000         2.9279061212         1.3148683868         2.5517292654        -0.6023751575         3.4906585040
        0.0454291000       200.0000000000         2.9279061212         1.3352870017         2.5568330203        -0.0704765637         3.4906585040
        0.0505159000       200.0000000000         2.9279061212         1.3327346748         2.5517292654        -0.1369638879         3.4906585040
        0.0554371000       200.0000000000         2.9279061212         1.3403916554         2.5568330203         0.0624980848         3.4906585040
        0.0604871000       200.0000000000         2.9279061212         1.3403916554         2.5568330203         0.0624980848         3.4906585040
        0.0653898000       200.0000000000         2.9279061212         1.3378393285         2.5568330203        -0.0039892395         3.4906585040
        0.0704119000       200.0000000000         2.9279061212         1.3403916554         2.5593848978         0.0624980848         3.4906585040
        0.0754317000       200.0000000000         2.9279061212         1.3301823480         2.5517292654        -0.2034512121         3.4906585040
        0.0803996000       200.0000000000         2.9279061212         1.3378393285         2.5593848978        -0.0039892395         3.4906585040
        0.0855038000       200.0000000000         2.9279061212         1.3454963091         2.5670405302         0.1954727332         3.4906585040
        0.0904217000       200.0000000000         2.9279061212         1.3378393285         2.5593848978        -0.0039892395         3.4906585040
        0.0954077000       200.0000000000         2.9279061212         1.3352870017         2.5568330203        -0.0704765637         3.4906585040
        0.1003943000       200.0000000000         2.9279061212         1.3429439823         2.5593848978         0.1289854090         3.4906585040
        0.1053963000       200.0000000000         2.9279061212         1.3454963091         2.5644886527         0.1954727332         3.4906585040
        0.1104303000       200.0000000000         2.9279061212         1.3327346748         2.5542811429        -0.1369638879         3.4906585040
        0.1154347000       200.0000000000         2.9279061212         1.3506009628         2.5644886527         0.3284473817         3.4906585040
        0.1204086000       200.0000000000         2.9279061212         1.3735719045         2.5695924076         0.9268332997         3.4906585040
        0.1253911000       200.0000000000         2.9279061212         1.4629033445         2.5695924076         3.2538896477         3.4906585040
        0.1304522000       200.0000000000         2.9279061212         1.4986359205         2.5874555498         4.1847121868         3.4906585040
        0.1354075000       200.0000000000         2.9279061212         1.4909789399         2.6053186920         3.9852502141         3.4906585040
        0.1403951000       200.0000000000         2.9279061212         1.4705603251         2.6129743244         3.4533516203         3.4906585040
        0.1453988000       200.0000000000         2.9279061212         1.4526940371         2.6180780793         2.9879403507         3.4906585040
        0.1504179000       200.0000000000         2.9279061212         1.4424847297         2.6359412215         2.7219910538         3.4906585040
        0.1553889000       200.0000000000         2.9279061212         1.4526940371         2.6538043638         2.9879403507         3.4906585040
        0.1604777000       200.0000000000         2.9279061212         1.4526940371         2.6538043638         2.9879403507         3.4906585040
        0.1654019000       200.0000000000         2.9279061212         1.4629033445         2.6691156285         3.2538896477         3.4906585040
        0.1704346000       200.0000000000         2.9279061212         1.4603510177         2.6920825256         3.1874023234         3.4906585040
        0.1754191000       200.0000000000         2.9279061212         1.4654556714         2.6997381580         3.3203769719         3.4906585040
        0.1804686000       200.0000000000         2.9279061212         1.4577986908         2.7099456679         3.1209149992         3.4906585040
        0.1853909000       200.0000000000         2.9279061212         1.4424847297         2.7150494228         2.7219910538         3.4906585040
        0.1906029000       200.0000000000         2.9279061212         1.4577986908         2.7329125650         3.1209149992         3.4906585040
        0.1954911000       200.0000000000         2.9279061212         1.4654556714         2.7456719523         3.3203769719         3.4906585040
        0.2003982000       200.0000000000         2.9279061212         1.4552463639         2.7507757072         3.0544276750         3.4906585040
        0.2054465000       200.0000000000         2.9279061212         1.4577986908         2.7711907269         3.1209149992         3.4906585040
        0.2103965000       200.0000000000         2.9279061212         1.4552463639         2.7813982367         3.0544276750         3.4906585040
        0.2153940000       200.0000000000         2.9279061212         1.4577986908         2.7941576240         3.1209149992         3.4906585040
        0.2203886000       200.0000000000         2.9279061212         1.4526940371         2.8069170113         2.9879403507         3.4906585040
        0.2253902000       200.0000000000         2.9279061212         1.4629033445         2.8196763986         3.2538896477         3.4906585040
        0.2304233000       200.0000000000         2.9279061212         1.4603510177         2.8324357859         3.1874023234         3.4906585040
        0.2356207000       200.0000000000         2.9279061212         1.4577986908         2.8451951732         3.1209149992         3.4906585040
        0.2404471000       200.0000000000         2.9279061212         1.4680079982         2.8656101929         3.3868642961         3.4906585040
        0.2453975000       200.0000000000         2.9279061212         1.4577986908         2.8707139478         3.1209149992         3.4906585040
        0.2504039000       200.0000000000         2.9279061212         1.4424847297         2.8809214576         2.7219910538         3.4906585040
        0.2553898000       200.0000000000         2.9279061212         1.4552463639         2.8936808449         3.0544276750         3.4906585040
        0.2604296000       200.0000000000         2.9279061212         1.4629033445         2.9064402322         3.2538896477         3.4906585040
        0.2654919000       200.0000000000         2.9279061212         1.4603510177         2.9140958646         3.1874023234         3.4906585040
        0.2703982000       200.0000000000         2.9279061212         1.4577986908         2.9319590068         3.1209149992         3.4906585040
        0.2753888000       200.0000000000         2.9279061212         1.4654556714         2.9498221490         3.3203769719         3.4906585040
        0.2804218000       200.0000000000         2.9279061212         1.4577986908         2.9498221490         3.1209149992         3.4906585040
        0.2853944000       200.0000000000         2.9279061212         1.4629033445         2.9676852912         3.2538896477         3.4906585040
        0.2904049000       200.0000000000         2.9279061212         1.4603510177         2.9804446785         3.1874023234         3.4906585040
        0.2954868000       200.0000000000         2.9279061212         1.4603510177         3.0008596982         3.1874023234         3.4906585040
        0.3004238000       200.0000000000         2.9279061212         1.4475893834         3.0008596982         2.8549657023         3.4906585040
        0.3053880000       200.0000000000         2.9279061212         1.4552463639         3.0187228404         3.0544276750         3.4906585040
        0.3105102000       200.0000000000         2.9279061212         1.4884266131         3.0365859826         3.9187628899         3.4906585040
        0.3154256000       200.0000000000         2.9279061212         1.4654556714         3.0544491248         3.3203769719         3.4906585040
        0.3204000000       200.0000000000         2.9279061212         1.4654556714         3.0646566347         3.3203769719         3.4906585040
        0.3253936000       200.0000000000         2.9279061212         1.4526940371         3.0646566347         2.9879403507         3.4906585040
        0.3304941000       200.0000000000         2.9279061212         1.4526940371         3.0774160220         2.9879403507         3.4906585040
        0.3353902000       200.0000000000         2.9279061212         1.4603510177         3.0876235318         3.1874023234         3.4906585040
        0.3403993000       200.0000000000         2.9279061212         1.4577986908         3.1003829191         3.1209149992         3.4906585040
        0.3453956000       200.0000000000         2.9279061212         1.4552463639         3.1131423064         3.0544276750         3.4906585040
        0.3503987000       200.0000000000         2.9279061212         1.4680079982         3.1335573261         3.3868642961         3.4906585040
        0.3553886000       200.0000000000         2.9279061212         1.4526940371         3.1310054486         2.9879403507         3.4906585040
        0.3604666000       200.0000000000         2.9279061212         1.4654556714         3.1565242232         3.3203769719         3.4906585040
        0.3653899000       200.0000000000         2.9279061212         1.4577986908         3.1590761006         3.1209149992         3.4906585040
        0.3703885000       200.0000000000         2.9279061212         1.4603510177         3.1667317330         3.1874023234         3.4906585040
        0.3754878000       200.0000000000         2.9279061212         1.4680079982         3.1896986301         3.3868642961         3.4906585040
        0.3804291000       200.0000000000         2.9279061212         1.4603510177         3.1973542625         3.1874023234         3.4906585040
        0.3853875000       200.0000000000         2.9279061212         1.4552463639         3.2050098949         3.0544276750         3.4906585040
        0.3903940000       200.0000000000         2.9279061212         1.4858742862         3.2305286695         3.8522755657         3.4906585040
        0.3953946000       200.0000000000         2.9279061212         1.4629033445         3.2356324244         3.2538896477         3.4906585040
        0.4004562000       200.0000000000         2.9279061212         1.4603510177         3.2483918117         3.1874023234         3.4906585040
