% Static Verify Step 12/48  OmegaCmd=-300.0000 deg/s
% Vg_offset=1.337992V  K_gimbal=26.049690
% omega_avg(last 2.0s)=-4.762819 rad/s  omega_target=-5.235988 rad/s

Time[s]              OmegaCmd[deg/s]      Vc[V]                Vg[V]                Pot[V]               Omega[rad/s]         Omega_target[rad/s] 
        0.0008558000      -300.0000000000         1.9320614311         1.3429439823         4.2742465502         0.1289854090        -5.2359877560
        0.0054570000      -300.0000000000         1.9320614311         1.3352870017         4.2665909178        -0.0704765637        -5.2359877560
        0.0104347000      -300.0000000000         1.9320614311         1.3301823480         4.2614871629        -0.2034512121        -5.2359877560
        0.0154206000      -300.0000000000         1.9320614311         1.3327346748         4.2640390404        -0.1369638879        -5.2359877560
        0.0204401000      -300.0000000000         1.9320614311         1.3454963091         4.2767984277         0.1954727332        -5.2359877560
        0.0254287000      -300.0000000000         1.9320614311         1.3276300211         4.2614871629        -0.2699385364        -5.2359877560
        0.0304800000      -300.0000000000         1.9320614311         1.3454963091         4.2691427953         0.1954727332        -5.2359877560
        0.0354272000      -300.0000000000         1.9320614311         1.3352870017         4.2640390404        -0.0704765637        -5.2359877560
        0.0404279000      -300.0000000000         1.9320614311         1.3378393285         4.2665909178        -0.0039892395        -5.2359877560
        0.0454405000      -300.0000000000         1.9320614311         1.3301823480         4.2640390404        -0.2034512121        -5.2359877560
        0.0504408000      -300.0000000000         1.9320614311         1.3352870017         4.2691427953        -0.0704765637        -5.2359877560
        0.0553751000      -300.0000000000         1.9320614311         1.3403916554         4.2742465502         0.0624980848        -5.2359877560
        0.0604822000      -300.0000000000         1.9320614311         1.3352870017         4.2691427953        -0.0704765637        -5.2359877560
        0.0654290000      -300.0000000000         1.9320614311         1.3429439823         4.2716946728         0.1289854090        -5.2359877560
        0.0704615000      -300.0000000000         1.9320614311         1.3378393285         4.2691427953        -0.0039892395        -5.2359877560
        0.0754196000      -300.0000000000         1.9320614311         1.3403916554         4.2691427953         0.0624980848        -5.2359877560
        0.0804284000      -300.0000000000         1.9320614311         1.3403916554         4.2691427953         0.0624980848        -5.2359877560
        0.0854171000      -300.0000000000         1.9320614311         1.3301823480         4.2614871629        -0.2034512121        -5.2359877560
        0.0904365000      -300.0000000000         1.9320614311         1.3123160600         4.2716946728        -0.6688624817        -5.2359877560
        0.0954953000      -300.0000000000         1.9320614311         1.1311008532         4.2487277756        -5.3894625018        -5.2359877560
        0.1004907000      -300.0000000000         1.9320614311         1.0953682772         4.2308646334        -6.3202850410        -5.2359877560
        0.1054139000      -300.0000000000         1.9320614311         1.1106822383         4.2027939814        -5.9213610956        -5.2359877560
        0.1105206000      -300.0000000000         1.9320614311         1.1362055069         4.1900345941        -5.2564878534        -5.2359877560
        0.1154037000      -300.0000000000         1.9320614311         1.1591764486         4.1696195744        -4.6581019353        -5.2359877560
        0.1203890000      -300.0000000000         1.9320614311         1.1668334292         4.1441007998        -4.4586399626        -5.2359877560
        0.1254313000      -300.0000000000         1.9320614311         1.1795950634         4.1236857801        -4.1262033415        -5.2359877560
        0.1304068000      -300.0000000000         1.9320614311         1.1974613514         4.1109263928        -3.6607920719        -5.2359877560
        0.1354278000      -300.0000000000         1.9320614311         1.2306416006         4.1109263928        -2.7964568570        -5.2359877560
        0.1405041000      -300.0000000000         1.9320614311         1.2229846200         4.0981670056        -2.9959188297        -5.2359877560
        0.1454220000      -300.0000000000         1.9320614311         1.1617287755         4.0854076183        -4.5916146111        -5.2359877560
        0.1504175000      -300.0000000000         1.9320614311         1.1311008532         4.0598888437        -5.3894625018        -5.2359877560
        0.1553896000      -300.0000000000         1.9320614311         1.1489671412         4.0318181916        -4.9240512322        -5.2359877560
        0.1604940000      -300.0000000000         1.9320614311         1.1591764486         4.0190588043        -4.6581019353        -5.2359877560
        0.1653831000      -300.0000000000         1.9320614311         1.1515194680         3.9960919072        -4.8575639080        -5.2359877560
        0.1704168000      -300.0000000000         1.9320614311         1.1515194680         3.9807806424        -4.8575639080        -5.2359877560
        0.1755722000      -300.0000000000         1.9320614311         1.1566241217         3.9629175002        -4.7245892595        -5.2359877560
        0.1804895000      -300.0000000000         1.9320614311         1.1489671412         3.9399506031        -4.9240512322        -5.2359877560
        0.1853991000      -300.0000000000         1.9320614311         1.1642811023         3.9348468482        -4.5251272869        -5.2359877560
        0.1904995000      -300.0000000000         1.9320614311         1.1515194680         3.9118799510        -4.8575639080        -5.2359877560
