% Static Verify Step 10/48  OmegaCmd=-250.0000 deg/s
% Vg_offset=1.337992V  K_gimbal=26.049690
% omega_avg(last 2.0s)=-3.887348 rad/s  omega_target=-4.363323 rad/s

Time[s]              OmegaCmd[deg/s]      Vc[V]                Vg[V]                Pot[V]               Omega[rad/s]         Omega_target[rad/s] 
        0.0010662000      -250.0000000000         1.9868170977         1.3327346748         0.7398962695        -0.1369638879        -4.3633231300
        0.0055356000      -250.0000000000         1.9868170977         1.3403916554         0.7475519019         0.0624980848        -4.3633231300
        0.0104276000      -250.0000000000         1.9868170977         1.3327346748         0.7424481470        -0.1369638879        -4.3633231300
        0.0154053000      -250.0000000000         1.9868170977         1.3352870017         0.7450000244        -0.0704765637        -4.3633231300
        0.0204321000      -250.0000000000         1.9868170977         1.3352870017         0.7501037793        -0.0704765637        -4.3633231300
        0.0254368000      -250.0000000000         1.9868170977         1.3352870017         0.7475519019        -0.0704765637        -4.3633231300
        0.0304288000      -250.0000000000         1.9868170977         1.3352870017         0.7501037793        -0.0704765637        -4.3633231300
        0.0353926000      -250.0000000000         1.9868170977         1.3378393285         0.7501037793        -0.0039892395        -4.3633231300
        0.0403946000      -250.0000000000         1.9868170977         1.3454963091         0.7552075343         0.1954727332        -4.3633231300
        0.0453912000      -250.0000000000         1.9868170977         1.3352870017         0.7475519019        -0.0704765637        -4.3633231300
        0.0503950000      -250.0000000000         1.9868170977         1.3429439823         0.7475519019         0.1289854090        -4.3633231300
        0.0554168000      -250.0000000000         1.9868170977         1.3429439823         0.7552075343         0.1289854090        -4.3633231300
        0.0604203000      -250.0000000000         1.9868170977         1.3327346748         0.7424481470        -0.1369638879        -4.3633231300
        0.0654455000      -250.0000000000         1.9868170977         1.3403916554         0.7552075343         0.0624980848        -4.3633231300
        0.0704215000      -250.0000000000         1.9868170977         1.3301823480         0.7424481470        -0.2034512121        -4.3633231300
        0.0754214000      -250.0000000000         1.9868170977         1.3276300211         0.7424481470        -0.2699385364        -4.3633231300
        0.0804284000      -250.0000000000         1.9868170977         1.3250776943         0.7398962695        -0.3364258606        -4.3633231300
        0.0854540000      -250.0000000000         1.9868170977         1.3148683868         0.7450000244        -0.6023751575        -4.3633231300
        0.0904007000      -250.0000000000         1.9868170977         1.2561648691         0.7450000244        -2.1315836147        -4.3633231300
        0.0954244000      -250.0000000000         1.9868170977         1.1795950634         0.7194812498        -4.1262033415        -4.3633231300
        0.1004536000      -250.0000000000         1.9868170977         1.1668334292         0.7092737400        -4.4586399626        -4.3633231300
        0.1054427000      -250.0000000000         1.9868170977         1.1719380829         0.6939624752        -4.3256653142        -4.3633231300
        0.1104183000      -250.0000000000         1.9868170977         1.1719380829         0.6786512105        -4.3256653142        -4.3633231300
        0.1154865000      -250.0000000000         1.9868170977         1.1821473903         0.6607880683        -4.0597160173        -4.3633231300
        0.1204082000      -250.0000000000         1.9868170977         1.1949090246         0.6531324359        -3.7272793961        -4.3633231300
        0.1254456000      -250.0000000000         1.9868170977         1.1872520440         0.6276136613        -3.9267413688        -4.3633231300
        0.1304676000      -250.0000000000         1.9868170977         1.1846997172         0.6097505191        -3.9932286931        -4.3633231300
        0.1354738000      -250.0000000000         1.9868170977         1.2025660052         0.6071986416        -3.5278174235        -4.3633231300
        0.1404476000      -250.0000000000         1.9868170977         1.2025660052         0.5867836220        -3.5278174235        -4.3633231300
        0.1454480000      -250.0000000000         1.9868170977         1.1949090246         0.5663686023        -3.7272793961        -4.3633231300
        0.1504803000      -250.0000000000         1.9868170977         1.2025660052         0.5561610925        -3.5278174235        -4.3633231300
        0.1554742000      -250.0000000000         1.9868170977         1.1898043709         0.5408498277        -3.8602540446        -4.3633231300
        0.1604147000      -250.0000000000         1.9868170977         1.1872520440         0.5280904404        -3.9267413688        -4.3633231300
        0.1654625000      -250.0000000000         1.9868170977         1.1770427366         0.5076754207        -4.1926906657        -4.3633231300
        0.1704173000      -250.0000000000         1.9868170977         1.1719380829         0.4923641560        -4.3256653142        -4.3633231300
        0.1754744000      -250.0000000000         1.9868170977         1.1872520440         0.4898122785        -3.9267413688        -4.3633231300
        0.1804110000      -250.0000000000         1.9868170977         1.1846997172         0.4693972588        -3.9932286931        -4.3633231300
        0.1854551000      -250.0000000000         1.9868170977         1.1846997172         0.4515341166        -3.9932286931        -4.3633231300
        0.1904177000      -250.0000000000         1.9868170977         1.1872520440         0.4413266068        -3.9267413688        -4.3633231300
        0.1954771000      -250.0000000000         1.9868170977         1.1744904097         0.4132559548        -4.2591779900        -4.3633231300
        0.2003842000      -250.0000000000         1.9868170977         1.1795950634         0.3979446900        -4.1262033415        -4.3633231300
        0.2054098000      -250.0000000000         1.9868170977         1.2153276394         0.3979446900        -3.1953808023        -4.3633231300
        0.2103986000      -250.0000000000         1.9868170977         1.1898043709         0.3749777929        -3.8602540446        -4.3633231300
        0.2154669000      -250.0000000000         1.9868170977         1.1642811023         0.3494590183        -4.5251272869        -4.3633231300
        0.2204582000      -250.0000000000         1.9868170977         1.1693857560         0.3392515084        -4.3921526384        -4.3633231300
        0.2254378000      -250.0000000000         1.9868170977         1.1693857560         0.3239402437        -4.3921526384        -4.3633231300
        0.2303982000      -250.0000000000         1.9868170977         1.1693857560         0.3009733466        -4.3921526384        -4.3633231300
        0.2354233000      -250.0000000000         1.9868170977         1.1770427366         0.2907658367        -4.1926906657        -4.3633231300
        0.2404139000      -250.0000000000         1.9868170977         1.1744904097         0.2780064494        -4.2591779900        -4.3633231300
        0.2454344000      -250.0000000000         1.9868170977         1.1770427366         0.2575914298        -4.1926906657        -4.3633231300
        0.2504497000      -250.0000000000         1.9868170977         1.1617287755         0.2320726552        -4.5916146111        -4.3633231300
        0.2553939000      -250.0000000000         1.9868170977         1.1744904097         0.2244170228        -4.2591779900        -4.3633231300
        0.2603946000      -250.0000000000         1.9868170977         1.1719380829         0.2040020031        -4.3256653142        -4.3633231300
        0.2654040000      -250.0000000000         1.9868170977         1.1668334292         0.1886907384        -4.4586399626        -4.3633231300
        0.2704199000      -250.0000000000         1.9868170977         1.1719380829         0.1733794736        -4.3256653142        -4.3633231300
        0.2754657000      -250.0000000000         1.9868170977         1.1642811023         0.1529644539        -4.5251272869        -4.3633231300
        0.2804408000      -250.0000000000         1.9868170977         1.1642811023         0.1274456793        -4.5251272869        -4.3633231300
        0.2854787000      -250.0000000000         1.9868170977         1.1719380829         0.1146862920        -4.3256653142        -4.3633231300
        0.2904018000      -250.0000000000         1.9868170977         1.1668334292         0.0968231498        -4.4586399626        -4.3633231300
        0.2954505000      -250.0000000000         1.9868170977         1.1821473903         0.0891675175        -4.0597160173        -4.3633231300
        0.3004305000      -250.0000000000         1.9868170977         1.1744904097         0.0738562527        -4.2591779900        -4.3633231300
        0.3054784000      -250.0000000000         1.9868170977         1.1770427366         0.0457856007        -4.1926906657        -4.3633231300
        0.3104365000      -250.0000000000         1.9868170977         1.1693857560         0.0330262134        -4.3921526384        -4.3633231300
        0.3154350000      -250.0000000000         1.9868170977         1.1489671412         0.0126111937        -4.9240512322        -4.3633231300
        0.3204408000      -250.0000000000         1.9868170977         1.1693857560         0.0049555613        -4.3921526384        -4.3633231300
        0.3254719000      -250.0000000000         1.9868170977         1.1846997172        -0.0052519485        -3.9932286931        -4.3633231300
        0.3305608000      -250.0000000000         1.9868170977         1.1770427366         0.0024036839        -4.1926906657        -4.3633231300
        0.3354996000      -250.0000000000         1.9868170977         1.1744904097        -0.0027000711        -4.2591779900        -4.3633231300
        0.3404689000      -250.0000000000         1.9868170977         1.1821473903        -0.0001481936        -4.0597160173        -4.3633231300
        0.3454367000      -250.0000000000         1.9868170977         1.1642811023        -0.0052519485        -4.5251272869        -4.3633231300
        0.3504168000      -250.0000000000         1.9868170977         1.1821473903         0.0024036839        -4.0597160173        -4.3633231300
        0.3554845000      -250.0000000000         1.9868170977         1.1744904097         1.0843997265        -4.2591779900        -4.3633231300
        0.3604043000      -250.0000000000         1.9868170977         1.1795950634         1.0971591138        -4.1262033415        -4.3633231300
        0.3654153000      -250.0000000000         1.9868170977         1.1744904097         1.1099185011        -4.2591779900        -4.3633231300
        0.3704986000      -250.0000000000         1.9868170977         1.1744904097         1.1022628687        -4.2591779900        -4.3633231300
        0.3754191000      -250.0000000000         1.9868170977         1.1846997172         5.0015316260        -3.9932286931        -4.3633231300
        0.3805045000      -250.0000000000         1.9868170977         1.1872520440         4.9989797486        -3.9267413688        -4.3633231300
        0.3854191000      -250.0000000000         1.9868170977         1.1872520440         5.0117391359        -3.9267413688        -4.3633231300
        0.3904200000      -250.0000000000         1.9868170977         1.1770427366         4.9989797486        -4.1926906657        -4.3633231300
        0.3954140000      -250.0000000000         1.9868170977         1.1795950634         5.0066353810        -4.1262033415        -4.3633231300
        0.4003964000      -250.0000000000         1.9868170977         1.1821473903         5.0066353810        -4.0597160173        -4.3633231300
        0.4055482000      -250.0000000000         1.9868170977         1.1872520440         5.0142910133        -3.9267413688        -4.3633231300
        0.4104000000      -250.0000000000         1.9868170977         1.1795950634         5.0066353810        -4.1262033415        -4.3633231300
        0.4153912000      -250.0000000000         1.9868170977         1.1898043709         5.0142910133        -3.8602540446        -4.3633231300
        0.4204949000      -250.0000000000         1.9868170977         1.1846997172         4.9862203613        -3.9932286931        -4.3633231300
        0.4254166000      -250.0000000000         1.9868170977         1.1719380829         4.9683572191        -4.3256653142        -4.3633231300
        0.4304293000      -250.0000000000         1.9868170977         1.1846997172         4.9581497092        -3.9932286931        -4.3633231300
        0.4354875000      -250.0000000000         1.9868170977         1.1872520440         4.9453903219        -3.9267413688        -4.3633231300
        0.4403926000      -250.0000000000         1.9868170977         1.1642811023         4.9224234248        -4.5251272869        -4.3633231300
        0.4454591000      -250.0000000000         1.9868170977         1.1923566977         4.9122159150        -3.7937667204        -4.3633231300
        0.4504186000      -250.0000000000         1.9868170977         1.2000136783         4.8969046502        -3.5943047477        -4.3633231300
        0.4554197000      -250.0000000000         1.9868170977         1.1898043709         4.8739377531        -3.8602540446        -4.3633231300
        0.4604687000      -250.0000000000         1.9868170977         1.1821473903         4.8637302433        -4.0597160173        -4.3633231300
        0.4653945000      -250.0000000000         1.9868170977         1.1898043709         4.8535227334        -3.8602540446        -4.3633231300
        0.4704007000      -250.0000000000         1.9868170977         1.1795950634         4.8280039588        -4.1262033415        -4.3633231300
        0.4754186000      -250.0000000000         1.9868170977         1.1923566977         4.8177964490        -3.7937667204        -4.3633231300
        0.4804241000      -250.0000000000         1.9868170977         1.1923566977         4.8075889392        -3.7937667204        -4.3633231300
        0.4853908000      -250.0000000000         1.9868170977         1.1923566977         4.7846220420        -3.7937667204        -4.3633231300
        0.4908472000      -250.0000000000         1.9868170977         1.1821473903         4.7667588998        -4.0597160173        -4.3633231300
        0.4953874000      -250.0000000000         1.9868170977         1.1949090246         4.7591032674        -3.7272793961        -4.3633231300
        0.5003951000      -250.0000000000         1.9868170977         1.1770427366         4.7335844928        -4.1926906657        -4.3633231300
        0.5055174000      -250.0000000000         1.9868170977         1.2000136783         4.7284807379        -3.5943047477        -4.3633231300
        0.5104057000      -250.0000000000         1.9868170977         1.1974613514         4.7131694732        -3.6607920719        -4.3633231300
        0.5154575000      -250.0000000000         1.9868170977         1.1898043709         4.6876506986        -3.8602540446        -4.3633231300
        0.5210752000      -250.0000000000         1.9868170977         1.1974613514         4.6850988211        -3.6607920719        -4.3633231300
        0.5254319000      -250.0000000000         1.9868170977         1.2025660052         4.6697875564        -3.5278174235        -4.3633231300
        0.5305232000      -250.0000000000         1.9868170977         1.1923566977         4.6493725367        -3.7937667204        -4.3633231300
        0.5354458000      -250.0000000000         1.9868170977         1.1923566977         4.6289575170        -3.7937667204        -4.3633231300
        0.5404134000      -250.0000000000         1.9868170977         1.1872520440         4.6161981297        -3.9267413688        -4.3633231300
        0.5454266000      -250.0000000000         1.9868170977         1.1846997172         4.5983349875        -3.9932286931        -4.3633231300
        0.5504805000      -250.0000000000         1.9868170977         1.1795950634         4.5881274777        -4.1262033415        -4.3633231300
        0.5554147000      -250.0000000000         1.9868170977         1.1898043709         4.5677124580        -3.8602540446        -4.3633231300
        0.5603942000      -250.0000000000         1.9868170977         1.2127753126         4.5600568256        -3.2618681266        -4.3633231300
