% Static Verify Step 45/51  Vcmd=-2.2000V
% Vg_offset=1.337622V  K_gimbal=26.049690  K_lin=4.959600
% omega_avg(last 2.0s)=-10.486381 rad/s  omega_target=-10.911120 rad/s

Time[s]              Vcmd[V]              Vc[V]                Vg[V]                Pot[V]               Omega[rad/s]         Omega_target[rad/s] 
        0.0009001000        -2.2000000000         1.5396781616         1.3378393285         0.2677989396         0.0056514226       -10.9111200000
        0.0057633000        -2.2000000000         1.5396781616         1.3352870017         0.2729026945        -0.0608359017       -10.9111200000
        0.0106070000        -2.2000000000         1.5396781616         1.3301823480         0.2626951847        -0.1938105501       -10.9111200000
        0.0155903000        -2.2000000000         1.5396781616         1.3378393285         0.2703508170         0.0056514226       -10.9111200000
        0.0206648000        -2.2000000000         1.5396781616         1.3046590794         0.2601433072        -0.8586837924       -10.9111200000
        0.0257006000        -2.2000000000         1.5396781616         1.0928159503         0.2499357974        -6.3771317032       -10.9111200000
        0.0318964000        -2.2000000000         1.5396781616         1.2025660052         0.2269689002        -3.5181767615       -10.9111200000
        0.0355960000        -2.2000000000         1.5396781616         1.1846997172         0.2218651453        -3.9835880310       -10.9111200000
        0.0407001000        -2.2000000000         1.5396781616         1.0621880280         0.1835869834        -7.1749795939       -10.9111200000
        0.0455919000        -2.2000000000         1.5396781616         1.1208915457         0.1580682088        -5.6457711367       -10.9111200000
        0.0506073000        -2.2000000000         1.5396781616         1.1387578337         0.1453088216        -5.1803598671       -10.9111200000
        0.0556193000        -2.2000000000         1.5396781616         1.0596357012         0.1172381695        -7.2414669181       -10.9111200000
        0.0606499000        -2.2000000000         1.5396781616         1.0979206040         0.0942712724        -6.2441570547       -10.9111200000
        0.0656092000        -2.2000000000         1.5396781616         1.0826066429         0.0738562527        -6.6430810001       -10.9111200000
        0.0706031000        -2.2000000000         1.5396781616         1.0672926818         0.0483374781        -7.0420049455       -10.9111200000
        0.0756110000        -2.2000000000         1.5396781616         1.0749496623         0.0202668261        -6.8425429728       -10.9111200000
        0.0804941000        -2.2000000000         1.5396781616         1.0621880280         0.0024036839        -7.1749795939       -10.9111200000
        0.0855955000        -2.2000000000         1.5396781616         1.0392170863         0.0024036839        -7.7733655120       -10.9111200000
        0.0905204000        -2.2000000000         1.5396781616         1.0519787206        -0.0052519485        -7.4409288908       -10.9111200000
        0.0956442000        -2.2000000000         1.5396781616         1.0443217401         0.0075074388        -7.6403908635       -10.9111200000
        0.1006434000        -2.2000000000         1.5396781616         1.0392170863         1.1099185011        -7.7733655120       -10.9111200000
        0.1056085000        -2.2000000000         1.5396781616         1.0341124326         1.1022628687        -7.9063401604       -10.9111200000
        0.1105891000        -2.2000000000         1.5396781616         1.0264554521         5.0040835035        -8.1058021331       -10.9111200000
        0.1155464000        -2.2000000000         1.5396781616         1.0290077789         5.0117391359        -8.0393148089       -10.9111200000
        0.1205744000        -2.2000000000         1.5396781616         1.0239031252         5.0066353810        -8.1722894573       -10.9111200000
        0.1255475000        -2.2000000000         1.5396781616         1.0187984715         5.0117391359        -8.3052641058       -10.9111200000
        0.1305645000        -2.2000000000         1.5396781616         1.0162461446         4.9811166064        -8.3717514300       -10.9111200000
        0.1355773000        -2.2000000000         1.5396781616         1.0187984715         4.9530459543        -8.3052641058       -10.9111200000
        0.1406031000        -2.2000000000         1.5396781616         1.0111414909         4.9224234248        -8.5047260785       -10.9111200000
        0.1455309000        -2.2000000000         1.5396781616         0.9958275298         4.8790415080        -8.9036500238       -10.9111200000
        0.1505655000        -2.2000000000         1.5396781616         1.0136938178         4.8433152236        -8.4382387542       -10.9111200000
        0.1555625000        -2.2000000000         1.5396781616         1.0009321835         4.8126926941        -8.7706753754       -10.9111200000
        0.1604902000        -2.2000000000         1.5396781616         0.9881705492         4.7718626547        -9.1031119965       -10.9111200000
        0.1654597000        -2.2000000000         1.5396781616         0.9932752029         4.7310326154        -8.9701373480       -10.9111200000
        0.1706001000        -2.2000000000         1.5396781616         0.9983798566         4.7055138408        -8.8371626996       -10.9111200000
        0.1754935000        -2.2000000000         1.5396781616         0.9779612418         4.6621319240        -9.3690612934       -10.9111200000
        0.1805940000        -2.2000000000         1.5396781616         0.9881705492         4.6289575170        -9.1031119965       -10.9111200000
        0.1854942000        -2.2000000000         1.5396781616         0.9881705492         4.5906793551        -9.1031119965       -10.9111200000
        0.1905311000        -2.2000000000         1.5396781616         0.9779612418         4.5549530707        -9.3690612934       -10.9111200000
        0.1955740000        -2.2000000000         1.5396781616         0.9651996075         4.5090192765        -9.7014979145       -10.9111200000
        0.2004924000        -2.2000000000         1.5396781616         0.9856182224         4.4732929920        -9.1695993207       -10.9111200000
        0.2055815000        -2.2000000000         1.5396781616         0.9830658955         4.4452223400        -9.2360866450       -10.9111200000
        0.2104325000        -2.2000000000         1.5396781616         0.9447809927         4.3992885457       -10.2333965084       -10.9111200000
        0.2154195000        -2.2000000000         1.5396781616         0.9958275298         4.3712178937        -8.9036500238       -10.9111200000
        0.2204109000        -2.2000000000         1.5396781616         0.9626472806         4.3278359769        -9.7679852388       -10.9111200000
        0.2254467000        -2.2000000000         1.5396781616         0.9703042612         4.2997653248        -9.5685232661       -10.9111200000
        0.2304101000        -2.2000000000         1.5396781616         0.9805135686         4.2614871629        -9.3025739692       -10.9111200000
        0.2354177000        -2.2000000000         1.5396781616         0.9651996075         4.2206571236        -9.7014979145       -10.9111200000
        0.2404109000        -2.2000000000         1.5396781616         0.9651996075         4.1874827166        -9.7014979145       -10.9111200000
        0.2454433000        -2.2000000000         1.5396781616         0.9779612418         4.1441007998        -9.3690612934       -10.9111200000
        0.2504109000        -2.2000000000         1.5396781616         0.9728565881         4.1160301478        -9.5020359419       -10.9111200000
        0.2553780000        -2.2000000000         1.5396781616         0.9549903001         4.0649925986        -9.9674472114       -10.9111200000
        0.2604137000        -2.2000000000         1.5396781616         0.9447809927         4.0267144367       -10.2333965084       -10.9111200000
        0.2654111000        -2.2000000000         1.5396781616         0.9805135686         3.9960919072        -9.3025739692       -10.9111200000
        0.2704011000        -2.2000000000         1.5396781616         0.9498856464         3.9654693777       -10.1004218599       -10.9111200000
        0.2754380000        -2.2000000000         1.5396781616         0.9626472806         3.9246393383        -9.7679852388       -10.9111200000
        0.2804782000        -2.2000000000         1.5396781616         0.9575426269         3.8812574215        -9.9009598872       -10.9111200000
        0.2853779000        -2.2000000000         1.5396781616         0.9651996075         3.8506348920        -9.7014979145       -10.9111200000
        0.2904568000        -2.2000000000         1.5396781616         0.9447809927         3.8047010978       -10.2333965084       -10.9111200000
        0.2954504000        -2.2000000000         1.5396781616         0.9754089149         3.7740785683        -9.4355486176       -10.9111200000
        0.3005393000        -2.2000000000         1.5396781616         0.9447809927         3.7306966515       -10.2333965084       -10.9111200000
        0.3054144000        -2.2000000000         1.5396781616         0.9371240121         3.6847628572       -10.4328584810       -10.9111200000
        0.3103807000        -2.2000000000         1.5396781616         0.9422286658         3.6490365728       -10.2998838326       -10.9111200000
        0.3154460000        -2.2000000000         1.5396781616         0.9524379732         3.6082065334       -10.0339345357       -10.9111200000
