% Static Verify Step 6/48  OmegaCmd=-150.0000 deg/s
% Vg_offset=1.337992V  K_gimbal=26.049690
% omega_avg(last 2.0s)=-2.258907 rad/s  omega_target=-2.617994 rad/s

Time[s]              OmegaCmd[deg/s]      Vc[V]                Vg[V]                Pot[V]               Omega[rad/s]         Omega_target[rad/s] 
        0.0025115000      -150.0000000000         2.1030802680         1.3378393285         4.1313414125        -0.0039892395        -2.6179938780
        0.0054204000      -150.0000000000         2.1030802680         1.3378393285         4.1364451674        -0.0039892395        -2.6179938780
        0.0104518000      -150.0000000000         2.1030802680         1.3352870017         4.1338932900        -0.0704765637        -2.6179938780
        0.0154170000      -150.0000000000         2.1030802680         1.3378393285         4.1338932900        -0.0039892395        -2.6179938780
        0.0204933000      -150.0000000000         2.1030802680         1.3403916554         4.1338932900         0.0624980848        -2.6179938780
        0.0254825000      -150.0000000000         2.1030802680         1.3378393285         4.1338932900        -0.0039892395        -2.6179938780
        0.0304735000      -150.0000000000         2.1030802680         1.3480486360         4.1389970449         0.2619600575        -2.6179938780
        0.0354420000      -150.0000000000         2.1030802680         1.3352870017         4.1338932900        -0.0704765637        -2.6179938780
        0.0404142000      -150.0000000000         2.1030802680         1.3327346748         4.1287895351        -0.1369638879        -2.6179938780
        0.0454152000      -150.0000000000         2.1030802680         1.3403916554         4.1313414125         0.0624980848        -2.6179938780
        0.0504389000      -150.0000000000         2.1030802680         1.3429439823         4.1364451674         0.1289854090        -2.6179938780
        0.0554220000      -150.0000000000         2.1030802680         1.3352870017         4.1364451674        -0.0704765637        -2.6179938780
        0.0603811000      -150.0000000000         2.1030802680         1.3327346748         4.1262376576        -0.1369638879        -2.6179938780
        0.0654274000      -150.0000000000         2.1030802680         1.3352870017         4.1313414125        -0.0704765637        -2.6179938780
        0.0704302000      -150.0000000000         2.1030802680         1.3352870017         4.1338932900        -0.0704765637        -2.6179938780
        0.0754110000      -150.0000000000         2.1030802680         1.3352870017         4.1313414125        -0.0704765637        -2.6179938780
        0.0803888000      -150.0000000000         2.1030802680         1.3403916554         4.1389970449         0.0624980848        -2.6179938780
        0.0853898000      -150.0000000000         2.1030802680         1.3378393285         4.1338932900        -0.0039892395        -2.6179938780
        0.0904527000      -150.0000000000         2.1030802680         1.3506009628         4.1389970449         0.3284473817        -2.6179938780
        0.0954121000      -150.0000000000         2.1030802680         1.3403916554         4.1389970449         0.0624980848        -2.6179938780
        0.1004229000      -150.0000000000         2.1030802680         1.3352870017         4.1338932900        -0.0704765637        -2.6179938780
        0.1053923000      -150.0000000000         2.1030802680         1.3301823480         4.1262376576        -0.2034512121        -2.6179938780
        0.1104809000      -150.0000000000         2.1030802680         1.3403916554         4.1338932900         0.0624980848        -2.6179938780
        0.1154142000      -150.0000000000         2.1030802680         1.3378393285         4.1338932900        -0.0039892395        -2.6179938780
        0.1204756000      -150.0000000000         2.1030802680         1.3378393285         4.1364451674        -0.0039892395        -2.6179938780
        0.1254565000      -150.0000000000         2.1030802680         1.2842404646         4.1262376576        -1.4002230482        -2.6179938780
        0.1304507000      -150.0000000000         2.1030802680         1.1617287755         4.1083745154        -4.5916146111        -2.6179938780
        0.1354458000      -150.0000000000         2.1030802680         1.1617287755         4.0981670056        -4.5916146111        -2.6179938780
        0.1404429000      -150.0000000000         2.1030802680         1.1898043709         4.0879594957        -3.8602540446        -2.6179938780
        0.1454637000      -150.0000000000         2.1030802680         1.2153276394         4.0803038633        -3.1953808023        -2.6179938780
        0.1505001000      -150.0000000000         2.1030802680         1.2255369469         4.0598888437        -2.9294315054        -2.6179938780
        0.1553799000      -150.0000000000         2.1030802680         1.2459555617         4.0496813338        -2.3975329116        -2.6179938780
        0.1604396000      -150.0000000000         2.1030802680         1.2740311571         4.0471294564        -1.6661723451        -2.6179938780
        0.1654728000      -150.0000000000         2.1030802680         1.2587171960         4.0343700691        -2.0650962905        -2.6179938780
        0.1703895000      -150.0000000000         2.1030802680         1.2204322931         4.0292663142        -3.0624061539        -2.6179938780
        0.1754124000      -150.0000000000         2.1030802680         1.2025660052         4.0037475396        -3.5278174235        -2.6179938780
        0.1804962000      -150.0000000000         2.1030802680         1.2229846200         4.0011956621        -2.9959188297        -2.6179938780
        0.1854683000      -150.0000000000         2.1030802680         1.2331939274         3.9935400297        -2.7299695327        -2.6179938780
        0.1904673000      -150.0000000000         2.1030802680         1.2510602154         3.9756768875        -2.2645582632        -2.6179938780
        0.1953870000      -150.0000000000         2.1030802680         1.2331939274         3.9654693777        -2.7299695327        -2.6179938780
        0.2005114000      -150.0000000000         2.1030802680         1.2204322931         3.9501581129        -3.0624061539        -2.6179938780
        0.2054086000      -150.0000000000         2.1030802680         1.2229846200         3.9373987256        -2.9959188297        -2.6179938780
