% Static Verify Step 13/51  Vcmd=-0.6000V
% Vg_offset=1.337622V  K_gimbal=26.049690  K_lin=4.959600
% omega_avg(last 2.0s)=-2.939072 rad/s  omega_target=-2.975760 rad/s

Time[s]              Vcmd[V]              Vc[V]                Vg[V]                Pot[V]               Omega[rad/s]         Omega_target[rad/s] 
        0.0012364000        -0.6000000000         2.0718106013         1.3429439823         4.2946615699         0.1386260710        -2.9757600000
        0.0054852000        -0.6000000000         2.0718106013         1.3301823480         4.2819021826        -0.1938105501        -2.9757600000
        0.0106142000        -0.6000000000         2.0718106013         1.3378393285         4.2895578150         0.0056514226        -2.9757600000
        0.0156644000        -0.6000000000         2.0718106013         1.3352870017         4.2793503051        -0.0608359017        -2.9757600000
        0.0206872000        -0.6000000000         2.0718106013         1.3327346748         4.2844540601        -0.1273232259        -2.9757600000
        0.0258565000        -0.6000000000         2.0718106013         1.3429439823         4.2972134474         0.1386260710        -2.9757600000
        0.0304840000        -0.6000000000         2.0718106013         1.3097637331         4.2870059375        -0.7257091439        -2.9757600000
        0.0357000000        -0.6000000000         2.0718106013         1.2229846200         4.2819021826        -2.9862781676        -2.9757600000
        0.0406905000        -0.6000000000         2.0718106013         1.2740311571         4.2665909178        -1.6565316831        -2.9757600000
        0.0457547000        -0.6000000000         2.0718106013         1.2791358108         4.2589352855        -1.5235570347        -2.9757600000
        0.0506442000        -0.6000000000         2.0718106013         1.2408509080         4.2512796531        -2.5208668981        -2.9757600000
        0.0557200000        -0.6000000000         2.0718106013         1.2510602154         4.2385202658        -2.2549176011        -2.9757600000
        0.0607220000        -0.6000000000         2.0718106013         1.2561648691         4.2385202658        -2.1219429527        -2.9757600000
        0.0656885000        -0.6000000000         2.0718106013         1.2434032349         4.2206571236        -2.4543795738        -2.9757600000
        0.0706029000        -0.6000000000         2.0718106013         1.2510602154         4.2078977363        -2.2549176011        -2.9757600000
        0.0755665000        -0.6000000000         2.0718106013         1.2561648691         4.2104496138        -2.1219429527        -2.9757600000
        0.0807025000        -0.6000000000         2.0718106013         1.2408509080         4.1976902265        -2.5208668981        -2.9757600000
        0.0855083000        -0.6000000000         2.0718106013         1.2408509080         4.1849308392        -2.5208668981        -2.9757600000
        0.0906756000        -0.6000000000         2.0718106013         1.2382985811         4.1798270842        -2.5873542223        -2.9757600000
        0.0957047000        -0.6000000000         2.0718106013         1.2459555617         4.1696195744        -2.3878922496        -2.9757600000
        0.1006677000        -0.6000000000         2.0718106013         1.2331939274         4.1543083097        -2.7203288707        -2.9757600000
        0.1055663000        -0.6000000000         2.0718106013         1.2357462543         4.1492045547        -2.6538415465        -2.9757600000
        0.1106179000        -0.6000000000         2.0718106013         1.2331939274         4.1364451674        -2.7203288707        -2.9757600000
        0.1156031000        -0.6000000000         2.0718106013         1.2382985811         4.1262376576        -2.5873542223        -2.9757600000
        0.1206271000        -0.6000000000         2.0718106013         1.2306416006         4.1134782703        -2.7868161950        -2.9757600000
        0.1260161000        -0.6000000000         2.0718106013         1.2255369469         4.1032707605        -2.9197908434        -2.9757600000
        0.1306709000        -0.6000000000         2.0718106013         1.2357462543         4.0956151281        -2.6538415465        -2.9757600000
        0.1355744000        -0.6000000000         2.0718106013         1.2382985811         4.0930632506        -2.5873542223        -2.9757600000
        0.1406098000        -0.6000000000         2.0718106013         1.2229846200         4.0828557408        -2.9862781676        -2.9757600000
        0.1456588000        -0.6000000000         2.0718106013         1.2357462543         4.0675444760        -2.6538415465        -2.9757600000
        0.1505309000        -0.6000000000         2.0718106013         1.2255369469         4.0573369662        -2.9197908434        -2.9757600000
        0.1556457000        -0.6000000000         2.0718106013         1.2280892737         4.0522332113        -2.8533035192        -2.9757600000
        0.1607349000        -0.6000000000         2.0718106013         1.2382985811         4.0394738240        -2.5873542223        -2.9757600000
        0.1658389000        -0.6000000000         2.0718106013         1.2255369469         4.0318181916        -2.9197908434        -2.9757600000
        0.1705414000        -0.6000000000         2.0718106013         1.2331939274         4.0216106818        -2.7203288707        -2.9757600000
        0.1757079000        -0.6000000000         2.0718106013         1.2434032349         4.0165069269        -2.4543795738        -2.9757600000
        0.1807041000        -0.6000000000         2.0718106013         1.2255369469         4.0062994170        -2.9197908434        -2.9757600000
        0.1857486000        -0.6000000000         2.0718106013         1.2357462543         3.9884362748        -2.6538415465        -2.9757600000
        0.1905273000        -0.6000000000         2.0718106013         1.2331939274         3.9807806424        -2.7203288707        -2.9757600000
        0.1956491000        -0.6000000000         2.0718106013         1.2178799663         3.9680212551        -3.1192528161        -2.9757600000
        0.2006055000        -0.6000000000         2.0718106013         1.2382985811         3.9603656228        -2.5873542223        -2.9757600000
        0.2055819000        -0.6000000000         2.0718106013         1.2255369469         3.9425024806        -2.9197908434        -2.9757600000
        0.2106313000        -0.6000000000         2.0718106013         1.2153276394         3.9271912158        -3.1857401403        -2.9757600000
        0.2156507000        -0.6000000000         2.0718106013         1.2306416006         3.9220874609        -2.7868161950        -2.9757600000
        0.2206309000        -0.6000000000         2.0718106013         1.2331939274         3.9195355834        -2.7203288707        -2.9757600000
        0.2256329000        -0.6000000000         2.0718106013         1.2331939274         3.9067761961        -2.7203288707        -2.9757600000
        0.2306294000        -0.6000000000         2.0718106013         1.2280892737         3.8914649314        -2.8533035192        -2.9757600000
        0.2356249000        -0.6000000000         2.0718106013         1.2229846200         3.8863611765        -2.9862781676        -2.9757600000
        0.2405628000        -0.6000000000         2.0718106013         1.2280892737         3.8710499117        -2.8533035192        -2.9757600000
        0.2455904000        -0.6000000000         2.0718106013         1.2229846200         3.8506348920        -2.9862781676        -2.9757600000
        0.2505531000        -0.6000000000         2.0718106013         1.2127753126         3.8429792597        -3.2522274645        -2.9757600000
        0.2555430000        -0.6000000000         2.0718106013         1.2280892737         3.8353236273        -2.8533035192        -2.9757600000
        0.2606759000        -0.6000000000         2.0718106013         1.2280892737         3.8327717498        -2.8533035192        -2.9757600000
        0.2656454000        -0.6000000000         2.0718106013         1.2204322931         3.8174604851        -3.0527654919        -2.9757600000
        0.2706410000        -0.6000000000         2.0718106013         1.2306416006         3.7995973429        -2.7868161950        -2.9757600000
        0.2755165000        -0.6000000000         2.0718106013         1.2127753126         3.7919417105        -3.2522274645        -2.9757600000
        0.2805154000        -0.6000000000         2.0718106013         1.2255369469         3.7842860781        -2.9197908434        -2.9757600000
        0.2856252000        -0.6000000000         2.0718106013         1.2408509080         3.7715266908        -2.5208668981        -2.9757600000
        0.2906016000        -0.6000000000         2.0718106013         1.2051183320         3.7511116711        -3.4516894372        -2.9757600000
        0.2956522000        -0.6000000000         2.0718106013         1.2280892737         3.7409041613        -2.8533035192        -2.9757600000
        0.3006174000        -0.6000000000         2.0718106013         1.2102229857         3.7281447740        -3.3187147888        -2.9757600000
        0.3056262000        -0.6000000000         2.0718106013         1.2051183320         3.7204891416        -3.4516894372        -2.9757600000
        0.3105392000        -0.6000000000         2.0718106013         1.2102229857         3.7026259994        -3.3187147888        -2.9757600000
        0.3155068000        -0.6000000000         2.0718106013         1.2102229857         3.6898666121        -3.3187147888        -2.9757600000
        0.3205433000        -0.6000000000         2.0718106013         1.2178799663         3.6822109797        -3.1192528161        -2.9757600000
        0.3255645000        -0.6000000000         2.0718106013         1.2204322931         3.6745553474        -3.0527654919        -2.9757600000
        0.3304472000        -0.6000000000         2.0718106013         1.2229846200         3.6643478375        -2.9862781676        -2.9757600000
        0.3355731000        -0.6000000000         2.0718106013         1.2229846200         3.6515884502        -2.9862781676        -2.9757600000
        0.3405888000        -0.6000000000         2.0718106013         1.2102229857         3.6388290629        -3.3187147888        -2.9757600000
        0.3455796000        -0.6000000000         2.0718106013         1.2255369469         3.6184140433        -2.9197908434        -2.9757600000
        0.3505247000        -0.6000000000         2.0718106013         1.2178799663         3.6082065334        -3.1192528161        -2.9757600000
