% Static Verify Step 43/51  Vcmd=-2.1000V
% Vg_offset=1.337622V  K_gimbal=26.049690  K_lin=4.959600
% omega_avg(last 2.0s)=-10.035929 rad/s  omega_target=-10.415160 rad/s

Time[s]              Vcmd[V]              Vc[V]                Vg[V]                Pot[V]               Omega[rad/s]         Omega_target[rad/s] 
        0.0009372000        -2.1000000000         1.5712676034         1.3301823480         3.4653013957        -0.1938105501       -10.4151600000
        0.0054398000        -2.1000000000         1.5712676034         1.3327346748         3.4704051506        -0.1273232259       -10.4151600000
        0.0104414000        -2.1000000000         1.5712676034         1.3301823480         3.4653013957        -0.1938105501       -10.4151600000
        0.0154462000        -2.1000000000         1.5712676034         1.3378393285         3.4678532732         0.0056514226       -10.4151600000
        0.0204943000        -2.1000000000         1.5712676034         1.2816881377         3.4550938859        -1.4570697104       -10.4151600000
        0.0255073000        -2.1000000000         1.5712676034         1.1183392189         3.4550938859        -5.7122584609       -10.4151600000
        0.0304479000        -2.1000000000         1.5712676034         1.1974613514         3.4295751113        -3.6511514099       -10.4151600000
        0.0354481000        -2.1000000000         1.5712676034         1.2076706589         3.4142638465        -3.3852021130       -10.4151600000
        0.0405150000        -2.1000000000         1.5712676034         1.0621880280         3.3861931945        -7.1749795939       -10.4151600000
        0.0454452000        -2.1000000000         1.5712676034         1.1311008532         3.3734338072        -5.3798218398       -10.4151600000
        0.0504492000        -2.1000000000         1.5712676034         1.1898043709         3.3530187875        -3.8506133826       -10.4151600000
        0.0554394000        -2.1000000000         1.5712676034         1.0800543160         3.3326037679        -6.7095683243       -10.4151600000
        0.0604689000        -2.1000000000         1.5712676034         1.0953682772         3.3045331158        -6.3106443790       -10.4151600000
        0.0655210000        -2.1000000000         1.5712676034         1.1132345652         3.2841180961        -5.8452331094       -10.4151600000
        0.0705292000        -2.1000000000         1.5712676034         1.0775019892         3.2611511990        -6.7760556486       -10.4151600000
        0.0755244000        -2.1000000000         1.5712676034         1.0647403549         3.2254249146        -7.1084922697       -10.4151600000
