% Static Verify Step 33/50  Vcmd=+1.7000V
% Vg_offset=1.337240V  K_gimbal=26.049690  K_lin=5.741200
% omega_avg(last 2.0s)=18.344185 rad/s  omega_target=9.760040 rad/s

Time[s]              Vcmd[V]              Vc[V]                Vg[V]                Pot[V]               Omega[rad/s]         Omega_target[rad/s] 
        0.0006569000         1.7000000000         3.2518035675         1.3429439823         2.0617687933         0.1485991696         9.7600400000
        0.0054492000         1.7000000000         3.2518035675         1.3403916554         2.0617687933         0.0821118454         9.7600400000
        0.0104928000         1.7000000000         3.2518035675         1.3352870017         2.0566650383        -0.0508628030         9.7600400000
        0.0154504000         1.7000000000         3.2518035675         1.3378393285         2.0566650383         0.0156245212         9.7600400000
        0.0204437000         1.7000000000         3.2518035675         1.3378393285         2.0566650383         0.0156245212         9.7600400000
        0.0254452000         1.7000000000         3.2518035675         1.3557056165         2.0617687933         0.4810357908         9.7600400000
        0.0304775000         1.7000000000         3.2518035675         1.3480486360         2.0643206707         0.2815738181         9.7600400000
        0.0354442000         1.7000000000         3.2518035675         1.3352870017         2.0566650383        -0.0508628030         9.7600400000
        0.0404440000         1.7000000000         3.2518035675         1.3378393285         2.0515612834         0.0156245212         9.7600400000
        0.0454657000         1.7000000000         3.2518035675         1.3378393285         2.0566650383         0.0156245212         9.7600400000
        0.0504400000         1.7000000000         3.2518035675         1.3378393285         2.0592169158         0.0156245212         9.7600400000
        0.0554453000         1.7000000000         3.2518035675         1.3301823480         2.0515612834        -0.1838374515         9.7600400000
        0.0604407000         1.7000000000         3.2518035675         1.3429439823         2.0617687933         0.1485991696         9.7600400000
        0.0654529000         1.7000000000         3.2518035675         1.3250776943         2.0515612834        -0.3168120999         9.7600400000
        0.0704378000         1.7000000000         3.2518035675         1.3531532897         2.0592169158         0.4145484666         9.7600400000
        0.0754419000         1.7000000000         3.2518035675         1.4475893834         2.0668725482         2.8745794629         9.7600400000
        0.0804438000         1.7000000000         3.2518035675         1.6160429559         2.0898394453         7.2627428619         9.7600400000
        0.0854353000         1.7000000000         3.2518035675         1.6134906290         2.1128063424         7.1962555377         9.7600400000
        0.0904478000         1.7000000000         3.2518035675         1.6007289948         2.1408769945         6.8638189165         9.7600400000
        0.0954385000         1.7000000000         3.2518035675         1.6007289948         2.1766032789         6.8638189165         9.7600400000
        0.1004397000         1.7000000000         3.2518035675         1.5726533993         2.1842589113         6.1324583500         9.7600400000
        0.1054424000         1.7000000000         3.2518035675         1.5573394382         2.2174333183         5.7335344047         9.7600400000
        0.1104441000         1.7000000000         3.2518035675         1.5471301308         2.2352964605         5.4675851078         9.7600400000
        0.1154390000         1.7000000000         3.2518035675         1.5573394382         2.2659189900         5.7335344047         9.7600400000
        0.1204367000         1.7000000000         3.2518035675         1.5369208233         2.2786783773         5.2016358109         9.7600400000
        0.1254431000         1.7000000000         3.2518035675         1.5598917651         2.3016452744         5.8000217289         9.7600400000
        0.1304430000         1.7000000000         3.2518035675         1.5803103799         2.3348196814         6.3319203227         9.7600400000
        0.1354387000         1.7000000000         3.2518035675         1.5752057262         2.3501309461         6.1989456743         9.7600400000
        0.1404362000         1.7000000000         3.2518035675         1.5828627068         2.3679940883         6.3984076470         9.7600400000
        0.1454426000         1.7000000000         3.2518035675         1.5956243410         2.4062722502         6.7308442681         9.7600400000
        0.1504367000         1.7000000000         3.2518035675         1.5803103799         2.4241353924         6.3319203227         9.7600400000
        0.1554588000         1.7000000000         3.2518035675         1.5803103799         2.4522060445         6.3319203227         9.7600400000
        0.1604387000         1.7000000000         3.2518035675         1.5956243410         2.4802766965         6.7308442681         9.7600400000
        0.1654743000         1.7000000000         3.2518035675         1.5905196873         2.4981398388         6.5978696196         9.7600400000
        0.1704413000         1.7000000000         3.2518035675         1.5854150336         2.5287623683         6.4648949712         9.7600400000
        0.1754422000         1.7000000000         3.2518035675         1.5905196873         2.5466255105         6.5978696196         9.7600400000
        0.1804435000         1.7000000000         3.2518035675         1.6058336485         2.5874555498         6.9967935650         9.7600400000
        0.1854369000         1.7000000000         3.2518035675         1.6032813216         2.6078705695         6.9303062408         9.7600400000
        0.1904527000         1.7000000000         3.2518035675         1.6058336485         2.6333893441         6.9967935650         9.7600400000
        0.1954368000         1.7000000000         3.2518035675         1.5981766679         2.6538043638         6.7973315923         9.7600400000
        0.2004375000         1.7000000000         3.2518035675         1.5981766679         2.6869787707         6.7973315923         9.7600400000
        0.2054420000         1.7000000000         3.2518035675         1.6007289948         2.7099456679         6.8638189165         9.7600400000
        0.2104422000         1.7000000000         3.2518035675         1.6007289948         2.7456719523         6.8638189165         9.7600400000
        0.2154418000         1.7000000000         3.2518035675         1.6160429559         2.7635350945         7.2627428619         9.7600400000
