% Static Verify Step 36/51  Vcmd=+1.8000V
% Vg_offset=1.337622V  K_gimbal=26.049690  K_lin=4.959600
% omega_avg(last 2.0s)=8.534812 rad/s  omega_target=8.927280 rad/s

Time[s]              Vcmd[V]              Vc[V]                Vg[V]                Pot[V]               Omega[rad/s]         Omega_target[rad/s] 
        0.0009504000         1.8000000000         3.2793533685         1.3301823480         3.7204891416        -0.1938105501         8.9272800000
        0.0057166000         1.8000000000         3.2793533685         1.3352870017         3.7281447740        -0.0608359017         8.9272800000
        0.0105670000         1.8000000000         3.2793533685         1.3327346748         3.7255928965        -0.1273232259         8.9272800000
        0.0155723000         1.8000000000         3.2793533685         1.3301823480         3.7179372642        -0.1938105501         8.9272800000
        0.0205087000         1.8000000000         3.2793533685         1.3301823480         3.7204891416        -0.1938105501         8.9272800000
        0.0255410000         1.8000000000         3.2793533685         1.4960835936         3.7358004064         4.1278655246         8.9272800000
        0.0306590000         1.8000000000         3.2793533685         1.4909789399         3.7587673035         3.9948908762         8.9272800000
        0.0355844000         1.8000000000         3.2793533685         1.4475893834         3.7664229359         2.8646063643         8.9272800000
        0.0405502000         1.8000000000         3.2793533685         1.4782173056         3.7740785683         3.6624542550         8.9272800000
        0.0455391000         1.8000000000         3.2793533685         1.5471301308         3.7944935879         5.4576120091         8.9272800000
        0.0505945000         1.8000000000         3.2793533685         1.5011882474         3.8174604851         4.2608401731         8.9272800000
        0.0555216000         1.8000000000         3.2793533685         1.5011882474         3.8353236273         4.2608401731         8.9272800000
        0.0605795000         1.8000000000         3.2793533685         1.5573394382         3.8531867695         5.7235613061         8.9272800000
        0.0655418000         1.8000000000         3.2793533685         1.5369208233         3.8812574215         5.1916627122         8.9272800000
        0.0705379000         1.8000000000         3.2793533685         1.5522347845         3.9016724412         5.5905866576         8.9272800000
        0.0755882000         1.8000000000         3.2793533685         1.5471301308         3.9144318285         5.4576120091         8.9272800000
        0.0805274000         1.8000000000         3.2793533685         1.5573394382         3.9348468482         5.7235613061         8.9272800000
