% Static Verify Step 46/50  Vcmd=-2.3000V
% Vg_offset=1.337240V  K_gimbal=26.049690  K_lin=5.741200
% omega_avg(last 2.0s)=16.153760 rad/s  omega_target=-13.204760 rad/s

Time[s]              Vcmd[V]              Vc[V]                Vg[V]                Pot[V]               Omega[rad/s]         Omega_target[rad/s] 
        0.0007687000        -2.3000000000         1.5658127726         1.3327346748         1.3089649429        -0.1173501273       -13.2047600000
        0.0054833000        -2.3000000000         1.5658127726         1.3480486360         1.3140686978         0.2815738181       -13.2047600000
        0.0104783000        -2.3000000000         1.5658127726         1.3429439823         1.3242762076         0.1485991696       -13.2047600000
        0.0154004000        -2.3000000000         1.5658127726         1.3352870017         1.3166205752        -0.0508628030       -13.2047600000
        0.0203880000        -2.3000000000         1.5658127726         1.3250776943         1.3115168203        -0.3168120999       -13.2047600000
        0.0254806000        -2.3000000000         1.5658127726         1.3301823480         1.3191724527        -0.1838374515       -13.2047600000
        0.0304758000        -2.3000000000         1.5658127726         1.3174207137         1.3140686978        -0.5162740726       -13.2047600000
        0.0353960000        -2.3000000000         1.5658127726         1.3072114063         1.3089649429        -0.7822233695       -13.2047600000
        0.0403941000        -2.3000000000         1.5658127726         1.3123160600         1.3064130654        -0.6492487211       -13.2047600000
        0.0454868000        -2.3000000000         1.5658127726         1.3199730405         1.3115168203        -0.4497867484       -13.2047600000
        0.0504072000        -2.3000000000         1.5658127726         1.3097637331         1.2962055556        -0.7157360453       -13.2047600000
        0.0554804000        -2.3000000000         1.5658127726         1.2561648691         1.3038611879        -2.1119698541       -13.2047600000
        0.0603945000        -2.3000000000         1.5658127726         1.1642811023         1.2808942908        -4.5055135262       -13.2047600000
        0.0655070000        -2.3000000000         1.5658127726         1.0672926818         1.2681349035        -7.0320318468       -13.2047600000
        0.0704891000        -2.3000000000         1.5658127726         1.0315601058         1.2298567416        -7.9628543860       -13.2047600000
        0.0754802000        -2.3000000000         1.5658127726         1.0519787206         1.1992342121        -7.4309557922       -13.2047600000
        0.0803945000        -2.3000000000         1.5658127726         1.0698450086         1.1813710699        -6.9655445226       -13.2047600000
        0.0853993000        -2.3000000000         1.5658127726         1.0672926818         1.1430929080        -7.0320318468       -13.2047600000
        0.0903914000        -2.3000000000         1.5658127726         1.0826066429         1.1354372756        -6.6331079015       -13.2047600000
        0.0955139000        -2.3000000000         1.5658127726         1.0519787206         1.0997109912        -7.4309557922       -13.2047600000
        0.1004868000        -2.3000000000         1.5658127726         1.0494263938         1.0716403392        -7.4974431164       -13.2047600000
        0.1053950000        -2.3000000000         1.5658127726         1.0596357012         1.0410178097        -7.2314938195       -13.2047600000
