% Static Verify Step 28/51  Vcmd=+1.4000V
% Vg_offset=1.337622V  K_gimbal=26.049690  K_lin=4.959600
% omega_avg(last 2.0s)=6.627456 rad/s  omega_target=6.943440 rad/s

Time[s]              Vcmd[V]              Vc[V]                Vg[V]                Pot[V]               Omega[rad/s]         Omega_target[rad/s] 
        0.0008211000         1.4000000000         3.1535215213         1.3352870017         4.8662821207        -0.0608359017         6.9434400000
        0.0056441000         1.4000000000         3.1535215213         1.3352870017         4.8662821207        -0.0608359017         6.9434400000
        0.0107013000         1.4000000000         3.1535215213         1.3403916554         4.8662821207         0.0721387468         6.9434400000
        0.0156716000         1.4000000000         3.1535215213         1.3403916554         4.8739377531         0.0721387468         6.9434400000
        0.0207256000         1.4000000000         3.1535215213         1.3378393285         4.8637302433         0.0056514226         6.9434400000
        0.0255029000         1.4000000000         3.1535215213         1.4220661148         4.8713858756         2.1997331220         6.9434400000
        0.0306754000         1.4000000000         3.1535215213         1.4858742862         4.8892490178         3.8619162277         6.9434400000
        0.0355509000         1.4000000000         3.1535215213         1.4297230954         4.9020084051         2.3991950947         6.9434400000
        0.0405249000         1.4000000000         3.1535215213         1.4475893834         4.9122159150         2.8646063643         6.9434400000
        0.0455364000         1.4000000000         3.1535215213         1.5292638428         4.9300790572         4.9922007396         6.9434400000
        0.0506917000         1.4000000000         3.1535215213         1.4782173056         4.9453903219         3.6624542550         6.9434400000
        0.0556853000         1.4000000000         3.1535215213         1.4552463639         4.9581497092         3.0640683370         6.9434400000
        0.0607314000         1.4000000000         3.1535215213         1.5241591891         4.9734609740         4.8592260911         6.9434400000
        0.0656713000         1.4000000000         3.1535215213         1.4960835936         4.9862203613         4.1278655246         6.9434400000
        0.0706724000         1.4000000000         3.1535215213         1.4884266131         4.9964278711         3.9284035519         6.9434400000
        0.0754892000         1.4000000000         3.1535215213         1.5369208233         5.0066353810         5.1916627122         6.9434400000
        0.0807268000         1.4000000000         3.1535215213         1.5088452279         5.0040835035         4.4603021457         6.9434400000
        0.0857131000         1.4000000000         3.1535215213         1.4960835936         5.0040835035         4.1278655246         6.9434400000
        0.0907013000         1.4000000000         3.1535215213         1.5369208233         5.0066353810         5.1916627122         6.9434400000
        0.0957002000         1.4000000000         3.1535215213         1.5318161696         5.0117391359         5.0586880638         6.9434400000
        0.1007478000         1.4000000000         3.1535215213         1.5139498816         5.0091872584         4.5932767942         6.9434400000
        0.1055578000         1.4000000000         3.1535215213         1.5292638428         1.1124703785         4.9922007396         6.9434400000
        0.1105047000         1.4000000000         3.1535215213         1.5445778039         1.1022628687         5.3911246849         6.9434400000
        0.1155662000         1.4000000000         3.1535215213         1.5241591891         1.1073666236         4.8592260911         6.9434400000
        0.1205360000         1.4000000000         3.1535215213         1.5369208233        -0.0027000711         5.1916627122         6.9434400000
        0.1254813000         1.4000000000         3.1535215213         1.5394731502         0.0024036839         5.2581500365         6.9434400000
        0.1306994000         1.4000000000         3.1535215213         1.5471301308         0.0024036839         5.4576120091         6.9434400000
        0.1354201000         1.4000000000         3.1535215213         1.5522347845         0.0049555613         5.5905866576         6.9434400000
        0.1403863000         1.4000000000         3.1535215213         1.5471301308         0.0024036839         5.4576120091         6.9434400000
        0.1456297000         1.4000000000         3.1535215213         1.5496824576        -0.0001481936         5.5240993334         6.9434400000
        0.1506145000         1.4000000000         3.1535215213         1.5598917651         0.0177149486         5.7900486303         6.9434400000
        0.1557481000         1.4000000000         3.1535215213         1.5522347845         0.0355780908         5.5905866576         6.9434400000
        0.1605580000         1.4000000000         3.1535215213         1.5496824576         0.0559931105         5.5240993334         6.9434400000
        0.1657204000         1.4000000000         3.1535215213         1.5522347845         0.0789600076         5.5905866576         6.9434400000
        0.1706954000         1.4000000000         3.1535215213         1.5624440919         0.1070306597         5.8565359545         6.9434400000
        0.1755689000         1.4000000000         3.1535215213         1.5675487456         0.1376531892         5.9895106030         6.9434400000
        0.1807119000         1.4000000000         3.1535215213         1.5726533993         0.1606200863         6.1224852514         6.9434400000
        0.1856783000         1.4000000000         3.1535215213         1.5854150336         0.1861388609         6.4549218725         6.9434400000
        0.1906941000         1.4000000000         3.1535215213         1.5547871113         0.2040020031         5.6570739818         6.9434400000
        0.1956157000         1.4000000000         3.1535215213         1.5701010725         0.2244170228         6.0559979272         6.9434400000
        0.2005659000         1.4000000000         3.1535215213         1.5726533993         0.2499357974         6.1224852514         6.9434400000
        0.2055968000         1.4000000000         3.1535215213         1.5598917651         0.2754545720         5.7900486303         6.9434400000
        0.2104944000         1.4000000000         3.1535215213         1.5701010725         0.2958695916         6.0559979272         6.9434400000
        0.2156002000         1.4000000000         3.1535215213         1.5598917651         0.3137327338         5.7900486303         6.9434400000
        0.2207091000         1.4000000000         3.1535215213         1.5701010725         0.3392515084         6.0559979272         6.9434400000
        0.2254826000         1.4000000000         3.1535215213         1.5777580530         0.3698740379         6.2554598999         6.9434400000
        0.2305103000         1.4000000000         3.1535215213         1.5777580530         0.4004965675         6.2554598999         6.9434400000
        0.2355402000         1.4000000000         3.1535215213         1.5649964188         0.4183597097         5.9230232787         6.9434400000
        0.2406683000         1.4000000000         3.1535215213         1.5828627068         0.4464303617         6.3884345483         6.9434400000
        0.2456117000         1.4000000000         3.1535215213         1.5854150336         0.4642935039         6.4549218725         6.9434400000
        0.2506225000         1.4000000000         3.1535215213         1.5777580530         0.4898122785         6.2554598999         6.9434400000
        0.2556368000         1.4000000000         3.1535215213         1.5803103799         0.5153310531         6.3219472241         6.9434400000
        0.2606222000         1.4000000000         3.1535215213         1.5701010725         0.5331941953         6.0559979272         6.9434400000
