% Static Verify Step 31/50  Vcmd=+1.6000V
% Vg_offset=1.337240V  K_gimbal=26.049690  K_lin=5.741200
% omega_avg(last 2.0s)=16.798189 rad/s  omega_target=9.185920 rad/s

Time[s]              Vcmd[V]              Vc[V]                Vg[V]                Pot[V]               Omega[rad/s]         Omega_target[rad/s] 
        0.0006712000         1.6000000000         3.2207619450         1.3378393285         4.6799950662         0.0156245212         9.1859200000
        0.0054281000         1.6000000000         3.2207619450         1.3378393285         4.6748913113         0.0156245212         9.1859200000
        0.0104089000         1.6000000000         3.2207619450         1.3327346748         4.6799950662        -0.1173501273         9.1859200000
        0.0154246000         1.6000000000         3.2207619450         1.3480486360         4.6850988211         0.2815738181         9.1859200000
        0.0204186000         1.6000000000         3.2207619450         1.3250776943         4.6748913113        -0.3168120999         9.1859200000
        0.0254139000         1.6000000000         3.2207619450         1.3454963091         4.6850988211         0.2150864939         9.1859200000
        0.0304083000         1.6000000000         3.2207619450         1.3327346748         4.6723394338        -0.1173501273         9.1859200000
        0.0354213000         1.6000000000         3.2207619450         1.3378393285         4.6799950662         0.0156245212         9.1859200000
        0.0404167000         1.6000000000         3.2207619450         1.3301823480         4.6723394338        -0.1838374515         9.1859200000
        0.0454126000         1.6000000000         3.2207619450         1.3403916554         4.6876506986         0.0821118454         9.1859200000
        0.0504051000         1.6000000000         3.2207619450         1.3352870017         4.6825469437        -0.0508628030         9.1859200000
        0.0554408000         1.6000000000         3.2207619450         1.3403916554         4.6799950662         0.0821118454         9.1859200000
        0.0605031000         1.6000000000         3.2207619450         1.3403916554         4.6876506986         0.0821118454         9.1859200000
        0.0654746000         1.6000000000         3.2207619450         1.3352870017         4.6748913113        -0.0508628030         9.1859200000
        0.0704054000         1.6000000000         3.2207619450         1.3480486360         4.6799950662         0.2815738181         9.1859200000
        0.0754038000         1.6000000000         3.2207619450         1.3837812120         4.6902025760         1.2123963573         9.1859200000
        0.0804125000         1.6000000000         3.2207619450         1.4807696325         4.6902025760         3.7389146779         9.1859200000
        0.0854067000         1.6000000000         3.2207619450         1.6007289948         4.7259288605         6.8638189165         9.1859200000
        0.0904071000         1.6000000000         3.2207619450         1.5828627068         4.7437920027         6.3984076470         9.1859200000
        0.0953998000         1.6000000000         3.2207619450         1.5879673605         4.7693107773         6.5313822954         9.1859200000
        0.1004011000         1.6000000000         3.2207619450         1.5726533993         4.7973814293         6.1324583500         9.1859200000
        0.1054128000         1.6000000000         3.2207619450         1.5675487456         4.8229002039         5.9994837016         9.1859200000
        0.1104110000         1.6000000000         3.2207619450         1.5496824576         4.8356595912         5.5340724320         9.1859200000
        0.1154055000         1.6000000000         3.2207619450         1.5522347845         4.8713858756         5.6005597562         9.1859200000
        0.1204299000         1.6000000000         3.2207619450         1.5522347845         4.8892490178         5.6005597562         9.1859200000
