% Static Verify Step 23/48  OmegaCmd=+600.0000 deg/s
% Vg_offset=1.337992V  K_gimbal=26.049690
% omega_avg(last 2.0s)=10.338945 rad/s  omega_target=10.471976 rad/s

Time[s]              OmegaCmd[deg/s]      Vc[V]                Vg[V]                Pot[V]               Omega[rad/s]         Omega_target[rad/s] 
        0.0006577000       600.0000000000         3.3495050142         1.3327346748         1.1762673150        -0.1369638879        10.4719755120
        0.0054059000       600.0000000000         3.3495050142         1.3378393285         1.1839229474        -0.0039892395        10.4719755120
        0.0103958000       600.0000000000         3.3495050142         1.3480486360         1.1890267023         0.2619600575        10.4719755120
        0.0154928000       600.0000000000         3.3495050142         1.3429439823         1.1915785797         0.1289854090        10.4719755120
        0.0204262000       600.0000000000         3.3495050142         1.3327346748         1.1762673150        -0.1369638879        10.4719755120
        0.0253869000       600.0000000000         3.3495050142         1.3352870017         1.1813710699        -0.0704765637        10.4719755120
        0.0304563000       600.0000000000         3.3495050142         1.3378393285         1.1813710699        -0.0039892395        10.4719755120
        0.0353958000       600.0000000000         3.3495050142         1.3429439823         1.1813710699         0.1289854090        10.4719755120
        0.0404209000       600.0000000000         3.3495050142         1.3352870017         1.1839229474        -0.0704765637        10.4719755120
        0.0454063000       600.0000000000         3.3495050142         1.3429439823         1.1890267023         0.1289854090        10.4719755120
        0.0504509000       600.0000000000         3.3495050142         1.3403916554         1.1788191925         0.0624980848        10.4719755120
        0.0554260000       600.0000000000         3.3495050142         1.3454963091         1.1839229474         0.1954727332        10.4719755120
        0.0604205000       600.0000000000         3.3495050142         1.3710195777         1.1890267023         0.8603459755        10.4719755120
        0.0654362000       600.0000000000         3.3495050142         1.4782173056         1.1992342121         3.6528135930        10.4719755120
        0.0704143000       600.0000000000         3.3495050142         1.5649964188         1.2068898445         5.9133826167        10.4719755120
        0.0754243000       600.0000000000         3.3495050142         1.6185952828         1.2400642515         7.3096164255        10.4719755120
        0.0804040000       600.0000000000         3.3495050142         1.6032813216         1.2655830261         6.9106924801        10.4719755120
        0.0854360000       600.0000000000         3.3495050142         1.6032813216         1.2885499232         6.9106924801        10.4719755120
        0.0903851000       600.0000000000         3.3495050142         1.6058336485         1.3166205752         6.9771798043        10.4719755120
        0.0954502000       600.0000000000         3.3495050142         1.5828627068         1.3370355949         6.3787938863        10.4719755120
        0.1004077000       600.0000000000         3.3495050142         1.5905196873         1.3727618793         6.5782558590        10.4719755120
        0.1055377000       600.0000000000         3.3495050142         1.6109383022         1.3982806539         7.1101544528        10.4719755120
        0.1104976000       600.0000000000         3.3495050142         1.6007289948         1.4212475511         6.8442051559        10.4719755120
        0.1154571000       600.0000000000         3.3495050142         1.6109383022         1.4467663256         7.1101544528        10.4719755120
        0.1204773000       600.0000000000         3.3495050142         1.6134906290         1.4722851002         7.1766417770        10.4719755120
        0.1254386000       600.0000000000         3.3495050142         1.6160429559         1.5003557523         7.2431291013        10.4719755120
        0.1305046000       600.0000000000         3.3495050142         1.6185952828         1.5284264043         7.3096164255        10.4719755120
        0.1354441000       600.0000000000         3.3495050142         1.6109383022         1.5488414240         7.1101544528        10.4719755120
        0.1404212000       600.0000000000         3.3495050142         1.6288045902         1.5845677084         7.5755657224        10.4719755120
        0.1453961000       600.0000000000         3.3495050142         1.6262522633         1.6126383605         7.5090783982        10.4719755120
        0.1505199000       600.0000000000         3.3495050142         1.6236999365         1.6432608900         7.4425910739        10.4719755120
        0.1554944000       600.0000000000         3.3495050142         1.6441185513         1.6789871744         7.9744896677        10.4719755120
        0.1604220000       600.0000000000         3.3495050142         1.6390138976         1.7096097039         7.8415150193        10.4719755120
        0.1654679000       600.0000000000         3.3495050142         1.6492232050         1.7402322334         8.1074643162        10.4719755120
        0.1705211000       600.0000000000         3.3495050142         1.6466708782         1.7606472531         8.0409769920        10.4719755120
        0.1754565000       600.0000000000         3.3495050142         1.6390138976         1.7836141502         7.8415150193        10.4719755120
        0.1804376000       600.0000000000         3.3495050142         1.6466708782         1.8218923121         8.0409769920        10.4719755120
        0.1854712000       600.0000000000         3.3495050142         1.6466708782         1.8499629642         8.0409769920        10.4719755120
        0.1903857000       600.0000000000         3.3495050142         1.6594325125         1.8831373711         8.3734136131        10.4719755120
        0.1954735000       600.0000000000         3.3495050142         1.6466708782         1.9061042683         8.0409769920        10.4719755120
