% Static Verify Step 41/51  Vcmd=-2.0000V
% Vg_offset=1.337622V  K_gimbal=26.049690  K_lin=4.959600
% omega_avg(last 2.0s)=-9.524475 rad/s  omega_target=-9.919200 rad/s

Time[s]              Vcmd[V]              Vc[V]                Vg[V]                Pot[V]               Omega[rad/s]         Omega_target[rad/s] 
        0.0009843000        -2.0000000000         1.6030590403         1.3429439823         1.7580953756         0.1386260710        -9.9192000000
        0.0056129000        -2.0000000000         1.6030590403         1.3378393285         1.7504397433         0.0056514226        -9.9192000000
        0.0105402000        -2.0000000000         1.6030590403         1.3378393285         1.7504397433         0.0056514226        -9.9192000000
        0.0156335000        -2.0000000000         1.6030590403         1.3378393285         1.7504397433         0.0056514226        -9.9192000000
        0.0207135000        -2.0000000000         1.6030590403         1.3250776943         1.7453359884        -0.3267851986        -9.9192000000
        0.0254271000        -2.0000000000         1.6030590403         1.1081299115         1.7274728461        -5.9782077578        -9.9192000000
        0.0305360000        -2.0000000000         1.6030590403         1.1974613514         1.7172653363        -3.6511514099        -9.9192000000
        0.0355229000        -2.0000000000         1.6030590403         1.2102229857         1.7096097039        -3.3187147888        -9.9192000000
        0.0406253000        -2.0000000000         1.6030590403         1.0800543160         1.6866428068        -6.7095683243        -9.9192000000
        0.0454577000        -2.0000000000         1.6030590403         1.1362055069         1.6662277871        -5.2468471913        -9.9192000000
        0.0504713000        -2.0000000000         1.6030590403         1.1515194680         1.6585721547        -4.8479232460        -9.9192000000
        0.0556262000        -2.0000000000         1.6030590403         1.0979206040         1.6330533802        -6.2441570547        -9.9192000000
        0.0605210000        -2.0000000000         1.6030590403         1.1055775846         1.6049827281        -6.0446950821        -9.9192000000
        0.0654742000        -2.0000000000         1.6030590403         1.0928159503         1.5769120761        -6.3771317032        -9.9192000000
        0.0705645000        -2.0000000000         1.6030590403         1.0851589698         1.5590489338        -6.5765936759        -9.9192000000
        0.0755189000        -2.0000000000         1.6030590403         1.0979206040         1.5360820367        -6.2441570547        -9.9192000000
        0.0805689000        -2.0000000000         1.6030590403         1.0800543160         1.5131151396        -6.7095683243        -9.9192000000
        0.0857609000        -2.0000000000         1.6030590403         1.0826066429         1.4901482425        -6.6430810001        -9.9192000000
        0.0907180000        -2.0000000000         1.6030590403         1.0723973355         1.4671813453        -6.9090302970        -9.9192000000
        0.0959988000        -2.0000000000         1.6030590403         1.0672926818         1.4365588158        -7.0420049455        -9.9192000000
        0.1005080000        -2.0000000000         1.6030590403         1.0723973355         1.4084881638        -6.9090302970        -9.9192000000
        0.1055672000        -2.0000000000         1.6030590403         1.0596357012         1.3829693892        -7.2414669181        -9.9192000000
        0.1106255000        -2.0000000000         1.6030590403         1.0443217401         1.3472431047        -7.6403908635        -9.9192000000
        0.1155664000        -2.0000000000         1.6030590403         1.0519787206         1.3217243302        -7.4409288908        -9.9192000000
        0.1205971000        -2.0000000000         1.6030590403         1.0417694132         1.2962055556        -7.7068781877        -9.9192000000
        0.1257165000        -2.0000000000         1.6030590403         1.0570833743         1.2757905359        -7.3079542424        -9.9192000000
        0.1306253000        -2.0000000000         1.6030590403         1.0366647595         1.2400642515        -7.8398528362        -9.9192000000
        0.1356236000        -2.0000000000         1.6030590403         1.0366647595         1.2043379670        -7.8398528362        -9.9192000000
        0.1407001000        -2.0000000000         1.6030590403         1.0443217401         1.1813710699        -7.6403908635        -9.9192000000
        0.1456341000        -2.0000000000         1.6030590403         1.0239031252         1.1456447855        -8.1722894573        -9.9192000000
        0.1507560000        -2.0000000000         1.6030590403         1.0213507983         1.1150222560        -8.2387767816        -9.9192000000
        0.1555617000        -2.0000000000         1.6030590403         1.0366647595         1.0920553588        -7.8398528362        -9.9192000000
        0.1605233000        -2.0000000000         1.6030590403         1.0290077789         1.0665365843        -8.0393148089        -9.9192000000
        0.1655685000        -2.0000000000         1.6030590403         1.0417694132         1.0359140547        -7.7068781877        -9.9192000000
        0.1705904000        -2.0000000000         1.6030590403         1.0239031252         1.0001877703        -8.1722894573        -9.9192000000
        0.1755880000        -2.0000000000         1.6030590403         1.0315601058         0.9746689957        -7.9728274846        -9.9192000000
        0.1805950000        -2.0000000000         1.6030590403         1.0264554521         0.9414945888        -8.1058021331        -9.9192000000
        0.1855208000        -2.0000000000         1.6030590403         1.0290077789         0.9032164269        -8.0393148089        -9.9192000000
        0.1905408000        -2.0000000000         1.6030590403         1.0187984715         0.8725938974        -8.3052641058        -9.9192000000
        0.1955734000        -2.0000000000         1.6030590403         1.0162461446         0.8394194904        -8.3717514300        -9.9192000000
        0.2006071000        -2.0000000000         1.6030590403         1.0213507983         0.8113488384        -8.2387767816        -9.9192000000
        0.2055391000        -2.0000000000         1.6030590403         1.0290077789         0.7807263088        -8.0393148089        -9.9192000000
        0.2105964000        -2.0000000000         1.6030590403         1.0136938178         0.7450000244        -8.4382387542        -9.9192000000
        0.2155348000        -2.0000000000         1.6030590403         1.0136938178         0.7169293724        -8.4382387542        -9.9192000000
        0.2204883000        -2.0000000000         1.6030590403         1.0060368372         0.6760993330        -8.6377007269        -9.9192000000
        0.2254513000        -2.0000000000         1.6030590403         1.0034845104         0.6378211711        -8.7041880511        -9.9192000000
        0.2387764000        -2.0000000000         1.6030590403         0.9983798566         0.6046467642        -8.8371626996        -9.9192000000
        0.2403998000        -2.0000000000         1.6030590403         1.0034845104         0.5408498277        -8.7041880511        -9.9192000000
        0.2417873000        -2.0000000000         1.6030590403         1.0060368372         0.5408498277        -8.6377007269        -9.9192000000
        0.2453829000        -2.0000000000         1.6030590403         0.9983798566         0.5127791757        -8.8371626996        -9.9192000000
        0.2503855000        -2.0000000000         1.6030590403         1.0111414909         0.4770528912        -8.5047260785        -9.9192000000
        0.2553835000        -2.0000000000         1.6030590403         1.0009321835         0.4438784843        -8.7706753754        -9.9192000000
        0.2604507000        -2.0000000000         1.6030590403         0.9907228761         0.4056003224        -9.0366246723        -9.9192000000
        0.2653831000        -2.0000000000         1.6030590403         1.0111414909         0.3698740379        -8.5047260785        -9.9192000000
        0.2704212000        -2.0000000000         1.6030590403         0.9983798566         0.3469071408        -8.8371626996        -9.9192000000
        0.2754196000        -2.0000000000         1.6030590403         0.9983798566         0.3009733466        -8.8371626996        -9.9192000000
        0.2804223000        -2.0000000000         1.6030590403         0.9907228761         0.2652470621        -9.0366246723        -9.9192000000
        0.2854245000        -2.0000000000         1.6030590403         1.0060368372         0.2448320425        -8.6377007269        -9.9192000000
        0.2904488000        -2.0000000000         1.6030590403         0.9881705492         0.2014501257        -9.1031119965        -9.9192000000
        0.2953863000        -2.0000000000         1.6030590403         1.0009321835         0.1657238412        -8.7706753754        -9.9192000000
