% Static Verify Step 22/50  Vcmd=-1.1000V
% Vg_offset=1.337240V  K_gimbal=26.049690  K_lin=5.741200
% omega_avg(last 2.0s)=4.285108 rad/s  omega_target=-6.315320 rad/s

Time[s]              Vcmd[V]              Vc[V]                Vg[V]                Pot[V]               Omega[rad/s]         Omega_target[rad/s] 
        0.0007534000        -1.1000000000         1.9446253940         1.3454963091         1.9801087146         0.2150864939        -6.3153200000
        0.0054278000        -1.1000000000         1.9446253940         1.3327346748         1.9699012047        -0.1173501273        -6.3153200000
        0.0104608000        -1.1000000000         1.9446253940         1.3327346748         1.9673493273        -0.1173501273        -6.3153200000
        0.0154211000        -1.1000000000         1.9446253940         1.3301823480         1.9724530822        -0.1838374515        -6.3153200000
        0.0203911000        -1.1000000000         1.9446253940         1.3378393285         1.9775568371         0.0156245212        -6.3153200000
        0.0254057000        -1.1000000000         1.9446253940         1.3301823480         1.9673493273        -0.1838374515        -6.3153200000
        0.0303976000        -1.1000000000         1.9446253940         1.3403916554         1.9801087146         0.0821118454        -6.3153200000
        0.0354161000        -1.1000000000         1.9446253940         1.3301823480         1.9750049597        -0.1838374515        -6.3153200000
        0.0404182000        -1.1000000000         1.9446253940         1.3378393285         1.9750049597         0.0156245212        -6.3153200000
        0.0454087000        -1.1000000000         1.9446253940         1.3403916554         1.9750049597         0.0821118454        -6.3153200000
        0.0504139000        -1.1000000000         1.9446253940         1.3352870017         1.9750049597        -0.0508628030        -6.3153200000
        0.0554168000        -1.1000000000         1.9446253940         1.3429439823         1.9801087146         0.1485991696        -6.3153200000
        0.0604146000        -1.1000000000         1.9446253940         1.3301823480         1.9699012047        -0.1838374515        -6.3153200000
        0.0654152000        -1.1000000000         1.9446253940         1.3454963091         1.9801087146         0.2150864939        -6.3153200000
        0.0704488000        -1.1000000000         1.9446253940         1.3429439823         1.9801087146         0.1485991696        -6.3153200000
        0.0754274000        -1.1000000000         1.9446253940         1.3301823480         1.9724530822        -0.1838374515        -6.3153200000
        0.0804189000        -1.1000000000         1.9446253940         1.3378393285         1.9699012047         0.0156245212        -6.3153200000
        0.0854177000        -1.1000000000         1.9446253940         1.3352870017         1.9801087146        -0.0508628030        -6.3153200000
        0.0904051000        -1.1000000000         1.9446253940         1.2178799663         1.9673493273        -3.1092797175        -6.3153200000
        0.0954256000        -1.1000000000         1.9446253940         1.1208915457         1.9494861851        -5.6357980381        -6.3153200000
        0.1004183000        -1.1000000000         1.9446253940         1.1285485263         1.9239674105        -5.4363360654        -6.3153200000
        0.1054103000        -1.1000000000         1.9446253940         1.1464148143         1.9112080232        -4.9709247958        -6.3153200000
