% Static Verify Step 50/50  Vcmd=-2.5000V
% Vg_offset=1.337240V  K_gimbal=26.049690  K_lin=5.741200
% omega_avg(last 2.0s)=18.061780 rad/s  omega_target=-14.353000 rad/s

Time[s]              Vcmd[V]              Vc[V]                Vg[V]                Pot[V]               Omega[rad/s]         Omega_target[rad/s] 
        0.0006648000        -2.5000000000         1.5000057672         1.3378393285         4.9913241162         0.0156245212       -14.3530000000
        0.0054946000        -2.5000000000         1.5000057672         1.3454963091         4.9964278711         0.2150864939       -14.3530000000
        0.0104443000        -2.5000000000         1.5000057672         1.3352870017         4.9836684838        -0.0508628030       -14.3530000000
        0.0154387000        -2.5000000000         1.5000057672         1.3352870017         4.9887722387        -0.0508628030       -14.3530000000
        0.0204273000        -2.5000000000         1.5000057672         1.3403916554         4.9913241162         0.0821118454       -14.3530000000
        0.0254201000        -2.5000000000         1.5000057672         1.3301823480         4.9862203613        -0.1838374515       -14.3530000000
        0.0304279000        -2.5000000000         1.5000057672         1.3276300211         4.9862203613        -0.2503247757       -14.3530000000
        0.0354281000        -2.5000000000         1.5000057672         1.3301823480         4.9862203613        -0.1838374515       -14.3530000000
        0.0406124000        -2.5000000000         1.5000057672         1.3327346748         4.9836684838        -0.1173501273       -14.3530000000
        0.0454199000        -2.5000000000         1.5000057672         1.3454963091         4.9887722387         0.2150864939       -14.3530000000
        0.0504356000        -2.5000000000         1.5000057672         1.3276300211         4.9862203613        -0.2503247757       -14.3530000000
        0.0554298000        -2.5000000000         1.5000057672         1.2842404646         4.9760128515        -1.3806092876       -14.3530000000
        0.0604486000        -2.5000000000         1.5000057672         1.1132345652         4.9607015867        -5.8352600108       -14.3530000000
        0.0654206000        -2.5000000000         1.5000057672         0.9881705492         4.9300790572        -9.0931388979       -14.3530000000
        0.0704381000        -2.5000000000         1.5000057672         1.0111414909         4.8969046502        -8.4947529798       -14.3530000000
        0.0754264000        -2.5000000000         1.5000057672         1.0213507983         4.8637302433        -8.2288036829       -14.3530000000
        0.0804644000        -2.5000000000         1.5000057672         1.0239031252         4.8331077137        -8.1623163587       -14.3530000000
        0.0854188000        -2.5000000000         1.5000057672         1.0392170863         4.7922776744        -7.7633924133       -14.3530000000
        0.0904200000        -2.5000000000         1.5000057672         1.0570833743         4.7718626547        -7.2979811437       -14.3530000000
        0.0953938000        -2.5000000000         1.5000057672         1.0290077789         4.7412401252        -8.0293417102       -14.3530000000
        0.1003832000        -2.5000000000         1.5000057672         1.0162461446         4.7029619633        -8.3617783314       -14.3530000000
        0.1053993000        -2.5000000000         1.5000057672         1.0315601058         4.6748913113        -7.9628543860       -14.3530000000
        0.1103979000        -2.5000000000         1.5000057672         1.0213507983         4.6366131494        -8.2288036829       -14.3530000000
        0.1154003000        -2.5000000000         1.5000057672         0.9983798566         4.6059906199        -8.8271896010       -14.3530000000
        0.1204068000        -2.5000000000         1.5000057672         0.9958275298         4.5677124580        -8.8936769252       -14.3530000000
        0.1255184000        -2.5000000000         1.5000057672         0.9983798566         4.5268824187        -8.8271896010       -14.3530000000
        0.1303936000        -2.5000000000         1.5000057672         0.9983798566         4.5013636441        -8.8271896010       -14.3530000000
        0.1353897000        -2.5000000000         1.5000057672         0.9983798566         4.4630854822        -8.8271896010       -14.3530000000
        0.1404158000        -2.5000000000         1.5000057672         0.9958275298         4.4375667076        -8.8936769252       -14.3530000000
        0.1453998000        -2.5000000000         1.5000057672         0.9754089149         4.3890810359        -9.4255755190       -14.3530000000
        0.1504094000        -2.5000000000         1.5000057672         0.9805135686         4.3635622613        -9.2926008705       -14.3530000000
        0.1553933000        -2.5000000000         1.5000057672         0.9779612418         4.3227322219        -9.3590881948       -14.3530000000
        0.1603882000        -2.5000000000         1.5000057672         0.9677519344         4.2793503051        -9.6250374917       -14.3530000000
        0.1653906000        -2.5000000000         1.5000057672         0.9779612418         4.2461758982        -9.3590881948       -14.3530000000
        0.1704132000        -2.5000000000         1.5000057672         0.9626472806         4.2104496138        -9.7580121401       -14.3530000000
        0.1753931000        -2.5000000000         1.5000057672         0.9651996075         4.1670676969        -9.6915248159       -14.3530000000
        0.1803894000        -2.5000000000         1.5000057672         0.9677519344         4.1338932900        -9.6250374917       -14.3530000000
        0.1854044000        -2.5000000000         1.5000057672         0.9524379732         4.1058226379       -10.0239614370       -14.3530000000
        0.1903995000        -2.5000000000         1.5000057672         0.9498856464         4.0598888437       -10.0904487613       -14.3530000000
        0.1954438000        -2.5000000000         1.5000057672         0.9447809927         4.0241625592       -10.2234234097       -14.3530000000
        0.2003921000        -2.5000000000         1.5000057672         0.9371240121         3.9731250101       -10.4228853824       -14.3530000000
        0.2056000000        -2.5000000000         1.5000057672         0.9498856464         3.9450543580       -10.0904487613       -14.3530000000
        0.2104008000        -2.5000000000         1.5000057672         0.9422286658         3.8965686863       -10.2899107339       -14.3530000000
        0.2155826000        -2.5000000000         1.5000057672         0.9218100509         3.8506348920       -10.8218093278       -14.3530000000
        0.2208180000        -2.5000000000         1.5000057672         0.9243623778         3.8123567301       -10.7553220035       -14.3530000000
        0.2254070000        -2.5000000000         1.5000057672         0.9447809927         3.7817342006       -10.2234234097       -14.3530000000
        0.2304057000        -2.5000000000         1.5000057672         0.9243623778         3.7358004064       -10.7553220035       -14.3530000000
        0.2353970000        -2.5000000000         1.5000057672         0.9192577241         3.6873147347       -10.8882966520       -14.3530000000
        0.2403931000        -2.5000000000         1.5000057672         0.9320193584         3.6515884502       -10.5558600308       -14.3530000000
        0.2454074000        -2.5000000000         1.5000057672         0.9116007435         3.6107584109       -11.0877586247       -14.3530000000
        0.2503793000        -2.5000000000         1.5000057672         0.9218100509         3.5699283715       -10.8218093278       -14.3530000000
        0.2553820000        -2.5000000000         1.5000057672         0.9167053972         3.5290983322       -10.9547839762       -14.3530000000
        0.2603965000        -2.5000000000         1.5000057672         0.9090484167         3.4780607830       -11.1542459489       -14.3530000000
        0.2653882000        -2.5000000000         1.5000057672         0.9218100509         3.4423344986       -10.8218093278       -14.3530000000
        0.2703905000        -2.5000000000         1.5000057672         0.9243623778         3.4015044592       -10.7553220035       -14.3530000000
        0.2753894000        -2.5000000000         1.5000057672         0.9064960898         3.3581225424       -11.2207332731       -14.3530000000
        0.2804009000        -2.5000000000         1.5000057672         0.9192577241         3.3147406256       -10.8882966520       -14.3530000000
        0.2853941000        -2.5000000000         1.5000057672         0.9090484167         3.2739105863       -11.1542459489       -14.3530000000
        0.2903851000        -2.5000000000         1.5000057672         0.8988391092         3.2228730371       -11.4201952458       -14.3530000000
        0.2953791000        -2.5000000000         1.5000057672         0.8988391092         3.1743873654       -11.4201952458       -14.3530000000
        0.3004027000        -2.5000000000         1.5000057672         0.9013914361         3.1437648359       -11.3537079216       -14.3530000000
        0.3054010000        -2.5000000000         1.5000057672         0.9064960898         3.0978310416       -11.2207332731       -14.3530000000
        0.3103873000        -2.5000000000         1.5000057672         0.8962867824         3.0467934924       -11.4866825700       -14.3530000000
        0.3153924000        -2.5000000000         1.5000057672         0.8911821287         3.0136190855       -11.6196572185       -14.3530000000
        0.3203953000        -2.5000000000         1.5000057672         0.8962867824         2.9676852912       -11.4866825700       -14.3530000000
        0.3255158000        -2.5000000000         1.5000057672         0.8937344555         2.9140958646       -11.5531698943       -14.3530000000
        0.3304441000        -2.5000000000         1.5000057672         0.8911821287         2.8758177027       -11.6196572185       -14.3530000000
        0.3354094000        -2.5000000000         1.5000057672         0.8988391092         2.8349876633       -11.4201952458       -14.3530000000
        0.3404053000        -2.5000000000         1.5000057672         0.8784204944         2.7813982367       -11.9520938396       -14.3530000000
        0.3453720000        -2.5000000000         1.5000057672         0.8835251481         2.7380163199       -11.8191191912       -14.3530000000
        0.3503886000        -2.5000000000         1.5000057672         0.9013914361         2.7073937904       -11.3537079216       -14.3530000000
        0.3553904000        -2.5000000000         1.5000057672         0.8962867824         2.6512524863       -11.4866825700       -14.3530000000
        0.3603789000        -2.5000000000         1.5000057672         0.8886298018         2.6027668146       -11.6861445427       -14.3530000000
        0.3654322000        -2.5000000000         1.5000057672         0.8886298018         2.5721442851       -11.6861445427       -14.3530000000
        0.3703968000        -2.5000000000         1.5000057672         0.8656588601         2.5211067359       -12.2845304607       -14.3530000000
        0.3754423000        -2.5000000000         1.5000057672         0.8962867824         2.4802766965       -11.4866825700       -14.3530000000
        0.3803889000        -2.5000000000         1.5000057672         0.8886298018         2.4292391474       -11.6861445427       -14.3530000000
        0.3854022000        -2.5000000000         1.5000057672         0.8707635138         2.3782015982       -12.1515558123       -14.3530000000
        0.3904009000        -2.5000000000         1.5000057672         0.8835251481         2.3373715588       -11.8191191912       -14.3530000000
        0.3953917000        -2.5000000000         1.5000057672         0.8911821287         2.2939896420       -11.6196572185       -14.3530000000
        0.4003923000        -2.5000000000         1.5000057672         0.8886298018         2.2404002154       -11.6861445427       -14.3530000000
        0.4053751000        -2.5000000000         1.5000057672         0.8809728212         2.1919145437       -11.8856065154       -14.3530000000
        0.4103947000        -2.5000000000         1.5000057672         0.8886298018         2.1536363818       -11.6861445427       -14.3530000000
        0.4153961000        -2.5000000000         1.5000057672         0.8860774750         2.1128063424       -11.7526318669       -14.3530000000
