% Static Verify Step 28/50  Vcmd=-1.4000V
% Vg_offset=1.337240V  K_gimbal=26.049690  K_lin=5.741200
% omega_avg(last 2.0s)=7.489465 rad/s  omega_target=-8.037680 rad/s

Time[s]              Vcmd[V]              Vc[V]                Vg[V]                Pot[V]               Omega[rad/s]         Omega_target[rad/s] 
        0.0007558000        -1.4000000000         1.8523366710         1.3378393285         4.9887722387         0.0156245212        -8.0376800000
        0.0054290000        -1.4000000000         1.8523366710         1.3429439823         4.9938759937         0.1485991696        -8.0376800000
        0.0104015000        -1.4000000000         1.8523366710         1.3429439823         4.9938759937         0.1485991696        -8.0376800000
        0.0154309000        -1.4000000000         1.8523366710         1.3327346748         4.9862203613        -0.1173501273        -8.0376800000
        0.0204251000        -1.4000000000         1.8523366710         1.3174207137         4.9887722387        -0.5162740726        -8.0376800000
        0.0254195000        -1.4000000000         1.8523366710         1.3276300211         4.9836684838        -0.2503247757        -8.0376800000
        0.0304071000        -1.4000000000         1.8523366710         1.3352870017         4.9887722387        -0.0508628030        -8.0376800000
        0.0354609000        -1.4000000000         1.8523366710         1.3352870017         4.9836684838        -0.0508628030        -8.0376800000
        0.0404189000        -1.4000000000         1.8523366710         1.3301823480         4.9862203613        -0.1838374515        -8.0376800000
        0.0455437000        -1.4000000000         1.8523366710         1.3352870017         4.9836684838        -0.0508628030        -8.0376800000
        0.0504232000        -1.4000000000         1.8523366710         1.3301823480         4.9862203613        -0.1838374515        -8.0376800000
        0.0554129000        -1.4000000000         1.8523366710         1.3327346748         4.9862203613        -0.1173501273        -8.0376800000
        0.0604103000        -1.4000000000         1.8523366710         1.3301823480         4.9938759937        -0.1838374515        -8.0376800000
        0.0654313000        -1.4000000000         1.8523366710         1.3276300211         4.9913241162        -0.2503247757        -8.0376800000
        0.0704128000        -1.4000000000         1.8523366710         1.3123160600         4.9964278711        -0.6492487211        -8.0376800000
        0.0754129000        -1.4000000000         1.8523366710         1.2714788303         5.0040835035        -1.7130459087        -8.0376800000
        0.0804056000        -1.4000000000         1.8523366710         1.1515194680         5.0066353810        -4.8379501474        -8.0376800000
        0.0854295000        -1.4000000000         1.8523366710         1.1157868920         4.9964278711        -5.7687726865        -8.0376800000
        0.0904133000        -1.4000000000         1.8523366710         1.1438624875         5.0091872584        -5.0374121200        -8.0376800000
        0.0955436000        -1.4000000000         1.8523366710         1.1336531800         5.0015316260        -5.3033614169        -8.0376800000
        0.1004042000        -1.4000000000         1.8523366710         1.1566241217         5.0117391359        -4.7049754989        -8.0376800000
        0.1054743000        -1.4000000000         1.8523366710         1.1668334292         5.0091872584        -4.4390262020        -8.0376800000
        0.1103965000        -1.4000000000         1.8523366710         1.1489671412         4.9862203613        -4.9044374716        -8.0376800000
        0.1154205000        -1.4000000000         1.8523366710         1.1515194680         4.9811166064        -4.8379501474        -8.0376800000
        0.1204088000        -1.4000000000         1.8523366710         1.1362055069         4.9504940769        -5.2368740927        -8.0376800000
        0.1254542000        -1.4000000000         1.8523366710         1.1438624875         4.9326309346        -5.0374121200        -8.0376800000
        0.1304120000        -1.4000000000         1.8523366710         1.1489671412         4.9198715474        -4.9044374716        -8.0376800000
        0.1353865000        -1.4000000000         1.8523366710         1.1489671412         4.9020084051        -4.9044374716        -8.0376800000
        0.1404115000        -1.4000000000         1.8523366710         1.1387578337         4.8739377531        -5.1703867685        -8.0376800000
        0.1454203000        -1.4000000000         1.8523366710         1.1336531800         4.8484189785        -5.3033614169        -8.0376800000
        0.1503982000        -1.4000000000         1.8523366710         1.1336531800         4.8356595912        -5.3033614169        -8.0376800000
