% Static Verify Step 34/48  OmegaCmd=-850.0000 deg/s
% Vg_offset=1.337992V  K_gimbal=26.049690
% omega_avg(last 2.0s)=-14.928233 rad/s  omega_target=-14.835299 rad/s

Time[s]              OmegaCmd[deg/s]      Vc[V]                Vg[V]                Pot[V]               Omega[rad/s]         Omega_target[rad/s] 
        0.0005533000      -850.0000000000         1.2425784003         1.3327346748         2.3297159265        -0.1369638879       -14.8352986420
        0.0054322000      -850.0000000000         1.2425784003         1.3454963091         2.3322678039         0.1954727332       -14.8352986420
        0.0104440000      -850.0000000000         1.2425784003         1.3327346748         2.3271640490        -0.1369638879       -14.8352986420
        0.0154490000      -850.0000000000         1.2425784003         1.3378393285         2.3348196814        -0.0039892395       -14.8352986420
        0.0204156000      -850.0000000000         1.2425784003         1.3276300211         2.3348196814        -0.2699385364       -14.8352986420
        0.0255222000      -850.0000000000         1.2425784003         1.3378393285         2.3373715588        -0.0039892395       -14.8352986420
        0.0303932000      -850.0000000000         1.2425784003         1.3352870017         2.3322678039        -0.0704765637       -14.8352986420
        0.0354234000      -850.0000000000         1.2425784003         1.3403916554         2.3424753138         0.0624980848       -14.8352986420
        0.0403928000      -850.0000000000         1.2425784003         1.3378393285         2.3322678039        -0.0039892395       -14.8352986420
        0.0454256000      -850.0000000000         1.2425784003         1.3352870017         2.3322678039        -0.0704765637       -14.8352986420
        0.0504511000      -850.0000000000         1.2425784003         1.3174207137         2.3246121715        -0.5358878333       -14.8352986420
        0.0554080000      -850.0000000000         1.2425784003         1.0723973355         2.3169565392        -6.9186709590       -14.8352986420
        0.0603852000      -850.0000000000         1.2425784003         0.8554495527         2.2710227449       -12.5700935183       -14.8352986420
        0.0656215000      -850.0000000000         1.2425784003         0.9064960898         2.2250889506       -11.2403470338       -14.8352986420
        0.0704750000      -850.0000000000         1.2425784003         0.9116007435         2.1766032789       -11.1073723853       -14.8352986420
        0.0754073000      -850.0000000000         1.2425784003         0.9422286658         2.1485326269       -10.3095244946       -14.8352986420
        0.0805164000      -850.0000000000         1.2425784003         0.9549903001         2.0974950777        -9.9770878735       -14.8352986420
        0.0854415000      -850.0000000000         1.2425784003         0.9703042612         2.0694244256        -9.5781639281       -14.8352986420
        0.0904702000      -850.0000000000         1.2425784003         0.9958275298         2.0311462638        -8.9132906858       -14.8352986420
        0.0953913000      -850.0000000000         1.2425784003         1.0009321835         1.9979718568        -8.7803160374       -14.8352986420
        0.1004105000      -850.0000000000         1.2425784003         0.9881705492         1.9622455724        -9.1127526585       -14.8352986420
        0.1054272000      -850.0000000000         1.2425784003         0.9524379732         1.9239674105       -10.0435751977       -14.8352986420
        0.1104310000      -850.0000000000         1.2425784003         0.9192577241         1.8805854937       -10.9079104126       -14.8352986420
        0.1155029000      -850.0000000000         1.2425784003         0.9218100509         1.8525148416       -10.8414230884       -14.8352986420
        0.1205477000      -850.0000000000         1.2425784003         0.9218100509         1.8040291699       -10.8414230884       -14.8352986420
        0.1254464000      -850.0000000000         1.2425784003         0.9294670315         1.7657510080       -10.6419611157       -14.8352986420
        0.1305476000      -850.0000000000         1.2425784003         0.9218100509         1.7274728461       -10.8414230884       -14.8352986420
        0.1354452000      -850.0000000000         1.2425784003         0.9243623778         1.6840909293       -10.7749357642       -14.8352986420
        0.1404689000      -850.0000000000         1.2425784003         0.9116007435         1.6432608900       -11.1073723853       -14.8352986420
        0.1456050000      -850.0000000000         1.2425784003         0.9116007435         1.5998789732       -11.1073723853       -14.8352986420
        0.1503893000      -850.0000000000         1.2425784003         0.9064960898         1.5641526888       -11.2403470338       -14.8352986420
        0.1554010000      -850.0000000000         1.2425784003         0.9013914361         1.5207707720       -11.3733216822       -14.8352986420
        0.1604426000      -850.0000000000         1.2425784003         0.8988391092         1.4722851002       -11.4398090064       -14.8352986420
        0.1654050000      -850.0000000000         1.2425784003         0.8962867824         1.4237994285       -11.5062963307       -14.8352986420
        0.1704005000      -850.0000000000         1.2425784003         0.8988391092         1.3855212666       -11.4398090064       -14.8352986420
        0.1754029000      -850.0000000000         1.2425784003         0.8860774750         1.3421393498       -11.7722456276       -14.8352986420
        0.1803802000      -850.0000000000         1.2425784003         0.8962867824         1.3064130654       -11.5062963307       -14.8352986420
        0.1854108000      -850.0000000000         1.2425784003         0.8937344555         1.2553755162       -11.5727836549       -14.8352986420
        0.1903881000      -850.0000000000         1.2425784003         0.8809728212         1.2094417220       -11.9052202760       -14.8352986420
        0.1954008000      -850.0000000000         1.2425784003         0.8835251481         1.1660598052       -11.8387329518       -14.8352986420
        0.2003854000      -850.0000000000         1.2425784003         0.8860774750         1.1226778884       -11.7722456276       -14.8352986420
        0.2053934000      -850.0000000000         1.2425784003         0.8656588601         1.0741922166       -12.3041442214       -14.8352986420
        0.2104635000      -850.0000000000         1.2425784003         0.8835251481         1.0359140547       -11.8387329518       -14.8352986420
        0.2154564000      -850.0000000000         1.2425784003         0.8860774750         0.9925321379       -11.7722456276       -14.8352986420
        0.2203913000      -850.0000000000         1.2425784003         0.8707635138         0.9389427113       -12.1711695729       -14.8352986420
        0.2254594000      -850.0000000000         1.2425784003         0.8784204944         0.8981126720       -11.9717076003       -14.8352986420
        0.2303901000      -850.0000000000         1.2425784003         0.8605542064         0.8419713679       -12.4371188698       -14.8352986420
        0.2353924000      -850.0000000000         1.2425784003         0.8758681675         0.8062450834       -12.0381949245       -14.8352986420
        0.2404181000      -850.0000000000         1.2425784003         0.8656588601         0.7475519019       -12.3041442214       -14.8352986420
        0.2455109000      -850.0000000000         1.2425784003         0.8426879184         0.6990662302       -12.9025301394       -14.8352986420
        0.2504129000      -850.0000000000         1.2425784003         0.8682111870         0.6505805584       -12.2376568972       -14.8352986420
        0.2554476000      -850.0000000000         1.2425784003         0.8656588601         0.6071986416       -12.3041442214       -14.8352986420
        0.2604540000      -850.0000000000         1.2425784003         0.8733158407         0.5612648474       -12.1046822487       -14.8352986420
        0.2654868000      -850.0000000000         1.2425784003         0.8656588601         0.5102272982       -12.3041442214       -14.8352986420
        0.2704307000      -850.0000000000         1.2425784003         0.8682111870         0.4745010138       -12.2376568972       -14.8352986420
        0.2754484000      -850.0000000000         1.2425784003         0.8426879184         0.4081521998       -12.9025301394       -14.8352986420
        0.2804481000      -850.0000000000         1.2425784003         0.8452402453         0.3673221605       -12.8360428152       -14.8352986420
        0.2855755000      -850.0000000000         1.2425784003         0.8477925721         0.3137327338       -12.7695554910       -14.8352986420
        0.2905186000      -850.0000000000         1.2425784003         0.8656588601         0.2729026945       -12.3041442214       -14.8352986420
        0.2953973000      -850.0000000000         1.2425784003         0.8477925721         0.2167613904       -12.7695554910       -14.8352986420
        0.3003856000      -850.0000000000         1.2425784003         0.8477925721         0.1657238412       -12.7695554910       -14.8352986420
        0.3054859000      -850.0000000000         1.2425784003         0.8503448990         0.1197900470       -12.7030681668       -14.8352986420
        0.3104392000      -850.0000000000         1.2425784003         0.8324786110         0.0559931105       -13.1684794363       -14.8352986420
        0.3154852000      -850.0000000000         1.2425784003         0.8426879184         0.0202668261       -12.9025301394       -14.8352986420
        0.3204329000      -850.0000000000         1.2425784003         0.8375832647         0.0024036839       -13.0355047879       -14.8352986420
        0.3254246000      -850.0000000000         1.2425784003         0.8350309378        -0.0001481936       -13.1019921121       -14.8352986420
        0.3303854000      -850.0000000000         1.2425784003         0.8324786110         1.0997109912       -13.1684794363       -14.8352986420
        0.3354491000      -850.0000000000         1.2425784003         0.8452402453         5.0091872584       -12.8360428152       -14.8352986420
        0.3403898000      -850.0000000000         1.2425784003         0.8324786110         5.0091872584       -13.1684794363       -14.8352986420
        0.3454866000      -850.0000000000         1.2425784003         0.8375832647         5.0142910133       -13.0355047879       -14.8352986420
        0.3503918000      -850.0000000000         1.2425784003         0.8299262841         4.9632534642       -13.2349667606       -14.8352986420
        0.3554365000      -850.0000000000         1.2425784003         0.8299262841         4.9147677924       -13.2349667606       -14.8352986420
        0.3603845000      -850.0000000000         1.2425784003         0.8299262841         4.8560746109       -13.2349667606       -14.8352986420
        0.3654025000      -850.0000000000         1.2425784003         0.8299262841         4.8075889392       -13.2349667606       -14.8352986420
        0.3703895000      -850.0000000000         1.2425784003         0.8222693035         4.7412401252       -13.4344287332       -14.8352986420
        0.3754246000      -850.0000000000         1.2425784003         0.8120599961         4.6876506986       -13.7003780302       -14.8352986420
        0.3803796000      -850.0000000000         1.2425784003         0.8273739573         4.6417169043       -13.3014540848       -14.8352986420
        0.3854542000      -850.0000000000         1.2425784003         0.8197169767         4.5830237228       -13.5009160575       -14.8352986420
        0.3904254000      -850.0000000000         1.2425784003         0.8299262841         4.5396418060       -13.2349667606       -14.8352986420
        0.3954672000      -850.0000000000         1.2425784003         0.8222693035         4.4783967469       -13.4344287332       -14.8352986420
        0.4004178000      -850.0000000000         1.2425784003         0.8171646498         4.4324629527       -13.5674033817       -14.8352986420
