% Static Verify Step 15/51  Vcmd=-0.7000V
% Vg_offset=1.336652V  K_gimbal=26.049690  K_lin=7.165500
% omega_avg(last 2.0s)=-4.817672 rad/s  omega_target=-5.015850 rad/s

Time[s]              Vcmd[V]              Vc[V]                Vg[V]                Pot[V]               Omega[rad/s]         Omega_target[rad/s] 
        0.0008762000        -0.7000000000         1.9584637040         1.3378393285         3.9909881523         0.0309166058        -5.0158500000
        0.0055355000        -0.7000000000         1.9584637040         1.3378393285         3.9935400297         0.0309166058        -5.0158500000
        0.0104527000        -0.7000000000         1.9584637040         1.3352870017         3.9960919072        -0.0355707185        -5.0158500000
        0.0153947000        -0.7000000000         1.9584637040         1.3352870017         3.9935400297        -0.0355707185        -5.0158500000
        0.0204367000        -0.7000000000         1.9584637040         1.3327346748         3.9858843974        -0.1020580427        -5.0158500000
        0.0253959000        -0.7000000000         1.9584637040         1.3072114063         3.9909881523        -0.7669312850        -5.0158500000
        0.0305421000        -0.7000000000         1.9584637040         1.1898043709         3.9731250101        -3.8253481994        -5.0158500000
        0.0355256000        -0.7000000000         1.9584637040         1.2434032349         3.9629175002        -2.4291143906        -5.0158500000
        0.0404073000        -0.7000000000         1.9584637040         1.2638218497         3.9603656228        -1.8972157968        -5.0158500000
        0.0454281000        -0.7000000000         1.9584637040         1.2178799663         3.9425024806        -3.0939876329        -5.0158500000
        0.0504108000        -0.7000000000         1.9584637040         1.2153276394         3.9373987256        -3.1604749571        -5.0158500000
        0.0554523000        -0.7000000000         1.9584637040         1.2178799663         3.9246393383        -3.0939876329        -5.0158500000
        0.0604064000        -0.7000000000         1.9584637040         1.2127753126         3.9144318285        -3.2269622813        -5.0158500000
        0.0653919000        -0.7000000000         1.9584637040         1.2178799663         3.8991205638        -3.0939876329        -5.0158500000
        0.0704251000        -0.7000000000         1.9584637040         1.2229846200         3.8965686863        -2.9610129844        -5.0158500000
        0.0753930000        -0.7000000000         1.9584637040         1.1821473903         3.8684980342        -4.0248101721        -5.0158500000
        0.0804288000        -0.7000000000         1.9584637040         1.2051183320         3.8608424019        -3.4264242540        -5.0158500000
        0.0854463000        -0.7000000000         1.9584637040         1.2025660052         3.8506348920        -3.4929115782        -5.0158500000
        0.0904003000        -0.7000000000         1.9584637040         1.1949090246         3.8429792597        -3.6923735509        -5.0158500000
        0.0954590000        -0.7000000000         1.9584637040         1.1949090246         3.8251161174        -3.6923735509        -5.0158500000
        0.1004312000        -0.7000000000         1.9584637040         1.2025660052         3.8021492203        -3.4929115782        -5.0158500000
        0.1053918000        -0.7000000000         1.9584637040         1.1821473903         3.7919417105        -4.0248101721        -5.0158500000
        0.1104103000        -0.7000000000         1.9584637040         1.1898043709         3.7740785683        -3.8253481994        -5.0158500000
        0.1153924000        -0.7000000000         1.9584637040         1.1821473903         3.7536635486        -4.0248101721        -5.0158500000
        0.1204207000        -0.7000000000         1.9584637040         1.1795950634         3.7460079162        -4.0912974963        -5.0158500000
        0.1254251000        -0.7000000000         1.9584637040         1.1974613514         3.7358004064        -3.6258862267        -5.0158500000
        0.1304123000        -0.7000000000         1.9584637040         1.1719380829         3.7179372642        -4.2907594690        -5.0158500000
        0.1354287000        -0.7000000000         1.9584637040         1.1719380829         3.6898666121        -4.2907594690        -5.0158500000
        0.1404939000        -0.7000000000         1.9584637040         1.1744904097         3.6720034699        -4.2242721447        -5.0158500000
        0.1455054000        -0.7000000000         1.9584637040         1.1719380829         3.6643478375        -4.2907594690        -5.0158500000
        0.1503963000        -0.7000000000         1.9584637040         1.1795950634         3.6490365728        -4.0912974963        -5.0158500000
        0.1554211000        -0.7000000000         1.9584637040         1.1566241217         3.6286215531        -4.6896834143        -5.0158500000
        0.1603925000        -0.7000000000         1.9584637040         1.1693857560         3.6107584109        -4.3572467932        -5.0158500000
        0.1654513000        -0.7000000000         1.9584637040         1.1617287755         3.5903433912        -4.5567087659        -5.0158500000
        0.1704192000        -0.7000000000         1.9584637040         1.1770427366         3.5826877588        -4.1577848205        -5.0158500000
        0.1754091000        -0.7000000000         1.9584637040         1.1540717949         3.5597208617        -4.7561707386        -5.0158500000
        0.1804447000        -0.7000000000         1.9584637040         1.1770427366         3.5546171068        -4.1577848205        -5.0158500000
        0.1854086000        -0.7000000000         1.9584637040         1.1719380829         3.5367539646        -4.2907594690        -5.0158500000
        0.1904815000        -0.7000000000         1.9584637040         1.1617287755         3.5137870674        -4.5567087659        -5.0158500000
        0.1953924000        -0.7000000000         1.9584637040         1.1770427366         3.5061314351        -4.1577848205        -5.0158500000
        0.2004492000        -0.7000000000         1.9584637040         1.1489671412         3.4755089056        -4.8891453870        -5.0158500000
        0.2054571000        -0.7000000000         1.9584637040         1.1617287755         3.4601976408        -4.5567087659        -5.0158500000
        0.2104188000        -0.7000000000         1.9584637040         1.1617287755         3.4423344986        -4.5567087659        -5.0158500000
        0.2154207000        -0.7000000000         1.9584637040         1.1591764486         3.4193676015        -4.6231960901        -5.0158500000
        0.2204851000        -0.7000000000         1.9584637040         1.1617287755         3.4117119691        -4.5567087659        -5.0158500000
        0.2255770000        -0.7000000000         1.9584637040         1.1617287755         3.3938488269        -4.5567087659        -5.0158500000
        0.2304750000        -0.7000000000         1.9584637040         1.1719380829         3.3785375621        -4.2907594690        -5.0158500000
        0.2353956000        -0.7000000000         1.9584637040         1.1668334292         3.3606744199        -4.4237341174        -5.0158500000
        0.2404381000        -0.7000000000         1.9584637040         1.1566241217         3.3402594002        -4.6896834143        -5.0158500000
        0.2454198000        -0.7000000000         1.9584637040         1.1719380829         3.3223962580        -4.2907594690        -5.0158500000
        0.2504310000        -0.7000000000         1.9584637040         1.1617287755         3.3019812383        -4.5567087659        -5.0158500000
        0.2553926000        -0.7000000000         1.9584637040         1.1642811023         3.2841180961        -4.4902214416        -5.0158500000
        0.2605749000        -0.7000000000         1.9584637040         1.1438624875         3.2585993215        -5.0221200355        -5.0158500000
        0.2653940000        -0.7000000000         1.9584637040         1.1617287755         3.2509436892        -4.5567087659        -5.0158500000
        0.2704299000        -0.7000000000         1.9584637040         1.1617287755         3.2356324244        -4.5567087659        -5.0158500000
        0.2754522000        -0.7000000000         1.9584637040         1.1642811023         3.2126655273        -4.4902214416        -5.0158500000
        0.2805515000        -0.7000000000         1.9584637040         1.1387578337         3.1845948752        -5.1550946839        -5.0158500000
        0.2853992000        -0.7000000000         1.9584637040         1.1795950634         3.1692836105        -4.0912974963        -5.0158500000
        0.2904382000        -0.7000000000         1.9584637040         1.1464148143         3.1565242232        -4.9556327112        -5.0158500000
        0.2953811000        -0.7000000000         1.9584637040         1.1642811023         3.1437648359        -4.4902214416        -5.0158500000
        0.3005894000        -0.7000000000         1.9584637040         1.1413101606         3.1182460613        -5.0886073597        -5.0158500000
        0.3054240000        -0.7000000000         1.9584637040         1.1591764486         3.1054866740        -4.6231960901        -5.0158500000
        0.3104293000        -0.7000000000         1.9584637040         1.1617287755         3.0850716543        -4.5567087659        -5.0158500000
        0.3154228000        -0.7000000000         1.9584637040         1.1515194680         3.0595528797        -4.8226580628        -5.0158500000
        0.3204613000        -0.7000000000         1.9584637040         1.1387578337         3.0365859826        -5.1550946839        -5.0158500000
        0.3254330000        -0.7000000000         1.9584637040         1.1566241217         3.0263784728        -4.6896834143        -5.0158500000
        0.3304155000        -0.7000000000         1.9584637040         1.1515194680         3.0161709629        -4.8226580628        -5.0158500000
        0.3354691000        -0.7000000000         1.9584637040         1.1642811023         2.9957559433        -4.4902214416        -5.0158500000
        0.3404041000        -0.7000000000         1.9584637040         1.1540717949         2.9702371687        -4.7561707386        -5.0158500000
        0.3455427000        -0.7000000000         1.9584637040         1.1566241217         2.9523740265        -4.6896834143        -5.0158500000
        0.3503946000        -0.7000000000         1.9584637040         1.1566241217         2.9345108842        -4.6896834143        -5.0158500000
        0.3554222000        -0.7000000000         1.9584637040         1.1591764486         2.9243033744        -4.6231960901        -5.0158500000
        0.3603881000        -0.7000000000         1.9584637040         1.1413101606         2.8987845998        -5.0886073597        -5.0158500000
        0.3654251000        -0.7000000000         1.9584637040         1.1413101606         2.8809214576        -5.0886073597        -5.0158500000
        0.3704445000        -0.7000000000         1.9584637040         1.1464148143         2.8528508056        -4.9556327112        -5.0158500000
        0.3756243000        -0.7000000000         1.9584637040         1.1566241217         2.8451951732        -4.6896834143        -5.0158500000
        0.3804796000        -0.7000000000         1.9584637040         1.1464148143         2.8273320310        -4.9556327112        -5.0158500000
        0.3854886000        -0.7000000000         1.9584637040         1.1464148143         2.8043651338        -4.9556327112        -5.0158500000
        0.3904103000        -0.7000000000         1.9584637040         1.1617287755         2.7941576240        -4.5567087659        -5.0158500000
        0.3954675000        -0.7000000000         1.9584637040         1.1566241217         2.7711907269        -4.6896834143        -5.0158500000
        0.4005448000        -0.7000000000         1.9584637040         1.1387578337         2.7507757072        -5.1550946839        -5.0158500000
        0.4053989000        -0.7000000000         1.9584637040         1.1617287755         2.7329125650        -4.5567087659        -5.0158500000
        0.4104468000        -0.7000000000         1.9584637040         1.1464148143         2.7099456679        -4.9556327112        -5.0158500000
