% Static Verify Step 36/48  OmegaCmd=-900.0000 deg/s
% Vg_offset=1.337992V  K_gimbal=26.049690
% omega_avg(last 2.0s)=-15.816503 rad/s  omega_target=-15.707963 rad/s

Time[s]              OmegaCmd[deg/s]      Vc[V]                Vg[V]                Pot[V]               Omega[rad/s]         Omega_target[rad/s] 
        0.0006600000      -900.0000000000         1.1531677411         1.3454963091         0.7705187990         0.1954727332       -15.7079632679
        0.0054332000      -900.0000000000         1.1531677411         1.3378393285         0.7679669216        -0.0039892395       -15.7079632679
        0.0104365000      -900.0000000000         1.1531677411         1.3378393285         0.7679669216        -0.0039892395       -15.7079632679
        0.0154762000      -900.0000000000         1.1531677411         1.3403916554         0.7679669216         0.0624980848       -15.7079632679
        0.0203982000      -900.0000000000         1.1531677411         1.3276300211         0.7603112892        -0.2699385364       -15.7079632679
        0.0253968000      -900.0000000000         1.1531677411         1.3327346748         0.7679669216        -0.1369638879       -15.7079632679
        0.0304369000      -900.0000000000         1.1531677411         1.3378393285         0.7679669216        -0.0039892395       -15.7079632679
        0.0354486000      -900.0000000000         1.1531677411         1.3301823480         0.7730706765        -0.2034512121       -15.7079632679
        0.0404244000      -900.0000000000         1.1531677411         1.3097637331         0.7654150441        -0.7353498059       -15.7079632679
        0.0454267000      -900.0000000000         1.1531677411         1.2357462543         0.7603112892        -2.6634822085       -15.7079632679
        0.0504364000      -900.0000000000         1.1531677411         1.1157868920         0.7501037793        -5.7883864472       -15.7079632679
        0.0553950000      -900.0000000000         1.1531677411         0.8835251481         0.7092737400       -11.8387329518       -15.7079632679
        0.0604505000      -900.0000000000         1.1531677411         0.9141530704         0.6684437007       -11.0408850611       -15.7079632679
        0.0654554000      -900.0000000000         1.1531677411         0.9243623778         0.6225099064       -10.7749357642       -15.7079632679
        0.0704795000      -900.0000000000         1.1531677411         0.9320193584         0.5740242347       -10.5754737915       -15.7079632679
        0.0753959000      -900.0000000000         1.1531677411         0.9473333195         0.5331941953       -10.1765498461       -15.7079632679
        0.0803864000      -900.0000000000         1.1531677411         0.9626472806         0.4872604011        -9.7776259008       -15.7079632679
        0.0854277000      -900.0000000000         1.1531677411         0.9677519344         0.4540859941        -9.6446512523       -15.7079632679
        0.0903981000      -900.0000000000         1.1531677411         0.9473333195         0.4158078322       -10.1765498461       -15.7079632679
        0.0954378000      -900.0000000000         1.1531677411         0.9090484167         0.3673221605       -11.1738597095       -15.7079632679
        0.1004048000      -900.0000000000         1.1531677411         0.9141530704         0.3315958761       -11.0408850611       -15.7079632679
        0.1055114000      -900.0000000000         1.1531677411         0.9141530704         0.2933177142       -11.0408850611       -15.7079632679
        0.1104295000      -900.0000000000         1.1531677411         0.9039437630         0.2397282875       -11.3068343580       -15.7079632679
        0.1154000000      -900.0000000000         1.1531677411         0.8962867824         0.1963463707       -11.5062963307       -15.7079632679
