% Static Verify Step 14/50  Vcmd=-0.7000V
% Vg_offset=1.337240V  K_gimbal=26.049690  K_lin=5.741200
% omega_avg(last 2.0s)=0.978195 rad/s  omega_target=-4.018840 rad/s

Time[s]              Vcmd[V]              Vc[V]                Vg[V]                Pot[V]               Omega[rad/s]         Omega_target[rad/s] 
        0.0006129000        -0.7000000000         2.0653877134         1.3301823480         3.0978310416        -0.1838374515        -4.0188400000
        0.0053884000        -0.7000000000         2.0653877134         1.3378393285         3.1054866740         0.0156245212        -4.0188400000
        0.0104052000        -0.7000000000         2.0653877134         1.3301823480         3.1003829191        -0.1838374515        -4.0188400000
        0.0154005000        -0.7000000000         2.0653877134         1.3429439823         3.1029347965         0.1485991696        -4.0188400000
        0.0203939000        -0.7000000000         2.0653877134         1.3403916554         3.1105904289         0.0821118454        -4.0188400000
        0.0254366000        -0.7000000000         2.0653877134         1.3403916554         3.1054866740         0.0821118454        -4.0188400000
        0.0304455000        -0.7000000000         2.0653877134         1.3378393285         3.1131423064         0.0156245212        -4.0188400000
        0.0354176000        -0.7000000000         2.0653877134         1.3403916554         3.1080385515         0.0821118454        -4.0188400000
        0.0404426000        -0.7000000000         2.0653877134         1.3352870017         3.1029347965        -0.0508628030        -4.0188400000
        0.0454454000        -0.7000000000         2.0653877134         1.3429439823         3.1105904289         0.1485991696        -4.0188400000
        0.0504962000        -0.7000000000         2.0653877134         1.3352870017         3.1029347965        -0.0508628030        -4.0188400000
        0.0554038000        -0.7000000000         2.0653877134         1.3403916554         3.1054866740         0.0821118454        -4.0188400000
        0.0604214000        -0.7000000000         2.0653877134         1.3378393285         3.1029347965         0.0156245212        -4.0188400000
        0.0654770000        -0.7000000000         2.0653877134         1.3301823480         3.0978310416        -0.1838374515        -4.0188400000
        0.0704116000        -0.7000000000         2.0653877134         1.3378393285         3.1054866740         0.0156245212        -4.0188400000
        0.0754373000        -0.7000000000         2.0653877134         1.3429439823         3.1105904289         0.1485991696        -4.0188400000
        0.0804529000        -0.7000000000         2.0653877134         1.3352870017         3.1029347965        -0.0508628030        -4.0188400000
        0.0853890000        -0.7000000000         2.0653877134         1.3352870017         3.1054866740        -0.0508628030        -4.0188400000
        0.0904134000        -0.7000000000         2.0653877134         1.3327346748         3.0978310416        -0.1173501273        -4.0188400000
        0.0954315000        -0.7000000000         2.0653877134         1.3378393285         3.1029347965         0.0156245212        -4.0188400000
        0.1004258000        -0.7000000000         2.0653877134         1.3123160600         3.1029347965        -0.6492487211        -4.0188400000
        0.1054194000        -0.7000000000         2.0653877134         1.3378393285         3.1029347965         0.0156245212        -4.0188400000
        0.1104424000        -0.7000000000         2.0653877134         1.3352870017         3.1080385515        -0.0508628030        -4.0188400000
        0.1154366000        -0.7000000000         2.0653877134         1.3352870017         3.0952791642        -0.0508628030        -4.0188400000
        0.1204184000        -0.7000000000         2.0653877134         1.3097637331         3.1029347965        -0.7157360453        -4.0188400000
        0.1254831000        -0.7000000000         2.0653877134         1.1719380829         3.0927272867        -4.3060515535        -4.0188400000
        0.1304135000        -0.7000000000         2.0653877134         1.1719380829         3.0723122670        -4.3060515535        -4.0188400000
        0.1354358000        -0.7000000000         2.0653877134         1.2000136783         3.0595528797        -3.5746909870        -4.0188400000
        0.1404187000        -0.7000000000         2.0653877134         1.2178799663         3.0518972474        -3.1092797175        -4.0188400000
        0.1454247000        -0.7000000000         2.0653877134         1.2280892737         3.0416897375        -2.8433304206        -4.0188400000
        0.1504394000        -0.7000000000         2.0653877134         1.2382985811         3.0187228404        -2.5773811236        -4.0188400000
        0.1554297000        -0.7000000000         2.0653877134         1.2408509080         3.0161709629        -2.5108937994        -4.0188400000
        0.1604185000        -0.7000000000         2.0653877134         1.2306416006         2.9983078207        -2.7768430963        -4.0188400000
        0.1654294000        -0.7000000000         2.0653877134         1.2178799663         2.9932040658        -3.1092797175        -4.0188400000
        0.1704455000        -0.7000000000         2.0653877134         1.2255369469         2.9855484334        -2.9098177448        -4.0188400000
        0.1753955000        -0.7000000000         2.0653877134         1.2229846200         2.9702371687        -2.9763050690        -4.0188400000
        0.1804133000        -0.7000000000         2.0653877134         1.2153276394         2.9600296588        -3.1757670417        -4.0188400000
        0.1854772000        -0.7000000000         2.0653877134         1.2127753126         2.9396146392        -3.2422543659        -4.0188400000
        0.1904243000        -0.7000000000         2.0653877134         1.2178799663         2.9243033744        -3.1092797175        -4.0188400000
        0.1954119000        -0.7000000000         2.0653877134         1.2229846200         2.9294071293        -2.9763050690        -4.0188400000
        0.2004443000        -0.7000000000         2.0653877134         1.2153276394         2.9115439871        -3.1757670417        -4.0188400000
        0.2054137000        -0.7000000000         2.0653877134         1.2076706589         2.9038883547        -3.3752290144        -4.0188400000
        0.2104382000        -0.7000000000         2.0653877134         1.2204322931         2.8834733351        -3.0427923932        -4.0188400000
        0.2154137000        -0.7000000000         2.0653877134         1.2204322931         2.8732658252        -3.0427923932        -4.0188400000
        0.2204389000        -0.7000000000         2.0653877134         1.2051183320         2.8579545605        -3.4417163386        -4.0188400000
        0.2254445000        -0.7000000000         2.0653877134         1.2102229857         2.8477470506        -3.3087416901        -4.0188400000
        0.2304141000        -0.7000000000         2.0653877134         1.2102229857         2.8349876633        -3.3087416901        -4.0188400000
        0.2354575000        -0.7000000000         2.0653877134         1.2153276394         2.8222282761        -3.1757670417        -4.0188400000
        0.2405288000        -0.7000000000         2.0653877134         1.2127753126         2.8120207662        -3.2422543659        -4.0188400000
        0.2454382000        -0.7000000000         2.0653877134         1.2127753126         2.7967095015        -3.2422543659        -4.0188400000
        0.2504498000        -0.7000000000         2.0653877134         1.2076706589         2.7788463592        -3.3752290144        -4.0188400000
        0.2554712000        -0.7000000000         2.0653877134         1.2178799663         2.7686388494        -3.1092797175        -4.0188400000
        0.2604337000        -0.7000000000         2.0653877134         1.2204322931         2.7660869720        -3.0427923932        -4.0188400000
        0.2654107000        -0.7000000000         2.0653877134         1.2229846200         2.7558794621        -2.9763050690        -4.0188400000
        0.2704399000        -0.7000000000         2.0653877134         1.2127753126         2.7303606875        -3.2422543659        -4.0188400000
        0.2753980000        -0.7000000000         2.0653877134         1.2127753126         2.7201531777        -3.2422543659        -4.0188400000
        0.2803931000        -0.7000000000         2.0653877134         1.2127753126         2.7099456679        -3.2422543659        -4.0188400000
        0.2854011000        -0.7000000000         2.0653877134         1.1974613514         2.6997381580        -3.6411783113        -4.0188400000
        0.2904093000        -0.7000000000         2.0653877134         1.2051183320         2.6767712609        -3.4417163386        -4.0188400000
        0.2953961000        -0.7000000000         2.0653877134         1.2127753126         2.6742193834        -3.2422543659        -4.0188400000
        0.3003977000        -0.7000000000         2.0653877134         1.2076706589         2.6691156285        -3.3752290144        -4.0188400000
        0.3053892000        -0.7000000000         2.0653877134         1.2102229857         2.6487006088        -3.3087416901        -4.0188400000
        0.3104122000        -0.7000000000         2.0653877134         1.2178799663         2.6359412215        -3.1092797175        -4.0188400000
        0.3154081000        -0.7000000000         2.0653877134         1.2102229857         2.6231818342        -3.3087416901        -4.0188400000
        0.3204065000        -0.7000000000         2.0653877134         1.2178799663         2.6180780793        -3.1092797175        -4.0188400000
        0.3253959000        -0.7000000000         2.0653877134         1.2178799663         2.6053186920        -3.1092797175        -4.0188400000
        0.3303906000        -0.7000000000         2.0653877134         1.2204322931         2.5900074273        -3.0427923932        -4.0188400000
        0.3353850000        -0.7000000000         2.0653877134         1.2204322931         2.5797999174        -3.0427923932        -4.0188400000
        0.3404374000        -0.7000000000         2.0653877134         1.2102229857         2.5619367752        -3.3087416901        -4.0188400000
        0.3453978000        -0.7000000000         2.0653877134         1.2102229857         2.5440736330        -3.3087416901        -4.0188400000
        0.3504596000        -0.7000000000         2.0653877134         1.2051183320         2.5262104908        -3.4417163386        -4.0188400000
        0.3554082000        -0.7000000000         2.0653877134         1.2178799663         2.5338661232        -3.1092797175        -4.0188400000
        0.3604362000        -0.7000000000         2.0653877134         1.2255369469         2.5160029810        -2.9098177448        -4.0188400000
        0.3654095000        -0.7000000000         2.0653877134         1.2229846200         2.5057954711        -2.9763050690        -4.0188400000
        0.3703983000        -0.7000000000         2.0653877134         1.2229846200         2.4955879613        -2.9763050690        -4.0188400000
        0.3753957000        -0.7000000000         2.0653877134         1.2204322931         2.4751729416        -3.0427923932        -4.0188400000
        0.3803826000        -0.7000000000         2.0653877134         1.2229846200         2.4675173092        -2.9763050690        -4.0188400000
        0.3854198000        -0.7000000000         2.0653877134         1.2102229857         2.4445504121        -3.3087416901        -4.0188400000
        0.3903896000        -0.7000000000         2.0653877134         1.2204322931         2.4445504121        -3.0427923932        -4.0188400000
        0.3954056000        -0.7000000000         2.0653877134         1.2204322931         2.4241353924        -3.0427923932        -4.0188400000
        0.4004059000        -0.7000000000         2.0653877134         1.2127753126         2.4113760052        -3.2422543659        -4.0188400000
        0.4054024000        -0.7000000000         2.0653877134         1.2102229857         2.4037203728        -3.3087416901        -4.0188400000
        0.4104002000        -0.7000000000         2.0653877134         1.2255369469         2.3986166179        -2.9098177448        -4.0188400000
        0.4154126000        -0.7000000000         2.0653877134         1.2153276394         2.3756497207        -3.1757670417        -4.0188400000
        0.4204003000        -0.7000000000         2.0653877134         1.2204322931         2.3654422109        -3.0427923932        -4.0188400000
        0.4253969000        -0.7000000000         2.0653877134         1.2280892737         2.3552347011        -2.8433304206        -4.0188400000
        0.4304333000        -0.7000000000         2.0653877134         1.2204322931         2.3424753138        -3.0427923932        -4.0188400000
        0.4354628000        -0.7000000000         2.0653877134         1.2204322931         2.3322678039        -3.0427923932        -4.0188400000
        0.4404121000        -0.7000000000         2.0653877134         1.2025660052         2.3144046617        -3.5082036628        -4.0188400000
        0.4454395000        -0.7000000000         2.0653877134         1.2204322931         2.3067490293        -3.0427923932        -4.0188400000
        0.4503998000        -0.7000000000         2.0653877134         1.2306416006         2.3016452744        -2.7768430963        -4.0188400000
        0.4554180000        -0.7000000000         2.0653877134         1.2280892737         2.2812302547        -2.8433304206        -4.0188400000
        0.4604000000        -0.7000000000         2.0653877134         1.2025660052         2.2761264998        -3.5082036628        -4.0188400000
        0.4654002000        -0.7000000000         2.0653877134         1.2204322931         2.2608152351        -3.0427923932        -4.0188400000
        0.4703939000        -0.7000000000         2.0653877134         1.2178799663         2.2429520929        -3.1092797175        -4.0188400000
        0.4754160000        -0.7000000000         2.0653877134         1.2127753126         2.2301927056        -3.2422543659        -4.0188400000
        0.4803869000        -0.7000000000         2.0653877134         1.2178799663         2.2199851957        -3.1092797175        -4.0188400000
        0.4853874000        -0.7000000000         2.0653877134         1.2255369469         2.2148814408        -2.9098177448        -4.0188400000
        0.4904034000        -0.7000000000         2.0653877134         1.2229846200         2.1995701761        -2.9763050690        -4.0188400000
        0.4953997000        -0.7000000000         2.0653877134         1.2178799663         2.1868107888        -3.1092797175        -4.0188400000
        0.5004519000        -0.7000000000         2.0653877134         1.2306416006         2.1842589113        -2.7768430963        -4.0188400000
        0.5054430000        -0.7000000000         2.0653877134         1.2178799663         2.1766032789        -3.1092797175        -4.0188400000
        0.5104124000        -0.7000000000         2.0653877134         1.2204322931         2.1510845043        -3.0427923932        -4.0188400000
        0.5154112000        -0.7000000000         2.0653877134         1.2331939274         2.1459807494        -2.7103557721        -4.0188400000
        0.5203955000        -0.7000000000         2.0653877134         1.2331939274         2.1434288720        -2.7103557721        -4.0188400000
        0.5253964000        -0.7000000000         2.0653877134         1.2127753126         2.1179100974        -3.2422543659        -4.0188400000
        0.5306332000        -0.7000000000         2.0653877134         1.2229846200         2.1153582199        -2.9763050690        -4.0188400000
        0.5354424000        -0.7000000000         2.0653877134         1.2229846200         2.1025988326        -2.9763050690        -4.0188400000
        0.5403976000        -0.7000000000         2.0653877134         1.2229846200         2.0898394453        -2.9763050690        -4.0188400000
