% Static Verify Step 15/48  OmegaCmd=+400.0000 deg/s
% Vg_offset=1.337992V  K_gimbal=26.049690
% omega_avg(last 2.0s)=6.981501 rad/s  omega_target=6.981317 rad/s

Time[s]              OmegaCmd[deg/s]      Vc[V]                Vg[V]                Pot[V]               Omega[rad/s]         Omega_target[rad/s] 
        0.0006685000       400.0000000000         3.1378799171         1.3378393285         1.6381571351        -0.0039892395         6.9813170080
        0.0054299000       400.0000000000         3.1378799171         1.3378393285         1.6381571351        -0.0039892395         6.9813170080
        0.0104300000       400.0000000000         3.1378799171         1.3301823480         1.6330533802        -0.2034512121         6.9813170080
        0.0160715000       400.0000000000         3.1378799171         1.3301823480         1.6330533802        -0.2034512121         6.9813170080
        0.0204714000       400.0000000000         3.1378799171         1.3301823480         1.6381571351        -0.2034512121         6.9813170080
        0.0254644000       400.0000000000         3.1378799171         1.3378393285         1.6407090125        -0.0039892395         6.9813170080
        0.0304224000       400.0000000000         3.1378799171         1.3352870017         1.6381571351        -0.0704765637         6.9813170080
        0.0353907000       400.0000000000         3.1378799171         1.3352870017         1.6381571351        -0.0704765637         6.9813170080
        0.0404502000       400.0000000000         3.1378799171         1.3403916554         1.6458127674         0.0624980848         6.9813170080
        0.0454450000       400.0000000000         3.1378799171         1.3403916554         1.6458127674         0.0624980848         6.9813170080
        0.0505129000       400.0000000000         3.1378799171         1.3403916554         1.6381571351         0.0624980848         6.9813170080
        0.0554328000       400.0000000000         3.1378799171         1.3301823480         1.6381571351        -0.2034512121         6.9813170080
        0.0604776000       400.0000000000         3.1378799171         1.3403916554         1.6407090125         0.0624980848         6.9813170080
        0.0654152000       400.0000000000         3.1378799171         1.3378393285         1.6407090125        -0.0039892395         6.9813170080
        0.0705103000       400.0000000000         3.1378799171         1.3429439823         1.6381571351         0.1289854090         6.9813170080
        0.0755021000       400.0000000000         3.1378799171         1.3454963091         1.6407090125         0.1954727332         6.9813170080
        0.0804017000       400.0000000000         3.1378799171         1.3837812120         1.6458127674         1.1927825966         6.9813170080
