% Static Verify Step 29/48  OmegaCmd=+750.0000 deg/s
% Vg_offset=1.337992V  K_gimbal=26.049690
% omega_avg(last 2.0s)=12.792826 rad/s  omega_target=13.089969 rad/s

Time[s]              OmegaCmd[deg/s]      Vc[V]                Vg[V]                Pot[V]               Omega[rad/s]         Omega_target[rad/s] 
        0.0009378000       750.0000000000         3.5339233498         1.3352870017         2.9345108842        -0.0704765637        13.0899693900
        0.0054260000       750.0000000000         3.5339233498         1.3429439823         2.9370627617         0.1289854090        13.0899693900
        0.0103959000       750.0000000000         3.5339233498         1.3352870017         2.9319590068        -0.0704765637        13.0899693900
        0.0154015000       750.0000000000         3.5339233498         1.3429439823         2.9370627617         0.1289854090        13.0899693900
        0.0204604000       750.0000000000         3.5339233498         1.3378393285         2.9345108842        -0.0039892395        13.0899693900
        0.0255092000       750.0000000000         3.5339233498         1.3378393285         2.9319590068        -0.0039892395        13.0899693900
        0.0304883000       750.0000000000         3.5339233498         1.3301823480         2.9294071293        -0.2034512121        13.0899693900
        0.0355486000       750.0000000000         3.5339233498         1.3429439823         2.9396146392         0.1289854090        13.0899693900
        0.0404076000       750.0000000000         3.5339233498         1.3352870017         2.9319590068        -0.0704765637        13.0899693900
        0.0454103000       750.0000000000         3.5339233498         1.3403916554         2.9370627617         0.0624980848        13.0899693900
        0.0504549000       750.0000000000         3.5339233498         1.3327346748         2.9319590068        -0.1369638879        13.0899693900
        0.0553953000       750.0000000000         3.5339233498         1.3378393285         2.9370627617        -0.0039892395        13.0899693900
        0.0604048000       750.0000000000         3.5339233498         1.3531532897         2.9345108842         0.3949347059        13.0899693900
        0.0654464000       750.0000000000         3.5339233498         1.6236999365         2.9574777814         7.4425910739        13.0899693900
        0.0704521000       750.0000000000         3.5339233498         1.7844965284         2.9957559433        11.6312925002        13.0899693900
        0.0754773000       750.0000000000         3.5339233498         1.7308976644         3.0340341051        10.2350586915        13.0899693900
        0.0807615000       750.0000000000         3.5339233498         1.7130313764         3.0672085121         9.7696474219        13.0899693900
        0.0854292000       750.0000000000         3.5339233498         1.6900604347         3.1105904289         9.1712615038        13.0899693900
        0.0904026000       750.0000000000         3.5339233498         1.6721941467         3.1539723457         8.7058502342        13.0899693900
        0.0953992000       750.0000000000         3.5339233498         1.6492232050         3.1769392429         8.1074643162        13.0899693900
        0.1004453000       750.0000000000         3.5339233498         1.6313569170         3.2075617724         7.6420530466        13.0899693900
        0.1054894000       750.0000000000         3.5339233498         1.6109383022         3.2279767920         7.1101544528        13.0899693900
        0.1104755000       750.0000000000         3.5339233498         1.6032813216         3.2611511990         6.9106924801        13.0899693900
        0.1154613000       750.0000000000         3.5339233498         1.5981766679         3.2866699736         6.7777178317        13.0899693900
        0.1204897000       750.0000000000         3.5339233498         1.6517755319         3.3223962580         8.1739516404        13.0899693900
        0.1253963000       750.0000000000         3.5339233498         1.7283453376         3.3530187875        10.1685713672        13.0899693900
        0.1304260000       750.0000000000         3.5339233498         1.7308976644         3.3887450720        10.2350586915        13.0899693900
        0.1354074000       750.0000000000         3.5339233498         1.7181360302         3.4270232338         9.9026220703        13.0899693900
        0.1404148000       750.0000000000         3.5339233498         1.7104790496         3.4653013957         9.7031600976        13.0899693900
        0.1454726000       750.0000000000         3.5339233498         1.7053743959         3.5086833125         9.5701854492        13.0899693900
        0.1504915000       750.0000000000         3.5339233498         1.6926127616         3.5393058420         9.2377488281        13.0899693900
        0.1553979000       750.0000000000         3.5339233498         1.7028220690         3.5826877588         9.5036981250        13.0899693900
        0.1604526000       750.0000000000         3.5339233498         1.7130313764         3.6056546560         9.7696474219        13.0899693900
        0.1654331000       750.0000000000         3.5339233498         1.7334499913         3.6490365728        10.3015460157        13.0899693900
        0.1704636000       750.0000000000         3.5339233498         1.7155837033         3.6898666121         9.8361347461        13.0899693900
        0.1755074000       750.0000000000         3.5339233498         1.7232406839         3.7306966515        10.0355967188        13.0899693900
        0.1804323000       750.0000000000         3.5339233498         1.7283453376         3.7715266908        10.1685713672        13.0899693900
        0.1854040000       750.0000000000         3.5339233498         1.7308976644         3.8098048527        10.2350586915        13.0899693900
        0.1903871000       750.0000000000         3.5339233498         1.7334499913         3.8531867695        10.3015460157        13.0899693900
        0.1954118000       750.0000000000         3.5339233498         1.7360023181         3.8914649314        10.3680333399        13.0899693900
        0.2004281000       750.0000000000         3.5339233498         1.7411069719         3.9246393383        10.5010079884        13.0899693900
        0.2053987000       750.0000000000         3.5339233498         1.7462116256         3.9654693777        10.6339826368        13.0899693900
        0.2103817000       750.0000000000         3.5339233498         1.7385546450         4.0088512945        10.4345206641        13.0899693900
        0.2153938000       750.0000000000         3.5339233498         1.7513162793         4.0573369662        10.7669572853        13.0899693900
        0.2203887000       750.0000000000         3.5339233498         1.7564209330         4.0930632506        10.8999319337        13.0899693900
        0.2254665000       750.0000000000         3.5339233498         1.7462116256         4.1364451674        10.6339826368        13.0899693900
        0.2304343000       750.0000000000         3.5339233498         1.7538686061         4.1772752068        10.8334446095        13.0899693900
        0.2354362000       750.0000000000         3.5339233498         1.7640779136         4.2257608785        11.0993939064        13.0899693900
        0.2404366000       750.0000000000         3.5339233498         1.7538686061         4.2563834080        10.8334446095        13.0899693900
        0.2454710000       750.0000000000         3.5339233498         1.7666302404         4.3125247121        11.1658812306        13.0899693900
        0.2505214000       750.0000000000         3.5339233498         1.7564209330         4.3431472416        10.8999319337        13.0899693900
        0.2555306000       750.0000000000         3.5339233498         1.7691825673         4.3992885457        11.2323685549        13.0899693900
        0.2604271000       750.0000000000         3.5339233498         1.7564209330         4.4299110752        10.8999319337        13.0899693900
        0.2654423000       750.0000000000         3.5339233498         1.7691825673         4.4809486244        11.2323685549        13.0899693900
        0.2704554000       750.0000000000         3.5339233498         1.7742872210         4.5319861736        11.3653432033        13.0899693900
        0.2754146000       750.0000000000         3.5339233498         1.7666302404         4.5728162129        11.1658812306        13.0899693900
        0.2804339000       750.0000000000         3.5339233498         1.7640779136         4.6059906199        11.0993939064        13.0899693900
        0.2854889000       750.0000000000         3.5339233498         1.7640779136         4.6493725367        11.0993939064        13.0899693900
        0.2905004000       750.0000000000         3.5339233498         1.7742872210         4.7055138408        11.3653432033        13.0899693900
        0.2954237000       750.0000000000         3.5339233498         1.7640779136         4.7437920027        11.0993939064        13.0899693900
        0.3003885000       750.0000000000         3.5339233498         1.7691825673         4.7922776744        11.2323685549        13.0899693900
        0.3054831000       750.0000000000         3.5339233498         1.7793918747         4.8433152236        11.4983178518        13.0899693900
        0.3103901000       750.0000000000         3.5339233498         1.7844965284         4.8943527728        11.6312925002        13.0899693900
        0.3154507000       750.0000000000         3.5339233498         1.7870488553         4.9428384445        11.6977798244        13.0899693900
        0.3205657000       750.0000000000         3.5339233498         1.7768395479         4.9811166064        11.4318305275        13.0899693900
        0.3254410000       750.0000000000         3.5339233498         1.7768395479         5.0066353810        11.4318305275        13.0899693900
        0.3304362000       750.0000000000         3.5339233498         1.7819442016         5.0066353810        11.5648051760        13.0899693900
