% Static Verify Step 24/48  OmegaCmd=-600.0000 deg/s
% Vg_offset=1.337992V  K_gimbal=26.049690
% omega_avg(last 2.0s)=-10.251681 rad/s  omega_target=-10.471976 rad/s

Time[s]              OmegaCmd[deg/s]      Vc[V]                Vg[V]                Pot[V]               Omega[rad/s]         Omega_target[rad/s] 
        0.0007310000      -600.0000000000         1.6016947216         1.3352870017         0.9721171183        -0.0704765637       -10.4719755120
        0.0054503000      -600.0000000000         1.6016947216         1.3352870017         0.9695652408        -0.0704765637       -10.4719755120
        0.0105309000      -600.0000000000         1.6016947216         1.3378393285         0.9695652408        -0.0039892395       -10.4719755120
        0.0154428000      -600.0000000000         1.6016947216         1.3429439823         0.9721171183         0.1289854090       -10.4719755120
        0.0204173000      -600.0000000000         1.6016947216         1.3352870017         0.9695652408        -0.0704765637       -10.4719755120
        0.0254106000      -600.0000000000         1.6016947216         1.3352870017         0.9695652408        -0.0704765637       -10.4719755120
        0.0304371000      -600.0000000000         1.6016947216         1.3403916554         0.9746689957         0.0624980848       -10.4719755120
        0.0354714000      -600.0000000000         1.6016947216         1.3327346748         0.9644614859        -0.1369638879       -10.4719755120
        0.0404821000      -600.0000000000         1.6016947216         1.3301823480         0.9644614859        -0.2034512121       -10.4719755120
        0.0454406000      -600.0000000000         1.6016947216         1.3352870017         0.9695652408        -0.0704765637       -10.4719755120
        0.0505041000      -600.0000000000         1.6016947216         1.3429439823         0.9746689957         0.1289854090       -10.4719755120
        0.0554288000      -600.0000000000         1.6016947216         1.2995544257         0.9644614859        -1.0012991029       -10.4719755120
        0.0604199000      -600.0000000000         1.6016947216         1.2229846200         0.9619096084        -2.9959188297       -10.4719755120
        0.0654140000      -600.0000000000         1.6016947216         1.0953682772         0.9363908338        -6.3202850410       -10.4719755120
        0.0704641000      -600.0000000000         1.6016947216         1.0621880280         0.9210795691        -7.1846202559       -10.4719755120
        0.0754313000      -600.0000000000         1.6016947216         1.0570833743         0.8802495297        -7.3175949044       -10.4719755120
        0.0804870000      -600.0000000000         1.6016947216         1.0596357012         0.8521788777        -7.2511075802       -10.4719755120
        0.0854212000      -600.0000000000         1.6016947216         1.0800543160         0.8394194904        -6.7192089863       -10.4719755120
        0.0903932000      -600.0000000000         1.6016947216         1.0800543160         0.8062450834        -6.7192089863       -10.4719755120
        0.0954248000      -600.0000000000         1.6016947216         1.0851589698         0.7883819412        -6.5862343379       -10.4719755120
        0.1004617000      -600.0000000000         1.6016947216         1.0723973355         0.7501037793        -6.9186709590       -10.4719755120
        0.1053876000      -600.0000000000         1.6016947216         1.0596357012         0.7245850047        -7.2511075802       -10.4719755120
        0.1104925000      -600.0000000000         1.6016947216         1.0698450086         0.6990662302        -6.9851582833       -10.4719755120
        0.1154464000      -600.0000000000         1.6016947216         1.0621880280         0.6633399457        -7.1846202559       -10.4719755120
        0.1220408000      -600.0000000000         1.6016947216         1.0545310475         0.6327174162        -7.3840822286       -10.4719755120
        0.1254148000      -600.0000000000         1.6016947216         1.0494263938         0.6046467642        -7.5170568771       -10.4719755120
        0.1304921000      -600.0000000000         1.6016947216         1.0545310475         0.5842317445        -7.3840822286       -10.4719755120
        0.1353887000      -600.0000000000         1.6016947216         1.0545310475         0.5510573375        -7.3840822286       -10.4719755120
        0.1404964000      -600.0000000000         1.6016947216         1.0545310475         0.5255385629        -7.3840822286       -10.4719755120
        0.1454733000      -600.0000000000         1.6016947216         1.0392170863         0.4949160334        -7.7830061740       -10.4719755120
        0.1504532000      -600.0000000000         1.6016947216         1.0366647595         0.4591897490        -7.8494934982       -10.4719755120
        0.1554288000      -600.0000000000         1.6016947216         1.0443217401         0.4311190970        -7.6500315255       -10.4719755120
        0.1604401000      -600.0000000000         1.6016947216         1.0417694132         0.4081521998        -7.7165188497       -10.4719755120
        0.1654278000      -600.0000000000         1.6016947216         1.0392170863         0.3800815478        -7.7830061740       -10.4719755120
        0.1704354000      -600.0000000000         1.6016947216         1.0239031252         0.3418033859        -8.1819301193       -10.4719755120
