% Static Verify Step 30/48  OmegaCmd=-750.0000 deg/s
% Vg_offset=1.337992V  K_gimbal=26.049690
% omega_avg(last 2.0s)=-12.599182 rad/s  omega_target=-13.089969 rad/s

Time[s]              OmegaCmd[deg/s]      Vc[V]                Vg[V]                Pot[V]               Omega[rad/s]         Omega_target[rad/s] 
        0.0008504000      -750.0000000000         1.4017768164         1.3378393285         0.1912426158        -0.0039892395       -13.0899693900
        0.0054784000      -750.0000000000         1.4017768164         1.3429439823         0.1988982482         0.1289854090       -13.0899693900
        0.0104874000      -750.0000000000         1.4017768164         1.3429439823         0.1963463707         0.1289854090       -13.0899693900
        0.0154761000      -750.0000000000         1.4017768164         1.3378393285         0.1912426158        -0.0039892395       -13.0899693900
        0.0204167000      -750.0000000000         1.4017768164         1.3429439823         0.1988982482         0.1289854090       -13.0899693900
        0.0254116000      -750.0000000000         1.4017768164         1.3378393285         0.1912426158        -0.0039892395       -13.0899693900
        0.0304383000      -750.0000000000         1.4017768164         1.3403916554         0.1912426158         0.0624980848       -13.0899693900
        0.0354271000      -750.0000000000         1.4017768164         1.3301823480         0.1861388609        -0.2034512121       -13.0899693900
        0.0404542000      -750.0000000000         1.4017768164         1.3327346748         0.1988982482        -0.1369638879       -13.0899693900
        0.0453904000      -750.0000000000         1.4017768164         1.3225253674         0.1963463707        -0.4029131848       -13.0899693900
        0.0503953000      -750.0000000000         1.4017768164         1.3046590794         0.1861388609        -0.8683244544       -13.0899693900
        0.0554322000      -750.0000000000         1.4017768164         1.2025660052         0.1759313511        -3.5278174235       -13.0899693900
        0.0604626000      -750.0000000000         1.4017768164         1.0417694132         0.1529644539        -7.7165188497       -13.0899693900
        0.0653838000      -750.0000000000         1.4017768164         0.9754089149         0.1172381695        -9.4451892796       -13.0899693900
        0.0705307000      -750.0000000000         1.4017768164         1.0085891641         0.0866156400        -8.5808540647       -13.0899693900
        0.0755318000      -750.0000000000         1.4017768164         1.0111414909         0.0559931105        -8.5143667405       -13.0899693900
        0.0803912000      -750.0000000000         1.4017768164         1.0162461446         0.0177149486        -8.3813920920       -13.0899693900
        0.0853963000      -750.0000000000         1.4017768164         1.0290077789        -0.0001481936        -8.0489554709       -13.0899693900
        0.0904568000      -750.0000000000         1.4017768164         1.0187984715         0.0100593162        -8.3149047678       -13.0899693900
        0.0954929000      -750.0000000000         1.4017768164         0.9958275298         0.0024036839        -8.9132906858       -13.0899693900
        0.1004014000      -750.0000000000         1.4017768164         0.9983798566         1.1073666236        -8.8468033616       -13.0899693900
        0.1053915000      -750.0000000000         1.4017768164         1.0034845104         1.1048147461        -8.7138287131       -13.0899693900
        0.1103914000      -750.0000000000         1.4017768164         0.9958275298         5.0091872584        -8.9132906858       -13.0899693900
        0.1153941000      -750.0000000000         1.4017768164         0.9907228761         5.0066353810        -9.0462653343       -13.0899693900
        0.1204861000      -750.0000000000         1.4017768164         0.9779612418         5.0066353810        -9.3787019554       -13.0899693900
        0.1254731000      -750.0000000000         1.4017768164         0.9881705492         5.0142910133        -9.1127526585       -13.0899693900
        0.1303980000      -750.0000000000         1.4017768164         0.9805135686         4.9811166064        -9.3122146312       -13.0899693900
        0.1354447000      -750.0000000000         1.4017768164         0.9728565881         4.9479421994        -9.5116766039       -13.0899693900
        0.1404816000      -750.0000000000         1.4017768164         0.9805135686         4.9096640375        -9.3122146312       -13.0899693900
        0.1455293000      -750.0000000000         1.4017768164         0.9600949538         4.8586264883        -9.8441132250       -13.0899693900
        0.1504627000      -750.0000000000         1.4017768164         0.9651996075         4.8305558363        -9.7111385765       -13.0899693900
        0.1554092000      -750.0000000000         1.4017768164         0.9575426269         4.7795182871        -9.9106005492       -13.0899693900
        0.1603928000      -750.0000000000         1.4017768164         0.9575426269         4.7514476351        -9.9106005492       -13.0899693900
