% Static Verify Step 1/50  Vcmd=+0.1000V
% Vg_offset=1.337240V  K_gimbal=26.049690  K_lin=5.741200
% omega_avg(last 2.0s)=0.025265 rad/s  omega_target=0.574120 rad/s

Time[s]              Vcmd[V]              Vc[V]                Vg[V]                Pot[V]               Omega[rad/s]         Omega_target[rad/s] 
        0.0006740000         0.1000000000         2.7354934982         1.3378393285         2.2990933970         0.0156245212         0.5741200000
        0.0054287000         0.1000000000         2.7354934982         1.3327346748         2.2939896420        -0.1173501273         0.5741200000
        0.0104594000         0.1000000000         2.7354934982         1.3250776943         2.2939896420        -0.3168120999         0.5741200000
        0.0154847000         0.1000000000         2.7354934982         1.3352870017         2.2990933970        -0.0508628030         0.5741200000
        0.0204617000         0.1000000000         2.7354934982         1.3352870017         2.2990933970        -0.0508628030         0.5741200000
        0.0254084000         0.1000000000         2.7354934982         1.3378393285         2.2990933970         0.0156245212         0.5741200000
        0.0304361000         0.1000000000         2.7354934982         1.3454963091         2.3041971519         0.2150864939         0.5741200000
        0.0354002000         0.1000000000         2.7354934982         1.3378393285         2.3016452744         0.0156245212         0.5741200000
        0.0404192000         0.1000000000         2.7354934982         1.3352870017         2.2939896420        -0.0508628030         0.5741200000
        0.0454412000         0.1000000000         2.7354934982         1.3633625971         2.3016452744         0.6804977635         0.5741200000
        0.0504162000         0.1000000000         2.7354934982         1.3633625971         2.3016452744         0.6804977635         0.5741200000
        0.0554334000         0.1000000000         2.7354934982         1.3582579434         2.3067490293         0.5475231150         0.5741200000
        0.0604007000         0.1000000000         2.7354934982         1.3531532897         2.3067490293         0.4145484666         0.5741200000
        0.0654175000         0.1000000000         2.7354934982         1.3557056165         2.3169565392         0.4810357908         0.5741200000
        0.0704110000         0.1000000000         2.7354934982         1.3608102703         2.3093009068         0.6140104392         0.5741200000
        0.0754149000         0.1000000000         2.7354934982         1.3454963091         2.3067490293         0.2150864939         0.5741200000
        0.0803994000         0.1000000000         2.7354934982         1.3480486360         2.3118527843         0.2815738181         0.5741200000
        0.0853971000         0.1000000000         2.7354934982         1.3506009628         2.3118527843         0.3480611423         0.5741200000
        0.0904107000         0.1000000000         2.7354934982         1.3454963091         2.3093009068         0.2150864939         0.5741200000
        0.0954231000         0.1000000000         2.7354934982         1.3429439823         2.3093009068         0.1485991696         0.5741200000
        0.1004107000         0.1000000000         2.7354934982         1.3506009628         2.3169565392         0.3480611423         0.5741200000
        0.1054009000         0.1000000000         2.7354934982         1.3480486360         2.3195084166         0.2815738181         0.5741200000
        0.1104033000         0.1000000000         2.7354934982         1.3480486360         2.3271640490         0.2815738181         0.5741200000
        0.1154164000         0.1000000000         2.7354934982         1.3506009628         2.3246121715         0.3480611423         0.5741200000
        0.1204140000         0.1000000000         2.7354934982         1.3480486360         2.3195084166         0.2815738181         0.5741200000
        0.1254067000         0.1000000000         2.7354934982         1.3429439823         2.3220602941         0.1485991696         0.5741200000
        0.1304275000         0.1000000000         2.7354934982         1.3480486360         2.3220602941         0.2815738181         0.5741200000
        0.1354071000         0.1000000000         2.7354934982         1.3454963091         2.3220602941         0.2150864939         0.5741200000
        0.1404080000         0.1000000000         2.7354934982         1.3454963091         2.3246121715         0.2150864939         0.5741200000
        0.1453765000         0.1000000000         2.7354934982         1.3429439823         2.3220602941         0.1485991696         0.5741200000
        0.1511735000         0.1000000000         2.7354934982         1.3557056165         2.3246121715         0.4810357908         0.5741200000
        0.1554061000         0.1000000000         2.7354934982         1.3480486360         2.3373715588         0.2815738181         0.5741200000
        0.1603771000         0.1000000000         2.7354934982         1.3403916554         2.3220602941         0.0821118454         0.5741200000
        0.1653850000         0.1000000000         2.7354934982         1.3454963091         2.3271640490         0.2150864939         0.5741200000
        0.1703905000         0.1000000000         2.7354934982         1.3454963091         2.3246121715         0.2150864939         0.5741200000
        0.1753856000         0.1000000000         2.7354934982         1.3378393285         2.3271640490         0.0156245212         0.5741200000
        0.1803819000         0.1000000000         2.7354934982         1.3429439823         2.3271640490         0.1485991696         0.5741200000
        0.1854116000         0.1000000000         2.7354934982         1.3429439823         2.3220602941         0.1485991696         0.5741200000
        0.1903974000         0.1000000000         2.7354934982         1.3327346748         2.3246121715        -0.1173501273         0.5741200000
        0.1953961000         0.1000000000         2.7354934982         1.3352870017         2.3271640490        -0.0508628030         0.5741200000
