% Static Verify Step 9/50  Vcmd=+0.5000V
% Vg_offset=1.337240V  K_gimbal=26.049690  K_lin=5.741200
% omega_avg(last 2.0s)=2.354649 rad/s  omega_target=2.870600 rad/s

Time[s]              Vcmd[V]              Vc[V]                Vg[V]                Pot[V]               Omega[rad/s]         Omega_target[rad/s] 
        0.0006850000         0.5000000000         2.8687310167         1.3352870017         1.4212475511        -0.0508628030         2.8706000000
        0.0054066000         0.5000000000         2.8687310167         1.3378393285         1.4186956736         0.0156245212         2.8706000000
        0.0104001000         0.5000000000         2.8687310167         1.3352870017         1.4212475511        -0.0508628030         2.8706000000
        0.0153883000         0.5000000000         2.8687310167         1.3352870017         1.4186956736        -0.0508628030         2.8706000000
        0.0204444000         0.5000000000         2.8687310167         1.3454963091         1.4263513060         0.2150864939         2.8706000000
        0.0253875000         0.5000000000         2.8687310167         1.3352870017         1.4186956736        -0.0508628030         2.8706000000
        0.0303992000         0.5000000000         2.8687310167         1.3454963091         1.4289031834         0.2150864939         2.8706000000
        0.0353883000         0.5000000000         2.8687310167         1.3301823480         1.4161437961        -0.1838374515         2.8706000000
        0.0404731000         0.5000000000         2.8687310167         1.3378393285         1.4212475511         0.0156245212         2.8706000000
        0.0454101000         0.5000000000         2.8687310167         1.3327346748         1.4161437961        -0.1173501273         2.8706000000
        0.0504985000         0.5000000000         2.8687310167         1.3429439823         1.4340069384         0.1485991696         2.8706000000
        0.0553996000         0.5000000000         2.8687310167         1.3352870017         1.4237994285        -0.0508628030         2.8706000000
        0.0604022000         0.5000000000         2.8687310167         1.3403916554         1.4161437961         0.0821118454         2.8706000000
        0.0654083000         0.5000000000         2.8687310167         1.3352870017         1.4263513060        -0.0508628030         2.8706000000
        0.0704156000         0.5000000000         2.8687310167         1.3378393285         1.4237994285         0.0156245212         2.8706000000
        0.0753987000         0.5000000000         2.8687310167         1.3327346748         1.4212475511        -0.1173501273         2.8706000000
        0.0803835000         0.5000000000         2.8687310167         1.3403916554         1.4212475511         0.0821118454         2.8706000000
        0.0854537000         0.5000000000         2.8687310167         1.3352870017         1.4212475511        -0.0508628030         2.8706000000
        0.0903967000         0.5000000000         2.8687310167         1.3301823480         1.4161437961        -0.1838374515         2.8706000000
        0.0954385000         0.5000000000         2.8687310167         1.3403916554         1.4212475511         0.0821118454         2.8706000000
        0.1004081000         0.5000000000         2.8687310167         1.3403916554         1.4212475511         0.0821118454         2.8706000000
        0.1054504000         0.5000000000         2.8687310167         1.3506009628         1.4314550609         0.3480611423         2.8706000000
        0.1104072000         0.5000000000         2.8687310167         1.3608102703         1.4212475511         0.6140104392         2.8706000000
        0.1154146000         0.5000000000         2.8687310167         1.3506009628         1.4186956736         0.3480611423         2.8706000000
        0.1203958000         0.5000000000         2.8687310167         1.3633625971         1.4314550609         0.6804977635         2.8706000000
        0.1254110000         0.5000000000         2.8687310167         1.3659149240         1.4314550609         0.7469850877         2.8706000000
        0.1304063000         0.5000000000         2.8687310167         1.3761242314         1.4340069384         1.0129343846         2.8706000000
        0.1353976000         0.5000000000         2.8687310167         1.3965428462         1.4340069384         1.5448329784         2.8706000000
        0.1403951000         0.5000000000         2.8687310167         1.4271707685         1.4467663256         2.3426808691         2.8706000000
        0.1455876000         0.5000000000         2.8687310167         1.4220661148         1.4544219580         2.2097062207         2.8706000000
        0.1503877000         0.5000000000         2.8687310167         1.4195137880         1.4646294679         2.1432188964         2.8706000000
        0.1554095000         0.5000000000         2.8687310167         1.4144091342         1.4799407326         2.0102442480         2.8706000000
        0.1605587000         0.5000000000         2.8687310167         1.4195137880         1.4799407326         2.1432188964         2.8706000000
        0.1653972000         0.5000000000         2.8687310167         1.4144091342         1.4799407326         2.0102442480         2.8706000000
        0.1703791000         0.5000000000         2.8687310167         1.4220661148         1.4927001199         2.2097062207         2.8706000000
        0.1754221000         0.5000000000         2.8687310167         1.4169614611         1.5003557523         2.0767315722         2.8706000000
        0.1803951000         0.5000000000         2.8687310167         1.4195137880         1.5029076297         2.1432188964         2.8706000000
        0.1854032000         0.5000000000         2.8687310167         1.4195137880         1.5182188945         2.1432188964         2.8706000000
        0.1904582000         0.5000000000         2.8687310167         1.4169614611         1.5233226494         2.0767315722         2.8706000000
        0.1954495000         0.5000000000         2.8687310167         1.4093044805         1.5284264043         1.8772695995         2.8706000000
        0.2004095000         0.5000000000         2.8687310167         1.4220661148         1.5462895465         2.2097062207         2.8706000000
        0.2053971000         0.5000000000         2.8687310167         1.4144091342         1.5488414240         2.0102442480         2.8706000000
