% Static Verify Step 25/50  Vcmd=+1.3000V
% Vg_offset=1.337240V  K_gimbal=26.049690  K_lin=5.741200
% omega_avg(last 2.0s)=11.937467 rad/s  omega_target=7.463560 rad/s

Time[s]              Vcmd[V]              Vc[V]                Vg[V]                Pot[V]               Omega[rad/s]         Omega_target[rad/s] 
        0.0008218000         1.3000000000         3.1267147092         1.3301823480         0.7654150441        -0.1838374515         7.4635600000
        0.0054610000         1.3000000000         3.1267147092         1.3378393285         0.7654150441         0.0156245212         7.4635600000
        0.0104522000         1.3000000000         3.1267147092         1.3378393285         0.7705187990         0.0156245212         7.4635600000
        0.0154822000         1.3000000000         3.1267147092         1.3403916554         0.7807263088         0.0821118454         7.4635600000
        0.0204761000         1.3000000000         3.1267147092         1.3429439823         0.7781744314         0.1485991696         7.4635600000
        0.0254523000         1.3000000000         3.1267147092         1.3454963091         0.7807263088         0.2150864939         7.4635600000
        0.0304670000         1.3000000000         3.1267147092         1.3378393285         0.7756225539         0.0156245212         7.4635600000
        0.0354573000         1.3000000000         3.1267147092         1.3327346748         0.7679669216        -0.1173501273         7.4635600000
        0.0404633000         1.3000000000         3.1267147092         1.3352870017         0.7730706765        -0.0508628030         7.4635600000
        0.0454696000         1.3000000000         3.1267147092         1.3454963091         0.7705187990         0.2150864939         7.4635600000
        0.0504610000         1.3000000000         3.1267147092         1.3378393285         0.7705187990         0.0156245212         7.4635600000
        0.0554576000         1.3000000000         3.1267147092         1.3378393285         0.7730706765         0.0156245212         7.4635600000
        0.0604647000         1.3000000000         3.1267147092         1.3378393285         0.7730706765         0.0156245212         7.4635600000
        0.0654563000         1.3000000000         3.1267147092         1.3352870017         0.7679669216        -0.0508628030         7.4635600000
        0.0704566000         1.3000000000         3.1267147092         1.3557056165         0.7730706765         0.4810357908         7.4635600000
        0.0754548000         1.3000000000         3.1267147092         1.4067521537         0.7832781863         1.8107822753         7.4635600000
        0.0804546000         1.3000000000         3.1267147092         1.4475893834         0.7858300638         2.8745794629         7.4635600000
        0.0854618000         1.3000000000         3.1267147092         1.4884266131         0.7985894511         3.9383766506         7.4635600000
        0.0904574000         1.3000000000         3.1267147092         1.5139498816         0.8139007158         4.6032498928         7.4635600000
        0.0954627000         1.3000000000         3.1267147092         1.5062929011         0.8292119806         4.4037879202         7.4635600000
        0.1004560000         1.3000000000         3.1267147092         1.4986359205         0.8521788777         4.2043259475         7.4635600000
        0.1054734000         1.3000000000         3.1267147092         1.5011882474         0.8725938974         4.2708132717         7.4635600000
        0.1104570000         1.3000000000         3.1267147092         1.5062929011         0.8828014072         4.4037879202         7.4635600000
        0.1154593000         1.3000000000         3.1267147092         1.5011882474         0.9006645494         4.2708132717         7.4635600000
        0.1204635000         1.3000000000         3.1267147092         1.5113975548         0.9159758142         4.5367625686         7.4635600000
        0.1254620000         1.3000000000         3.1267147092         1.5088452279         0.9287352015         4.4702752444         7.4635600000
        0.1304578000         1.3000000000         3.1267147092         1.5165022085         0.9568058535         4.6697372171         7.4635600000
        0.1354519000         1.3000000000         3.1267147092         1.5139498816         0.9746689957         4.6032498928         7.4635600000
        0.1404577000         1.3000000000         3.1267147092         1.5241591891         0.9976358929         4.8691991897         7.4635600000
        0.1454551000         1.3000000000         3.1267147092         1.5241591891         1.0052915252         4.8691991897         7.4635600000
        0.1504571000         1.3000000000         3.1267147092         1.5165022085         1.0154990351         4.6697372171         7.4635600000
        0.1554542000         1.3000000000         3.1267147092         1.5241591891         1.0461215646         4.8691991897         7.4635600000
        0.1604585000         1.3000000000         3.1267147092         1.5292638428         1.0690884617         5.0021738382         7.4635600000
        0.1654585000         1.3000000000         3.1267147092         1.5292638428         1.0818478490         5.0021738382         7.4635600000
        0.1704635000         1.3000000000         3.1267147092         1.5241591891         1.0920553588         4.8691991897         7.4635600000
        0.1754538000         1.3000000000         3.1267147092         1.5445778039         1.1226778884         5.4010977836         7.4635600000
        0.1804552000         1.3000000000         3.1267147092         1.5318161696         1.1379891531         5.0686611624         7.4635600000
        0.1854531000         1.3000000000         3.1267147092         1.5343684965         1.1507485404         5.1351484866         7.4635600000
        0.1905039000         1.3000000000         3.1267147092         1.5445778039         1.1813710699         5.4010977836         7.4635600000
