% Static Verify Step 45/48  OmegaCmd=+1150.0000 deg/s
% Vg_offset=1.337992V  K_gimbal=26.049690
% omega_avg(last 2.0s)=19.890514 rad/s  omega_target=20.071286 rad/s

Time[s]              OmegaCmd[deg/s]      Vc[V]                Vg[V]                Pot[V]               Omega[rad/s]         Omega_target[rad/s] 
        0.0013160000      1150.0000000000         4.3366006197         1.3480486360         3.9246393383         0.2619600575        20.0712863979
        0.0054390000      1150.0000000000         4.3366006197         1.3378393285         3.9246393383        -0.0039892395        20.0712863979
        0.0104267000      1150.0000000000         4.3366006197         1.3327346748         3.9195355834        -0.1369638879        20.0712863979
        0.0154393000      1150.0000000000         4.3366006197         1.3378393285         3.9271912158        -0.0039892395        20.0712863979
        0.0204642000      1150.0000000000         4.3366006197         1.3403916554         3.9246393383         0.0624980848        20.0712863979
        0.0254775000      1150.0000000000         4.3366006197         1.3454963091         3.9348468482         0.1954727332        20.0712863979
        0.0304331000      1150.0000000000         4.3366006197         1.3429439823         3.9322949707         0.1289854090        20.0712863979
        0.0354312000      1150.0000000000         4.3366006197         1.3301823480         3.9195355834        -0.2034512121        20.0712863979
        0.0404620000      1150.0000000000         4.3366006197         1.3403916554         3.9271912158         0.0624980848        20.0712863979
        0.0453931000      1150.0000000000         4.3366006197         1.3735719045         3.9348468482         0.9268332997        20.0712863979
        0.0503985000      1150.0000000000         4.3366006197         1.7768395479         3.9782287650        11.4318305275        20.0712863979
        0.0553917000      1150.0000000000         4.3366006197         1.9427407935         4.0165069269        15.7535066023        20.0712863979
        0.0604215000      1150.0000000000         4.3366006197         1.9452931204         4.0828557408        15.8199939265        20.0712863979
        0.0655148000      1150.0000000000         4.3366006197         1.9376361398         4.1415489224        15.6205319538        20.0712863979
        0.0703991000      1150.0000000000         4.3366006197         1.9197698518         4.2104496138        15.1551206842        20.0712863979
        0.0754327000      1150.0000000000         4.3366006197         1.8993512370         4.2665909178        14.6232220904        20.0712863979
        0.0804199000      1150.0000000000         4.3366006197         1.8789326221         4.3150765896        14.0913234966        20.0712863979
        0.0854273000      1150.0000000000         4.3366006197         1.8661709878         4.3635622613        13.7588868755        20.0712863979
        0.0904324000      1150.0000000000         4.3366006197         1.8789326221         4.4248073203        14.0913234966        20.0712863979
        0.0953950000      1150.0000000000         4.3366006197         1.8967989101         4.4886042568        14.5567347662        20.0712863979
        0.1004443000      1150.0000000000         4.3366006197         1.9044558907         4.5472974383        14.7561967389        20.0712863979
        0.1053980000      1150.0000000000         4.3366006197         1.9044558907         4.6008868650        14.7561967389        20.0712863979
        0.1103941000      1150.0000000000         4.3366006197         1.9478454472         4.6544762916        15.8864812507        20.0712863979
        0.1154112000      1150.0000000000         4.3366006197         1.9631594084         4.7157213506        16.2854051961        20.0712863979
        0.1205259000      1150.0000000000         4.3366006197         1.9733687158         4.7973814293        16.5513544930        20.0712863979
        0.1254277000      1150.0000000000         4.3366006197         1.9784733695         4.8662821207        16.6843291414        20.0712863979
        0.1304280000      1150.0000000000         4.3366006197         1.9733687158         4.9300790572        16.5513544930        20.0712863979
        0.1354286000      1150.0000000000         4.3366006197         1.9810256964         4.9913241162        16.7508164657        20.0712863979
        0.1404949000      1150.0000000000         4.3366006197         1.9835780232         5.0066353810        16.8173037899        20.0712863979
        0.1453969000      1150.0000000000         4.3366006197         1.9886826769         4.9964278711        16.9502784384        20.0712863979
        0.1504240000      1150.0000000000         4.3366006197         1.9886826769         1.1073666236        16.9502784384        20.0712863979
        0.1554247000      1150.0000000000         4.3366006197         2.0014443112         0.0049555613        17.2827150595        20.0712863979
        0.1603990000      1150.0000000000         4.3366006197         1.9912350038         0.0228187035        17.0167657626        20.0712863979
        0.1653940000      1150.0000000000         4.3366006197         2.0167582724         0.0815118851        17.6816390048        20.0712863979
        0.1703900000      1150.0000000000         4.3366006197         2.0142059455         0.1529644539        17.6151516806        20.0712863979
        0.1754305000      1150.0000000000         4.3366006197         2.0269675798         0.2320726552        17.9475883018        20.0712863979
        0.1803928000      1150.0000000000         4.3366006197         2.0116536186         0.2984214691        17.5486643564        20.0712863979
        0.1854465000      1150.0000000000         4.3366006197         2.0193105992         0.3749777929        17.7481263291        20.0712863979
        0.1903952000      1150.0000000000         4.3366006197         2.0193105992         0.4438784843        17.7481263291        20.0712863979
        0.1953934000      1150.0000000000         4.3366006197         2.0346245604         0.5153310531        18.1470502744        20.0712863979
        0.2003905000      1150.0000000000         4.3366006197         2.0244152529         0.5867836220        17.8811009775        20.0712863979
        0.2053837000      1150.0000000000         4.3366006197         2.0269675798         0.6582361908        17.9475883018        20.0712863979
        0.2104456000      1150.0000000000         4.3366006197         2.0422815409         0.7347925146        18.3465122471        20.0712863979
        0.2154369000      1150.0000000000         4.3366006197         2.0448338678         0.8036932060        18.4129995713        20.0712863979
        0.2204745000      1150.0000000000         4.3366006197         2.0346245604         0.8649382650        18.1470502744        20.0712863979
        0.2254259000      1150.0000000000         4.3366006197         2.0397292141         0.9389427113        18.2800249229        20.0712863979
        0.2304086000      1150.0000000000         4.3366006197         2.0627001558         1.0078434027        18.8784108409        20.0712863979
        0.2355095000      1150.0000000000         4.3366006197         2.0499385215         1.0792959716        18.5459742198        20.0712863979
        0.2403978000      1150.0000000000         4.3366006197         2.0473861946         1.1481966629        18.4794868956        20.0712863979
        0.2454308000      1150.0000000000         4.3366006197         2.0448338678         1.2170973543        18.4129995713        20.0712863979
        0.2503915000      1150.0000000000         4.3366006197         2.0448338678         1.2885499232        18.4129995713        20.0712863979
        0.2555237000      1150.0000000000         4.3366006197         2.0422815409         1.3523468597        18.3465122471        20.0712863979
        0.2603952000      1150.0000000000         4.3366006197         2.0422815409         1.4237994285        18.3465122471        20.0712863979
        0.2654353000      1150.0000000000         4.3366006197         2.0499385215         1.4901482425        18.5459742198        20.0712863979
        0.2703918000      1150.0000000000         4.3366006197         2.0499385215         1.5641526888        18.5459742198        20.0712863979
        0.2753868000      1150.0000000000         4.3366006197         2.0550431752         1.6330533802        18.6789488682        20.0712863979
        0.2804273000      1150.0000000000         4.3366006197         2.0575955021         1.7121615814        18.7454361925        20.0712863979
        0.2854119000      1150.0000000000         4.3366006197         2.0575955021         1.7810622728        18.7454361925        20.0712863979
        0.2904480000      1150.0000000000         4.3366006197         2.0524908483         1.8525148416        18.6124615440        20.0712863979
        0.2953824000      1150.0000000000         4.3366006197         2.0550431752         1.9137599006        18.6789488682        20.0712863979
        0.3004272000      1150.0000000000         4.3366006197         2.0550431752         1.9877643470        18.6789488682        20.0712863979
        0.3053890000      1150.0000000000         4.3366006197         2.0627001558         2.0643206707        18.8784108409        20.0712863979
        0.3105102000      1150.0000000000         4.3366006197         2.0550431752         2.1357732396        18.6789488682        20.0712863979
        0.3154010000      1150.0000000000         4.3366006197         2.0601478289         2.2148814408        18.8119235167        20.0712863979
