% Static Verify Step 51/51  Vcmd=-2.5000V
% Vg_offset=1.336652V  K_gimbal=26.049690  K_lin=7.165500
% omega_avg(last 2.0s)=-17.613988 rad/s  omega_target=-17.913750 rad/s

Time[s]              Vcmd[V]              Vc[V]                Vg[V]                Pot[V]               Omega[rad/s]         Omega_target[rad/s] 
        0.0013821000        -2.5000000000         1.0000045296         1.3378393285         4.4860523793         0.0309166058       -17.9137500000
        0.0054450000        -2.5000000000         1.0000045296         1.3352870017         4.4860523793        -0.0355707185       -17.9137500000
        0.0104030000        -2.5000000000         1.0000045296         1.3301823480         4.4809486244        -0.1685453669       -17.9137500000
        0.0154037000        -2.5000000000         1.0000045296         1.3301823480         4.4809486244        -0.1685453669       -17.9137500000
        0.0204577000        -2.5000000000         1.0000045296         1.0264554521         4.4656373597        -8.0805369499       -17.9137500000
        0.0254835000        -2.5000000000         1.0000045296         1.1081299115         4.4350148301        -5.9529425746       -17.9137500000
        0.0304689000        -2.5000000000         1.0000045296         1.0672926818         4.4171516879        -7.0167397623       -17.9137500000
        0.0354481000        -2.5000000000         1.0000045296         1.0085891641         4.3839772810        -8.5459482195       -17.9137500000
        0.0404578000        -2.5000000000         1.0000045296         0.9651996075         4.3508028740        -9.6762327313       -17.9137500000
        0.0454668000        -2.5000000000         1.0000045296         1.0060368372         4.2997653248        -8.6124355437       -17.9137500000
        0.0504578000        -2.5000000000         1.0000045296         0.9396763389         4.2665909178       -10.3411059736       -17.9137500000
        0.0554434000        -2.5000000000         1.0000045296         0.9141530704         4.2257608785       -11.0059792159       -17.9137500000
        0.0604166000        -2.5000000000         1.0000045296         0.9345716852         4.1849308392       -10.4740806221       -17.9137500000
        0.0654671000        -2.5000000000         1.0000045296         0.9064960898         4.1466526773       -11.2054411885       -17.9137500000
        0.0703829000        -2.5000000000         1.0000045296         0.8860774750         4.0981670056       -11.7373397824       -17.9137500000
        0.0754886000        -2.5000000000         1.0000045296         0.8784204944         4.0420257015       -11.9368017550       -17.9137500000
        0.0804593000        -2.5000000000         1.0000045296         0.8528972258         3.9986437847       -12.6016749973       -17.9137500000
        0.0854676000        -2.5000000000         1.0000045296         0.8605542064         3.9552618679       -12.4022130246       -17.9137500000
        0.0904652000        -2.5000000000         1.0000045296         0.8605542064         3.9093280736       -12.4022130246       -17.9137500000
        0.0954024000        -2.5000000000         1.0000045296         0.8554495527         3.8633942793       -12.5351876731       -17.9137500000
        0.1004360000        -2.5000000000         1.0000045296         0.8324786110         3.8098048527       -13.1335735911       -17.9137500000
        0.1054045000        -2.5000000000         1.0000045296         0.8452402453         3.7638710584       -12.8011369700       -17.9137500000
        0.1103855000        -2.5000000000         1.0000045296         0.8018506887         3.7000741219       -13.9314214818       -17.9137500000
        0.1154491000        -2.5000000000         1.0000045296         0.8120599961         3.6592440826       -13.6654721849       -17.9137500000
        0.1204331000        -2.5000000000         1.0000045296         0.8120599961         3.5928952687       -13.6654721849       -17.9137500000
        0.1253912000        -2.5000000000         1.0000045296         0.7916413813         3.5469614744       -14.1973707787       -17.9137500000
        0.1304552000        -2.5000000000         1.0000045296         0.8171646498         3.5010276801       -13.5324975365       -17.9137500000
        0.1354371000        -2.5000000000         1.0000045296         0.7686704396         3.4321269888       -14.7957566968       -17.9137500000
        0.1404248000        -2.5000000000         1.0000045296         0.7992983618         3.3836413170       -13.9979088061       -17.9137500000
        0.1454536000        -2.5000000000         1.0000045296         0.7661181127         3.3275000129       -14.8622440210       -17.9137500000
        0.1504568000        -2.5000000000         1.0000045296         0.7941937081         3.2790143412       -14.1308834545       -17.9137500000
        0.1554022000        -2.5000000000         1.0000045296         0.7865367276         3.2152174047       -14.3303454272       -17.9137500000
        0.1604454000        -2.5000000000         1.0000045296         0.7533564784         3.1539723457       -15.1946806421       -17.9137500000
        0.1654592000        -2.5000000000         1.0000045296         0.7712227664         3.0952791642       -14.7292693726       -17.9137500000
        0.1704478000        -2.5000000000         1.0000045296         0.7559088053         3.0391378601       -15.1281933179       -17.9137500000
        0.1753940000        -2.5000000000         1.0000045296         0.7686704396         2.9957559433       -14.7957566968       -17.9137500000
        0.1804160000        -2.5000000000         1.0000045296         0.7431471710         2.9319590068       -15.4606299391       -17.9137500000
        0.1854056000        -2.5000000000         1.0000045296         0.7737750933         2.8732658252       -14.6627820483       -17.9137500000
