% Potentiometer Recording  5.0 s
% Vg_offset=1.395394V  K_gimbal=26.049690
% Fs=200 Hz  samples=1001

Time[s]              Vg[V]                Pot[V]               Omega[rad/s]        
        0.0006020000         1.4016475000         3.3096368707         0.1628939444
        0.0054117000         1.3888858657         3.3019812383        -0.1695426768
        0.0105793000         1.3939905194         3.3019812383        -0.0365680283
        0.0153826000         1.3939905194         3.3019812383        -0.0365680283
        0.0204101000         1.3965428462         3.3019812383         0.0299192959
        0.0253920000         1.3965428462         3.3019812383         0.0299192959
        0.0303855000         1.3965428462         3.3019812383         0.0299192959
        0.0354081000         1.4016475000         3.3096368707         0.1628939444
        0.0404708000         1.3965428462         3.2994293609         0.0299192959
        0.0454650000         1.3965428462         3.3045331158         0.0299192959
        0.0504046000         1.4016475000         3.3070849933         0.1628939444
        0.0554438000         1.3888858657         3.2968774834        -0.1695426768
        0.0604356000         1.3965428462         3.3019812383         0.0299192959
        0.0653966000         1.4016475000         3.3096368707         0.1628939444
        0.0704018000         1.3914381925         3.2968774834        -0.1030553526
        0.0754044000         1.4016475000         3.3096368707         0.1628939444
        0.0803943000         1.3939905194         3.3070849933        -0.0365680283
        0.0853991000         1.3965428462         3.3019812383         0.0299192959
        0.0903902000         1.3965428462         3.3019812383         0.0299192959
        0.0953975000         1.3914381925         3.2968774834        -0.1030553526
        0.1003965000         1.4016475000         3.3096368707         0.1628939444
        0.1053920000         1.3965428462         3.3096368707         0.0299192959
        0.1104004000         1.3914381925         3.3019812383        -0.1030553526
        0.1154021000         1.3888858657         3.2968774834        -0.1695426768
        0.1203843000         1.3888858657         3.2968774834        -0.1695426768
        0.1254008000         1.4016475000         3.3096368707         0.1628939444
        0.1304064000         1.3914381925         3.2968774834        -0.1030553526
        0.1353850000         1.3914381925         3.2968774834        -0.1030553526
        0.1403998000         1.3939905194         3.3019812383        -0.0365680283
        0.1453791000         1.4016475000         3.3019812383         0.1628939444
        0.1503954000         1.3939905194         3.3070849933        -0.0365680283
        0.1553836000         1.4041998268         3.3070849933         0.2293812686
        0.1604076000         1.3965428462         3.3045331158         0.0299192959
        0.1654998000         1.3939905194         3.2994293609        -0.0365680283
        0.1704268000         1.3965428462         3.3096368707         0.0299192959
        0.1754328000         1.3939905194         3.3019812383        -0.0365680283
        0.1804170000         1.3965428462         3.3045331158         0.0299192959
        0.1854419000         1.3965428462         3.3019812383         0.0299192959
        0.1903859000         1.3965428462         3.2968774834         0.0299192959
        0.1954462000         1.3965428462         3.3019812383         0.0299192959
        0.2004278000         1.3939905194         3.3019812383        -0.0365680283
        0.2054150000         1.3888858657         3.2968774834        -0.1695426768
        0.2103937000         1.3990951731         3.3096368707         0.0964066201
        0.2154542000         1.3914381925         3.2968774834        -0.1030553526
        0.2203909000         1.3939905194         3.3019812383        -0.0365680283
        0.2253949000         1.4016475000         3.3070849933         0.1628939444
        0.2304005000         1.3888858657         3.2968774834        -0.1695426768
        0.2354129000         1.3965428462         3.3019812383         0.0299192959
        0.2403958000         1.3965428462         3.3019812383         0.0299192959
        0.2453866000         1.3888858657         3.2968774834        -0.1695426768
        0.2503955000         1.4041998268         3.3019812383         0.2293812686
        0.2553927000         1.3939905194         3.3019812383        -0.0365680283
        0.2604048000         1.3965428462         3.3019812383         0.0299192959
        0.2653902000         1.4016475000         3.3096368707         0.1628939444
        0.2703960000         1.3914381925         3.2994293609        -0.1030553526
        0.2753890000         1.3965428462         3.2968774834         0.0299192959
        0.2803880000         1.4016475000         3.3019812383         0.1628939444
        0.2854035000         1.4016475000         3.3070849933         0.1628939444
        0.2903878000         1.4041998268         3.3096368707         0.2293812686
        0.2953917000         1.3965428462         3.3019812383         0.0299192959
        0.3003927000         1.3888858657         3.2968774834        -0.1695426768
        0.3054113000         1.3965428462         3.3019812383         0.0299192959
        0.3103997000         1.3965428462         3.3019812383         0.0299192959
        0.3154126000         1.4016475000         3.3096368707         0.1628939444
        0.3203923000         1.4016475000         3.3070849933         0.1628939444
        0.3253990000         1.3965428462         3.3019812383         0.0299192959
        0.3303825000         1.3888858657         3.2968774834        -0.1695426768
        0.3353936000         1.3965428462         3.3019812383         0.0299192959
        0.3403986000         1.4041998268         3.3121887482         0.2293812686
        0.3454052000         1.3914381925         3.2994293609        -0.1030553526
        0.3504126000         1.3965428462         3.3019812383         0.0299192959
        0.3554211000         1.4041998268         3.3096368707         0.2293812686
        0.3604108000         1.3939905194         3.3096368707        -0.0365680283
        0.3654362000         1.3888858657         3.2994293609        -0.1695426768
        0.3704217000         1.3939905194         3.3019812383        -0.0365680283
        0.3754146000         1.4041998268         3.3019812383         0.2293812686
        0.3804163000         1.3965428462         3.3019812383         0.0299192959
        0.3854203000         1.3965428462         3.3019812383         0.0299192959
        0.3904113000         1.4016475000         3.3070849933         0.1628939444
        0.3953884000         1.3914381925         3.2968774834        -0.1030553526
        0.4003954000         1.4016475000         3.3096368707         0.1628939444
        0.4054231000         1.3939905194         3.3019812383        -0.0365680283
        0.4104188000         1.3965428462         3.3019812383         0.0299192959
        0.4154014000         1.3939905194         3.2994293609        -0.0365680283
        0.4204141000         1.3888858657         3.2968774834        -0.1695426768
        0.4254240000         1.3965428462         3.3019812383         0.0299192959
        0.4304048000         1.3965428462         3.3019812383         0.0299192959
        0.4353966000         1.3965428462         3.3019812383         0.0299192959
        0.4403978000         1.3939905194         3.3019812383        -0.0365680283
        0.4453746000         1.3965428462         3.3045331158         0.0299192959
        0.4503848000         1.4041998268         3.3096368707         0.2293812686
        0.4554362000         1.4016475000         3.3019812383         0.1628939444
        0.4604036000         1.3888858657         3.2968774834        -0.1695426768
        0.4654841000         1.3888858657         3.2968774834        -0.1695426768
        0.4704267000         1.4016475000         3.3096368707         0.1628939444
        0.4754056000         1.3965428462         3.3019812383         0.0299192959
        0.4804133000         1.3939905194         3.2994293609        -0.0365680283
        0.4854622000         1.4016475000         3.3070849933         0.1628939444
        0.4904145000         1.3888858657         3.2968774834        -0.1695426768
        0.4956439000         1.3965428462         3.3019812383         0.0299192959
        0.5004531000         1.3888858657         3.2968774834        -0.1695426768
        0.5054381000         1.4016475000         3.3096368707         0.1628939444
        0.5103881000         1.3965428462         3.3019812383         0.0299192959
        0.5153992000         1.3965428462         3.3019812383         0.0299192959
        0.5203859000         1.3939905194         3.3019812383        -0.0365680283
        0.5253908000         1.3990951731         3.3019812383         0.0964066201
        0.5303997000         1.3965428462         3.3019812383         0.0299192959
        0.5353888000         1.3914381925         3.2968774834        -0.1030553526
        0.5403985000         1.4016475000         3.3070849933         0.1628939444
        0.5454026000         1.3965428462         3.3019812383         0.0299192959
        0.5503898000         1.4016475000         3.3070849933         0.1628939444
        0.5553903000         1.3888858657         3.2968774834        -0.1695426768
        0.5604032000         1.3965428462         3.3019812383         0.0299192959
