% Potentiometer Recording  5.0 s
% Vg_offset=1.395394V  K_gimbal=26.049690
% Fs=200 Hz  samples=1001

Time[s]              Vg[V]                Pot[V]               Omega[rad/s]        
        0.0011510000         1.3965428462         2.6002149371         0.0299192959
        0.0053856000         1.3888858657         2.5951111822        -0.1695426768
        0.0103955000         1.3965428462         2.6027668146         0.0299192959
        0.0154087000         1.3939905194         2.6002149371        -0.0365680283
        0.0204117000         1.4016475000         2.6078705695         0.1628939444
        0.0254498000         1.3965428462         2.6002149371         0.0299192959
        0.0306283000         1.3888858657         2.5951111822        -0.1695426768
        0.0354985000         1.3939905194         2.6027668146        -0.0365680283
        0.0404844000         1.3965428462         2.6027668146         0.0299192959
        0.0454894000         1.3965428462         2.6002149371         0.0299192959
        0.0504800000         1.4016475000         2.6078705695         0.1628939444
        0.0554522000         1.3965428462         2.6027668146         0.0299192959
        0.0604335000         1.3965428462         2.6027668146         0.0299192959
        0.0654097000         1.4016475000         2.6002149371         0.1628939444
        0.0704988000         1.3888858657         2.5925593047        -0.1695426768
        0.0754994000         1.3914381925         2.5951111822        -0.1030553526
        0.0803930000         1.3965428462         2.6027668146         0.0299192959
        0.0854054000         1.3965428462         2.6027668146         0.0299192959
        0.0903884000         1.4016475000         2.6053186920         0.1628939444
        0.0953974000         1.4016475000         2.6078705695         0.1628939444
        0.1004024000         1.4016475000         2.6078705695         0.1628939444
        0.1053881000         1.3965428462         2.6002149371         0.0299192959
        0.1103920000         1.3965428462         2.6002149371         0.0299192959
        0.1154020000         1.3965428462         2.6002149371         0.0299192959
        0.1203974000         1.3965428462         2.6027668146         0.0299192959
        0.1253985000         1.4016475000         2.6078705695         0.1628939444
        0.1304057000         1.3990951731         2.5976630597         0.0964066201
        0.1353864000         1.3965428462         2.6002149371         0.0299192959
        0.1404015000         1.3939905194         2.6002149371        -0.0365680283
        0.1453988000         1.3965428462         2.6027668146         0.0299192959
        0.1503845000         1.4016475000         2.6078705695         0.1628939444
        0.1554023000         1.4016475000         2.6078705695         0.1628939444
        0.1603841000         1.3965428462         2.5976630597         0.0299192959
        0.1653853000         1.3965428462         2.6027668146         0.0299192959
        0.1704512000         1.3965428462         2.6027668146         0.0299192959
        0.1754221000         1.3965428462         2.6002149371         0.0299192959
        0.1804104000         1.3888858657         2.5951111822        -0.1695426768
        0.1854194000         1.3965428462         2.6027668146         0.0299192959
        0.1904591000         1.4016475000         2.6078705695         0.1628939444
        0.1954180000         1.3888858657         2.6002149371        -0.1695426768
        0.2004519000         1.3965428462         2.6027668146         0.0299192959
        0.2053807000         1.3965428462         2.6027668146         0.0299192959
        0.2103867000         1.3939905194         2.6027668146        -0.0365680283
        0.2154035000         1.3965428462         2.6002149371         0.0299192959
