% Potentiometer Recording  5.0 s
% Vg_offset=1.395394V  K_gimbal=26.049690
% Fs=200 Hz  samples=1001

Time[s]              Vg[V]                Pot[V]               Omega[rad/s]        
        0.0011693000         1.4016475000         2.7839501142         0.1628939444
        0.0054298000         1.3965428462         2.7762944818         0.0299192959
        0.0104397000         1.3914381925         2.7737426043        -0.1030553526
        0.0154229000         1.4016475000         2.7865019916         0.1628939444
        0.0204343000         1.3965428462         2.7788463592         0.0299192959
        0.0254311000         1.3914381925         2.7711907269        -0.1030553526
        0.0304593000         1.3888858657         2.7737426043        -0.1695426768
        0.0354248000         1.3965428462         2.7813982367         0.0299192959
        0.0404374000         1.4016475000         2.7865019916         0.1628939444
        0.0454334000         1.3965428462         2.7788463592         0.0299192959
        0.0504293000         1.3965428462         2.7762944818         0.0299192959
        0.0554288000         1.3965428462         2.7788463592         0.0299192959
        0.0604528000         1.4016475000         2.7839501142         0.1628939444
        0.0654599000         1.3965428462         2.7788463592         0.0299192959
        0.0704392000         1.3888858657         2.7711907269        -0.1695426768
        0.0754293000         1.3965428462         2.7788463592         0.0299192959
        0.0804246000         1.3914381925         2.7737426043        -0.1030553526
        0.0854303000         1.4041998268         2.7865019916         0.2293812686
        0.0904265000         1.3863335388         2.7737426043        -0.2360300010
        0.0954335000         1.3965428462         2.7788463592         0.0299192959
        0.1004348000         1.3965428462         2.7788463592         0.0299192959
        0.1054341000         1.3990951731         2.7762944818         0.0964066201
        0.1104293000         1.4016475000         2.7839501142         0.1628939444
        0.1154290000         1.3888858657         2.7737426043        -0.1695426768
        0.1204226000         1.3939905194         2.7788463592        -0.0365680283
        0.1254296000         1.3939905194         2.7788463592        -0.0365680283
        0.1304887000         1.3939905194         2.7762944818        -0.0365680283
        0.1354442000         1.3939905194         2.7788463592        -0.0365680283
        0.1404364000         1.4016475000         2.7839501142         0.1628939444
        0.1454249000         1.3965428462         2.7788463592         0.0299192959
        0.1504629000         1.3965428462         2.7813982367         0.0299192959
        0.1554296000         1.3888858657         2.7737426043        -0.1695426768
        0.1604285000         1.4016475000         2.7839501142         0.1628939444
        0.1654328000         1.3965428462         2.7762944818         0.0299192959
        0.1704298000         1.3965428462         2.7788463592         0.0299192959
        0.1754606000         1.3914381925         2.7711907269        -0.1030553526
        0.1804650000         1.3965428462         2.7788463592         0.0299192959
        0.1857144000         1.3965428462         2.7813982367         0.0299192959
        0.1904588000         1.3965428462         2.7788463592         0.0299192959
        0.1954535000         1.3888858657         2.7737426043        -0.1695426768
        0.2004549000         1.4041998268         2.7813982367         0.2293812686
        0.2054473000         1.3965428462         2.7788463592         0.0299192959
        0.2104294000         1.3965428462         2.7788463592         0.0299192959
        0.2154461000         1.3939905194         2.7788463592        -0.0365680283
        0.2204212000         1.3939905194         2.7788463592        -0.0365680283
        0.2254233000         1.3990951731         2.7865019916         0.0964066201
        0.2304252000         1.3888858657         2.7711907269        -0.1695426768
        0.2354189000         1.3965428462         2.7788463592         0.0299192959
        0.2404228000         1.3965428462         2.7788463592         0.0299192959
        0.2454183000         1.3888858657         2.7737426043        -0.1695426768
        0.2504206000         1.4016475000         2.7865019916         0.1628939444
        0.2554449000         1.3914381925         2.7711907269        -0.1030553526
        0.2604232000         1.4041998268         2.7839501142         0.2293812686
        0.2654449000         1.3914381925         2.7788463592        -0.1030553526
        0.2704322000         1.3965428462         2.7788463592         0.0299192959
        0.2754198000         1.4016475000         2.7839501142         0.1628939444
        0.2804200000         1.3888858657         2.7737426043        -0.1695426768
        0.2854251000         1.4041998268         2.7839501142         0.2293812686
        0.2904217000         1.3914381925         2.7737426043        -0.1030553526
        0.2954243000         1.3939905194         2.7813982367        -0.0365680283
        0.3004233000         1.3965428462         2.7813982367         0.0299192959
        0.3054211000         1.3888858657         2.7711907269        -0.1695426768
        0.3104215000         1.4016475000         2.7839501142         0.1628939444
        0.3154261000         1.3888858657         2.7737426043        -0.1695426768
        0.3204202000         1.3965428462         2.7813982367         0.0299192959
        0.3254196000         1.3965428462         2.7788463592         0.0299192959
        0.3304316000         1.3939905194         2.7788463592        -0.0365680283
        0.3354240000         1.3939905194         2.7788463592        -0.0365680283
        0.3406015000         1.3939905194         2.7813982367        -0.0365680283
        0.3454265000         1.3863335388         2.7711907269        -0.2360300010
        0.3504500000         1.3888858657         2.7737426043        -0.1695426768
        0.3554258000         1.3939905194         2.7788463592        -0.0365680283
        0.3604208000         1.4016475000         2.7839501142         0.1628939444
        0.3654272000         1.3939905194         2.7762944818        -0.0365680283
        0.3704185000         1.3888858657         2.7737426043        -0.1695426768
        0.3754241000         1.4016475000         2.7839501142         0.1628939444
        0.3804223000         1.3965428462         2.7788463592         0.0299192959
        0.3854234000         1.3939905194         2.7788463592        -0.0365680283
        0.3904202000         1.4016475000         2.7865019916         0.1628939444
        0.3954257000         1.3888858657         2.7737426043        -0.1695426768
        0.4004182000         1.4016475000         2.7839501142         0.1628939444
        0.4054245000         1.3888858657         2.7711907269        -0.1695426768
        0.4104219000         1.3965428462         2.7813982367         0.0299192959
        0.4154236000         1.3914381925         2.7737426043        -0.1030553526
        0.4204201000         1.3965428462         2.7788463592         0.0299192959
        0.4254176000         1.4016475000         2.7865019916         0.1628939444
        0.4304164000         1.4041998268         2.7839501142         0.2293812686
        0.4354235000         1.3914381925         2.7711907269        -0.1030553526
        0.4404487000         1.3965428462         2.7788463592         0.0299192959
        0.4454274000         1.4041998268         2.7813982367         0.2293812686
        0.4504215000         1.3965428462         2.7788463592         0.0299192959
        0.4554174000         1.4016475000         2.7839501142         0.1628939444
        0.4604189000         1.3965428462         2.7813982367         0.0299192959
        0.4654190000         1.3914381925         2.7711907269        -0.1030553526
        0.4704160000         1.3990951731         2.7865019916         0.0964066201
        0.4754225000         1.3965428462         2.7813982367         0.0299192959
        0.4804236000         1.3939905194         2.7788463592        -0.0365680283
        0.4856653000         1.3914381925         2.7737426043        -0.1030553526
        0.4904436000         1.3939905194         2.7788463592        -0.0365680283
        0.4954323000         1.3914381925         2.7711907269        -0.1030553526
        0.5004202000         1.4016475000         2.7839501142         0.1628939444
        0.5054192000         1.3965428462         2.7762944818         0.0299192959
        0.5104171000         1.4016475000         2.7839501142         0.1628939444
        0.5154848000         1.3965428462         2.7788463592         0.0299192959
        0.5204265000         1.3939905194         2.7788463592        -0.0365680283
        0.5254225000         1.3914381925         2.7711907269        -0.1030553526
        0.5304206000         1.4016475000         2.7839501142         0.1628939444
        0.5354440000         1.3965428462         2.7788463592         0.0299192959
        0.5404231000         1.3965428462         2.7788463592         0.0299192959
        0.5454596000         1.3965428462         2.7762944818         0.0299192959
        0.5504461000         1.3914381925         2.7737426043        -0.1030553526
        0.5554420000         1.4016475000         2.7890538691         0.1628939444
        0.5604241000         1.3888858657         2.7737426043        -0.1695426768
        0.5654217000         1.4041998268         2.7839501142         0.2293812686
        0.5707995000         1.3965428462         2.7788463592         0.0299192959
        0.5754200000         1.3990951731         2.7788463592         0.0964066201
        0.5804219000         1.3965428462         2.7839501142         0.0299192959
        0.5854132000         1.3965428462         2.7788463592         0.0299192959
        0.5904226000         1.3965428462         2.7813982367         0.0299192959
        0.5954200000         1.3914381925         2.7737426043        -0.1030553526
        0.6004256000         1.3939905194         2.7788463592        -0.0365680283
        0.6054160000         1.3914381925         2.7737426043        -0.1030553526
        0.6104211000         1.3939905194         2.7788463592        -0.0365680283
        0.6154206000         1.3965428462         2.7788463592         0.0299192959
        0.6204233000         1.3939905194         2.7788463592        -0.0365680283
        0.6254195000         1.3990951731         2.7839501142         0.0964066201
        0.6304214000         1.3888858657         2.7737426043        -0.1695426768
        0.6354210000         1.4016475000         2.7865019916         0.1628939444
        0.6404180000         1.3888858657         2.7711907269        -0.1695426768
        0.6454141000         1.3939905194         2.7813982367        -0.0365680283
        0.6504220000         1.3965428462         2.7788463592         0.0299192959
        0.6554181000         1.3888858657         2.7711907269        -0.1695426768
        0.6604322000         1.4016475000         2.7839501142         0.1628939444
        0.6654203000         1.3888858657         2.7737426043        -0.1695426768
        0.6707710000         1.3965428462         2.7788463592         0.0299192959
        0.6754193000         1.3965428462         2.7788463592         0.0299192959
        0.6804149000         1.3965428462         2.7788463592         0.0299192959
        0.6854224000         1.3965428462         2.7788463592         0.0299192959
        0.6904296000         1.3965428462         2.7813982367         0.0299192959
        0.6954201000         1.3965428462         2.7762944818         0.0299192959
        0.7004217000         1.4016475000         2.7865019916         0.1628939444
        0.7054420000         1.3888858657         2.7737426043        -0.1695426768
        0.7104274000         1.3965428462         2.7788463592         0.0299192959
        0.7154422000         1.3965428462         2.7839501142         0.0299192959
        0.7204749000         1.3888858657         2.7737426043        -0.1695426768
        0.7254575000         1.3965428462         2.7813982367         0.0299192959
        0.7306147000         1.4016475000         2.7865019916         0.1628939444
        0.7354560000         1.3888858657         2.7737426043        -0.1695426768
        0.7404439000         1.4016475000         2.7839501142         0.1628939444
        0.7454483000         1.4016475000         2.7865019916         0.1628939444
        0.7504484000         1.3914381925         2.7788463592        -0.1030553526
        0.7554464000         1.3888858657         2.7737426043        -0.1695426768
        0.7604443000         1.3965428462         2.7788463592         0.0299192959
        0.7654191000         1.3914381925         2.7737426043        -0.1030553526
        0.7704387000         1.3965428462         2.7788463592         0.0299192959
        0.7754190000         1.3965428462         2.7813982367         0.0299192959
        0.7804464000         1.3939905194         2.7813982367        -0.0365680283
        0.7854181000         1.4016475000         2.7865019916         0.1628939444
        0.7904184000         1.3888858657         2.7711907269        -0.1695426768
        0.7954195000         1.3990951731         2.7813982367         0.0964066201
        0.8004409000         1.4041998268         2.7839501142         0.2293812686
        0.8054194000         1.3965428462         2.7788463592         0.0299192959
        0.8104198000         1.3939905194         2.7788463592        -0.0365680283
        0.8154142000         1.3914381925         2.7737426043        -0.1030553526
        0.8204180000         1.3939905194         2.7788463592        -0.0365680283
        0.8254126000         1.3965428462         2.7788463592         0.0299192959
        0.8304196000         1.3939905194         2.7788463592        -0.0365680283
        0.8354256000         1.3965428462         2.7813982367         0.0299192959
        0.8404168000         1.4016475000         2.7865019916         0.1628939444
        0.8454214000         1.3965428462         2.7813982367         0.0299192959
        0.8504138000         1.4016475000         2.7839501142         0.1628939444
        0.8555007000         1.3965428462         2.7788463592         0.0299192959
        0.8604142000         1.3965428462         2.7762944818         0.0299192959
        0.8654169000         1.3965428462         2.7762944818         0.0299192959
        0.8704111000         1.3888858657         2.7737426043        -0.1695426768
        0.8755604000         1.4041998268         2.7865019916         0.2293812686
        0.8804115000         1.3914381925         2.7737426043        -0.1030553526
        0.8854168000         1.3965428462         2.7788463592         0.0299192959
        0.8904190000         1.3965428462         2.7788463592         0.0299192959
        0.8954171000         1.4016475000         2.7839501142         0.1628939444
        0.9004112000         1.3888858657         2.7737426043        -0.1695426768
        0.9054138000         1.3965428462         2.7788463592         0.0299192959
        0.9104114000         1.4016475000         2.7839501142         0.1628939444
        0.9154093000         1.3914381925         2.7737426043        -0.1030553526
        0.9204140000         1.3939905194         2.7788463592        -0.0365680283
        0.9254145000         1.3965428462         2.7711907269         0.0299192959
        0.9304176000         1.3965428462         2.7788463592         0.0299192959
        0.9354170000         1.3888858657         2.7737426043        -0.1695426768
        0.9404111000         1.4016475000         2.7890538691         0.1628939444
        0.9454187000         1.3888858657         2.7711907269        -0.1695426768
        0.9504199000         1.4016475000         2.7865019916         0.1628939444
        0.9554177000         1.3939905194         2.7813982367        -0.0365680283
        0.9604139000         1.3965428462         2.7788463592         0.0299192959
        0.9654157000         1.3965428462         2.7762944818         0.0299192959
        0.9706358000         1.4016475000         2.7839501142         0.1628939444
        0.9754160000         1.3888858657         2.7711907269        -0.1695426768
        0.9805832000         1.3965428462         2.7788463592         0.0299192959
        0.9854175000         1.3939905194         2.7788463592        -0.0365680283
        0.9904281000         1.3965428462         2.7813982367         0.0299192959
        0.9954442000         1.3965428462         2.7762944818         0.0299192959
        1.0004378000         1.3965428462         2.7788463592         0.0299192959
        1.0054656000         1.4016475000         2.7839501142         0.1628939444
        1.0104592000         1.3888858657         2.7711907269        -0.1695426768
        1.0154638000         1.3965428462         2.7788463592         0.0299192959
        1.0204637000         1.3965428462         2.7762944818         0.0299192959
        1.0255376000         1.3965428462         2.7788463592         0.0299192959
        1.0305494000         1.4016475000         2.7839501142         0.1628939444
        1.0354566000         1.3888858657         2.7737426043        -0.1695426768
        1.0404675000         1.4016475000         2.7865019916         0.1628939444
        1.0454236000         1.3939905194         2.7788463592        -0.0365680283
        1.0504151000         1.3965428462         2.7788463592         0.0299192959
        1.0554167000         1.3939905194         2.7813982367        -0.0365680283
        1.0604084000         1.3888858657         2.7711907269        -0.1695426768
        1.0654097000         1.4016475000         2.7839501142         0.1628939444
        1.0704094000         1.3888858657         2.7711907269        -0.1695426768
        1.0754086000         1.3965428462         2.7788463592         0.0299192959
        1.0804833000         1.3888858657         2.7737426043        -0.1695426768
        1.0854151000         1.4016475000         2.7839501142         0.1628939444
        1.0904075000         1.3888858657         2.7737426043        -0.1695426768
        1.0954110000         1.3965428462         2.7788463592         0.0299192959
        1.1004089000         1.4041998268         2.7865019916         0.2293812686
        1.1054154000         1.3939905194         2.7788463592        -0.0365680283
        1.1104070000         1.3939905194         2.7813982367        -0.0365680283
        1.1154486000         1.3965428462         2.7813982367         0.0299192959
        1.1204074000         1.3939905194         2.7711907269        -0.0365680283
        1.1254097000         1.4016475000         2.7865019916         0.1628939444
        1.1304178000         1.3888858657         2.7737426043        -0.1695426768
        1.1354901000         1.4016475000         2.7839501142         0.1628939444
        1.1404375000         1.3965428462         2.7813982367         0.0299192959
        1.1454226000         1.3965428462         2.7788463592         0.0299192959
        1.1504384000         1.3965428462         2.7788463592         0.0299192959
        1.1554395000         1.4016475000         2.7839501142         0.1628939444
        1.1604435000         1.3888858657         2.7737426043        -0.1695426768
        1.1654531000         1.4016475000         2.7839501142         0.1628939444
        1.1704381000         1.3914381925         2.7737426043        -0.1030553526
        1.1754115000         1.4016475000         2.7839501142         0.1628939444
        1.1804088000         1.3965428462         2.7788463592         0.0299192959
        1.1854077000         1.3965428462         2.7788463592         0.0299192959
        1.1904429000         1.4041998268         2.7865019916         0.2293812686
        1.1954403000         1.3888858657         2.7711907269        -0.1695426768
        1.2004378000         1.3914381925         2.7737426043        -0.1030553526
        1.2054342000         1.4016475000         2.7865019916         0.1628939444
        1.2104093000         1.3965428462         2.7788463592         0.0299192959
        1.2154395000         1.3990951731         2.7788463592         0.0964066201
        1.2204084000         1.4016475000         2.7865019916         0.1628939444
        1.2254071000         1.3888858657         2.7711907269        -0.1695426768
        1.2304133000         1.3914381925         2.7788463592        -0.1030553526
        1.2354039000         1.4016475000         2.7839501142         0.1628939444
        1.2404135000         1.3888858657         2.7711907269        -0.1695426768
        1.2454109000         1.3965428462         2.7788463592         0.0299192959
        1.2504085000         1.3990951731         2.7865019916         0.0964066201
        1.2554066000         1.3914381925         2.7737426043        -0.1030553526
        1.2604132000         1.3939905194         2.7813982367        -0.0365680283
        1.2654315000         1.4016475000         2.7865019916         0.1628939444
        1.2704123000         1.3888858657         2.7762944818        -0.1695426768
        1.2754115000         1.3965428462         2.7788463592         0.0299192959
        1.2804100000         1.3965428462         2.7788463592         0.0299192959
        1.2854085000         1.3965428462         2.7788463592         0.0299192959
        1.2904117000         1.3965428462         2.7711907269         0.0299192959
        1.2954127000         1.4016475000         2.7839501142         0.1628939444
        1.3004058000         1.3939905194         2.7788463592        -0.0365680283
        1.3054112000         1.3888858657         2.7711907269        -0.1695426768
        1.3104123000         1.3965428462         2.7788463592         0.0299192959
        1.3154072000         1.3965428462         2.7788463592         0.0299192959
        1.3204069000         1.3888858657         2.7737426043        -0.1695426768
        1.3254053000         1.4016475000         2.7865019916         0.1628939444
        1.3304140000         1.3939905194         2.7813982367        -0.0365680283
        1.3354112000         1.3863335388         2.7711907269        -0.2360300010
        1.3404156000         1.3888858657         2.7737426043        -0.1695426768
        1.3454047000         1.3965428462         2.7788463592         0.0299192959
        1.3504980000         1.4016475000         2.7839501142         0.1628939444
        1.3554874000         1.3939905194         2.7788463592        -0.0365680283
        1.3604306000         1.3990951731         2.7865019916         0.0964066201
        1.3654393000         1.3888858657         2.7711907269        -0.1695426768
        1.3704305000         1.4016475000         2.7865019916         0.1628939444
        1.3754377000         1.3939905194         2.7788463592        -0.0365680283
        1.3804306000         1.3888858657         2.7711907269        -0.1695426768
        1.3854109000         1.3965428462         2.7711907269         0.0299192959
        1.3904084000         1.4016475000         2.7865019916         0.1628939444
        1.3954112000         1.3914381925         2.7711907269        -0.1030553526
        1.4004298000         1.4016475000         2.7865019916         0.1628939444
        1.4054100000         1.4016475000         2.7839501142         0.1628939444
        1.4104023000         1.3888858657         2.7737426043        -0.1695426768
        1.4154099000         1.3914381925         2.7737426043        -0.1030553526
        1.4204099000         1.3914381925         2.7788463592        -0.1030553526
        1.4254039000         1.3939905194         2.7788463592        -0.0365680283
        1.4304295000         1.3965428462         2.7762944818         0.0299192959
        1.4354155000         1.3965428462         2.7762944818         0.0299192959
        1.4404018000         1.3888858657         2.7737426043        -0.1695426768
        1.4454095000         1.3965428462         2.7788463592         0.0299192959
        1.4504059000         1.4016475000         2.7865019916         0.1628939444
        1.4554252000         1.3939905194         2.7737426043        -0.0365680283
        1.4604038000         1.3965428462         2.7788463592         0.0299192959
        1.4654107000         1.3939905194         2.7762944818        -0.0365680283
        1.4704033000         1.3939905194         2.7813982367        -0.0365680283
        1.4754104000         1.3888858657         2.7737426043        -0.1695426768
        1.4804108000         1.3965428462         2.7788463592         0.0299192959
        1.4854039000         1.3888858657         2.7711907269        -0.1695426768
        1.4904033000         1.3965428462         2.7788463592         0.0299192959
        1.4954399000         1.4016475000         2.7839501142         0.1628939444
        1.5004240000         1.3965428462         2.7788463592         0.0299192959
        1.5054167000         1.4016475000         2.7839501142         0.1628939444
        1.5104297000         1.3965428462         2.7737426043         0.0299192959
        1.5154298000         1.3965428462         2.7788463592         0.0299192959
        1.5204313000         1.3888858657         2.7762944818        -0.1695426768
        1.5254353000         1.4016475000         2.7865019916         0.1628939444
        1.5304366000         1.3939905194         2.7788463592        -0.0365680283
        1.5354268000         1.3965428462         2.7788463592         0.0299192959
        1.5404357000         1.4016475000         2.7839501142         0.1628939444
        1.5454307000         1.3939905194         2.7788463592        -0.0365680283
        1.5504375000         1.4016475000         2.7865019916         0.1628939444
        1.5554351000         1.3914381925         2.7762944818        -0.1030553526
        1.5604409000         1.3965428462         2.7788463592         0.0299192959
        1.5654378000         1.3965428462         2.7788463592         0.0299192959
        1.5704343000         1.3939905194         2.7762944818        -0.0365680283
        1.5754334000         1.4016475000         2.7839501142         0.1628939444
        1.5804308000         1.3939905194         2.7788463592        -0.0365680283
        1.5854352000         1.4016475000         2.7839501142         0.1628939444
        1.5904369000         1.3965428462         2.7788463592         0.0299192959
        1.5957388000         1.4041998268         2.7839501142         0.2293812686
        1.6004657000         1.4016475000         2.7839501142         0.1628939444
        1.6054365000         1.4016475000         2.7865019916         0.1628939444
        1.6104397000         1.3965428462         2.7762944818         0.0299192959
