% Potentiometer Recording  5.0 s
% Vg_offset=1.395394V  K_gimbal=26.049690
% Fs=200 Hz  samples=1001

Time[s]              Vg[V]                Pot[V]               Omega[rad/s]        
        0.1904178000         1.3939905194         3.3453631551        -0.0365680283
        0.1954313000         1.3965428462         3.3479150326         0.0299192959
        0.2004120000         1.3939905194         3.3428112777        -0.0365680283
        0.2054436000         1.3990951731         3.3504669101         0.0964066201
        0.2104250000         1.3914381925         3.3428112777        -0.1030553526
        0.2154185000         1.4016475000         3.3530187875         0.1628939444
        0.2204271000         1.3914381925         3.3453631551        -0.1030553526
        0.2258020000         1.3888858657         3.3377075228        -0.1695426768
        0.2304586000         1.3965428462         3.3453631551         0.0299192959
        0.2354679000         1.3965428462         3.3453631551         0.0299192959
        0.2404258000         1.3914381925         3.3402594002        -0.1030553526
        0.2454306000         1.3965428462         3.3479150326         0.0299192959
        0.2504221000         1.3939905194         3.3453631551        -0.0365680283
        0.2554378000         1.3888858657         3.3428112777        -0.1695426768
        0.2604295000         1.3888858657         3.3402594002        -0.1695426768
        0.2654350000         1.3888858657         3.3402594002        -0.1695426768
        0.2704429000         1.3939905194         3.3453631551        -0.0365680283
        0.2754159000         1.3965428462         3.3453631551         0.0299192959
        0.2804227000         1.4016475000         3.3453631551         0.1628939444
        0.2854112000         1.3888858657         3.3402594002        -0.1695426768
        0.2904554000         1.3965428462         3.3428112777         0.0299192959
        0.2954566000         1.4016475000         3.3530187875         0.1628939444
        0.3004421000         1.3965428462         3.3530187875         0.0299192959
        0.3054157000         1.3965428462         3.3453631551         0.0299192959
        0.3104222000         1.3965428462         3.3453631551         0.0299192959
        0.3154336000         1.3965428462         3.3453631551         0.0299192959
        0.3204670000         1.3939905194         3.3453631551        -0.0365680283
        0.3254682000         1.3939905194         3.3453631551        -0.0365680283
        0.3304336000         1.3888858657         3.3402594002        -0.1695426768
        0.3354069000         1.3965428462         3.3453631551         0.0299192959
        0.3404162000         1.3965428462         3.3479150326         0.0299192959
        0.3454113000         1.3965428462         3.3479150326         0.0299192959
        0.3504485000         1.4041998268         3.3504669101         0.2293812686
        0.3554261000         1.3939905194         3.3530187875        -0.0365680283
        0.3604117000         1.3965428462         3.3530187875         0.0299192959
        0.3653920000         1.3965428462         3.3453631551         0.0299192959
