% Stabilization Loop  omega_c=0 rad/s
% Kp_stab=1.0288  Ki_stab=29.5203  (Tustin integrator)
% Vg_offset=1.338988V  K_gimbal=26.049690  samples=2001

Time[s]               OmegaU[deg/s]           Vc[V]                  Vg[V]                  Pot[V]                 Omega_h[deg/s]         omega_LPF[deg/s]       Error[deg/s]           disturbance[V]      
        0.2504673000       543.5291018358         3.3574226379         1.6951650884         3.5979990236       531.6077803218       527.9103482365       -27.9103482365         1.3866202076
        0.2554312000       536.2156170933         3.3476924338         1.6977174153         3.6260696756       535.4172233911       530.8070227375       -30.8070227375         1.4019273900
        0.2605292000       545.9146565076         3.3606116202         1.6721941467         3.6592440826       497.3227926980       517.8864781243       -17.8864781243         1.3993761929
        0.2654474000       540.6782512663         3.3536214492         1.6900604347         3.7102816318       523.9888941832       520.2412146329       -20.2412146329         1.4019273900
        0.2704977000       539.3376613726         3.3518376379         1.6849557810         3.7358004064       516.3700080446       518.7474339077       -18.7474339077         1.4070297842
        0.2754635000       545.6858409232         3.3603054170         1.6721941467         3.7664229359       497.3227926980       510.4803173503       -10.4803173503         1.3993761929
        0.2804730000       544.8746339417         3.3592204086         1.6798511273         3.8072529752       508.7511219060       509.8130734908        -9.8130734908         1.3942737988
        0.2854395000       545.4987933871         3.3600551596         1.6772988005         3.8353236273       504.9416788367       507.9333506516        -7.9333506516         1.3942737988
        0.2904613000       539.1175924181         3.3515450339         1.6875081079         3.8761536666       520.1794511139       512.6587478662       -12.6587478662         1.3917226017
        0.2954305000       545.3947443329         3.3599159687         1.6696418199         3.9042243187       493.5133496287       505.2711217576        -5.2711217576         1.3917226017
        0.3004703000       547.9984153326         3.3634033123         1.6721941467         3.9373987256       497.3227926980       502.2041036392        -2.2041036392         1.3866202076
        0.3054576000       544.8875916113         3.3592377329         1.6798511273         3.9731250101       508.7511219060       504.7303985995        -4.7303985995         1.4044785871
        0.3104580000       544.0994863821         3.3581844402         1.6772988005         3.9986437847       504.9416788367       504.8119252085        -4.8119252085         1.4044785871
        0.3154524000       540.0925023422         3.3528417541         1.6824034542         4.0420257015       512.5605649753       507.8018893104        -7.8018893104         1.4019273900
        0.3204247000       543.3993687440         3.3572494268         1.6721941467         4.0752001084       497.3227926980       503.7583250676        -3.7583250676         1.4019273900
        0.3254460000       547.2034620872         3.3623376046         1.6696418199         4.1083745154       493.5133496287       499.8051010555         0.1948989445         1.3942737988
        0.3304316000       543.4260549870         3.3572850547         1.6798511273         4.1441007998       508.7511219060       503.2570980515        -3.2570980515         1.3968249959
        0.3354658000       548.7116439564         3.3643601744         1.6670894930         4.1696195744       489.7039065594       498.0273342159         1.9726657841         1.3993761929
        0.3404574000       546.0610349783         3.3608075416         1.6772988005         4.2155533687       504.9416788367       500.6953692293        -0.6953692293         1.3917226017
        0.3454444000       555.4971232064         3.3734974994         1.6594325125         4.2436240207       478.2755773515       492.0442543363         7.9557456637         1.3993761929
        0.3504428000       554.4255960056         3.3720504721         1.6721941467         4.2767984277       497.3227926980       494.0810815327         5.9189184673         1.3917226017
        0.3554784000       555.5407844939         3.3735564940         1.6696418199         4.3099728347       493.5133496287       493.8620110812         6.1379889188         1.3840690105
        0.3604351000       554.9743365461         3.3727913168         1.6721941467         4.3380434867       497.3227926980       495.1974213094         4.8025786906         1.4019273900
        0.3654522000       561.2620071001         3.3813093038         1.6619848393         4.3788735260       482.0850204208       490.1377451434         9.8622548566         1.3968249959
        0.3704509000       562.9022716958         3.3835402560         1.6670894930         4.4197035654       489.7039065594       489.9703400464        10.0296599536         1.4019273900
        0.3754369000       564.4960213541         3.3857114813         1.6670894930         4.4350148301       489.7039065594       489.8675314780        10.1324685220         1.3917226017
        0.3804240000       559.5781414204         3.3790228781         1.6772988005         4.4860523793       504.9416788367       495.6841858620         4.3158141380         1.3993761929
        0.3854598000       559.5180003148         3.3789412874         1.6721941467         4.5217786637       497.3227926980       496.3164743364         3.6835256636         1.3942737988
        0.3904337000       569.3581409961         3.3923570116         1.6568801856         4.5421936834       474.4661342822       487.8850935595        12.1149064405         1.3917226017
        0.3954439000       568.7517212515         3.3915263687         1.6696418199         4.5830237228       493.5133496287       490.0568661686         9.9431338314         1.3866202076
        0.4004836000       565.5072154184         3.3870908834         1.6747464736         4.6161981297       501.1322357674       494.3305139974         5.6694860026         1.3866202076
        0.4056957000       565.0709450115         3.3864955799         1.6721941467         4.6570281691       497.3227926980       495.4851432184         4.5148567816         1.3917226017
        0.4105949000       551.9893715011         3.3687662600         1.6926127616         4.6927544535       527.7983372525       507.9538207009        -7.9538207009         1.3942737988
        0.4154681000       558.5799850148         3.3776693635         1.6670894930         4.7182732281       489.7039065594       500.9117346331        -0.9117346331         1.3942737988
        0.4204518000       553.4892996776         3.3707873315         1.6824034542         4.7539995125       512.5605649753       505.4066634981        -5.4066634981         1.4019273900
        0.4254577000       560.9929296229         3.3809436787         1.6645371662         4.7948295519       485.8944634901       497.8774997572         2.1225002428         1.3993761929
        0.4304370000       566.4045170497         3.3883161037         1.6645371662         4.8229002039       485.8944634901       493.2536110040         6.7463889960         1.3993761929
        0.4354372000       572.1520832911         3.3961906388         1.6619848393         4.8560746109       482.0850204208       488.9439920363        11.0560079637         1.3993761929
        0.4404463000       570.2191217035         3.3935372192         1.6721941467         4.8892490178       497.3227926980       492.1771160361         7.8228839639         1.3993761929
        0.4454404000       574.0468087762         3.3987966523         1.6645371662         4.9224234248       485.8944634901       489.7528317562        10.2471682438         1.3968249959
        0.4504290000       575.5801218963         3.4009092749         1.6670894930         4.9658053416       489.7039065594       489.7339530128        10.2660469872         1.3917226017
        0.4554627000       572.2458918821         3.3963195450         1.6747464736         5.0015316260       501.1322357674       494.1322031941         5.8677968059         1.3917226017
        0.4604517000       571.7545191230         3.3956444666         1.6721941467         5.0066353810       497.3227926980       495.3633545146         4.6366454854         1.3942737988
        0.4654263000       573.2259981225         3.3976670869         1.6696418199         5.0117391359       493.5133496287       494.6494939709         5.3505060291         1.4019273900
        0.4704432000       568.0160615143         3.3905193860         1.6798511273         5.0117391359       508.7511219060       500.0908827273        -0.0908827273         1.3993761929
        0.4754271000       569.1803588092         3.3921134415         1.6721941467         4.9913241162       497.3227926980       499.0227610869         0.9772389131         1.3968249959
        0.4804450000       573.2894010502         3.3977543056         1.6670894930         1.1099185011       489.7039065594       495.4268989296         4.5731010704         1.3993761929
        0.4854236000       566.6747072184         3.3886852530         1.6824034542        -0.0052519485       512.5605649753       502.0382588524        -2.0382588524         1.3993761929
        0.4904542000       576.4839288097         3.4021561081         1.6594325125        -0.0001481936       478.2755773515       492.8689637514         7.1310362486         1.3968249959
        0.4954383000       577.2623200091         3.4032308519         1.6696418199        -0.0052519485       493.5133496287       493.1176126368         6.8823873632         1.3993761929
        0.5004579000       573.2475029130         3.3976966688         1.6772988005         0.0024036839       504.9416788367       497.6801596825         2.3198403175         1.3942737988
        0.5054377000       575.3627260367         3.4006095418         1.6696418199         0.0228187035       493.5133496287       496.0723145826         3.9276854174         1.4070297842
        0.5106434000       572.1688981384         3.3962137438         1.6772988005         0.0713043752       504.9416788367       499.4947321326         0.5052678674         1.3993761929
        0.5154727000       571.5467840555         3.3953591689         1.6747464736         0.0968231498       501.1322357674       500.1265949152        -0.1265949152         1.3942737988
        0.5204913000       566.2379409348         3.3880885682         1.6824034542         0.1325494343       512.5605649753       504.9244852860        -4.9244852860         1.3968249959
        0.5254250000       576.8491252174         3.4026602369         1.6594325125         0.1631719638       478.2755773515       494.6414833040         5.3585166960         1.3942737988
        0.5304381000       576.4992602912         3.4021772684         1.6721941467         0.1963463707       497.3227926980       495.6761189402         4.3238810598         1.3917226017
        0.5354609000       581.2991752366         3.4088184381         1.6645371662         0.2371764101       485.8944634901       491.9016760014         8.0983239986         1.3917226017
        0.5404504000       576.9464997502         3.4027946877         1.6772988005         0.2729026945       504.9416788367       496.9334159635         3.0665840365         1.3917226017
        0.5454396000       577.2334679090         3.4031909998         1.6721941467         0.3111808564       497.3227926980       497.0836645869         2.9163354131         1.3993761929
        0.5504479000       575.9414180943         3.4014075571         1.6747464736         0.3418033859       501.1322357674       498.6458849066         1.3541150934         1.4044785871
        0.5554323000       557.2550203334         3.3758747846         1.7028220690         0.3775296703       543.0361095297       515.7747206886       -15.7747206886         1.3942737988
        0.5604570000       562.7772060999         3.3833700221         1.6721941467         0.4056003224       497.3227926980       508.6546836288        -8.6546836288         1.3917226017
        0.5654341000       569.5625603704         3.3926371302         1.6670894930         0.4362228519       489.7039065594       501.3421559018        -1.3421559018         1.3942737988
        0.5704308000       566.2122371008         3.3880534614         1.6798511273         0.4745010138       508.7511219060       504.2010502435        -4.2010502435         1.3866202076
        0.5754416000       560.4147503909         3.3801583779         1.6849557810         0.5178829306       516.3700080446       508.8966804545        -8.8966804545         1.3891714046
        0.5804267000       572.1296430627         3.3961598046         1.6594325125         0.5408498277       478.2755773515       497.0809293298         2.9190706702         1.3942737988
        0.5854409000       565.9745357192         3.3877288469         1.6824034542         0.5791279896       512.5605649753       503.0540492946        -3.0540492946         1.3840690105
        0.5904337000       566.3414083413         3.3882298955         1.6747464736         0.6123023966       501.1322357674       502.3124799831        -2.3124799831         1.4044785871
        0.5954404000       563.2606979138         3.3840282491         1.6798511273         0.6429249261       508.7511219060       504.7969558129        -4.7969558129         1.3993761929
        0.6004698000       565.7326178516         3.3873985544         1.6721941467         0.6760993330       497.3227926980       501.9129038918        -1.9129038918         1.3917226017
        0.6055208000       560.9201159527         3.3808447558         1.6824034542         0.7143774949       512.5605649753       506.0215120304        -6.0215120304         1.3917226017
        0.6104591000       563.7322893053         3.3846705842         1.6721941467         0.7526556568       497.3227926980       502.6649411587        -2.6649411587         1.4044785871
        0.6155096000       562.3702790670         3.3828162794         1.6772988005         0.7909338187       504.9416788367       503.5434648908        -3.5434648908         1.4019273900
        0.6204848000       554.7693108066         3.3725144677         1.6875081079         0.8266601031       520.1794511139       509.9627853269        -9.9627853269         1.3942737988
        0.6254491000       558.6766006418         3.3778003164         1.6721941467         0.8521788777       497.3227926980       505.0853971212        -5.0853971212         1.3866202076
        0.6304480000       561.2286664632         3.3812639948         1.6721941467         0.8828014072       497.3227926980       502.0900444837        -2.0900444837         1.3942737988
        0.6354429000       574.2938088111         3.3991367490         1.6543278587         0.9134239367       470.6566912129       489.9608707563        10.0391292437         1.4044785871
        0.6404482000       574.2641615081         3.3990959228         1.6696418199         0.9593577310       493.5133496287       491.3316641628         8.6683358372         1.3917226017
        0.6454500000       582.7192300635         3.4107895233         1.6568801856         0.9823246281       474.4661342822       484.8237698200        15.1762301800         1.3917226017
        0.6504202000       576.3998978298         3.4020401357         1.6772988005         1.0154990351       504.9416788367       492.5866582205         7.4133417795         1.4044785871
        0.6554500000       583.5829113760         3.4119897556         1.6594325125         1.0537771970       478.2755773515       487.0644479558        12.9355520442         1.4044785871
        0.6604312000       577.8861707198         3.4040928375         1.6772988005         1.0920553588       504.9416788367       493.9627269033         6.0372730967         1.3968249959
        0.6654640000       585.4515367147         3.4145901960         1.6594325125         1.1150222560       478.2755773515       487.9095336419        12.0904663581         1.3891714046
        0.6704272000       586.4726736939         3.4160133687         1.6670894930         1.1481966629       489.7039065594       488.6019275033        11.3980724967         1.3891714046
        0.6754655000       574.7200715229         3.3997238761         1.6875081079         1.1864748248       520.1794511139       500.7867321742        -0.7867321742         1.4019273900
        0.6804313000       579.3192482121         3.4060750381         1.6670894930         1.2170973543       489.7039065594       496.5102072958         3.4897927042         1.3917226017
        0.6854469000       585.9716875765         3.4153149495         1.6619848393         1.2375123740       482.0850204208       490.9439669985         9.0560330015         1.3968249959
        0.6904407000       591.0774994839         3.4224499295         1.6619848393         1.2681349035       482.0850204208       487.5255693125        12.4744306875         1.3917226017
        0.6954663000       585.5088853391         3.4146700837         1.6772988005         1.3115168203       504.9416788367       494.2459155719         5.7540844281         1.3993761929
        0.7004445000       591.5321718887         3.4230871361         1.6619848393         1.3421393498       482.0850204208       489.5533964920        10.4466035080         1.4044785871
        0.7054180000       583.2854751872         3.4115762966         1.6824034542         1.3753137568       512.5605649753       498.4311621286         1.5688378714         1.3968249959
        0.7104400000       582.3678390854         3.4103015118         1.6747464736         1.4161437961       501.1322357674       499.4734241848         0.5265758152         1.4019273900
        0.7154383000       584.9813360832         3.4139353763         1.6696418199         1.4442144482       493.5133496287       497.1736129271         2.8263870729         1.4095809812
        0.7205666000       583.7142791839         3.4121724073         1.6747464736         1.4824926101       501.1322357674       498.7011249217         1.2988750783         1.3840690105
        0.7254588000       586.1131862283         3.4155121745         1.6696418199         1.5054595072       493.5133496287       496.6993204294         3.3006795706         1.3968249959
        0.7304515000       589.5766406176         3.4203486687         1.6670894930         1.5386339142       489.7039065594       494.0000032616         5.9999967384         1.3993761929
        0.7354304000       589.0485349770         3.4196100794         1.6721941467         1.5769120761       497.3227926980       495.2821665099         4.7178334901         1.3968249959
        0.7404442000       584.0143918430         3.4125897722         1.6798511273         1.6075346056       508.7511219060       500.4794262015        -0.4794262015         1.4044785871
        0.7454684000       590.1489467784         3.4211495329         1.6645371662         1.6305015027       485.8944634901       494.8515332748         5.1484667252         1.3968249959
        0.7504890000       580.1328510040         3.4072016951         1.6875081079         1.6687796646       520.1794511139       504.6248054096        -4.6248054096         1.3866202076
        0.7555013000       584.1777033185         3.4128169428         1.6696418199         1.7096097039       493.5133496287       500.3372330221        -0.3372330221         1.3917226017
        0.7604562000       575.6858561206         3.4010550793         1.6875081079         1.7453359884       520.1794511139       507.9937406908        -7.9937406908         1.3942737988
        0.7654988000       575.8044983926         3.4012187024         1.6772988005         1.7683028855       504.9416788367       506.8160429716        -6.8160429716         1.3917226017
        0.7704549000       572.3543756080         3.3964686322         1.6824034542         1.8040291699       512.5605649753       509.0326790639        -9.0326790639         1.3917226017
        0.7754658000       566.2786324374         3.3881441475         1.6875081079         1.8423073318       520.1794511139       513.3338789241       -13.3338789241         1.4019273900
        0.7804522000       566.2603119366         3.3881191238         1.6798511273         1.8678261064       508.7511219060       511.5655325582       -11.5655325582         1.3942737988
        0.7854849000       564.1298754410         3.3852123576         1.6824034542         1.9010005134       512.5605649753       511.9494852644       -11.9494852644         1.3968249959
        0.7904695000       571.8307185159         3.3957491319         1.6670894930         1.9341749203       489.7039065594       503.3655939291        -3.3655939291         1.3968249959
        0.7954462000       570.6633906403         3.3941466148         1.6772988005         1.9673493273       504.9416788367       503.9737570954        -3.9737570954         1.3917226017
        0.8004428000       559.9404510717         3.3795145110         1.6926127616         2.0030756117       527.7983372525       513.1669370027       -13.1669370027         1.4070297842
        0.8054434000       563.1172760069         3.3838329606         1.6747464736         2.0311462638       501.1322357674       508.5231123117        -8.5231123117         1.4019273900
        0.8104572000       555.2791795194         3.3732030553         1.6900604347         2.0770800580       523.9888941832       514.4908865270       -14.4908865270         1.4019273900
        0.8155134000       562.0654068256         3.3824015608         1.6696418199         2.1128063424       493.5133496287       506.3962939068        -6.3962939068         1.3968249959
        0.8205085000       561.7401848508         3.3819593008         1.6772988005         2.1357732396       504.9416788367       505.8350022514        -5.8350022514         1.4044785871
        0.8255430000       556.3967056763         3.3747135238         1.6849557810         2.1766032789       516.3700080446       509.9001401444        -9.9001401444         1.3942737988
        0.8304527000       560.2865890120         3.3799843671         1.6721941467         2.2046739310       497.3227926980       505.0469248068        -5.0469248068         1.3968249959
        0.8354597000       564.4487308100         3.3856470052         1.6696418199         2.2327445830       493.5133496287       500.5964693995        -0.5964693995         1.3917226017
        0.8404504000       567.3742755225         3.3896415132         1.6696418199         2.2761264998       493.5133496287       497.8633091957         2.1366908043         1.3866202076
        0.8454377000       569.5403883044         3.3926067447         1.6696418199         2.3041971519       493.5133496287       496.1847922764         3.8152077236         1.4044785871
        0.8504488000       571.2401108091         3.3949381027         1.6696418199         2.3322678039       493.5133496287       495.1539639172         4.8460360828         1.4044785871
        0.8554376000       569.4118771648         3.3924306413         1.6747464736         2.3756497207       501.1322357674       497.4607969565         2.5392030435         1.4044785871
        0.8604423000       569.8453826415         3.3930247815         1.6721941467         2.4037203728       497.3227926980       497.4075453161         2.5924546839         1.4019273900
        0.8654576000       555.6771991520         3.3737408323         1.6951650884         2.4343429023       531.6077803218       510.6043744399       -10.6043744399         1.4019273900
        0.8704422000       546.7966333032         3.3617925371         1.6926127616         2.4802766965       527.7983372525       517.2390010488       -17.2390010488         1.3866202076
        0.8754484000       546.2426185348         3.3610506227         1.6824034542         2.5160029810       512.5605649753       515.4337350493       -15.4337350493         1.3942737988
        0.8804308000       556.5323560403         3.3748969862         1.6645371662         2.5364180006       485.8944634901       504.0354297703        -4.0354297703         1.3917226017
        0.8854424000       560.4134452943         3.3801566058         1.6696418199         2.5772480400       493.5133496287       499.9752794926         0.0247205074         1.3840690105
        0.8904329000       563.1663870801         3.3838998289         1.6696418199         2.6053186920       493.5133496287       497.4818175556         2.5181824444         1.4044785871
        0.8954377000       568.4680308242         3.3911379596         1.6645371662         2.6384930990       485.8944634901       493.0106105135         6.9893894865         1.3993761929
        0.9004210000       569.2857797875         3.3922578680         1.6696418199         2.6844268933       493.5133496287       493.2046022272         6.7953977728         1.4044785871
        0.9054601000       571.7781968451         3.3956769887         1.6670894930         2.7022900355       489.7039065594       491.8537903824         8.1462096176         1.3968249959
        0.9104361000       570.6537476063         3.3941333847         1.6721941467         2.7507757072       497.3227926980       493.9641118180         6.0358881820         1.3993761929
        0.9154520000       557.1495425166         3.3757320241         1.6926127616         2.7762944818       527.7983372525       507.0197089951        -7.0197089951         1.4019273900
        0.9204338000       565.1013709445         3.3865370885         1.6645371662         2.7992613789       485.8944634901       498.8681201221         1.1318798779         1.3942737988
        0.9254412000       565.9259131951         3.3876624556         1.6721941467         2.8349876633       497.3227926980       498.2718253319         1.7281746681         1.3942737988
        0.9304295000       564.9640040020         3.3863496960         1.6747464736         2.8834733351       501.1322357674       499.3755706054         0.6244293946         1.3891714046
        0.9354446000       564.3087798700         3.3854562139         1.6747464736         2.9089921097       501.1322357674       500.0534141923        -0.0534141923         1.3993761929
        0.9404518000       565.4626662121         3.3870300827         1.6721941467         2.9447183941       497.3227926980       498.9997505185         1.0002494815         1.3968249959
        0.9454889000       564.7030172557         3.3859937362         1.6747464736         2.9804446785       501.1322357674       499.8226116314         0.1773883686         1.3968249959
        0.9504490000       560.9304756187         3.3808588297         1.6798511273         3.0187228404       508.7511219060       503.2678518294        -3.2678518294         1.3968249959
        0.9554892000       554.8736917508         3.3726554077         1.6849557810         3.0493453699       516.3700080446       508.3235748879        -8.3235748879         1.3968249959
        0.9604443000       556.7047471125         3.3751301751         1.6747464736         3.0825197769       501.1322357674       505.5486561329        -5.5486561329         1.4070297842
        0.9654804000       561.0062992492         3.3809618431         1.6696418199         3.1080385515       493.5133496287       500.9045978870        -0.9045978870         1.4044785871
        0.9704323000       564.0174600964         3.3850591520         1.6696418199         3.1488685908       493.5133496287       498.0525402839         1.9474597161         1.3917226017
        0.9754464000       566.2361523540         3.3880861253         1.6696418199         3.1820429978       493.5133496287       496.3010048507         3.6989951493         1.3993761929
        0.9804557000       564.7266338401         3.3860259430         1.6747464736         3.2152174047       501.1322357674       498.1652297268         1.8347702732         1.3866202076
        0.9854422000       562.1143403086         3.3824681166         1.6772988005         3.2432880568       504.9416788367       500.7800550622        -0.7800550622         1.3993761929
        0.9904183000       558.6078325148         3.3777071067         1.6798511273         3.2815662187       508.7511219060       503.8558469991        -3.8558469991         1.3993761929
        0.9954557000       554.3351939702         3.3719284608         1.6824034542         3.3223962580       512.5605649753       507.2147325647        -7.2147325647         1.3993761929
        1.0004414000       559.0996796881         3.3783739077         1.6696418199         3.3479150326       493.5133496287       501.9277861641        -1.9277861641         1.4019273900
        1.0054503000       551.0497812797         3.3675017492         1.6875081079         3.3836413170       520.1794511139       508.9705478155        -8.9705478155         1.3942737988
        1.0104295000       557.9229011150         3.3767790879         1.6670894930         3.4193676015       489.7039065594       501.5361377185        -1.5361377185         1.4070297842
        1.0154508000       564.3510723801         3.3855138673         1.6645371662         3.4448863760       485.8944634901       495.5004919995         4.4995080005         1.4019273900
        1.0204288000       562.6191245262         3.3831548791         1.6747464736         3.4857164154       501.1322357674       497.6736104053         2.3263895947         1.3993761929
        1.0254682000       564.7325278772         3.3860339810         1.6696418199         3.5137870674       493.5133496287       496.0682924720         3.9317075280         1.4044785871
        1.0310034000       564.7791140772         3.3860975149         1.6721941467         3.5495133519       497.3227926980       496.5523659035         3.4476340965         1.3917226017
        1.0354598000       563.3394383809         3.3841354769         1.6747464736         3.5801358814       501.1322357674       498.3195982045         1.6804017955         1.3942737988
        1.0404783000       555.9077399366         3.3740524212         1.6849557810         3.6286215531       516.3700080446       505.2847016383        -5.2847016383         1.3866202076
        1.0454478000       555.2736525460         3.3731955891         1.6772988005         3.6490365728       504.9416788367       505.1523395858        -5.1523395858         1.4044785871
        1.0504408000       551.3612555513         3.3679208038         1.6824034542         3.6949703670       512.5605649753       508.0109481468        -8.0109481468         1.4044785871
