% Stabilization Loop  omega_cmd=0 rad/s
% Kp_stab=2.0620  Ki_stab=66.4207  (Tustin integrator)
% LPF=OFF  fc=20.0 Hz
% Vg_offset=1.339026V  K_gimbal=26.049690  samples=601

Time[s]               OmegaU[deg/s]           Vc[V]                  Vg[V]                  Pot[V]                 Omega_h[deg/s]         omega_LPF[deg/s]       Error[deg/s]           disturbance[V]      
        0.0604407000       596.4477512821         3.4299954528         1.6824034542         1.9852124695       512.5034233292       506.7370091762       -12.5034233292         1.4019273900
        0.0654545000       566.8324993434         3.3889008844         1.6900604347         2.0132831215       523.9317525372       512.2260397424       -23.9317525372         1.4070297842
        0.0704333000       575.8599005322         3.4012951159         1.6849557810         2.0490094060       516.3128663985       516.0013603773       -16.3128663985         1.3866202076
        0.0754430000       544.9795198989         3.3593606472         1.6926127616         2.0872875679       527.7411956065       518.8823205574       -27.7411956065         1.3840690105
        0.0804453000       544.2541845508         3.3583911279         1.6900604347         2.1204619748       523.9317525372       522.2072018208       -23.9317525372         1.3968249959
        0.0854866000       519.3311543706         3.3254898908         1.6951650884         2.1561882593       531.5506386758       524.8530842006       -31.5506386758         1.4019273900
        0.0904906000       525.8282981701         3.3339909068         1.6900604347         2.1919145437       523.9317525372       526.2339319889       -23.9317525372         1.4070297842
        0.0954504000       500.9052679899         3.3016615294         1.6951650884         2.2327445830       531.5506386758       526.9545765002       -31.5506386758         1.3917226017
        0.1004639000       473.4519804205         3.2668913050         1.7002697422         2.2633671125       539.1695248144       530.9733699940       -39.1695248144         1.3917226017
        0.1054203000       502.8816903576         3.3041979945         1.6875081079         2.2990933970       520.1223094678       530.3386956070       -20.1223094678         1.3968249959
        0.1104662000       487.7113967142         3.2848451723         1.6900604347         2.3322678039       523.9317525372       526.3647686791       -23.9317525372         1.3891714046
        0.1154368000       496.7387979029         3.2963294244         1.6849557810         2.3705459658       516.3128663985       523.3801587440       -16.3128663985         1.4070297842
        0.1204645000       465.8584172697         3.2574204721         1.6926127616         2.4011684953       527.7411956065       522.7332088219       -27.7411956065         1.4019273900
        0.1254360000       507.5711211328         3.3102347222         1.6772988005         2.4445504121       504.8845371906       519.6635503532        -4.8845371906         1.3917226017
        0.1304517000       471.9985187411         3.2650737553         1.6875081079         2.4828285740       520.1223094678       516.2401901791       -20.1223094678         1.3917226017
        0.1354412000       516.2414799934         3.3214656308         1.6721941467         2.5057954711       497.2656510520       512.6322381950         2.7343489480         1.4019273900
        0.1404424000       559.5876055711         3.3790357181         1.6594325125         2.5389698781       478.2184357055       500.7318764592        21.7815642945         1.4019273900
        0.1454324000       498.9204726727         3.2991189313         1.6798511273         2.5746961625       508.6939802599       497.2532742474        -8.6939802599         1.4019273900
        0.1504629000       462.0827415864         3.2527340490         1.6900604347         2.6155262019       523.9317525372       506.3659406130       -23.9317525372         1.4044785871
        0.1554428000       496.5729663019         3.2961176168         1.6772988005         2.6487006088       504.8845371906       510.2110346529        -4.8845371906         1.3993761929
        0.1604524000       452.5127560680         3.2409215008         1.6900604347         2.6895306482       523.9317525372       512.2177336813       -23.9317525372         1.3968249959
        0.1654449000       478.5153729412         3.2732409281         1.6798511273         2.7176013002       508.6939802599       514.1756757967        -8.6939802599         1.4095809812
        0.1704505000       501.0908967506         3.3018995628         1.6721941467         2.7456719523       497.2656510520       508.8227733144         2.7343489480         1.4070297842
        0.1754143000       468.0485517481         3.2601457570         1.6824034542         2.7916057465       512.5034233292       506.9398457270       -12.5034233292         1.3968249959
        0.1804534000       429.9456919673         3.2134244391         1.6926127616         2.8196763986       527.7411956065       513.2425720915       -27.7411956065         1.3891714046
        0.1854564000       463.1707879881         3.2540830214         1.6798511273         2.8528508056       508.6939802599       515.6211990406        -8.6939802599         1.3866202076
        0.1905020000       494.2339196398         3.2931334689         1.6696418199         2.8885770900       493.4562079827       508.6664961279         6.5437920173         1.3866202076
        0.1954499000       496.4071347009         3.2959058411         1.6696418199         2.9243033744       493.4562079827       501.3942376193         6.5437920173         1.3942737988
        0.2004372000       456.1423105508         3.2453905872         1.6824034542         2.9498221490       512.5034233292       502.1523253858       -12.5034233292         1.4070297842
        0.2054380000       460.4774899811         3.2507460827         1.6798511273         2.9957559433       508.6939802599       506.1906599735        -8.6939802599         1.4070297842
        0.2104896000       500.0282294750         3.3005374414         1.6670894930         3.0161709629       489.6467649134       502.8341591502        10.3532350866         1.3993761929
        0.2154661000       478.0037497040         3.2725980705         1.6747464736         3.0595528797       501.0750941213       499.2611000953        -1.0750941213         1.3993761929
        0.2204472000       494.6219230603         3.2936280456         1.6696418199         3.0927272867       493.4562079827       498.3070470790         6.5437920173         1.3968249959
        0.2254452000       462.8447067525         3.2536786129         1.6798511273         3.1310054486       508.6939802599       499.6304903605        -8.6939802599         1.3917226017
        0.2305130000       502.3954462463         3.3035735409         1.6670894930         3.1565242232       489.6467649134       499.4105014054        10.3532350866         1.4044785871
        0.2354281000       505.8337900020         3.3079951991         1.6670894930         3.1845948752       489.6467649134       494.7423179297        10.3532350866         1.3968249959
        0.2404610000       517.7597416000         3.3234416796         1.6645371662         3.2177692822       485.8373218441       491.3953855324        14.1626781559         1.3993761929
        0.2454478000       488.5127826813         3.2858609032         1.6747464736         3.2585993215       501.0750941213       492.3806945190        -1.0750941213         1.3891714046
        0.2504972000       505.1309560377         3.3070902258         1.6696418199         3.2815662187       493.4562079827       494.7162628115         6.5437920173         1.4044785871
        0.2554361000       524.2793867833         3.3319594947         1.6645371662         3.3172925031       485.8373218441       492.2924626263        14.1626781559         1.4019273900
        0.2604569000       478.0572121801         3.2726652330         1.6798511273         3.3606744199       508.6939802599       494.6702158614        -8.6939802599         1.3968249959
        0.2654392000       458.1946967783         3.2479236174         1.6849557810         3.3989525818       516.3128663985       503.1965299920       -16.3128663985         1.3942737988
        0.2704793000       503.7027867252         3.3052531121         1.6696418199         3.4270232338       493.4562079827       504.0035906207         6.5437920173         1.3891714046
        0.2754475000       514.3636096286         3.3190254476         1.6670894930         3.4525420084       489.6467649134       498.0500597174        10.3532350866         1.3917226017
        0.2804501000       475.3639141731         3.2692856445         1.6798511273         3.4882682929       508.6939802599       498.5856974856        -8.6939802599         1.3968249959
        0.2854490000       506.4270458247         3.3087595364         1.6696418199         3.5214426998       493.4562079827       499.7759139820         6.5437920173         1.3942737988
        0.2904482000       466.1622216746         3.2577982077         1.6824034542         3.5622727392       512.5034233292       501.3077456598       -12.5034233292         1.3917226017
        0.2954367000       462.0097932627         3.2526436509         1.6824034542         3.6031027785       512.5034233292       506.6605609000       -12.5034233292         1.3993761929
        0.3004231000       500.2954040620         3.3008797798         1.6696418199         3.6260696756       493.4562079827       504.9007434223         6.5437920173         1.4044785871
        0.3054669000       536.4190504920         3.3479621527         1.6594325125         3.6566922051       478.2184357055       495.7862461523        21.7815642945         1.3993761929
        0.3104442000       501.2147411204         3.3020583921         1.6721941467         3.7026259994       497.2656510520       491.9401965899         2.7343489480         1.3993761929
        0.3154586000       476.6600039601         3.2709110094         1.6798511273         3.7332485289       508.6939802599       497.2183979572        -8.6939802599         1.4070297842
        0.3204335000       473.7727042428         3.2672926757         1.6798511273         3.7664229359       508.6939802599       502.7050396464        -8.6939802599         1.3891714046
        0.3254533000       479.3730123677         3.2743192010         1.6772988005         3.8021492203       504.8845371906       504.6577637936        -4.8845371906         1.3942737988
        0.3304326000       503.2136648717         3.3046244894         1.6696418199         3.8276679949       493.4562079827       502.0341627800         6.5437920173         1.3942737988
        0.3355300000       479.9240564061         3.2750124313         1.6772988005         3.8633942793       504.8845371906       500.6649433148        -4.8845371906         1.3942737988
        0.3404415000       469.8142775411         3.2623466291         1.6798511273         3.9042243187       508.6939802599       503.5930669919        -8.6939802599         1.3917226017
        0.3454385000       492.3898013506         3.2907851894         1.6721941467         3.9322949707       497.2656510520       503.2998626684         2.7343489480         1.3917226017
        0.3504216000       442.3722406636         3.2285049647         1.6875081079         3.9731250101       520.1223094678       505.8788682189       -20.1223094678         1.4044785871
        0.3554357000       452.6647705469         3.2411084103         1.6824034542         4.0088512945       512.5034233292       510.8675134909       -12.5034233292         1.4019273900
        0.3604435000       448.5123421350         3.2360110848         1.6824034542         4.0445775789       512.5034233292       511.6496656189       -12.5034233292         1.3993761929
        0.3654503000       435.8723058808         3.2205986488         1.6849557810         4.0777519859       516.3128663985       512.9685343983       -16.3128663985         1.3993761929
        0.3704372000       481.3803958278         3.2768461624         1.6696418199         4.1032707605       493.4562079827       509.1034585420         6.5437920173         1.3993761929
        0.3754460000       458.0907873621         3.2477952703         1.6772988005         4.1389970449       504.8845371906       504.3543066413        -4.8845371906         1.3993761929
        0.3804341000       447.9810084972         3.2353600809         1.6798511273         4.1721714519       508.6939802599       505.5184924109        -8.6939802599         1.3917226017
        0.3854415000       462.0689244644         3.2527169263         1.6747464736         4.2130014912       501.0750941213       505.2153892612        -1.0750941213         1.3917226017
        0.3904240000       470.1994899785         3.2628272143         1.6721941467         4.2359683883       497.2656510520       502.3251794554         2.7343489480         1.3993761929
        0.3954366000       488.0827920295         3.2853158137         1.6670894930         4.2742465502       489.6467649134       498.0847960623        10.3532350866         1.3993761929
        0.4004227000       457.5707044162         3.2471530386         1.6772988005         4.3048690797       504.8845371906       497.6931509985        -4.8845371906         1.3993761929
        0.4054611000       489.8989647625         3.2876195603         1.6670894930         4.3354916092       489.6467649134       497.4887570979        10.3532350866         1.3968249959
        0.4104439000       518.8001320449         3.3247974051         1.6594325125         4.3712178937       478.2184357055       491.0073626885        21.7815642945         1.4019273900
        0.4154520000       551.4966854111         3.3681030504         1.6517755319         4.4043923006       466.7901064975       482.1607672825        33.2098935025         1.4019273900
        0.4204343000       443.6992915431         3.2301241348         1.6875081079         4.4477742174       520.1223094678       487.5612806690       -20.1223094678         1.3866202076
        0.4254247000       487.9422527954         3.2851377005         1.6721941467         4.4758448695       497.2656510520       497.6651296522         2.7343489480         1.3942737988
        0.4304323000       497.3379470041         3.2970949502         1.6696418199         4.5166749088       493.4562079827       496.5634582784         6.5437920173         1.3942737988
        0.4354367000       491.0235542230         3.2890479365         1.6721941467         4.5447455609       497.2656510520       495.9885119046         2.7343489480         1.4044785871
        0.4404238000       491.9316405895         3.2902023770         1.6721941467         4.5804718453       497.2656510520       496.5991305821         2.7343489480         1.3942737988
        0.4454586000       501.3273347982         3.3022028081         1.6696418199         4.6085424974       493.4562079827       496.0071287645         6.5437920173         1.3917226017
        0.4504472000       495.0129420171         3.2941266417         1.6721941467         4.6544762916       497.2656510520       495.6981715686         2.7343489480         1.3942737988
        0.4554906000       461.9705970146         3.2525950808         1.6824034542         4.6850988211       512.5034233292       500.0903056900       -12.5034233292         1.4019273900
        0.4604386000       500.2562078139         3.3008295513         1.6696418199         4.7259288605       493.4562079827       501.4718221501         6.5437920173         1.4044785871
        0.4654288000       493.9418150327         3.2927612459         1.6721941467         4.7488957576       497.2656510520       498.5501160970         2.7343489480         1.3968249959
        0.4704301000       537.2879406104         3.3491147582         1.6594325125         4.7871739195       478.2184357055       493.3826203838        21.7815642945         1.3968249959
        0.4754497000       510.5712390810         3.3141105603         1.6696418199         4.8254520814       493.4562079827       489.7751041433         6.5437920173         1.3993761929
        0.4804489000       487.2816306153         3.2843007562         1.6772988005         4.8611783658       504.8845371906       494.2671177216        -4.8845371906         1.3993761929
        0.4855332000       519.6098909616         3.3258535198         1.6670894930         4.8918008953       489.6467649134       495.7007598274        10.3532350866         1.3993761929
        0.4904457000       523.0482347173         3.3303469686         1.6670894930         4.9275271797       489.6467649134       492.8062573956        10.3532350866         1.3993761929
        0.4954322000       484.0485392618         3.2802118161         1.6798511273         4.9683572191       508.6939802599       495.8490328122        -8.6939802599         1.3942737988
        0.5004444000       515.1116709134         3.3199969936         1.6696418199         5.0015316260       493.4562079827       498.3476882262         6.5437920173         1.3942737988
        0.5054458000       474.8468467633         3.2686377239         1.6824034542         5.0040835035       512.5034233292       500.5623752717       -12.5034233292         1.3942737988
        0.5104624000       462.2068105091         3.2528878089         1.6849557810         5.0117391359       516.3128663985       507.1822377466       -16.3128663985         1.3993761929
        0.5154368000       516.2025082983         3.3214149455         1.6670894930         4.9989797486       489.6467649134       505.1729990318        10.3532350866         1.4095809812
        0.5204283000       528.1284598963         3.3370131548         1.6645371662         1.1048147461       485.8373218441       496.8390073052        14.1626781559         1.3917226017
        0.5254316000       515.8567166621         3.3209653022         1.6696418199         1.1099185011       493.4562079827       493.4002923097         6.5437920173         1.3968249959
        0.5304210000       492.5671081964         3.2910108005         1.6772988005         0.0024036839       504.8845371906       496.1590510518        -4.8845371906         1.4044785871
        0.5354303000       473.9697214893         3.2675392886         1.6824034542         0.0075074388       512.5034233292       502.1521818011       -12.5034233292         1.3968249959
        0.5404424000       444.3544695506         3.2309241653         1.6900604347         0.0049555613       523.9317525372       509.8332845733       -23.9317525372         1.3917226017
        0.5454233000       444.8942628971         3.2315836149         1.6875081079         0.0100593162       520.1223094678       515.6632909069       -20.1223094678         1.3993761929
        0.5504390000       455.1867927805         3.2442127619         1.6824034542         0.0432337232       512.5034233292       515.9738623340       -12.5034233292         1.3942737988
        0.5554181000       459.5219722108         3.2495640200         1.6798511273         0.0764081302       508.6939802599       513.4039204240        -8.6939802599         1.3917226017
        0.5604267000       456.6346724935         3.2459978627         1.6798511273         0.1121344146       508.6939802599       511.1520299860        -8.6939802599         1.3942737988
        0.5654392000       419.7969414072         3.2012139595         1.6900604347         0.1478606990       523.9317525372       513.6195004346       -23.9317525372         1.3993761929
        0.5704432000       471.2623818072         3.2641540839         1.6721941467         0.1810351060       497.2656510520       512.1752129626         2.7343489480         1.4019273900
        0.5754334000       489.1456838581         3.2866635984         1.6670894930         0.2091057580       489.6467649134       503.2253862441        10.3532350866         1.3968249959
        0.5804451000       484.0964197716         3.2802722860         1.6696418199         0.2422801650       493.4562079827       497.6439260962         6.5437920173         1.3968249959
        0.5854289000       477.7820269904         3.2723195636         1.6721941467         0.2703508170       497.2656510520       496.5523924489         2.7343489480         1.3968249959
        0.5904434000       529.6157604104         3.3389709176         1.6568801856         0.3086289789       474.4089926362       491.4293623897        25.5910073638         1.3993761929
        0.5954171000       504.1641875755         3.3058463670         1.6670894930         0.3418033859       489.6467649134       486.9343772481        10.3532350866         1.3993761929
        0.6004560000       465.1644921200         3.2565580434         1.6798511273         0.3877371802       508.6939802599       492.7845833956        -8.6939802599         1.3968249959
        0.6054333000       428.3267610337         3.2114703665         1.6900604347         0.4234634646       523.9317525372       504.0337954176       -23.9317525372         1.4019273900
        0.6104605000       377.9409073268         3.1517707429         1.7028220690         0.4566378716       542.9789678837       518.1006706049       -42.9789678837         1.3993761929
        0.6154384000       474.0063513072         3.2675851439         1.6696418199         0.4847085236       493.4562079827       518.1565704687         6.5437920173         1.4070297842
        0.6204436000       476.1795663683         3.2703083022         1.6696418199         0.5178829306       493.4562079827       506.3469703125         6.5437920173         1.3993761929
        0.6254362000       520.7908206406         3.3273951808         1.6568801856         0.5485054601       474.4089926362       495.6303361887        25.5910073638         1.3866202076
        0.6304366000       452.9012085945         3.2413991692         1.6798511273         0.5893354994       508.6939802599       493.6801791996        -8.6939802599         1.3917226017
        0.6354256000       534.8899872996         3.3459361745         1.6543278587         0.6123023966       470.5995495669       491.7517455578        29.4004504331         1.3968249959
        0.6404638000       485.2407196327         3.2817182214         1.6721941467         0.6531324359       497.2656510520       488.0132992496         2.7343489480         1.3993761929
        0.6454741000       494.6364138414         3.2936465200         1.6696418199         0.6837549654       493.4562079827       491.5263074335         6.5437920173         1.3993761929
        0.6504584000       496.8096289025         3.2964199026         1.6696418199         0.7143774949       493.4562079827       492.4490207678         6.5437920173         1.3968249959
        0.6554353000       507.4704518058         3.3101048551         1.6670894930         0.7577594117       489.6467649134       492.0198966426        10.3532350866         1.4019273900
        0.6604567000       527.8840112460         3.3366916500         1.6619848393         0.7832781863       482.0278787748       489.0639183104        17.9721212252         1.3942737988
        0.6654287000       508.3897888642         3.3112912835         1.6696418199         0.8190044707       493.4562079827       488.4319108082         6.5437920173         1.3942737988
        0.6704490000       493.5877882408         3.2923102482         1.6747464736         0.8547307552       501.0750941213       492.6554496417        -1.0750941213         1.3942737988
        0.6754310000       527.1811772816         3.3357676858         1.6645371662         0.8802495297       485.8373218441       493.0383037733        14.1626781559         1.3917226017
        0.6804387000       565.8350811009         3.3875384385         1.6543278587         0.9185276916       470.5995495669       485.9527107442        29.4004504331         1.3917226017
        0.6854399000       516.1858134340         3.3213932333         1.6721941467         0.9414945888       497.2656510520       484.9868667603         2.7343489480         1.3917226017
        0.6905262000       491.6310762737         3.2898201686         1.6798511273         0.9899802605       508.6939802599       493.5895555754        -8.6939802599         1.3917226017
        0.6954425000       514.2066000831         3.3188216178         1.6721941467         1.0129471576       497.2656510520       498.0791745831         2.7343489480         1.3891714046
        0.7004411000       557.5527256608         3.3762777996         1.6594325125         1.0461215646       478.2184357055       493.1368428115        21.7815642945         1.4070297842
        0.7054399000       522.3484162891         3.3294312102         1.6721941467         1.0818478490       497.2656510520       490.5575112628         2.7343489480         1.4070297842
        0.7104216000       540.2317183401         3.3530270252         1.6670894930         1.1099185011       489.6467649134       491.9434200427        10.3532350866         1.3917226017
        0.7154523000       518.2072385691         3.3240246464         1.6747464736         1.1456447855       501.0750941213       493.5773806960        -1.0750941213         1.4070297842
        0.7204313000       500.8749805565         3.3016226954         1.6798511273         1.1788191925       508.6939802599       498.9834955731        -8.6939802599         1.3840690105
        0.7257931000       506.4752886814         3.3088217098         1.6772988005         1.2119935994       504.8845371906       502.7155437077        -4.8845371906         1.4044785871
        0.7304551000       487.8779019742         3.2850561526         1.6824034542         1.2426161289       512.5034233292       505.5739205951       -12.5034233292         1.3866202076
        0.7354769000       517.6759049313         3.3233324906         1.6721941467         1.2757905359       497.2656510520       505.2443164298         2.7343489480         1.3866202076
        0.7404311000       510.0963834555         3.3134963759         1.6747464736         1.3064130654       501.0750941213       502.3402761268        -1.0750941213         1.3993761929
        0.7454411000       526.7145568119         3.3351545981         1.6696418199         1.3370355949       493.4562079827       499.9140245643         6.5437920173         1.3993761929
        0.7504425000       503.4249483462         3.3048959977         1.6772988005         1.3727618793       504.8845371906       499.5584738101        -4.8845371906         1.3993761929
        0.7554302000       527.2656008503         3.3358786383         1.6696418199         1.4135919187       493.4562079827       499.3729170082         6.5437920173         1.3993761929
        0.7604427000       487.0007767001         3.2839450905         1.6824034542         1.4442144482       512.5034233292       501.0974273614       -12.5034233292         1.3942737988
        0.7654538000       474.3607404460         3.2680288638         1.6849557810         1.4850444875       516.3128663985       507.4614737022       -16.3128663985         1.3968249959
        0.7704336000       477.4307911817         3.2718784848         1.6824034542         1.5156670170       512.5034233292       510.7827775447       -12.5034233292         1.3917226017
        0.7754402000       490.2535784543         3.2880698110         1.6772988005         1.5488414240       504.8845371906       509.7840933855        -4.8845371906         1.3891714046
        0.7804338000       514.0942309583         3.3186757586         1.6696418199         1.5769120761       493.4562079827       504.7095201328         6.5437920173         1.4044785871
        0.7854597000       499.2922303349         3.2995948164         1.6747464736         1.6100864830       501.0750941213       501.1504987821        -1.0750941213         1.3942737988
        0.7904281000       473.4723644800         3.2669168114         1.6824034542         1.6432608900       512.5034233292       503.8464713753       -12.5034233292         1.3993761929
        0.7954598000       494.7827595948         3.2938331101         1.6747464736         1.6764352970       501.0750941213       505.2534605224        -1.0750941213         1.4044785871
        0.8004222000       536.8637564779         3.3485519450         1.6619848393         1.7070578265       482.0278787748       498.7023487620        17.9721212252         1.3891714046
        0.8054797000       483.4191027272         3.2794171179         1.6798511273         1.7478878658       508.6939802599       497.1047679469        -8.6939802599         1.3968249959
        0.8104375000       497.5070186943         3.2973110465         1.6747464736         1.7759585179       501.0750941213       500.8243880184        -1.0750941213         1.3993761929
        0.8154456000       471.6871528395         3.2646846884         1.6824034542         1.8142366797       512.5034233292       503.6762788792       -12.5034233292         1.3917226017
        0.8204311000       501.4851557965         3.3024052590         1.6721941467         1.8397554543       497.2656510520       504.2539646338         2.7343489480         1.3917226017
        0.8254449000       451.4675951096         3.2396370491         1.6875081079         1.8703779838       520.1223094678       506.3768002506       -20.1223094678         1.3866202076
        0.8304205000       470.2477328352         3.2628874125         1.6798511273         1.9086561457       508.6939802599       510.2167021408        -8.6939802599         1.3917226017
        0.8354559000       492.8232566446         3.2913367958         1.6721941467         1.9392786752       497.2656510520       506.7566421595         2.7343489480         1.3993761929
        0.8404212000       502.2189508533         3.3033469475         1.6696418199         1.9699012047       493.4562079827       501.3081873089         6.5437920173         1.3993761929
        0.8454353000       512.8797737567         3.3171003292         1.6670894930         1.9979718568       489.6467649134       496.6433676701        10.3532350866         1.4019273900
        0.8504423000       490.8552939856         3.2888341324         1.6747464736         2.0336981412       501.0750941213       496.0302154616        -1.0750941213         1.4070297842
        0.8554560000       515.9610751843         3.3211009873         1.6670894930         2.0745281806       489.6467649134       495.7102201823        10.3532350866         1.4070297842
        0.8604317000       502.4242032555         3.3036104640         1.6721941467         2.1025988326       497.2656510520       494.6325443855         2.7343489480         1.3968249959
        0.8654584000       494.8446817797         3.2939120681         1.6747464736         2.1408769945       501.0750941213       496.8021456075        -1.0750941213         1.3917226017
        0.8704479000       452.0496002404         3.2403521699         1.6875081079         2.1740514015       520.1223094678       503.3984784424       -20.1223094678         1.3866202076
        0.8754812000       521.7553850194         3.3286556671         1.6645371662         2.2123295633       485.8373218441       503.1983097157        14.1626781559         1.3968249959
        0.8804484000       407.6323476784         3.1866975023         1.7002697422         2.2506077252       539.1695248144       507.6472189674       -39.1695248144         1.3968249959
        0.8854844000       496.4753125111         3.2959929039         1.6696418199         2.2812302547       493.4562079827       511.7903901987         6.5437920173         1.4044785871
        0.8904372000       490.1609197300         3.2879521490         1.6721941467         2.3118527843       497.2656510520       503.9352276869         2.7343489480         1.4044785871
        0.8954452000       491.0690060965         3.2891056966         1.6721941467         2.3450271912       497.2656510520       500.7464067409         2.7343489480         1.3993761929
        0.9004605000       449.5390532517         3.2372698297         1.6849557810         2.3807534756       516.3128663985       503.6355815771       -16.3128663985         1.3917226017
        0.9054452000       461.0967118297         3.2515126198         1.6798511273         2.4215835150       508.6939802599       507.8754248344        -8.6939802599         1.4019273900
        0.9104501000       509.1350591658         3.3122538176         1.6645371662         2.4419985347       485.8373218441       502.8027387073        14.1626781559         1.4019273900
        0.9154415000       488.3757080894         3.2856871141         1.6721941467         2.4802766965       497.2656510520       497.4233524528         2.7343489480         1.3866202076
        0.9204560000       497.7714022981         3.2976490308         1.6696418199         2.5160029810       493.4562079827       496.4372782511         6.5437920173         1.3866202076
        0.9254288000       491.4570095170         3.2895988662         1.6721941467         2.5568330203       497.2656510520       495.9226603712         2.7343489480         1.3993761929
        0.9304488000       475.3898801990         3.2693181893         1.6772988005         2.5797999174       504.8845371906       498.3861133855        -4.8845371906         1.3917226017
        0.9354231000       482.2553170185         3.2779489357         1.6747464736         2.6155262019       501.0750941213       500.5824288072        -1.0750941213         1.3917226017
        0.9404372000       532.8239217439         3.3432034504         1.6594325125         2.6435968539       478.2184357055       495.3539299096        21.7815642945         1.3993761929
        0.9454249000       514.5948280567         3.3193256701         1.6670894930         2.6818750158       489.6467649134       489.8932272213        10.3532350866         1.3968249959
        0.9504590000       484.0827404434         3.2802550096         1.6772988005         2.7124975453       504.8845371906       493.4180895658        -4.8845371906         1.4044785871
        0.9554386000       516.4110007897         3.3216861254         1.6670894930         2.7482238297       489.6467649134       495.2576642989        10.3532350866         1.4070297842
        0.9604303000       545.3121680721         3.3598055130         1.6594325125         2.7813982367       478.2184357055       489.8429875898        21.7815642945         1.3968249959
        0.9654325000       501.6202508581         3.3025785807         1.6747464736         2.8222282761       501.0750941213       489.7491706934        -1.0750941213         1.3917226017
        0.9704423000       484.2879928456         3.2805142554         1.6798511273         2.8502989281       508.6939802599       496.9856080797        -8.6939802599         1.3840690105
        0.9754571000       515.3511244972         3.3203081286         1.6696418199         2.8834733351       493.4562079827       498.9408504379         6.5437920173         1.3866202076
        0.9804616000       500.5491238738         3.3012049557         1.6747464736         2.9166477420       501.0750941213       498.1399134095        -1.0750941213         1.3866202076
        0.9854296000       517.1672972302         3.3226702644         1.6696418199         2.9472702715       493.4562079827       497.7219159457         6.5437920173         1.4095809812
        0.9904311000       519.3405122913         3.3255020972         1.6696418199         2.9855484334       493.4562079827       495.6824193410         6.5437920173         1.4070297842
        0.9954450000       513.0261195101         3.3172900782         1.6721941467         3.0161709629       497.2656510520       495.5287104117         2.7343489480         1.4044785871
        1.0004533000       496.9589901921         3.2966107131         1.6772988005         3.0544491248       504.8845371906       498.1805165931        -4.8845371906         1.4070297842
        1.0054414000       495.3368191694         3.2945397574         1.6772988005         3.0799678994       504.8845371906       501.3858056952        -4.8845371906         1.3993761929
        1.0104414000       493.7146481467         3.2924718395         1.6772988005         3.1182460613       504.8845371906       503.0585997701        -4.8845371906         1.4044785871
        1.0154360000       475.1172614395         3.2689765357         1.6824034542         3.1565242232       512.5034233292       505.7529565979       -12.5034233292         1.3917226017
        1.0204467000       521.8904800810         3.3288323007         1.6670894930         3.1820429978       489.6467649134       503.5164029657        10.3532350866         1.3917226017
        1.0254227000       499.8660003100         3.3003296132         1.6747464736         3.2228730371       501.0750941213       499.6171532861        -1.0750941213         1.3917226017
        1.0304404000       474.0461344552         3.2676349484         1.6824034542         3.2560474441       512.5034233292       503.0462405136       -12.5034233292         1.3917226017
        1.0354411000       469.8937060432         3.2624457099         1.6824034542         3.2968774834       512.5034233292       507.5678562478       -12.5034233292         1.3968249959
        1.0404318000       465.7412776313         3.2572748523         1.6824034542         3.3198443806       512.5034233292       509.9276221746       -12.5034233292         1.4070297842
        1.0454389000       444.6136335349         3.2312407429         1.6875081079         3.3606744199       520.1223094678       512.9804996871       -20.1223094678         1.4095809812
