% Stabilization Loop  omega_cmd=0 rad/s
% Kp_stab=1.6487  Ki_stab=49.8893  (Tustin integrator)
% LPF=OFF  fc=20.0 Hz
% Vg_offset=1.338209V  K_gimbal=26.049690  samples=601

Time[s]               OmegaU[deg/s]           Vc[V]                  Vg[V]                  Pot[V]                 Omega_h[deg/s]         omega_LPF[deg/s]       Error[deg/s]           disturbance[V]      
        0.1554314000       492.9564608812         3.2915063521         1.6977174153         0.6225099064       536.5791035273       521.8159803023       -36.5791035273         1.4044785871
        0.1604425000       423.0301373553         3.2050939304         1.7206883570         0.6658918232       570.8640911510       537.0705167551       -70.8640911510         1.3968249959
        0.1654298000       540.4684360152         3.3533421111         1.6696418199         0.6939624752       494.6752297649       535.0142152240         5.3247702351         1.3993761929
        0.1704273000       474.2391322270         3.2678765866         1.6951650884         0.7398962695       532.7696604579       524.8343123263       -32.7696604579         1.3942737988
        0.1754754000       493.0878747542         3.2916736493         1.6849557810         0.7705187990       517.5318881807       524.9856173771       -17.5318881807         1.3942737988
        0.1804355000       461.6915869745         3.2522493916         1.6951650884         0.8062450834       532.7696604579       525.0645812973       -32.7696604579         1.3840690105
        0.1854485000       480.5403295017         3.2757881179         1.6849557810         0.8394194904       517.5318881807       525.1057914264       -17.5318881807         1.3917226017
        0.1904557000       469.4113064480         3.2618440577         1.6875081079         0.8700420199       521.3413312500       522.3952737464       -21.3413312500         1.3917226017
        0.1954375000       477.5992958797         3.2720900747         1.6824034542         0.9108720593       513.7224451114       520.0700188450       -13.7224451114         1.4019273900
        0.2004202000       433.6417505232         3.2178947012         1.6977174153         0.9440464662       536.5791035273       522.4992014401       -36.5791035273         1.3942737988
        0.2054616000       458.2959957185         3.2480487508         1.6849557810         0.9848765056       517.5318881807       524.6776316252       -17.5318881807         1.3968249959
        0.2104415000       480.9457472081         3.2762986350         1.6747464736         1.0129471576       502.2941159035       517.6184489136        -2.2941159035         1.3942737988
        0.2154651000       460.1062232994         3.2502866801         1.6824034542         1.0537771970       513.7224451114       513.0236885584       -13.7224451114         1.3993761929
        0.2204374000       476.9504721209         3.2712755226         1.6747464736         1.0767440941       502.2941159035       510.6257495105        -2.2941159035         1.3917226017
        0.2254812000       496.6454776641         3.2962102276         1.6670894930         1.1150222560       490.8657866956       503.9102504631         9.1342133044         1.4019273900
        0.2304358000       505.6797301118         3.3077967804         1.6645371662         1.1430929080       487.0563436263       496.7628289959        12.9436563737         1.3942737988
        0.2354433000       468.3739504395         3.2605510982         1.6798511273         1.1737154375       509.9130020421       497.5860674109        -9.9130020421         1.3942737988
        0.2404546000       513.1914711362         3.3175045012         1.6619848393         1.2145454769       483.2469005570       497.1050287625        16.7530994430         1.3917226017
        0.2454441000       470.0801887958         3.2626783590         1.6798511273         1.2477198838       509.9130020421       496.8539816415        -9.9130020421         1.3968249959
        0.2504470000       541.9207291272         3.3552768031         1.6517755319         1.2681349035       468.0091282797       493.0802642414        31.9908717203         1.3968249959
        0.2554581000       509.3662106578         3.3125524907         1.6670894930         1.3064130654       490.8657866956       486.5574412318         9.1342133044         1.4095809812
        0.2604457000       518.4004631055         3.3242764416         1.6645371662         1.3395874724       487.0563436263       487.7066485580        12.9436563737         1.3968249959
        0.2654281000       528.3849677938         3.3373506014         1.6619848393         1.3651062470       483.2469005570       486.4850534914        16.7530994430         1.3917226017
        0.2704666000       525.8082149054         3.3339645482         1.6645371662         1.4059362863       487.0563436263       485.8475206748        12.9436563737         1.4019273900
        0.2754442000       508.7696999590         3.3117818644         1.6721941467         1.4416625707       498.4846728342       489.1575010430         1.5153271658         1.3993761929
        0.2804564000       522.6592028342         3.3298378195         1.6670894930         1.4697332228       490.8657866956       491.7956068608         9.1342133044         1.3840690105
        0.2854405000       558.7164749166         3.3778543657         1.6543278587         1.4978038748       471.8185713490       486.7976719882        28.1814286510         1.3968249959
        0.2904448000       498.1886845719         3.2981826440         1.6798511273         1.5411857916       509.9130020421       488.7426964027        -9.9130020421         1.3968249959
        0.2954338000       509.2274307254         3.3123731641         1.6747464736         1.5743601986       502.2941159035       497.0431756137        -2.2941159035         1.3942737988
        0.3004806000       495.1436617253         3.2942933643         1.6798511273         1.6024308506       509.9130020421       501.3750757951        -9.9130020421         1.3993761929
        0.3054748000       533.2054275134         3.3437076451         1.6645371662         1.6253977478       487.0563436263       499.9931323812        12.9436563737         1.3993761929
        0.3104577000       495.8996478411         3.2952579515         1.6798511273         1.6662277871       509.9130020421       499.2719160787        -9.9130020421         1.4044785871
        0.3154425000       527.2056587205         3.3357998593         1.6670894930         1.7070578265       490.8657866956       499.8061985937         9.1342133044         1.4044785871
        0.3204570000       529.4841562595         3.3387975715         1.6670894930         1.7300247236       490.8657866956       495.5316585011         9.1342133044         1.4044785871
        0.3254382000       552.0299185245         3.3688208552         1.6594325125         1.7580953756       479.4374574876       490.5688131310        20.5625425124         1.3993761929
        0.3304538000       516.6246433334         3.3219640590         1.6747464736         1.7989254150       502.2941159035       490.7108004827        -2.2941159035         1.3866202076
        0.3354304000       529.5638939680         3.3389025976         1.6696418199         1.8244441896       494.6752297649       494.4276011648         5.3247702351         1.3968249959
        0.3404664000       517.3806294491         3.3229479922         1.6747464736         1.8678261064       502.2941159035       496.3673457433        -2.2941159035         1.3942737988
        0.3454234000       496.5411055404         3.2960769265         1.6824034542         1.8958967584       513.7224451114       501.9330448332       -13.7224451114         1.4019273900
        0.3504373000       520.1411092706         3.3265467925         1.6721941467         1.9214155330       498.4846728342       503.9270278957         1.5153271658         1.4019273900
        0.3554433000       459.7173081505         3.2498055919         1.6951650884         1.9673493273       532.7696604579       509.5210332667       -32.7696604579         1.4019273900
        0.3604600000       519.1005801297         3.3251891651         1.6696418199         1.9928681019       494.6752297649       511.5297889684         5.3247702351         1.3968249959
        0.3654432000       500.1615607021         3.3007082720         1.6772988005         2.0285943863       506.1035589728       506.2034053626        -6.1035589728         1.3993761929
        0.3704582000       539.1735787308         3.3516194674         1.6619848393         2.0643206707       483.2469005570       500.6916180592        16.7530994430         1.4070297842
        0.3754336000       469.0392767558         3.2613802287         1.6900604347         2.1051507101       525.1507743193       502.3684703139       -25.1507743193         1.3917226017
        0.3804498000       523.5672983075         3.3310265917         1.6670894930         2.1255657297       490.8657866956       505.0649450470         9.1342133044         1.3968249959
        0.3854242000       492.0670213032         3.2903745657         1.6798511273         2.1638438916       509.9130020421       502.8294967191        -9.9130020421         1.4019273900
        0.3904470000       496.3500125480         3.2958329005         1.6772988005         2.1970182986       506.1035589728       505.3055480673        -6.1035589728         1.3917226017
        0.3954219000       488.0717462160         3.2853018139         1.6798511273         2.2301927056       509.9130020421       506.5977634939        -9.9130020421         1.4019273900
        0.4004680000       499.1104923694         3.2993621544         1.6747464736         2.2684708674       502.2941159035       506.3614771725        -2.2941159035         1.3993761929
        0.4054417000       498.5382331867         3.2986297966         1.6747464736         2.3016452744       502.2941159035       504.4168129877        -2.2941159035         1.4070297842
        0.4104298000       497.9659740040         3.2978978204         1.6747464736         2.3424753138       502.2941159035       503.4019208447        -2.2941159035         1.3942737988
        0.4154325000       524.4167344559         3.3321395061         1.6645371662         2.3628903334       487.0563436263       499.2295637630        12.9436563737         1.4019273900
        0.4204295000       487.1109547836         3.2840846064         1.6798511273         2.4037203728       509.9130020421       498.8734206483        -9.9130020421         1.3968249959
        0.4254307000       538.6842303890         3.3509690189         1.6594325125         2.4343429023       479.4374574876       496.8662049348        20.5625425124         1.3840690105
        0.4304891000       503.2789551978         3.3047083846         1.6747464736         2.4700691867       502.2941159035       493.9973182852        -2.2941159035         1.3968249959
        0.4354499000       516.2182058324         3.3214353610         1.6696418199         2.5057954711       494.6752297649       496.1427873249         5.3247702351         1.3866202076
        0.4404888000       510.7906962222         3.3143945008         1.6721941467         2.5466255105       498.4846728342       496.3518017370         1.5153271658         1.4019273900
        0.4454472000       524.6801990974         3.3324848756         1.6670894930         2.5772480400       490.8657866956       495.5502084553         9.1342133044         1.3968249959
        0.4505014000       479.6684122758         3.2746907816         1.6849557810         2.6104224470       517.5318881807       499.6852429207       -17.5318881807         1.4044785871
        0.4554355000       522.5854284914         3.3297412879         1.6670894930         2.6384930990       490.8657866956       501.8432576684         9.1342133044         1.4044785871
        0.4604861000       524.8639260304         3.3327257703         1.6670894930         2.6665637511       490.8657866956       496.5947702023         9.1342133044         1.3993761929
        0.4654334000       513.6309137521         3.3180745184         1.6721941467         2.7048419129       498.4846728342       495.6770101871         1.5153271658         1.3891714046
        0.4704386000       534.2761715360         3.3451237268         1.6645371662         2.7329125650       487.0563436263       494.2873696107        12.9436563737         1.3917226017
        0.4754552000       530.7491664070         3.3404647253         1.6670894930         2.7711907269       490.8657866956       491.7407865029         9.1342133044         1.3891714046
        0.4804725000       539.7834188547         3.3524305107         1.6645371662         2.8018132564       487.0563436263       490.4117615701        12.9436563737         1.3891714046
        0.4854507000       488.9661293650         3.2864358271         1.6849557810         2.8451951732       517.5318881807       496.0928868439       -17.5318881807         1.3917226017
        0.4904352000       538.6389004892         3.3509087815         1.6645371662         2.8707139478       487.0563436263       499.0577840478        12.9436563737         1.3917226017
        0.4954388000       562.1349149948         3.3824961018         1.6568801856         2.9013364773       475.6280144183       490.5876973438        24.3719855817         1.4044785871
        0.5004296000       534.4356469529         3.3453347623         1.6696418199         2.9421665166       494.6752297649       487.9886312296         5.3247702351         1.4070297842
        0.5054546000       522.2523824341         3.3293055912         1.6747464736         2.9676852912       502.2941159035       493.0069403594        -2.2941159035         1.3968249959
        0.5104390000       555.4588977946         3.3734458519         1.6619848393         3.0085153306       483.2469005570       492.8938987426        16.7530994430         1.4044785871
        0.5154641000       525.8591252716         3.3340313674         1.6747464736         3.0416897375       502.2941159035       492.8349039560        -2.2941159035         1.3968249959
        0.5204357000       511.7753562715         3.3156692006         1.6798511273         3.0723122670       509.9130020421       499.1788396147        -9.9130020421         1.3917226017
        0.5254492000       495.7910827903         3.2951193892         1.6849557810         3.1131423064       517.5318881807       506.1323475174       -17.5318881807         1.3917226017
        0.5304346000       484.6620597366         3.2809868448         1.6875081079         3.1488685908       521.3413312500       512.4933074839       -21.3413312500         1.3917226017
        0.5354451000       506.3615589855         3.3086751440         1.6772988005         3.1743873654       506.1035589728       513.0809759412        -6.1035589728         1.4019273900
        0.5404356000       484.5717828363         3.2808727763         1.6849557810         3.2177692822       517.5318881807       512.4769967353       -17.5318881807         1.3993761929
        0.5454402000       507.2215343258         3.3097837945         1.6747464736         3.2407361793       502.2941159035       511.2511138299        -2.2941159035         1.3942737988
        0.5504271000       493.1377653258         3.2917371679         1.6798511273         3.2790143412       509.9130020421       508.7899934848        -9.9130020421         1.4095809812
        0.5554590000       517.6880212965         3.3233482704         1.6696418199         3.3045331158       494.6752297649       505.6842205658         5.3247702351         1.3993761929
        0.5604443000       498.7490018690         3.2988994867         1.6772988005         3.3479150326       506.1035589728       503.1526876655        -6.1035589728         1.4095809812
        0.5654563000       510.7380002630         3.3143263158         1.6721941467         3.3810894396       498.4846728342       502.7421921021         1.5153271658         1.3968249959
        0.5704396000       517.8717482296         3.3235875706         1.6696418199         3.4066082142       494.6752297649       499.7959357471         5.3247702351         1.3942737988
        0.5754436000       505.6884837107         3.3078080537         1.6747464736         3.4525420084       502.2941159035       499.1690020044        -2.2941159035         1.3942737988
        0.5804432000       505.1162245280         3.3070712637         1.6747464736         3.4831645379       502.2941159035       500.6631641087        -2.2941159035         1.3917226017
        0.5854638000       491.0324555279         3.2890592481         1.6798511273         3.5214426998       509.9130020421       503.2642954918        -9.9130020421         1.3942737988
        0.5904557000       475.0481820467         3.2688899762         1.6849557810         3.5495133519       517.5318881807       508.2644879162       -17.5318881807         1.3917226017
        0.5954470000       524.7209531709         3.3325383069         1.6645371662         3.5750321265       487.0563436263       505.4099668016        12.9436563737         1.3968249959
        0.6004435000       480.6594185899         3.2759380605         1.6824034542         3.6184140433       513.7224451114       503.0095585882       -13.7224451114         1.3993761929
        0.6054541000       538.0381968634         3.3501107781         1.6594325125         3.6464846953       479.4374574876       499.9354704535        20.5625425124         1.3993761929
        0.6104404000       549.9232060329         3.3659871473         1.6568801856         3.6822109797       475.6280144183       489.2243994316        24.3719855817         1.4070297842
        0.6154817000       522.2239379909         3.3292683861         1.6696418199         3.7102816318       494.6752297649       487.2771457450         5.3247702351         1.3993761929
        0.6204372000       537.0636931067         3.3488171947         1.6645371662         3.7511116711       487.0563436263       488.9929268294        12.9436563737         1.3993761929
        0.6254440000       506.5136683431         3.3088711739         1.6772988005         3.7842860781       506.1035589728       492.6203928400        -6.1035589728         1.3891714046
        0.6304353000       552.2814412804         3.3691595715         1.6594325125         3.8149086076       479.4374574876       492.6921651768        20.5625425124         1.3968249959
        0.6354467000       523.6319209979         3.3311112274         1.6721941467         3.8531867695       498.4846728342       490.9082723552         1.5153271658         1.3968249959
        0.6404217000       490.2311395124         3.2880413162         1.6849557810         3.8863611765       517.5318881807       499.0840333004       -17.5318881807         1.3917226017
        0.6454481000       553.4154204540         3.3706877125         1.6594325125         3.9144318285       479.4374574876       498.7974704024        20.5625425124         1.4044785871
        0.6504555000       551.7889198061         3.3684963908         1.6619848393         3.9476062355       483.2469005570       490.4518434131        16.7530994430         1.3942737988
        0.6554710000       508.6776374657         3.3116629678         1.6798511273         3.9782287650       509.9130020421       493.3817803277        -9.9130020421         1.4044785871
        0.6604416000       526.4721385278         3.3348361956         1.6721941467         4.0165069269       498.4846728342       498.5535716086         1.5153271658         1.4044785871
        0.6654265000       540.3616414030         3.3531999518         1.6670894930         4.0547850888       490.8657866956       496.6992803419         9.1342133044         1.3840690105
        0.6704394000       569.6631585767         3.3927750027         1.6568801856         4.0752001084       475.6280144183       490.2675032172        24.3719855817         1.3968249959
        0.6754538000       541.9638905348         3.3553343433         1.6696418199         4.1160301478       494.6752297649       487.8215265408         5.3247702351         1.3866202076
        0.6804479000       502.7576063813         3.3040386146         1.6849557810         4.1492045547       517.5318881807       496.5624303711       -17.5318881807         1.3993761929
        0.6854324000       545.6746225968         3.3602904063         1.6670894930         4.1849308392       490.8657866956       500.2135069147         9.1342133044         1.3968249959
        0.6904461000       527.6858554099         3.3364310860         1.6747464736         4.2104496138       502.2941159035       498.4762514803        -2.2941159035         1.3968249959
        0.6954315000       473.0675569579         3.2664103634         1.6951650884         4.2538315306       532.7696604579       507.5870266878       -32.7696604579         1.4095809812
        0.7006220000       485.1605445764         3.2816168646         1.6875081079         4.2921096924       521.3413312500       516.8951830614       -21.3413312500         1.3968249959
        0.7054559000       513.6157987341         3.3180549083         1.6747464736         4.3150765896       502.2941159035       514.4675763266        -2.2941159035         1.3993761929
        0.7104557000       499.5320297340         3.2999018680         1.6798511273         4.3635622613       509.9130020421       510.4686187929        -9.9130020421         1.3993761929
        0.7154390000       524.0822857048         3.3317012103         1.6696418199         4.3890810359       494.6752297649       506.5602708626         5.3247702351         1.3968249959
        0.7204723000       525.4105310032         3.3334427049         1.6696418199         4.4222554428       494.6752297649       500.8778610080         5.3247702351         1.4044785871
        0.7254316000       472.6927370324         3.2659415897         1.6900604347         4.4656373597       525.1507743193       505.1976924691       -25.1507743193         1.3917226017
        0.7304529000       533.9765134928         3.3447272746         1.6645371662         4.4886042568       487.0563436263       505.6308003318        12.9436563737         1.3917226017
        0.7354307000       523.6937534551         3.3311922136         1.6696418199         4.5268824187       494.6752297649       498.5714339989         5.3247702351         1.4044785871
        0.7404394000       518.2662438449         3.3241015326         1.6721941467         4.5626087031       498.4846728342       497.6192773489         1.5153271658         1.3917226017
        0.7454496000       491.6212172681         3.2898076333         1.6824034542         4.6034387424       513.7224451114       501.6757349676       -13.7224451114         1.3968249959
        0.7504642000       521.9769759069         3.3289454038         1.6696418199         4.6340612719       494.6752297649       502.8820667106         5.3247702351         1.4044785871
        0.7554375000       516.5494662967         3.3218662527         1.6721941467         4.6646838015       498.4846728342       499.8689342845         1.5153271658         1.3942737988
        0.7604855000       530.4389691719         3.3400557290         1.6670894930         4.7029619633       490.8657866956       497.3857491191         9.1342133044         1.3917226017
        0.7654445000       492.1829372590         3.2905220141         1.6824034542         4.7310326154       513.7224451114       499.7325101910       -13.7224451114         1.3942737988
        0.7704526000       522.5386958978         3.3296801432         1.6696418199         4.7744145322       494.6752297649       501.8679257739         5.3247702351         1.3866202076
        0.7754321000       503.5996764703         3.3051205706         1.6772988005         4.8101408166       506.1035589728       501.1610185484        -6.1035589728         1.3993761929
        0.7804464000       522.3444297730         3.3294259954         1.6696418199         4.8356595912       494.6752297649       500.7920938804         5.3247702351         1.3942737988
        0.7854320000       516.9169201628         3.3223443808         1.6721941467         4.8815933855       498.4846728342       498.7782076587         1.5153271658         1.3993761929
        0.7904422000       490.2718935860         3.2880930694         1.6824034542         4.9147677924       513.7224451114       502.2805639529       -13.7224451114         1.4044785871
        0.7954237000       540.8949169508         3.3539099679         1.6619848393         4.9530459543       483.2469005570       500.4656935690        16.7530994430         1.3942737988
        0.8004608000       504.5393895190         3.3063289758         1.6772988005         4.9862203613       506.1035589728       497.6971891681        -6.1035589728         1.3917226017
        0.8054682000       503.0168780957         3.3043716575         1.6772988005         5.0142910133       506.1035589728       501.7163960204        -6.1035589728         1.3968249959
        0.8104601000       487.9828568551         3.2851891580         1.6824034542         5.0066353810       513.7224451114       505.6353117776       -13.7224451114         1.3942737988
        0.8154373000       525.0943704026         3.3330279786         1.6670894930         5.0066353810       490.8657866956       504.0378377592         9.1342133044         1.3993761929
        0.8204783000       507.1056032156         3.3096342886         1.6747464736         5.0015316260       502.2941159035       500.4721144971        -2.2941159035         1.3917226017
        0.8254272000       513.2890989416         3.3176311176         1.6721941467         1.1124703785       498.4846728342       500.4325648087         1.5153271658         1.4044785871
        0.8304588000       486.6440723648         3.2834934979         1.6824034542         1.1073666236       513.7224451114       503.1439490487       -13.7224451114         1.3968249959
        0.8354504000       489.9768113690         3.2877183894         1.6798511273         0.0024036839       509.9130020421       507.2910059625        -9.9130020421         1.3891714046
        0.8404813000       541.5500869744         3.3547827853         1.6594325125        -0.0052519485       479.4374574876       501.2592210995        20.5625425124         1.3968249959
        0.8454495000       472.3660372399         3.2655331215         1.6875081079         0.0024036839       521.3413312500       500.8433443730       -21.3413312500         1.3942737988
        0.8504289000       527.8443110322         3.3366394424         1.6645371662         0.0253705810       487.0563436263       502.4476540850        12.9436563737         1.4070297842
        0.8554363000       510.8057960859         3.3144140396         1.6721941467         0.0508893556       498.4846728342       497.8208708440         1.5153271658         1.4044785871
        0.8604185000       524.6952989610         3.3325046723         1.6670894930         0.0968231498       490.8657866956       496.3168943983         9.1342133044         1.3917226017
        0.8654351000       479.6835121395         3.2747097781         1.6849557810         0.1248938019       517.5318881807       500.0853652378       -17.5318881807         1.3993761929
        0.8704399000       502.3332636290         3.3034937036         1.6747464736         0.1580682088       502.2941159035       504.7841003760        -2.2941159035         1.3993761929
        0.8754576000       481.4937397203         3.2769889761         1.6824034542         0.1963463707       513.7224451114       506.3256274773       -13.7224451114         1.3866202076
        0.8804388000       518.6052532678         3.3245433584         1.6670894930         0.2269689002       490.8657866956       504.3981035497         9.1342133044         1.3993761929
        0.8854517000       480.3492213549         3.2755475304         1.6824034542         0.2754545720       513.7224451114       503.3921566593       -13.7224451114         1.3968249959
        0.8904340000       497.1934701764         3.2969103157         1.6747464736         0.3009733466       502.2941159035       505.5991921613        -2.2941159035         1.3917226017
        0.8954438000       476.3539462677         3.2705270321         1.6824034542         0.3469071408       513.7224451114       506.7510121042       -13.7224451114         1.3968249959
        0.9004267000       466.1751754545         3.2578143159         1.6849557810         0.3749777929       517.5318881807       510.9948298264       -17.5318881807         1.4019273900
        0.9054369000       502.3364367614         3.3034977775         1.6696418199         0.4030484449       494.6752297649       508.6562425660         5.3247702351         1.4019273900
        0.9104220000       476.6416624253         3.2708879954         1.6798511273         0.4489822392       509.9130020421       505.6144178936        -9.9130020421         1.3840690105
        0.9154499000       480.9246536700         3.2762720687         1.6772988005         0.4770528912       506.1035589728       506.7589581940        -6.1035589728         1.3942737988
        0.9204127000       472.6463873380         3.2658836324         1.6798511273         0.5051235433       509.9130020421       507.3562772413        -9.9130020421         1.3993761929
        0.9254448000       517.4639080348         3.3230564241         1.6619848393         0.5434017052       483.2469005570       502.2039601206        16.7530994430         1.3993761929
        0.9304355000       474.3526256944         3.2680187021         1.6798511273         0.5842317445       509.9130020421       499.5150402519        -9.9130020421         1.3968249959
        0.9354443000       485.3913718478         3.2819086944         1.6747464736         0.6199580289       502.2941159035       502.6651062382        -2.2941159035         1.3993761929
        0.9404264000       417.2615635785         3.1981778580         1.7002697422         0.6582361908       540.3885465966       511.5944792359       -40.3885465966         1.3993761929
        0.9454361000       488.2558408938         3.2855351587         1.6696418199         0.6990662302       494.6752297649       514.4332402315         5.3247702351         1.3993761929
        0.9504721000       469.3168214663         3.2617262443         1.6772988005         0.7194812498       506.1035589728       507.7186746300        -6.1035589728         1.3917226017
        0.9554508000       508.3288394949         3.3112125955         1.6619848393         0.7603112892       483.2469005570       501.4824151984        16.7530994430         1.4019273900
        0.9604465000       532.7751062411         3.3431389496         1.6543278587         0.7832781863       471.8185713490       490.0317275449        28.1814286510         1.3993761929
        0.9654409000       492.5145806225         3.2909439589         1.6721941467         0.8164525933       498.4846728342       487.6984786237         1.5153271658         1.3942737988
        0.9704339000       513.1598384063         3.3174634783         1.6645371662         0.8623863875       487.0563436263       490.1234892553        12.9436563737         1.3917226017
        0.9754436000       529.9000980033         3.3393455159         1.6594325125         0.8853532847       479.4374574876       486.8356928510        20.5625425124         1.3968249959
        0.9804291000       508.0063326295         3.3107963003         1.6696418199         0.9261833240       494.6752297649       486.9411891745         5.3247702351         1.3993761929
        0.9854430000       489.0673132019         3.2865641779         1.6772988005         0.9491502211       506.1035589728       493.3709703671        -6.1035589728         1.4044785871
        0.9904237000       528.0793312306         3.3369485335         1.6619848393         0.9848765056       483.2469005570       493.9945556281        16.7530994430         1.3942737988
        0.9954806000       505.2353136162         3.3072245601         1.6721941467         1.0206027900       498.4846728342       492.4986459994         1.5153271658         1.3993761929
        1.0004458000       512.3690615827         3.3164383534         1.6696418199         1.0614328293       494.6752297649       494.4499770269         5.3247702351         1.4019273900
        1.0054556000       486.6742872465         3.2835317448         1.6798511273         1.0946072363       509.9130020421       498.2003731498        -9.9130020421         1.4019273900
        1.0104448000       551.7590726692         3.3684562120         1.6543278587         1.1124703785       471.8185713490       494.6936014016        28.1814286510         1.3917226017
        1.0154818000       545.2773215939         3.3597589043         1.6594325125         1.1507485404       479.4374574876       485.5780688202        20.5625425124         1.3866202076
        1.0204533000       482.8490267681         3.2786977464         1.6849557810         1.1864748248       517.5318881807       491.7489026638       -17.5318881807         1.3942737988
        1.0254416000       539.2775528010         3.3517577112         1.6619848393         1.2094417220       483.2469005570       495.8800465791        16.7530994430         1.3993761929
        1.0304428000       516.4335351865         3.3217154384         1.6721941467         1.2528236388       498.4846728342       493.4826564867         1.5153271658         1.3891714046
        1.0354330000       523.5672831531         3.3310265719         1.6696418199         1.2859980457       494.6752297649       494.9635178840         5.3247702351         1.3993761929
        1.0404569000       504.6282637255         3.3064433160         1.6772988005         1.3064130654       506.1035589728       497.5577078202        -6.1035589728         1.3993761929
        1.0454282000       536.8845268455         3.3485794980         1.6645371662         1.3472431047       487.0563436263       497.0902283018        12.9436563737         1.4095809812
